C,H,N,O,S,P,,mass,,PosFHW1.csv,PosFHW2.csv,PosFHW3.csv,Initial,AvgInitial,PosFHW-Gt1.csv,PosFHW-Gt2.csv,PosFHW-Gt3.csv,AvgFinal,H/C,O/C,,m/z,DBE,DBE/C,DBE/H,DBE/O,CRAM,,AI,AI-mod,,PolyCyArom,Aromatic,HighUnsatLign,UnsatAliph-N,SatFatAcCarb,UnSatAlip+N,,KM,NKM,KMD
21,20,0,12,0,0,,463.0881988,,3781591,3791277,3479649,Yes,3684172.333,0,0,0,0,0.952380952,0.571428571,,463.0882,12,0.571428571,0.6,1,CRAM,,,0.4,,----,----,HUnSatLig,----,----,----,,463.19528,463,0.19528
21,20,0,13,0,0,,479.0831134,,4209740,3468944,4042768,Yes,3907150.667,0,0,0,0,0.952380952,0.619047619,,479.08311,12,0.571428571,0.6,0.923076923,CRAM,,,0.379310345,,----,----,HUnSatLig,----,----,----,,479.19389,479,0.19389
21,20,0,14,0,0,,495.078028,,3976558,3339719,3147561,Yes,3487946,0,0,0,0,0.952380952,0.666666667,,495.07803,12,0.571428571,0.6,0.857142857,CRAM,,,0.357142857,,----,----,HUnSatLig,----,----,----,,495.19251,495,0.19251
21,20,0,15,0,0,,511.0729426,,3740398,3664190,3327327,Yes,3577305,0,0,0,0,0.952380952,0.714285714,,511.07294,12,0.571428571,0.6,0.8,CRAM,,,0.333333333,,----,----,HUnSatLig,----,----,----,,511.19112,511,0.19112
21,22,0,8,0,0,,401.1241904,,3770733,3953265,3747972,Yes,3823990,4151204,3975102,4856752,4327686,1.047619048,0.380952381,,401.12419,11,0.523809524,0.5,1.375,CRAM,,,0.411764706,,----,----,HUnSatLig,----,----,----,,401.21694,401,0.21694
21,22,0,9,0,0,,417.119105,,4648204,4765360,5015211,Yes,4809591.667,3595547,3742283,4795548,4044459.333,1.047619048,0.428571429,,417.1191,11,0.523809524,0.5,1.222222222,CRAM,,,0.393939394,,----,----,HUnSatLig,----,----,----,,417.21556,417,0.21556
21,22,0,10,0,0,,433.1140196,,5843938,5063811,5151090,Yes,5352946.333,3713105,3977663,4181637,3957468.333,1.047619048,0.476190476,,433.11402,11,0.523809524,0.5,1.1,CRAM,,,0.375,,----,----,HUnSatLig,----,----,----,,433.21417,433,0.21417
21,22,0,11,0,0,,449.1089342,,4974617,5039129,4882117,Yes,4965287.667,3135498,2818925,3209588,3054670.333,1.047619048,0.523809524,,449.10893,11,0.523809524,0.5,1,CRAM,,,0.35483871,,----,----,HUnSatLig,----,----,----,,449.21278,449,0.21278
21,22,0,12,0,0,,465.1038488,,5849049,5567894,5106818,Yes,5507920.333,1712906,2100384,2404710,2072666.667,1.047619048,0.571428571,,465.10385,11,0.523809524,0.5,0.916666667,CRAM,,,0.333333333,,----,----,HUnSatLig,----,----,----,,465.2114,465,0.2114
21,22,0,13,0,0,,481.0987634,,5041257,4685538,4101340,Yes,4609378.333,0,0,0,0,1.047619048,0.619047619,,481.09876,11,0.523809524,0.5,0.846153846,CRAM,,,0.310344828,,----,----,HUnSatLig,----,----,----,,481.21001,481,0.21001
21,22,0,14,0,0,,497.093678,,5179803,3950142,4399124,Yes,4509689.667,0,0,0,0,1.047619048,0.666666667,,497.09368,11,0.523809524,0.5,0.785714286,CRAM,,,0.285714286,,----,----,HUnSatLig,----,----,----,,497.20862,497,0.20862
21,22,0,15,0,0,,513.0885926,,3884834,3288471,3457505,Yes,3543603.333,0,0,0,0,1.047619048,0.714285714,,513.08859,11,0.523809524,0.5,0.733333333,O,,,0.259259259,,----,----,HUnSatLig,----,----,----,,513.20724,513,0.20724
21,24,0,7,0,0,,387.1449258,,4559358,4522904,4642263,Yes,4574841.667,6768788,6740277,6290405,6599823.333,1.142857143,0.333333333,,387.14493,10,0.476190476,0.416666667,1.428571429,CRAM,,,0.371428571,,----,----,HUnSatLig,----,----,----,,387.23445,387,0.23445
21,24,0,8,0,0,,403.1398404,,7579321,7564153,7020901,Yes,7388125,9717956,10161315,9533652,9804307.667,1.142857143,0.380952381,,403.13984,10,0.476190476,0.416666667,1.25,CRAM,,,0.352941176,,----,----,HUnSatLig,----,----,----,,403.23306,403,0.23306
21,24,0,9,0,0,,419.134755,,8979872,8775342,8184395,Yes,8646536.333,8594763,9111041,9612454,9106086,1.142857143,0.428571429,,419.13475,10,0.476190476,0.416666667,1.111111111,CRAM,,,0.333333333,,----,----,HUnSatLig,----,----,----,,419.23167,419,0.23167
21,24,0,10,0,0,,435.1296696,,9949186,8981502,8739984,Yes,9223557.333,7539689,7958768,7873015,7790490.667,1.142857143,0.476190476,,435.12967,10,0.476190476,0.416666667,1,CRAM,,,0.3125,,----,----,HUnSatLig,----,----,----,,435.23029,435,0.23029
21,24,0,11,0,0,,451.1245842,,8730636,9189272,7577120,Yes,8499009.333,4855653,5200582,5716174,5257469.667,1.142857143,0.523809524,,451.12458,10,0.476190476,0.416666667,0.909090909,CRAM,,,0.290322581,,----,----,HUnSatLig,----,----,----,,451.2289,451,0.2289
21,24,0,12,0,0,,467.1194988,,8122336,7333265,6536384,Yes,7330661.667,2799227,3066040,3498270,3121179,1.142857143,0.571428571,,467.1195,10,0.476190476,0.416666667,0.833333333,CRAM,,,0.266666667,,----,----,HUnSatLig,----,----,----,,467.22751,467,0.22751
21,24,0,13,0,0,,483.1144134,,6908040,5532476,4925875,Yes,5788797,1733339,1897503,2083435,1904759,1.142857143,0.619047619,,483.11441,10,0.476190476,0.416666667,0.769230769,O,,,0.24137931,,----,----,HUnSatLig,----,----,----,,483.22613,483,0.22613
21,24,0,14,0,0,,499.109328,,4578761,4181685,3672314,Yes,4144253.333,0,0,0,0,1.142857143,0.666666667,,499.10933,10,0.476190476,0.416666667,0.714285714,O,,,0.214285714,,----,----,HUnSatLig,----,----,----,,499.22474,499,0.22474
21,24,0,15,0,0,,515.1042426,,3665749,3519977,2463307,Yes,3216344.333,0,0,0,0,1.142857143,0.714285714,,515.10424,10,0.476190476,0.416666667,0.666666667,O,,,0.185185185,,----,----,HUnSatLig,----,----,----,,515.22335,515,0.22335
21,26,0,6,0,0,,373.1656612,,4008878,3895350,4588973,Yes,4164400.333,7695719,7223641,7265134,7394831.333,1.238095238,0.285714286,,373.16566,9,0.428571429,0.346153846,1.5,CRAM,,,0.333333333,,----,----,HUnSatLig,----,----,----,,373.25195,373,0.25195
21,26,0,7,0,0,,389.1605758,,7314397,6652288,7055309,Yes,7007331.333,12820090,12782369,13159924,12920794.33,1.238095238,0.333333333,,389.16058,9,0.428571429,0.346153846,1.285714286,CRAM,,,0.314285714,,----,----,HUnSatLig,----,----,----,,389.25056,389,0.25056
21,26,0,8,0,0,,405.1554904,,11263978,10593368,10451476,Yes,10769607.33,17164738,17622361,17283535,17356878,1.238095238,0.380952381,,405.15549,9,0.428571429,0.346153846,1.125,CRAM,,,0.294117647,,----,----,HUnSatLig,----,----,----,,405.24918,405,0.24918
21,26,0,9,0,0,,421.150405,,13268513,12899988,11739601,Yes,12636034,16330083,16594332,16678038,16534151,1.238095238,0.428571429,,421.1504,9,0.428571429,0.346153846,1,CRAM,,,0.272727273,,----,----,HUnSatLig,----,----,----,,421.24779,421,0.24779
21,26,0,10,0,0,,437.1453196,,12671001,13550450,11176875,Yes,12466108.67,11477877,12498972,12065118,12013989,1.238095238,0.476190476,,437.14532,9,0.428571429,0.346153846,0.9,CRAM,,,0.25,,----,----,HUnSatLig,----,----,----,,437.2464,437,0.2464
21,26,0,11,0,0,,453.1402342,,11233279,10888992,9368975,Yes,10497082,6821566,6870576,6581294,6757812,1.238095238,0.523809524,,453.14023,9,0.428571429,0.346153846,0.818181818,CRAM,,,0.225806452,,----,----,HUnSatLig,----,----,----,,453.24502,453,0.24502
21,26,0,12,0,0,,469.1351488,,9289706,8064411,7081241,Yes,8145119.333,3194352,3588327,3992803,3591827.333,1.238095238,0.571428571,,469.13515,9,0.428571429,0.346153846,0.75,O,,,0.2,,----,----,HUnSatLig,----,----,----,,469.24363,469,0.24363
21,26,0,13,0,0,,485.1300634,,6246569,6110110,4586132,Yes,5647603.667,0,0,0,0,1.238095238,0.619047619,,485.13006,9,0.428571429,0.346153846,0.692307692,O,,,0.172413793,,----,----,HUnSatLig,----,----,----,,485.24224,485,0.24224
21,26,0,14,0,0,,501.124978,,4481528,3626795,3016152,Yes,3708158.333,0,0,0,0,1.238095238,0.666666667,,501.12498,9,0.428571429,0.346153846,0.642857143,O,,,0.142857143,,----,----,HUnSatLig,----,----,----,,501.24086,501,0.24086
21,28,0,6,0,0,,375.1813112,,4167129,3952283,5837878,Yes,4652430,9654211,9216984,9604603,9491932.667,1.333333333,0.285714286,,375.18131,8,0.380952381,0.285714286,1.333333333,CRAM,,,0.277777778,,----,----,HUnSatLig,----,----,----,,375.26807,375,0.26807
21,28,0,7,0,0,,391.1762258,,7939499,7605071,7975331,Yes,7839967,17539145,17448175,17887207,17624842.33,1.333333333,0.333333333,,391.17623,8,0.380952381,0.285714286,1.142857143,CRAM,,,0.257142857,,----,----,HUnSatLig,----,----,----,,391.26668,391,0.26668
21,28,0,8,0,0,,407.1711404,,11616514,11881745,11768466,Yes,11755575,21015198,23627233,21625504,22089311.67,1.333333333,0.380952381,,407.17114,8,0.380952381,0.285714286,1,CRAM,,,0.235294118,,----,----,HUnSatLig,----,----,----,,407.26529,407,0.26529
21,28,0,9,0,0,,423.166055,,12699281,13114981,11917630,Yes,12577297.33,18660709,19346719,18816109,18941179,1.333333333,0.428571429,,423.16605,8,0.380952381,0.285714286,0.888888889,CRAM,,,0.212121212,,----,----,HUnSatLig,----,----,----,,423.26391,423,0.26391
21,28,0,10,0,0,,439.1609696,,12929063,13189858,10648262,Yes,12255727.67,13075190,14151495,14215357,13814014,1.333333333,0.476190476,,439.16097,8,0.380952381,0.285714286,0.8,CRAM,,,0.1875,,----,----,HUnSatLig,----,----,----,,439.26252,439,0.26252
21,28,0,11,0,0,,455.1558842,,11786226,10895029,8617239,Yes,10432831.33,6974999,7721390,8467351,7721246.667,1.333333333,0.523809524,,455.15588,8,0.380952381,0.285714286,0.727272727,O,,,0.161290323,,----,----,HUnSatLig,----,----,----,,455.26113,455,0.26113
21,28,0,12,0,0,,471.1507988,,7675895,8002996,6247819,Yes,7308903.333,3185004,3275051,3498164,3319406.333,1.333333333,0.571428571,,471.1508,8,0.380952381,0.285714286,0.666666667,O,,,0.133333333,,----,----,HUnSatLig,----,----,----,,471.25975,471,0.25975
21,28,0,13,0,0,,487.1457134,,5162189,4914181,3722108,Yes,4599492.667,0,0,0,0,1.333333333,0.619047619,,487.14571,8,0.380952381,0.285714286,0.615384615,O,,,0.103448276,,----,----,HUnSatLig,----,----,----,,487.25836,487,0.25836
21,30,0,6,0,0,,377.1969612,,3205117,2738932,3516081,Yes,3153376.667,10111506,8457800,8978556,9182620.667,1.428571429,0.285714286,,377.19696,7,0.333333333,0.233333333,1.166666667,CRAM,,,0.222222222,,----,----,HUnSatLig,----,----,----,,377.28418,377,0.28418
21,30,0,7,0,0,,393.1918758,,5829479,6173953,6929239,Yes,6310890.333,17183231,15023771,16679358,16295453.33,1.428571429,0.333333333,,393.19188,7,0.333333333,0.233333333,1,CRAM,,,0.2,,----,----,HUnSatLig,----,----,----,,393.2828,393,0.2828
21,30,0,8,0,0,,409.1867904,,8559104,9217445,9100004,Yes,8958851,19999577,19064383,20929355,19997771.67,1.428571429,0.380952381,,409.18679,7,0.333333333,0.233333333,0.875,CRAM,,,0.176470588,,----,----,HUnSatLig,----,----,----,,409.28141,409,0.28141
21,30,0,9,0,0,,425.181705,,10546928,10673698,9457814,Yes,10226146.67,18730321,18093198,19119150,18647556.33,1.428571429,0.428571429,,425.1817,7,0.333333333,0.233333333,0.777777778,CRAM,,,0.151515152,,----,----,HUnSatLig,----,----,----,,425.28002,425,0.28002
21,30,0,10,0,0,,441.1766196,,10416174,10195534,8663525,Yes,9758411,12640876,12725875,13193238,12853329.67,1.428571429,0.476190476,,441.17662,7,0.333333333,0.233333333,0.7,O,,,0.125,,----,----,HUnSatLig,----,----,----,,441.27864,441,0.27864
21,30,0,11,0,0,,457.1715342,,8904678,8210008,7601338,Yes,8238674.667,6505841,6674754,8108810,7096468.333,1.428571429,0.523809524,,457.17153,7,0.333333333,0.233333333,0.636363636,O,,,0.096774194,,----,----,HUnSatLig,----,----,----,,457.27725,457,0.27725
21,30,0,12,0,0,,473.1664488,,6377480,6731226,5285395,Yes,6131367,3569902,3128708,5213329,3970646.333,1.428571429,0.571428571,,473.16645,7,0.333333333,0.233333333,0.583333333,O,,,0.066666667,,----,----,HUnSatLig,----,----,----,,473.27586,473,0.27586
21,30,0,13,0,0,,489.1613634,,4194547,3741810,2846825,Yes,3594394,0,0,0,0,1.428571429,0.619047619,,489.16136,7,0.333333333,0.233333333,0.538461538,O,,,0.034482759,,----,----,HUnSatLig,----,----,----,,489.27447,489,0.27447
21,30,0,17,0,0,,553.1410218,,5176013,4280868,2833297,Yes,4096726,1507372,1832890,1967849,1769370.333,1.428571429,0.80952381,,553.14102,7,0.333333333,0.233333333,0.411764706,O,,,-0.12,,----,----,HUnSatLig,----,----,----,,553.26893,553,0.26893
21,30,0,18,0,0,,569.1359364,,6354908,5541063,3047874,Yes,4981281.667,1976554,2147831,2619175,2247853.333,1.428571429,0.857142857,,569.13594,7,0.333333333,0.233333333,0.388888889,O,,,-0.166666667,,----,----,HUnSatLig,----,----,----,,569.26754,569,0.26754
21,30,0,19,0,0,,585.130851,,5865593,5321686,2560498,Yes,4582592.333,0,0,0,0,1.428571429,0.904761905,,585.13085,7,0.333333333,0.233333333,0.368421053,O,,,-0.217391304,,----,----,HUnSatLig,----,----,----,,585.26615,585,0.26615
21,32,0,7,0,0,,395.2075258,,4122896,4124308,3932389,Yes,4059864.333,12960665,10694691,13097844,12251066.67,1.523809524,0.333333333,,395.20753,6,0.285714286,0.1875,0.857142857,O,,,0.142857143,,----,----,----,AlipatNoN,----,----,,395.29891,395,0.29891
21,32,0,8,0,0,,411.2024404,,5809895,6899222,5766924,Yes,6158680.333,17529846,15689334,16341970,16520383.33,1.523809524,0.380952381,,411.20244,6,0.285714286,0.1875,0.75,O,,,0.117647059,,----,----,----,AlipatNoN,----,----,,411.29752,411,0.29752
21,32,0,9,0,0,,427.197355,,7503681,7910861,6647773,Yes,7354105,16231722,15049707,15240155,15507194.67,1.523809524,0.428571429,,427.19735,6,0.285714286,0.1875,0.666666667,O,,,0.090909091,,----,----,----,AlipatNoN,----,----,,427.29614,427,0.29614
21,32,0,10,0,0,,443.1922696,,7282735,7649722,6299913,Yes,7077456.667,12311002,10560930,11353963,11408631.67,1.523809524,0.476190476,,443.19227,6,0.285714286,0.1875,0.6,O,,,0.0625,,----,----,----,AlipatNoN,----,----,,443.29475,443,0.29475
21,32,0,11,0,0,,459.1871842,,5536733,6252044,4906108,Yes,5564961.667,7247054,5866736,6681226,6598338.667,1.523809524,0.523809524,,459.18718,6,0.285714286,0.1875,0.545454545,O,,,0.032258065,,----,----,----,AlipatNoN,----,----,,459.29336,459,0.29336
21,32,0,12,0,0,,475.1820988,,5516317,4516365,4573872,Yes,4868851.333,3517557,3761646,4039799,3773000.667,1.523809524,0.571428571,,475.1821,6,0.285714286,0.1875,0.5,O,,,0,,----,----,----,AlipatNoN,----,----,,475.29198,475,0.29198
21,32,0,13,0,0,,491.1770134,,3585307,2912484,2518872,Yes,3005554.333,2363821,1826542,2409161,2199841.333,1.523809524,0.619047619,,491.17701,6,0.285714286,0.1875,0.461538462,O,,,-0.034482759,,----,----,----,----,SatFACarb,----,,491.29059,491,0.29059
21,32,0,15,0,0,,523.1668426,,3739681,2994891,2216177,Yes,2983583,2536037,2467707,2634413,2546052.333,1.523809524,0.714285714,,523.16684,6,0.285714286,0.1875,0.4,O,,,-0.111111111,,----,----,----,----,SatFACarb,----,,523.28782,523,0.28782
21,32,0,16,0,0,,539.1617572,,7421347,6491907,4994131,Yes,6302461.667,5274011,5815938,4794908,5294952.333,1.523809524,0.761904762,,539.16176,6,0.285714286,0.1875,0.375,O,,,-0.153846154,,----,----,----,----,SatFACarb,----,,539.28643,539,0.28643
21,32,0,17,0,0,,555.1566718,,7888628,7085561,4988622,Yes,6654270.333,5026928,4933441,4534452,4831607,1.523809524,0.80952381,,555.15667,6,0.285714286,0.1875,0.352941176,O,,,-0.2,,----,----,----,----,SatFACarb,----,,555.28504,555,0.28504
21,32,0,18,0,0,,571.1515864,,11358200,11003040,7096608,Yes,9819282.667,3930302,4920201,4951788,4600763.667,1.523809524,0.857142857,,571.15159,6,0.285714286,0.1875,0.333333333,O,,,-0.25,,----,----,----,----,SatFACarb,----,,571.28366,571,0.28366
21,32,0,19,0,0,,587.146501,,9719934,10167233,5664164,Yes,8517110.333,2132702,2999530,3083565,2738599,1.523809524,0.904761905,,587.1465,6,0.285714286,0.1875,0.315789474,O,,,-0.304347826,,----,----,----,----,SatFACarb,----,,587.28227,587,0.28227
21,32,0,20,0,0,,603.1414156,,4346819,4016936,1941538,Yes,3435097.667,0,0,0,0,1.523809524,0.952380952,,603.14142,6,0.285714286,0.1875,0.3,O,,,-0.363636364,,----,----,----,----,SatFACarb,----,,603.28088,603,0.28088
21,33,3,3,0,0,,374.2449144,,27567320,25876864,25917194,Yes,26453792.67,34655916,22735536,24214733,27202061.67,1.571428571,0.142857143,,374.24491,7,0.333333333,0.212121212,2.333333333,O,,,0.242424242,,----,----,----,----,----,Alipat+N,,374.33145,374,0.33145
21,34,0,8,0,0,,413.2180904,,3518390,4044391,4439821,Yes,4000867.333,14736501,10843784,12452917,12677734,1.619047619,0.380952381,,413.21809,5,0.238095238,0.147058824,0.625,O,,,0.058823529,,----,----,----,AlipatNoN,----,----,,413.31364,413,0.31364
21,34,0,9,0,0,,429.213005,,3932036,5299561,4310805,Yes,4514134,14548208,10814265,11922294,12428255.67,1.619047619,0.428571429,,429.213,5,0.238095238,0.147058824,0.555555556,O,,,0.03030303,,----,----,----,AlipatNoN,----,----,,429.31225,429,0.31225
21,34,0,10,0,0,,445.2079196,,4730923,4841768,4082743,Yes,4551811.333,10176833,8236248,9598655,9337245.333,1.619047619,0.476190476,,445.20792,5,0.238095238,0.147058824,0.5,O,,,0,,----,----,----,AlipatNoN,----,----,,445.31087,445,0.31087
21,34,0,11,0,0,,461.2028342,,4572120,3582418,4376670,Yes,4177069.333,6334511,5427386,6922776,6228224.333,1.619047619,0.523809524,,461.20283,5,0.238095238,0.147058824,0.454545455,O,,,-0.032258065,,----,----,----,AlipatNoN,----,----,,461.30948,461,0.30948
21,34,0,12,0,0,,477.1977488,,3655732,2985548,2676062,Yes,3105780.667,4733955,3565161,4673640,4324252,1.619047619,0.571428571,,477.19775,5,0.238095238,0.147058824,0.416666667,O,,,-0.066666667,,----,----,----,AlipatNoN,----,----,,477.30809,477,0.30809
21,34,0,14,0,0,,509.187578,,3447487,3143907,2607827,Yes,3066407,2761963,3113252,2999336,2958183.667,1.619047619,0.666666667,,509.18758,5,0.238095238,0.147058824,0.357142857,O,,,-0.142857143,,----,----,----,----,SatFACarb,----,,509.30532,509,0.30532
21,34,0,15,0,0,,525.1824926,,3833940,3745516,3059422,Yes,3546292.667,4325055,4327308,4624043,4425468.667,1.619047619,0.714285714,,525.18249,5,0.238095238,0.147058824,0.333333333,O,,,-0.185185185,,----,----,----,----,SatFACarb,----,,525.30393,525,0.30393
21,34,0,16,0,0,,541.1774072,,12062161,10667759,10339259,Yes,11023059.67,18964999,17802800,18973176,18580325,1.619047619,0.761904762,,541.17741,5,0.238095238,0.147058824,0.3125,O,,,-0.230769231,,----,----,----,----,SatFACarb,----,,541.30255,541,0.30255
21,34,0,17,0,0,,557.1723218,,7946009,7716301,6147595,Yes,7269968.333,5981352,6390470,6066302,6146041.333,1.619047619,0.80952381,,557.17232,5,0.238095238,0.147058824,0.294117647,O,,,-0.28,,----,----,----,----,SatFACarb,----,,557.30116,557,0.30116
21,34,0,18,0,0,,573.1672364,,11038738,10876026,7501962,Yes,9805575.333,4879486,3837727,4656817,4458010,1.619047619,0.857142857,,573.16724,5,0.238095238,0.147058824,0.277777778,O,,,-0.333333333,,----,----,----,----,SatFACarb,----,,573.29977,573,0.29977
21,34,0,19,0,0,,589.162151,,12161149,11617197,8121694,Yes,10633346.67,2755619,3137709,3500280,3131202.667,1.619047619,0.904761905,,589.16215,5,0.238095238,0.147058824,0.263157895,O,,,-0.391304348,,----,----,----,----,SatFACarb,----,,589.29839,589,0.29839
21,34,0,20,0,0,,605.1570656,,3822472,3701522,2122246,Yes,3215413.333,0,0,0,0,1.619047619,0.952380952,,605.15707,5,0.238095238,0.147058824,0.25,O,,,-0.454545455,,----,----,----,----,SatFACarb,----,,605.297,605,0.297
21,36,0,9,0,0,,431.228655,,2677178,4930807,3135041,Yes,3581008.667,12313765,7748218,9095936,9719306.333,1.714285714,0.428571429,,431.22865,4,0.19047619,0.111111111,0.444444444,O,,,-0.03030303,,----,----,----,AlipatNoN,----,----,,431.32837,431,0.32837
21,36,0,11,0,0,,463.2184842,,2865111,2066859,3929186,Yes,2953718.667,5627798,3474592,7127478,5409956,1.714285714,0.523809524,,463.21848,4,0.19047619,0.111111111,0.363636364,O,,,-0.096774194,,----,----,----,AlipatNoN,----,----,,463.3256,463,0.3256
21,36,0,15,0,0,,527.1981426,,3362950,3520261,2781877,Yes,3221696,5635871,5536653,4840099,5337541,1.714285714,0.714285714,,527.19814,4,0.19047619,0.111111111,0.266666667,O,,,-0.259259259,,----,----,----,----,SatFACarb,----,,527.32005,527,0.32005
21,36,0,16,0,0,,543.1930572,,4187646,3875541,2963225,Yes,3675470.667,5200496,4973013,4835793,5003100.667,1.714285714,0.761904762,,543.19306,4,0.19047619,0.111111111,0.25,O,,,-0.307692308,,----,----,----,----,SatFACarb,----,,543.31866,543,0.31866
21,36,0,17,0,0,,559.1879718,,4755261,4680096,3386696,Yes,4274017.667,3981526,3591754,4347974,3973751.333,1.714285714,0.80952381,,559.18797,4,0.19047619,0.111111111,0.235294118,O,,,-0.36,,----,----,----,----,SatFACarb,----,,559.31728,559,0.31728
21,36,0,18,0,0,,575.1828864,,4058154,3923032,3767295,Yes,3916160.333,1485354,1634493,1860216,1660021,1.714285714,0.857142857,,575.18289,4,0.19047619,0.111111111,0.222222222,O,,,-0.416666667,,----,----,----,----,SatFACarb,----,,575.31589,575,0.31589
21,36,0,19,0,0,,591.177801,,4883575,4731802,3865888,Yes,4493755,0,0,0,0,1.714285714,0.904761905,,591.1778,4,0.19047619,0.111111111,0.210526316,O,,,-0.47826087,,----,----,----,----,SatFACarb,----,,591.3145,591,0.3145
22,22,0,10,0,0,,445.1140196,,2798123,3047726,2681408,Yes,2842419,0,0,0,0,1,0.454545455,,445.11402,12,0.545454545,0.545454545,1.2,CRAM,,,0.411764706,,----,----,HUnSatLig,----,----,----,,445.21695,445,0.21695
22,22,0,11,0,0,,461.1089342,,3222488,2869204,3493983,Yes,3195225,0,0,0,0,1,0.5,,461.10893,12,0.545454545,0.545454545,1.090909091,CRAM,,,0.393939394,,----,----,HUnSatLig,----,----,----,,461.21556,461,0.21556
22,22,0,12,0,0,,477.1038488,,3922995,3150409,2777942,Yes,3283782,0,0,0,0,1,0.545454545,,477.10385,12,0.545454545,0.545454545,1,CRAM,,,0.375,,----,----,HUnSatLig,----,----,----,,477.21417,477,0.21417
22,22,0,13,0,0,,493.0987634,,3862851,3243346,3579454,Yes,3561883.667,0,0,0,0,1,0.590909091,,493.09876,12,0.545454545,0.545454545,0.923076923,CRAM,,,0.35483871,,----,----,HUnSatLig,----,----,----,,493.21279,493,0.21279
22,22,0,14,0,0,,509.093678,,3351740,3375326,3134668,Yes,3287244.667,0,0,0,0,1,0.636363636,,509.09368,12,0.545454545,0.545454545,0.857142857,CRAM,,,0.333333333,,----,----,HUnSatLig,----,----,----,,509.2114,509,0.2114
22,22,0,15,0,0,,525.0885926,,3912785,3159787,2178271,Yes,3083614.333,0,0,0,0,1,0.681818182,,525.08859,12,0.545454545,0.545454545,0.8,CRAM,,,0.310344828,,----,----,HUnSatLig,----,----,----,,525.21001,525,0.21001
22,24,0,8,0,0,,415.1398404,,3618920,3786392,3578092,Yes,3661134.667,3966163,3682937,4881526,4176875.333,1.090909091,0.363636364,,415.13984,11,0.5,0.458333333,1.375,CRAM,,,0.388888889,,----,----,HUnSatLig,----,----,----,,415.23584,415,0.23584
22,24,0,9,0,0,,431.134755,,4706231,5033213,4276811,Yes,4672085,4491433,4842116,4801286,4711611.667,1.090909091,0.409090909,,431.13475,11,0.5,0.458333333,1.222222222,CRAM,,,0.371428571,,----,----,HUnSatLig,----,----,----,,431.23445,431,0.23445
22,24,0,10,0,0,,447.1296696,,5070883,5248160,5508986,Yes,5276009.667,3485866,4115488,4339227,3980193.667,1.090909091,0.454545455,,447.12967,11,0.5,0.458333333,1.1,CRAM,,,0.352941176,,----,----,HUnSatLig,----,----,----,,447.23306,447,0.23306
22,24,0,11,0,0,,463.1245842,,5352407,5036460,4921441,Yes,5103436,2718109,3466400,3190202,3124903.667,1.090909091,0.5,,463.12458,11,0.5,0.458333333,1,CRAM,,,0.333333333,,----,----,HUnSatLig,----,----,----,,463.23167,463,0.23167
