mass,m/z,C,H,N,O,S,P,H/C,O/C,DBE,DBE/C,DBE/H,DBE/O,CRAM,AI-mod,PolyCyArom,Aromatic,HighUnsatLign,UnsatAliph-N,SatFatAcCarb,UnSatAlip+N,KM,NKM,KMD,PreSW4.csv,PreSW5.csv,PreSW6.csv,PreSWGt16.csv,PreSWGt17.csv,PreSWGt18.csv
505.2079196,505.20792,26,34,0,10,0,0,1.307692308,0.384615385,10,0.384615385,0.294117647,1,CRAM,0.238095238,----,----,HUnSatLig,----,----,----,505.32474,505,0.32474,5453936,4680807,4370173,5947247,6410670,4928246
521.2028342,521.20283,26,34,0,11,0,0,1.307692308,0.423076923,10,0.384615385,0.294117647,0.909090909,CRAM,0.219512195,----,----,HUnSatLig,----,----,----,521.32335,521,0.32335,4805562,4416975,4287654,4288843,4984642,4456786
537.1977488,537.19775,26,34,0,12,0,0,1.307692308,0.461538462,10,0.384615385,0.294117647,0.833333333,CRAM,0.2,----,----,HUnSatLig,----,----,----,537.32197,537,0.32197,3051414,2719288,2439208,3232045,2637527,2728108
553.1926634,553.19266,26,34,0,13,0,0,1.307692308,0.5,10,0.384615385,0.294117647,0.769230769,O,0.179487179,----,----,HUnSatLig,----,----,----,553.32058,553,0.32058,2734517,2557297,2174657,NA,NA,NA
427.2489966,427.249,26,36,0,5,0,0,1.384615385,0.192307692,9,0.346153846,0.25,1.8,O,0.276595745,----,----,HUnSatLig,----,----,----,427.34779,427,0.34779,NA,NA,NA,1718771,1866242,1592955
443.2439112,443.24391,26,36,0,6,0,0,1.384615385,0.230769231,9,0.346153846,0.25,1.5,CRAM,0.260869565,----,----,HUnSatLig,----,----,----,443.3464,443,0.3464,2666535,2180324,2270182,3892071,4602055,3971581
459.2388258,459.23883,26,36,0,7,0,0,1.384615385,0.269230769,9,0.346153846,0.25,1.285714286,CRAM,0.244444444,----,----,HUnSatLig,----,----,----,459.34502,459,0.34502,4001478,4221796,4355569,6241097,7452065,7676102
475.2337404,475.23374,26,36,0,8,0,0,1.384615385,0.307692308,9,0.346153846,0.25,1.125,CRAM,0.227272727,----,----,HUnSatLig,----,----,----,475.34363,475,0.34363,5922848,5859889,4938422,8446651,9184617,7860322
491.228655,491.22865,26,36,0,9,0,0,1.384615385,0.346153846,9,0.346153846,0.25,1,CRAM,0.209302326,----,----,HUnSatLig,----,----,----,491.34224,491,0.34224,5744011,5723901,5128736,8817892,8965999,7273345
507.2235696,507.22357,26,36,0,10,0,0,1.384615385,0.384615385,9,0.346153846,0.25,0.9,CRAM,0.19047619,----,----,HUnSatLig,----,----,----,507.34086,507,0.34086,4620516,5072029,4509485,6500292,7088632,5637991
523.2184842,523.21848,26,36,0,11,0,0,1.384615385,0.423076923,9,0.346153846,0.25,0.818181818,CRAM,0.170731707,----,----,HUnSatLig,----,----,----,523.33947,523,0.33947,5009421,4467180,4088029,5044576,5305168,4247909
539.2133988,539.2134,26,36,0,12,0,0,1.384615385,0.461538462,9,0.346153846,0.25,0.75,O,0.15,----,----,HUnSatLig,----,----,----,539.33808,539,0.33808,3209652,2681392,3010124,3358992,3307177,2488428
555.2083134,555.20831,26,36,0,13,0,0,1.384615385,0.5,9,0.346153846,0.25,0.692307692,O,0.128205128,----,----,HUnSatLig,----,----,----,555.3367,555,0.3367,1869207,1711425,1572539,1593320,2128991,1650573
445.2595612,445.25956,26,38,0,6,0,0,1.461538462,0.230769231,8,0.307692308,0.210526316,1.333333333,CRAM,0.217391304,----,----,HUnSatLig,----,----,----,445.36252,445,0.36252,2381591,2224742,2412823,3899079,4260942,3867946
461.2544758,461.25448,26,38,0,7,0,0,1.461538462,0.269230769,8,0.307692308,0.210526316,1.142857143,CRAM,0.2,----,----,HUnSatLig,----,----,----,461.36113,461,0.36113,3754532,3974935,3236187,6065919,7171435,5849200
477.2493904,477.24939,26,38,0,8,0,0,1.461538462,0.307692308,8,0.307692308,0.210526316,1,CRAM,0.181818182,----,----,HUnSatLig,----,----,----,477.35975,477,0.35975,5683231,4982325,4987523,8610533,9516436,8353956
493.244305,493.2443,26,38,0,9,0,0,1.461538462,0.346153846,8,0.307692308,0.210526316,0.888888889,CRAM,0.162790698,----,----,HUnSatLig,----,----,----,493.35836,493,0.35836,4968935,5409579,4729392,7882050,8857538,6517762
509.2392196,509.23922,26,38,0,10,0,0,1.461538462,0.384615385,8,0.307692308,0.210526316,0.8,CRAM,0.142857143,----,----,HUnSatLig,----,----,----,509.35697,509,0.35697,4140376,4381905,4090720,6418451,6904381,5399504
525.2341342,525.23413,26,38,0,11,0,0,1.461538462,0.423076923,8,0.307692308,0.210526316,0.727272727,O,0.12195122,----,----,HUnSatLig,----,----,----,525.35559,525,0.35559,3244121,4069892,3112211,5547372,5231446,4187499
541.2290488,541.22905,26,38,0,12,0,0,1.461538462,0.461538462,8,0.307692308,0.210526316,0.666666667,O,0.1,----,----,HUnSatLig,----,----,----,541.3542,541,0.3542,2542026,2042404,2250348,3477745,3269236,2834468
557.2239634,557.22396,26,38,0,13,0,0,1.461538462,0.5,8,0.307692308,0.210526316,0.615384615,O,0.076923077,----,----,HUnSatLig,----,----,----,557.35281,557,0.35281,NA,NA,NA,2171330,2198525,1736989
447.2752112,447.27521,26,40,0,6,0,0,1.538461538,0.230769231,7,0.269230769,0.175,1.166666667,O,0.173913043,----,----,----,AlipatNoN,----,----,447.37864,447,0.37864,1713420,1646569,1582152,2791979,3524566,2568287
463.2701258,463.27013,26,40,0,7,0,0,1.538461538,0.269230769,7,0.269230769,0.175,1,O,0.155555556,----,----,----,AlipatNoN,----,----,463.37725,463,0.37725,2290587,2637014,2479315,5038792,4352325,4040754
479.2650404,479.26504,26,40,0,8,0,0,1.538461538,0.307692308,7,0.269230769,0.175,0.875,O,0.136363636,----,----,----,AlipatNoN,----,----,479.37586,479,0.37586,3945519,3769920,3237467,5903129,7163335,5045490
495.259955,495.25995,26,40,0,9,0,0,1.538461538,0.346153846,7,0.269230769,0.175,0.777777778,O,0.11627907,----,----,----,AlipatNoN,----,----,495.37448,495,0.37448,3865162,4116317,3726919,6389153,7159831,5297285
511.2548696,511.25487,26,40,0,10,0,0,1.538461538,0.384615385,7,0.269230769,0.175,0.7,O,0.095238095,----,----,----,AlipatNoN,----,----,511.37309,511,0.37309,3854793,3784964,3467157,6799453,7545468,5716015
527.2497842,527.24978,26,40,0,11,0,0,1.538461538,0.423076923,7,0.269230769,0.175,0.636363636,O,0.073170732,----,----,----,AlipatNoN,----,----,527.3717,527,0.3717,2505375,3054104,2882888,5421425,5274452,4112741
543.2446988,543.2447,26,40,0,12,0,0,1.538461538,0.461538462,7,0.269230769,0.175,0.583333333,O,0.05,----,----,----,AlipatNoN,----,----,543.37032,543,0.37032,1823705,1887762,1763975,3732686,3630648,2545620
559.2396134,559.23961,26,40,0,13,0,0,1.538461538,0.5,7,0.269230769,0.175,0.538461538,O,0.025641026,----,----,----,AlipatNoN,----,----,559.36893,559,0.36893,NA,NA,NA,2681759,2739094,1604780
449.2908612,449.29086,26,42,0,6,0,0,1.615384615,0.230769231,6,0.230769231,0.142857143,1,O,0.130434783,----,----,----,AlipatNoN,----,----,449.39475,449,0.39475,NA,NA,NA,1962389,1642082,1583774
465.2857758,465.28578,26,42,0,7,0,0,1.615384615,0.269230769,6,0.230769231,0.142857143,0.857142857,O,0.111111111,----,----,----,AlipatNoN,----,----,465.39337,465,0.39337,NA,NA,NA,2834593,3314989,2911242
481.2806904,481.28069,26,42,0,8,0,0,1.615384615,0.307692308,6,0.230769231,0.142857143,0.75,O,0.090909091,----,----,----,AlipatNoN,----,----,481.39198,481,0.39198,2687052,2084434,2682428,4425558,5228034,4512076
497.275605,497.2756,26,42,0,9,0,0,1.615384615,0.346153846,6,0.230769231,0.142857143,0.666666667,O,0.069767442,----,----,----,AlipatNoN,----,----,497.39059,497,0.39059,2210739,3175313,3061347,5508609,6019181,4186376
513.2705196,513.27052,26,42,0,10,0,0,1.615384615,0.384615385,6,0.230769231,0.142857143,0.6,O,0.047619048,----,----,----,AlipatNoN,----,----,513.38921,513,0.38921,3248696,3259188,2982347,7776415,8852148,7104644
529.2654342,529.26543,26,42,0,11,0,0,1.615384615,0.423076923,6,0.230769231,0.142857143,0.545454545,O,0.024390244,----,----,----,AlipatNoN,----,----,529.38782,529,0.38782,3076319,3623464,2569594,8030575,8940361,6578516
545.2603488,545.26035,26,42,0,12,0,0,1.615384615,0.461538462,6,0.230769231,0.142857143,0.5,O,0,----,----,----,AlipatNoN,----,----,545.38643,545,0.38643,NA,NA,NA,4307113,4074999,2857854
561.2552634,561.25526,26,42,0,13,0,0,1.615384615,0.5,6,0.230769231,0.142857143,0.461538462,O,-0.025641026,----,----,----,AlipatNoN,----,----,561.38505,561,0.38505,NA,NA,NA,2528126,2110763,2000441
657.224751,657.22475,26,42,0,19,0,0,1.615384615,0.730769231,6,0.230769231,0.142857143,0.315789474,O,-0.212121212,----,----,----,----,SatFACarb,----,657.37672,657,0.37672,3079594,2962647,2631321,4193805,3463541,2525608
673.2196656,673.21967,26,42,0,20,0,0,1.615384615,0.769230769,6,0.230769231,0.142857143,0.3,O,-0.25,----,----,----,----,SatFACarb,----,673.37534,673,0.37534,4204012,3532244,3171285,4948113,5131822,3794488
483.2963404,483.29634,26,44,0,8,0,0,1.692307692,0.307692308,5,0.192307692,0.113636364,0.625,O,0.045454545,----,----,----,AlipatNoN,----,----,483.4081,483,0.4081,NA,NA,NA,2712475,3194946,1990064
499.291255,499.29125,26,44,0,9,0,0,1.692307692,0.346153846,5,0.192307692,0.113636364,0.555555556,O,0.023255814,----,----,----,AlipatNoN,----,----,499.40671,499,0.40671,NA,NA,NA,3238496,3823809,2871690
515.2861696,515.28617,26,44,0,10,0,0,1.692307692,0.384615385,5,0.192307692,0.113636364,0.5,O,0,----,----,----,AlipatNoN,----,----,515.40532,515,0.40532,1777826,2478433,2031107,5847257,5663461,4233421
531.2810842,531.28108,26,44,0,11,0,0,1.692307692,0.423076923,5,0.192307692,0.113636364,0.454545455,O,-0.024390244,----,----,----,AlipatNoN,----,----,531.40394,531,0.40394,2290968,2393651,2017706,9509222,7842615,8311096
547.2759988,547.276,26,44,0,12,0,0,1.692307692,0.461538462,5,0.192307692,0.113636364,0.416666667,O,-0.05,----,----,----,AlipatNoN,----,----,547.40255,547,0.40255,NA,NA,NA,6164611,5302703,4602659
563.2709134,563.27091,26,44,0,13,0,0,1.692307692,0.5,5,0.192307692,0.113636364,0.384615385,O,-0.076923077,----,----,----,AlipatNoN,----,----,563.40116,563,0.40116,NA,NA,NA,2398560,2713276,1929669
501.306905,501.3069,26,46,0,9,0,0,1.769230769,0.346153846,4,0.153846154,0.086956522,0.444444444,O,-0.023255814,----,----,----,AlipatNoN,----,----,501.42282,501,0.42282,NA,NA,NA,2424511,2526484,2060298
517.3018196,517.30182,26,46,0,10,0,0,1.769230769,0.384615385,4,0.153846154,0.086956522,0.4,O,-0.047619048,----,----,----,AlipatNoN,----,----,517.42144,517,0.42144,NA,NA,NA,2511625,2837261,2095368
533.2967342,533.29673,26,46,0,11,0,0,1.769230769,0.423076923,4,0.153846154,0.086956522,0.363636364,O,-0.073170732,----,----,----,AlipatNoN,----,----,533.42005,533,0.42005,NA,NA,NA,5812567,4954910,5694737
549.2916488,549.29165,26,46,0,12,0,0,1.769230769,0.461538462,4,0.153846154,0.086956522,0.333333333,O,-0.1,----,----,----,AlipatNoN,----,----,549.41866,549,0.41866,NA,NA,NA,2616412,3340641,1504962
395.3894528,395.38945,26,52,0,2,0,0,2,0.076923077,1,0.038461538,0.019230769,0.5,O,0,----,----,----,AlipatNoN,----,----,395.48088,395,0.48088,2792020,3089656,2249913,1838235,1656186,1571387
539.1194988,539.1195,27,24,0,12,0,0,0.888888889,0.444444444,16,0.592592593,0.666666667,1.333333333,CRAM,0.476190476,----,----,HUnSatLig,----,----,----,539.24416,539,0.24416,1949107,1754161,1614410,NA,NA,NA
555.1144134,555.11441,27,24,0,13,0,0,0.888888889,0.481481481,16,0.592592593,0.666666667,1.230769231,CRAM,0.463414634,----,----,HUnSatLig,----,----,----,555.24278,555,0.24278,2024857,1900867,1900219,NA,NA,NA
571.109328,571.10933,27,24,0,14,0,0,0.888888889,0.518518519,16,0.592592593,0.666666667,1.142857143,CRAM,0.45,----,----,HUnSatLig,----,----,----,571.24139,571,0.24139,2186635,2167041,1704306,NA,NA,NA
525.1402342,525.14023,27,26,0,11,0,0,0.962962963,0.407407407,15,0.555555556,0.576923077,1.363636364,CRAM,0.441860465,----,----,HUnSatLig,----,----,----,525.26167,525,0.26167,2046550,2169347,2180881,NA,NA,NA
541.1351488,541.13515,27,26,0,12,0,0,0.962962963,0.444444444,15,0.555555556,0.576923077,1.25,CRAM,0.428571429,----,----,HUnSatLig,----,----,----,541.26028,541,0.26028,2386377,1995301,1931882,NA,NA,NA
557.1300634,557.13006,27,26,0,13,0,0,0.962962963,0.481481481,15,0.555555556,0.576923077,1.153846154,CRAM,0.414634146,----,----,HUnSatLig,----,----,----,557.25889,557,0.25889,2438003,2092814,2386606,NA,NA,NA
573.124978,573.12498,27,26,0,14,0,0,0.962962963,0.518518519,15,0.555555556,0.576923077,1.071428571,CRAM,0.4,----,----,HUnSatLig,----,----,----,573.2575,573,0.2575,2421538,2084511,1914656,NA,NA,NA
589.1198926,589.11989,27,26,0,15,0,0,0.962962963,0.555555556,15,0.555555556,0.576923077,1,CRAM,0.384615385,----,----,HUnSatLig,----,----,----,589.25612,589,0.25612,2186978,2156260,1759069,NA,NA,NA
511.1609696,511.16097,27,28,0,10,0,0,1.037037037,0.37037037,14,0.518518519,0.5,1.4,CRAM,0.409090909,----,----,HUnSatLig,----,----,----,511.27917,511,0.27917,2191300,1893634,1596307,NA,NA,NA
527.1558842,527.15588,27,28,0,11,0,0,1.037037037,0.407407407,14,0.518518519,0.5,1.272727273,CRAM,0.395348837,----,----,HUnSatLig,----,----,----,527.27778,527,0.27778,2245788,2116631,2131781,NA,NA,NA
543.1507988,543.1508,27,28,0,12,0,0,1.037037037,0.444444444,14,0.518518519,0.5,1.166666667,CRAM,0.380952381,----,----,HUnSatLig,----,----,----,543.27639,543,0.27639,2222041,2659347,2285190,NA,NA,NA
559.1457134,559.14571,27,28,0,13,0,0,1.037037037,0.481481481,14,0.518518519,0.5,1.076923077,CRAM,0.365853659,----,----,HUnSatLig,----,----,----,559.27501,559,0.27501,2599237,2420947,2301081,NA,NA,NA
575.140628,575.14063,27,28,0,14,0,0,1.037037037,0.518518519,14,0.518518519,0.5,1,CRAM,0.35,----,----,HUnSatLig,----,----,----,575.27362,575,0.27362,2139313,1783862,2216643,NA,NA,NA
591.1355426,591.13554,27,28,0,15,0,0,1.037037037,0.555555556,14,0.518518519,0.5,0.933333333,CRAM,0.333333333,----,----,HUnSatLig,----,----,----,591.27223,591,0.27223,2346562,1583197,1590984,NA,NA,NA
513.1766196,513.17662,27,30,0,10,0,0,1.111111111,0.37037037,13,0.481481481,0.433333333,1.3,CRAM,0.363636364,----,----,HUnSatLig,----,----,----,513.29528,513,0.29528,2423347,2122546,2078153,2116252,1683122,1584512
529.1715342,529.17153,27,30,0,11,0,0,1.111111111,0.407407407,13,0.481481481,0.433333333,1.181818182,CRAM,0.348837209,----,----,HUnSatLig,----,----,----,529.2939,529,0.2939,2986204,2795047,2006392,2550127,2414410,1498965
545.1664488,545.16645,27,30,0,12,0,0,1.111111111,0.444444444,13,0.481481481,0.433333333,1.083333333,CRAM,0.333333333,----,----,HUnSatLig,----,----,----,545.29251,545,0.29251,2501601,2560509,2253981,NA,NA,NA
561.1613634,561.16136,27,30,0,13,0,0,1.111111111,0.481481481,13,0.481481481,0.433333333,1,CRAM,0.317073171,----,----,HUnSatLig,----,----,----,561.29112,561,0.29112,2919695,2721939,2266749,NA,NA,NA
577.156278,577.15628,27,30,0,14,0,0,1.111111111,0.518518519,13,0.481481481,0.433333333,0.928571429,CRAM,0.3,----,----,HUnSatLig,----,----,----,577.28974,577,0.28974,2340408,2493896,2274397,NA,NA,NA
593.1511926,593.15119,27,30,0,15,0,0,1.111111111,0.555555556,13,0.481481481,0.433333333,0.866666667,CRAM,0.282051282,----,----,HUnSatLig,----,----,----,593.28835,593,0.28835,1757600,1925077,1896496,NA,NA,NA
515.1922696,515.19227,27,32,0,10,0,0,1.185185185,0.37037037,12,0.444444444,0.375,1.2,CRAM,0.318181818,----,----,HUnSatLig,----,----,----,515.3114,515,0.3114,4500125,4626783,4793344,3939542,3402467,2881738
531.1871842,531.18718,27,32,0,11,0,0,1.185185185,0.407407407,12,0.444444444,0.375,1.090909091,CRAM,0.302325581,----,----,HUnSatLig,----,----,----,531.31001,531,0.31001,3024149,2852914,2523560,2814822,2822968,2228537
547.1820988,547.1821,27,32,0,12,0,0,1.185185185,0.444444444,12,0.444444444,0.375,1,CRAM,0.285714286,----,----,HUnSatLig,----,----,----,547.30863,547,0.30863,2445793,2120162,2048175,2571397,1611186,1901351
563.1770134,563.17701,27,32,0,13,0,0,1.185185185,0.481481481,12,0.444444444,0.375,0.923076923,CRAM,0.268292683,----,----,HUnSatLig,----,----,----,563.30724,563,0.30724,2944209,2373197,1802584,NA,NA,NA
579.171928,579.17193,27,32,0,14,0,0,1.185185185,0.518518519,12,0.444444444,0.375,0.857142857,CRAM,0.25,----,----,HUnSatLig,----,----,----,579.30585,579,0.30585,1749431,1652565,1870317,NA,NA,NA
469.2231758,469.22318,27,34,0,7,0,0,1.259259259,0.259259259,11,0.407407407,0.323529412,1.571428571,CRAM,0.319148936,----,----,HUnSatLig,----,----,----,469.33168,469,0.33168,2112135,2327129,2125712,2969219,3655971,2984953
485.2180904,485.21809,27,34,0,8,0,0,1.259259259,0.296296296,11,0.407407407,0.323529412,1.375,CRAM,0.304347826,----,----,HUnSatLig,----,----,----,485.33029,485,0.33029,3580075,2886791,2788377,4888548,6473349,4516376
501.213005,501.213,27,34,0,9,0,0,1.259259259,0.333333333,11,0.407407407,0.323529412,1.222222222,CRAM,0.288888889,----,----,HUnSatLig,----,----,----,501.3289,501,0.3289,3602315,3858426,3810983,4987579,5393680,4174340
517.2079196,517.20792,27,34,0,10,0,0,1.259259259,0.37037037,11,0.407407407,0.323529412,1.1,CRAM,0.272727273,----,----,HUnSatLig,----,----,----,517.32752,517,0.32752,3753731,3835273,3788856,4070663,4336396,3883269
533.2028342,533.20283,27,34,0,11,0,0,1.259259259,0.407407407,11,0.407407407,0.323529412,1,CRAM,0.255813953,----,----,HUnSatLig,----,----,----,533.32613,533,0.32613,3209543,2943545,2803158,3722584,3828511,2788627
549.1977488,549.19775,27,34,0,12,0,0,1.259259259,0.444444444,11,0.407407407,0.323529412,0.916666667,CRAM,0.238095238,----,----,HUnSatLig,----,----,----,549.32474,549,0.32474,3320282,3366337,3276475,3739742,3214693,2708166
565.1926634,565.19266,27,34,0,13,0,0,1.259259259,0.481481481,11,0.407407407,0.323529412,0.846153846,CRAM,0.219512195,----,----,HUnSatLig,----,----,----,565.32336,565,0.32336,2152075,2373633,1803307,1642823,1794639,1737046
455.2439112,455.24391,27,36,0,6,0,0,1.333333333,0.222222222,10,0.37037037,0.277777778,1.666666667,CRAM,0.291666667,----,----,HUnSatLig,----,----,----,455.34918,455,0.34918,NA,NA,NA,2738702,3013174,2476468
471.2388258,471.23883,27,36,0,7,0,0,1.333333333,0.259259259,10,0.37037037,0.277777778,1.428571429,CRAM,0.276595745,----,----,HUnSatLig,----,----,----,471.34779,471,0.34779,3011666,3432002,2793275,4920969,5730608,4998156
487.2337404,487.23374,27,36,0,8,0,0,1.333333333,0.296296296,10,0.37037037,0.277777778,1.25,CRAM,0.260869565,----,----,HUnSatLig,----,----,----,487.34641,487,0.34641,3846381,4203178,3987988,7756853,7823056,6716043
503.228655,503.22865,27,36,0,9,0,0,1.333333333,0.333333333,10,0.37037037,0.277777778,1.111111111,CRAM,0.244444444,----,----,HUnSatLig,----,----,----,503.34502,503,0.34502,4521982,4824113,4186833,6817559,7162209,6013569
519.2235696,519.22357,27,36,0,10,0,0,1.333333333,0.37037037,10,0.37037037,0.277777778,1,CRAM,0.227272727,----,----,HUnSatLig,----,----,----,519.34363,519,0.34363,4272994,4681134,4052080,6150446,5844779,5201203
535.2184842,535.21848,27,36,0,11,0,0,1.333333333,0.407407407,10,0.37037037,0.277777778,0.909090909,CRAM,0.209302326,----,----,HUnSatLig,----,----,----,535.34225,535,0.34225,4219251,3190331,3077633,5048644,4611838,3891428
551.2133988,551.2134,27,36,0,12,0,0,1.333333333,0.444444444,10,0.37037037,0.277777778,0.833333333,CRAM,0.19047619,----,----,HUnSatLig,----,----,----,551.34086,551,0.34086,2693067,2882971,2543809,2659382,2240786,2465377
567.2083134,567.20831,27,36,0,13,0,0,1.333333333,0.481481481,10,0.37037037,0.277777778,0.769230769,O,0.170731707,----,----,HUnSatLig,----,----,----,567.33947,567,0.33947,3343420,3551152,3127797,3982130,4052440,3823329
441.2646466,441.26465,27,38,0,5,0,0,1.407407407,0.185185185,9,0.333333333,0.236842105,1.8,O,0.265306122,----,----,HUnSatLig,----,----,----,441.36668,441,0.36668,NA,NA,NA,1904646,2336063,2048208
457.2595612,457.25956,27,38,0,6,0,0,1.407407407,0.222222222,9,0.333333333,0.236842105,1.5,CRAM,0.25,----,----,HUnSatLig,----,----,----,457.3653,457,0.3653,2334076,2546107,2179730,2858915,3225060,3492146
473.2544758,473.25448,27,38,0,7,0,0,1.407407407,0.259259259,9,0.333333333,0.236842105,1.285714286,CRAM,0.234042553,----,----,HUnSatLig,----,----,----,473.36391,473,0.36391,3694640,4141622,2985715,5990045,6544712,5814320
489.2493904,489.24939,27,38,0,8,0,0,1.407407407,0.296296296,9,0.333333333,0.236842105,1.125,CRAM,0.217391304,----,----,HUnSatLig,----,----,----,489.36252,489,0.36252,4387128,5495506,4680215,7785612,8982303,6466309
505.244305,505.2443,27,38,0,9,0,0,1.407407407,0.333333333,9,0.333333333,0.236842105,1,CRAM,0.2,----,----,HUnSatLig,----,----,----,505.36114,505,0.36114,5351538,5188712,4730622,8023920,8829359,6971128
521.2392196,521.23922,27,38,0,10,0,0,1.407407407,0.37037037,9,0.333333333,0.236842105,0.9,CRAM,0.181818182,----,----,HUnSatLig,----,----,----,521.35975,521,0.35975,4386747,4412879,3770535,6240587,6488898,5409107
537.2341342,537.23413,27,38,0,11,0,0,1.407407407,0.407407407,9,0.333333333,0.236842105,0.818181818,CRAM,0.162790698,----,----,HUnSatLig,----,----,----,537.35836,537,0.35836,3658135,3444280,2821673,4809004,4936407,3461291
553.2290488,553.22905,27,38,0,12,0,0,1.407407407,0.444444444,9,0.333333333,0.236842105,0.75,O,0.142857143,----,----,HUnSatLig,----,----,----,553.35697,553,0.35697,3222965,2272112,2453185,3320846,2752698,2016248
569.2239634,569.22396,27,38,0,13,0,0,1.407407407,0.481481481,9,0.333333333,0.236842105,0.692307692,O,0.12195122,----,----,HUnSatLig,----,----,----,569.35559,569,0.35559,1525732,1519960,1656758,1980705,1780062,1985134
459.2752112,459.27521,27,40,0,6,0,0,1.481481481,0.222222222,8,0.296296296,0.2,1.333333333,O,0.208333333,----,----,HUnSatLig,----,----,----,459.38141,459,0.38141,1900739,1897826,1921006,3012424,3434912,2579652
475.2701258,475.27013,27,40,0,7,0,0,1.481481481,0.259259259,8,0.296296296,0.2,1.142857143,O,0.191489362,----,----,HUnSatLig,----,----,----,475.38002,475,0.38002,3081248,2789937,3028661,5015228,5817706,5087331
491.2650404,491.26504,27,40,0,8,0,0,1.481481481,0.296296296,8,0.296296296,0.2,1,O,0.173913043,----,----,HUnSatLig,----,----,----,491.37864,491,0.37864,4110733,4377341,3220000,6485222,7243632,5484419
507.259955,507.25995,27,40,0,9,0,0,1.481481481,0.333333333,8,0.296296296,0.2,0.888888889,O,0.155555556,----,----,HUnSatLig,----,----,----,507.37725,507,0.37725,4218086,4367518,3946286,6404037,6883833,5580649
523.2548696,523.25487,27,40,0,10,0,0,1.481481481,0.37037037,8,0.296296296,0.2,0.8,O,0.136363636,----,----,HUnSatLig,----,----,----,523.37586,523,0.37586,4420622,3526124,3568862,6082912,6147920,5246309
539.2497842,539.24978,27,40,0,11,0,0,1.481481481,0.407407407,8,0.296296296,0.2,0.727272727,O,0.11627907,----,----,HUnSatLig,----,----,----,539.37448,539,0.37448,2317748,2670128,2590797,4460816,4527784,2836587
555.2446988,555.2447,27,40,0,12,0,0,1.481481481,0.444444444,8,0.296296296,0.2,0.666666667,O,0.095238095,----,----,HUnSatLig,----,----,----,555.37309,555,0.37309,2150806,1779520,1907387,2756583,2695261,2457483
571.2396134,571.23961,27,40,0,13,0,0,1.481481481,0.481481481,8,0.296296296,0.2,0.615384615,O,0.073170732,----,----,HUnSatLig,----,----,----,571.3717,571,0.3717,NA,NA,NA,2330390,2418400,1879549
461.2908612,461.29086,27,42,0,6,0,0,1.555555556,0.222222222,7,0.259259259,0.166666667,1.166666667,O,0.166666667,----,----,----,AlipatNoN,----,----,461.39753,461,0.39753,NA,NA,NA,2394878,2938219,2307695
477.2857758,477.28578,27,42,0,7,0,0,1.555555556,0.259259259,7,0.259259259,0.166666667,1,O,0.14893617,----,----,----,AlipatNoN,----,----,477.39614,477,0.39614,2401312,1789493,1879682,4089574,4263317,3167397
493.2806904,493.28069,27,42,0,8,0,0,1.555555556,0.296296296,7,0.259259259,0.166666667,0.875,O,0.130434783,----,----,----,AlipatNoN,----,----,493.39475,493,0.39475,2194921,2495788,2309169,4797763,4900804,4438020
509.275605,509.2756,27,42,0,9,0,0,1.555555556,0.333333333,7,0.259259259,0.166666667,0.777777778,O,0.111111111,----,----,----,AlipatNoN,----,----,509.39337,509,0.39337,2835802,2780370,2329953,5361685,5255742,4121553
525.2705196,525.27052,27,42,0,10,0,0,1.555555556,0.37037037,7,0.259259259,0.166666667,0.7,O,0.090909091,----,----,----,AlipatNoN,----,----,525.39198,525,0.39198,3020891,2316805,3135764,4348268,4684630,3448171
541.2654342,541.26543,27,42,0,11,0,0,1.555555556,0.407407407,7,0.259259259,0.166666667,0.636363636,O,0.069767442,----,----,----,AlipatNoN,----,----,541.39059,541,0.39059,2524106,2142244,1591660,3665136,3921523,3036194
557.2603488,557.26035,27,42,0,12,0,0,1.555555556,0.444444444,7,0.259259259,0.166666667,0.583333333,O,0.047619048,----,----,----,AlipatNoN,----,----,557.38921,557,0.38921,1669488,1796874,1908909,2724802,3398651,2394395
573.2552634,573.25526,27,42,0,13,0,0,1.555555556,0.481481481,7,0.259259259,0.166666667,0.538461538,O,0.024390244,----,----,----,AlipatNoN,----,----,573.38782,573,0.38782,NA,NA,NA,2344209,2339424,1980813
479.3014258,479.30143,27,44,0,7,0,0,1.62962963,0.259259259,6,0.222222222,0.136363636,0.857142857,O,0.106382979,----,----,----,AlipatNoN,----,----,479.41226,479,0.41226,NA,NA,NA,2162458,2555336,1973492
495.2963404,495.29634,27,44,0,8,0,0,1.62962963,0.296296296,6,0.222222222,0.136363636,0.75,O,0.086956522,----,----,----,AlipatNoN,----,----,495.41087,495,0.41087,NA,NA,NA,2927011,3503129,2196615
511.291255,511.29125,27,44,0,9,0,0,1.62962963,0.333333333,6,0.222222222,0.136363636,0.666666667,O,0.066666667,----,----,----,AlipatNoN,----,----,511.40948,511,0.40948,NA,NA,NA,3439710,4297341,3018801
527.2861696,527.28617,27,44,0,10,0,0,1.62962963,0.37037037,6,0.222222222,0.136363636,0.6,O,0.045454545,----,----,----,AlipatNoN,----,----,527.4081,527,0.4081,1878177,1939481,1580360,3263857,3715924,2908517
