mass,m/z,C,H,N,O,S,P,H/C,O/C,DBE,DBE/C,DBE/H,DBE/O,CRAM,AI-mod,PolyCyArom,Aromatic,HighUnsatLign,UnsatAliph-N,SatFatAcCarb,UnSatAlip+N,KM,NKM,KMD,PosFHW1.csv,PosFHW2.csv,PosFHW3.csv,PosFHW-Gt1.csv,PosFHW-Gt2.csv,PosFHW-Gt3.csv
386.2045062,386.20451,16,29,5,6,0,0,1.8125,0.375,5,0.3125,0.172413793,0.833333333,O,-0.0625,----,----,----,----,----,Alipat+N,386.29381,386,0.29381,0,0,0,3053993,2854982,3214055
402.1994208,402.19942,16,29,5,7,0,0,1.8125,0.4375,5,0.3125,0.172413793,0.714285714,O,-0.133333333,----,----,----,----,----,Alipat+N,402.29242,402,0.29242,0,0,0,2254914,2094654,2319953
317.1969612,317.19696,16,30,0,6,0,0,1.875,0.375,2,0.125,0.066666667,0.333333333,O,-0.076923077,----,----,----,AlipatNoN,----,----,317.27031,317,0.27031,0,0,0,2306061,1576002,1822406
333.1918758,333.19188,16,30,0,7,0,0,1.875,0.4375,2,0.125,0.066666667,0.285714286,O,-0.12,----,----,----,AlipatNoN,----,----,333.26892,333,0.26892,0,0,0,2657423,2539115,2312492
365.1639465,365.16395,16,30,0,7,1,0,1.875,0.4375,2,0.125,0.066666667,0.285714286,O,-0.217391304,----,----,----,AlipatNoN,----,----,365.24839,365,0.24839,0,0,0,5292981,1569817,1773575
349.1867904,349.18679,16,30,0,8,0,0,1.875,0.5,2,0.125,0.066666667,0.25,O,-0.166666667,----,----,----,AlipatNoN,----,----,349.26753,349,0.26753,0,0,0,3661850,2592995,2769082
381.1588611,381.15886,16,30,0,8,1,0,1.875,0.5,2,0.125,0.066666667,0.25,O,-0.272727273,----,----,----,AlipatNoN,----,----,381.247,381,0.247,0,0,0,3346036,1857762,2580799
365.181705,365.1817,16,30,0,9,0,0,1.875,0.5625,2,0.125,0.066666667,0.222222222,O,-0.217391304,----,----,----,AlipatNoN,----,----,365.26615,365,0.26615,0,0,0,3348923,2481439,2659085
381.1766196,381.17662,16,30,0,10,0,0,1.875,0.625,2,0.125,0.066666667,0.2,O,-0.272727273,----,----,----,----,SatFACarb,----,381.26476,381,0.26476,0,0,0,3565689,3691239,4512068
328.224179,328.22418,16,31,3,4,0,0,1.9375,0.25,3,0.1875,0.096774194,0.75,O,-0.045454545,----,----,----,----,----,Alipat+N,328.30008,328,0.30008,0,0,0,2762170,2237498,3308525
344.2190936,344.21909,16,31,3,5,0,0,1.9375,0.3125,3,0.1875,0.096774194,0.6,O,-0.095238095,----,----,----,----,----,Alipat+N,344.29869,344,0.29869,0,0,0,4095062,4149057,4898580
360.2140082,360.21401,16,31,3,6,0,0,1.9375,0.375,3,0.1875,0.096774194,0.5,O,-0.15,----,----,----,----,----,Alipat+N,360.2973,360,0.2973,0,0,0,2861459,3044009,3333772
351.1846819,351.18468,16,32,0,6,1,0,2,0.375,1,0.0625,0.03125,0.166666667,O,-0.25,----,----,----,AlipatNoN,----,----,351.26589,351,0.26589,0,0,0,17568381,3754823,2578207
367.1795965,367.1796,16,32,0,7,1,0,2,0.4375,1,0.0625,0.03125,0.142857143,O,-0.304347826,----,----,----,AlipatNoN,----,----,367.2645,367,0.2645,0,0,0,7123504,2091702,1770156
396.1412374,396.14124,17,23,3,8,0,0,1.352941176,0.470588235,8,0.470588235,0.347826087,1,CRAM,0.25,----,----,HUnSatLig,----,----,----,396.23284,396,0.23284,0,0,0,2084430,1778124,2180148
411.1521364,411.15214,17,24,4,8,0,0,1.411764706,0.470588235,8,0.470588235,0.333333333,1,CRAM,0.222222222,----,----,HUnSatLig,----,----,----,411.24721,411,0.24721,0,0,0,2020338,2423413,2583503
366.1670582,366.16706,17,25,3,6,0,0,1.470588235,0.352941176,7,0.411764706,0.28,1.166666667,CRAM,0.227272727,----,----,HUnSatLig,----,----,----,366.25173,366,0.25173,0,0,0,3264242,2999398,3377752
382.1619728,382.16197,17,25,3,7,0,0,1.470588235,0.411764706,7,0.411764706,0.28,1,CRAM,0.19047619,----,----,HUnSatLig,----,----,----,382.25034,382,0.25034,0,0,0,3787655,3853312,3776105
389.1275611,389.12756,17,26,0,8,1,0,1.529411765,0.470588235,5,0.294117647,0.192307692,0.625,O,0,----,----,----,AlipatNoN,----,----,389.21754,389,0.21754,0,0,0,3965042,5476122,4923883
381.1779572,381.17796,17,26,4,6,0,0,1.529411765,0.352941176,7,0.411764706,0.269230769,1.166666667,CRAM,0.2,----,----,----,----,----,Alipat+N,381.2661,381,0.2661,0,0,0,2683002,2695400,2784581
436.1460478,436.14605,17,27,1,12,0,0,1.588235294,0.705882353,5,0.294117647,0.185185185,0.416666667,O,-0.15,----,----,----,----,SatFACarb,----,436.2469,436,0.2469,0,0,0,1882544,2351238,1748139
368.1827082,368.18271,17,27,3,6,0,0,1.588235294,0.352941176,6,0.352941176,0.222222222,1,CRAM,0.136363636,----,----,----,----,----,Alipat+N,368.26785,368,0.26785,0,0,0,6906730,6284034,6696188
412.1837708,412.18377,17,27,5,7,0,0,1.588235294,0.411764706,7,0.411764706,0.259259259,1,CRAM,0.117647059,----,----,----,----,----,Alipat+N,412.27908,412,0.27908,0,0,0,3102263,3052163,2935302
311.1863966,311.1864,17,28,0,5,0,0,1.647058824,0.294117647,4,0.235294118,0.142857143,0.8,O,0.103448276,----,----,----,AlipatNoN,----,----,311.25835,311,0.25835,0,0,0,2261351,1456281,1965561
327.1813112,327.18131,17,28,0,6,0,0,1.647058824,0.352941176,4,0.235294118,0.142857143,0.666666667,O,0.071428571,----,----,----,AlipatNoN,----,----,327.25697,327,0.25697,0,0,0,5804223,4831590,5528341
391.1432111,391.14321,17,28,0,8,1,0,1.647058824,0.470588235,4,0.235294118,0.142857143,0.5,O,-0.083333333,----,----,----,AlipatNoN,----,----,391.23366,391,0.23366,0,0,0,2980418,2469607,3511263
371.1823738,371.18237,17,28,2,7,0,0,1.647058824,0.411764706,5,0.294117647,0.178571429,0.714285714,O,0.043478261,----,----,----,----,----,Alipat+N,371.2682,371,0.2682,0,0,0,1696011,1563354,1907938
422.1667832,422.16678,17,29,1,11,0,0,1.705882353,0.647058824,4,0.235294118,0.137931034,0.363636364,O,-0.19047619,----,----,----,----,SatFACarb,----,422.2644,422,0.2644,0,0,0,2269543,1909088,2068100
370.1983582,370.19836,17,29,3,6,0,0,1.705882353,0.352941176,5,0.294117647,0.172413793,0.833333333,O,0.045454545,----,----,----,----,----,Alipat+N,370.28396,370,0.28396,0,0,0,7582172,8201625,8839068
398.2045062,398.20451,17,29,5,6,0,0,1.705882353,0.352941176,6,0.352941176,0.206896552,1,CRAM,0.055555556,----,----,----,----,----,Alipat+N,398.29659,398,0.29659,0,0,0,2680775,2331172,2671041
414.1994208,414.19942,17,29,5,7,0,0,1.705882353,0.411764706,6,0.352941176,0.206896552,0.857142857,CRAM,0,----,----,----,----,----,Alipat+N,414.2952,414,0.2952,0,0,0,3679400,3468932,3468378
329.1969612,329.19696,17,30,0,6,0,0,1.764705882,0.352941176,3,0.176470588,0.1,0.5,O,0,----,----,----,AlipatNoN,----,----,329.27308,329,0.27308,0,0,0,6268582,4132612,4849850
369.2143426,369.21434,17,30,4,5,0,0,1.764705882,0.294117647,5,0.294117647,0.166666667,1,O,0.047619048,----,----,----,----,----,Alipat+N,369.29972,369,0.29972,0,0,0,3713707,3025494,3541077
340.224179,340.22418,17,31,3,4,0,0,1.823529412,0.235294118,4,0.235294118,0.129032258,1,O,0.041666667,----,----,----,----,----,Alipat+N,340.30285,340,0.30285,0,0,0,2290152,1653010,3062496
356.2190936,356.21909,17,31,3,5,0,0,1.823529412,0.294117647,4,0.235294118,0.129032258,0.8,O,0,----,----,----,----,----,Alipat+N,356.30146,356,0.30146,0,0,0,5469345,4232073,5636453
388.2089228,388.20892,17,31,3,7,0,0,1.823529412,0.411764706,4,0.235294118,0.129032258,0.571428571,O,-0.095238095,----,----,----,----,----,Alipat+N,388.29869,388,0.29869,0,0,0,3189655,3297341,3996926
400.2201562,400.22016,17,31,5,6,0,0,1.823529412,0.352941176,5,0.294117647,0.161290323,0.833333333,O,-0.055555556,----,----,----,----,----,Alipat+N,400.3127,400,0.3127,0,0,0,4016919,3203913,3839775
416.2150708,416.21507,17,31,5,7,0,0,1.823529412,0.411764706,5,0.294117647,0.161290323,0.714285714,O,-0.117647059,----,----,----,----,----,Alipat+N,416.31131,416,0.31131,0,0,0,3653885,3332708,3579022
331.2126112,331.21261,17,32,0,6,0,0,1.882352941,0.352941176,2,0.117647059,0.0625,0.333333333,O,-0.071428571,----,----,----,AlipatNoN,----,----,331.2892,331,0.2892,0,0,0,4466841,1895092,3761775
347.2075258,347.20753,17,32,0,7,0,0,1.882352941,0.411764706,2,0.117647059,0.0625,0.285714286,O,-0.111111111,----,----,----,AlipatNoN,----,----,347.28781,347,0.28781,0,0,0,4130245,3057302,3434604
363.2024404,363.20244,17,32,0,8,0,0,1.882352941,0.470588235,2,0.117647059,0.0625,0.25,O,-0.153846154,----,----,----,AlipatNoN,----,----,363.28643,363,0.28643,0,0,0,6180169,5421195,4695668
379.197355,379.19735,17,32,0,9,0,0,1.882352941,0.529411765,2,0.117647059,0.0625,0.222222222,O,-0.2,----,----,----,AlipatNoN,----,----,379.28504,379,0.28504,0,0,0,2595408,2143396,1898731
371.2299926,371.22999,17,32,4,5,0,0,1.882352941,0.294117647,4,0.235294118,0.125,0.8,O,-0.047619048,----,----,----,----,----,Alipat+N,371.31583,371,0.31583,0,0,0,6543129,5496553,7377138
342.239829,342.23983,17,33,3,4,0,0,1.941176471,0.235294118,3,0.176470588,0.090909091,0.75,O,-0.041666667,----,----,----,----,----,Alipat+N,342.31897,342,0.31897,0,0,0,3530270,2467621,4275446
358.2347436,358.23474,17,33,3,5,0,0,1.941176471,0.294117647,3,0.176470588,0.090909091,0.6,O,-0.086956522,----,----,----,----,----,Alipat+N,358.31758,358,0.31758,0,0,0,2597663,1988124,2708475
365.2003319,365.20033,17,34,0,6,1,0,2,0.352941176,1,0.058823529,0.029411765,0.166666667,O,-0.230769231,----,----,----,AlipatNoN,----,----,365.28478,365,0.28478,0,0,0,20984769,4993829,4198675
367.2159819,367.21598,17,36,0,6,1,0,2.117647059,0.352941176,0,0,0,0,O,-0.307692308,----,----,----,AlipatNoN,----,----,367.3009,367,0.3009,0,0,0,3535419,2188739,1510328
317.1394466,317.13945,18,22,0,5,0,0,1.222222222,0.277777778,8,0.444444444,0.363636364,1.6,CRAM,0.35483871,----,----,HUnSatLig,----,----,----,317.21278,317,0.21278,0,0,0,1659906,1593657,1453628
319.1550966,319.1551,18,24,0,5,0,0,1.333333333,0.277777778,7,0.388888889,0.291666667,1.4,CRAM,0.290322581,----,----,HUnSatLig,----,----,----,319.2289,319,0.2289,0,0,0,2525610,1753485,1917978
321.1707466,321.17075,18,26,0,5,0,0,1.444444444,0.277777778,6,0.333333333,0.230769231,1.2,CRAM,0.225806452,----,----,HUnSatLig,----,----,----,321.24501,321,0.24501,0,0,0,2281054,1977583,2603142
425.1677864,425.16779,18,26,4,8,0,0,1.444444444,0.444444444,8,0.444444444,0.307692308,1,CRAM,0.2,----,----,HUnSatLig,----,----,----,425.2661,425,0.2661,0,0,0,2408785,2428559,2388527
396.1776228,396.17762,18,27,3,7,0,0,1.5,0.388888889,7,0.388888889,0.259259259,1,CRAM,0.173913043,----,----,----,----,----,Alipat+N,396.26923,396,0.26923,0,0,0,3428437,3234515,3748923
412.1725374,412.17254,18,27,3,8,0,0,1.5,0.444444444,7,0.388888889,0.259259259,0.875,CRAM,0.136363636,----,----,----,----,----,Alipat+N,412.26785,412,0.26785,0,0,0,2954806,2983043,3516422
440.1786854,440.17869,18,27,5,8,0,0,1.5,0.444444444,8,0.444444444,0.296296296,1,CRAM,0.166666667,----,----,----,----,----,Alipat+N,440.28047,440,0.28047,0,0,0,2157746,1807580,2242153
323.1863966,323.1864,18,28,0,5,0,0,1.555555556,0.277777778,5,0.277777778,0.178571429,1,O,0.161290323,----,----,----,AlipatNoN,----,----,323.26113,323,0.26113,0,0,0,2874144,1912159,2473983
355.1584673,355.15847,18,28,0,5,1,0,1.555555556,0.277777778,5,0.277777778,0.178571429,1,O,0.103448276,----,----,----,AlipatNoN,----,----,355.24059,355,0.24059,0,0,0,3129683,1474865,1791501
371.1533819,371.15338,18,28,0,6,1,0,1.555555556,0.333333333,5,0.277777778,0.178571429,0.833333333,O,0.071428571,----,----,----,AlipatNoN,----,----,371.23921,371,0.23921,0,0,0,6168322,2274000,2346712
395.1936072,395.19361,18,28,4,6,0,0,1.555555556,0.333333333,7,0.388888889,0.25,1.166666667,CRAM,0.181818182,----,----,----,----,----,Alipat+N,395.28499,395,0.28499,0,0,0,3512215,2912801,3367793
382.1983582,382.19836,18,29,3,6,0,0,1.611111111,0.333333333,6,0.333333333,0.206896552,1,CRAM,0.125,----,----,----,----,----,Alipat+N,382.28674,382,0.28674,0,0,0,3541904,2945547,3700340
398.1932728,398.19327,18,29,3,7,0,0,1.611111111,0.388888889,6,0.333333333,0.206896552,0.857142857,CRAM,0.086956522,----,----,----,----,----,Alipat+N,398.28535,398,0.28535,0,0,0,5198277,4866594,6077887
426.1994208,426.19942,18,29,5,7,0,0,1.611111111,0.388888889,7,0.388888889,0.24137931,1,CRAM,0.105263158,----,----,----,----,----,Alipat+N,426.29797,426,0.29797,0,0,0,3460415,3259966,3297287
341.1792027,341.1792,18,30,0,4,1,0,1.666666667,0.222222222,4,0.222222222,0.133333333,1,O,0.066666667,----,----,----,AlipatNoN,----,----,341.2581,341,0.2581,0,0,0,7357170,2167819,2055899
325.2020466,325.20205,18,30,0,5,0,0,1.666666667,0.277777778,4,0.222222222,0.133333333,0.8,O,0.096774194,----,----,----,AlipatNoN,----,----,325.27724,325,0.27724,0,0,0,3742958,2082782,2235782
397.2092572,397.20926,18,30,4,6,0,0,1.666666667,0.333333333,6,0.333333333,0.2,1,CRAM,0.090909091,----,----,----,----,----,Alipat+N,397.30111,397,0.30111,0,0,0,6018325,5321091,6456582
384.2140082,384.21401,18,31,3,6,0,0,1.722222222,0.333333333,5,0.277777778,0.161290323,0.833333333,O,0.041666667,----,----,----,----,----,Alipat+N,384.30285,384,0.30285,0,0,0,3375530,3665464,4118716
400.2089228,400.20892,18,31,3,7,0,0,1.722222222,0.388888889,5,0.277777778,0.161290323,0.714285714,O,0,----,----,----,----,----,Alipat+N,400.30147,400,0.30147,0,0,0,4279061,5120839,6112030
416.2038374,416.20384,18,31,3,8,0,0,1.722222222,0.444444444,5,0.277777778,0.161290323,0.625,O,-0.045454545,----,----,----,----,----,Alipat+N,416.30008,416,0.30008,0,0,0,2572029,2988644,3551374
412.2201562,412.22016,18,31,5,6,0,0,1.722222222,0.333333333,6,0.333333333,0.193548387,1,O,0.05,----,----,----,----,----,Alipat+N,412.31548,412,0.31548,0,0,0,1942073,2487427,2568712
428.2150708,428.21507,18,31,5,7,0,0,1.722222222,0.388888889,6,0.333333333,0.193548387,0.857142857,O,0,----,----,----,----,----,Alipat+N,428.31409,428,0.31409,0,0,0,4317455,4319123,4543402
327.2176966,327.2177,18,32,0,5,0,0,1.777777778,0.277777778,3,0.166666667,0.09375,0.6,O,0.032258065,----,----,----,AlipatNoN,----,----,327.29336,327,0.29336,0,0,0,6214856,2236781,2682652
439.1820988,439.1821,18,32,0,12,0,0,1.777777778,0.666666667,3,0.166666667,0.09375,0.25,O,-0.25,----,----,----,----,SatFACarb,----,439.28365,439,0.28365,0,0,0,3336948,2786629,3323067
383.2299926,383.22999,18,32,4,5,0,0,1.777777778,0.277777778,5,0.277777778,0.15625,1,O,0.043478261,----,----,----,----,----,Alipat+N,383.31861,383,0.31861,0,0,0,3692198,2799403,3810209
399.2249072,399.22491,18,32,4,6,0,0,1.777777778,0.333333333,5,0.277777778,0.15625,0.833333333,O,0,----,----,----,----,----,Alipat+N,399.31722,399,0.31722,0,0,0,7315061,6330046,8201847
370.2347436,370.23474,18,33,3,5,0,0,1.833333333,0.277777778,4,0.222222222,0.121212121,0.8,O,0,----,----,----,----,----,Alipat+N,370.32035,370,0.32035,0,0,0,2368999,2369957,2676136
386.2296582,386.22966,18,33,3,6,0,0,1.833333333,0.333333333,4,0.222222222,0.121212121,0.666666667,O,-0.041666667,----,----,----,----,----,Alipat+N,386.31897,386,0.31897,0,0,0,2144943,1931340,2434286
414.2358062,414.23581,18,33,5,6,0,0,1.833333333,0.333333333,5,0.277777778,0.151515152,0.833333333,O,-0.05,----,----,----,----,----,Alipat+N,414.33159,414,0.33159,0,0,0,3839146,3323524,4890715
430.2307208,430.23072,18,33,5,7,0,0,1.833333333,0.388888889,5,0.277777778,0.151515152,0.714285714,O,-0.105263158,----,----,----,----,----,Alipat+N,430.33021,430,0.33021,0,0,0,4230348,3543770,4037436
281.2486028,281.2486,18,34,0,2,0,0,1.888888889,0.111111111,2,0.111111111,0.058823529,1,O,0.058823529,----,----,----,AlipatNoN,----,----,281.31364,281,0.31364,0,0,0,2845426,2354553,1780130
329.2333466,329.23335,18,34,0,5,0,0,1.888888889,0.277777778,2,0.111111111,0.058823529,0.4,O,-0.032258065,----,----,----,AlipatNoN,----,----,329.30948,329,0.30948,0,0,0,7721647,5290764,5550273
345.2282612,345.22826,18,34,0,6,0,0,1.888888889,0.333333333,2,0.111111111,0.058823529,0.333333333,O,-0.066666667,----,----,----,AlipatNoN,----,----,345.30809,345,0.30809,0,0,0,7195516,4203100,6331440
361.2231758,361.22318,18,34,0,7,0,0,1.888888889,0.388888889,2,0.111111111,0.058823529,0.285714286,O,-0.103448276,----,----,----,AlipatNoN,----,----,361.3067,361,0.3067,0,0,0,10563284,7217656,9608157
377.2180904,377.21809,18,34,0,8,0,0,1.888888889,0.444444444,2,0.111111111,0.058823529,0.25,O,-0.142857143,----,----,----,AlipatNoN,----,----,377.30532,377,0.30532,0,0,0,5806617,4709967,5496963
409.1901611,409.19016,18,34,0,8,1,0,1.888888889,0.444444444,2,0.111111111,0.058823529,0.25,O,-0.230769231,----,----,----,AlipatNoN,----,----,409.28478,409,0.28478,0,0,0,5622618,4148800,3286348
393.213005,393.213,18,34,0,9,0,0,1.888888889,0.5,2,0.111111111,0.058823529,0.222222222,O,-0.185185185,----,----,----,AlipatNoN,----,----,393.30393,393,0.30393,0,0,0,5075459,4618911,3714498
385.2456426,385.24564,18,34,4,5,0,0,1.888888889,0.277777778,4,0.222222222,0.117647059,0.8,O,-0.043478261,----,----,----,----,----,Alipat+N,385.33472,385,0.33472,0,0,0,3088053,2943820,3801566
401.2405572,401.24056,18,34,4,6,0,0,1.888888889,0.333333333,4,0.222222222,0.117647059,0.666666667,O,-0.090909091,----,----,----,----,----,Alipat+N,401.33334,401,0.33334,0,0,0,6258613,5647309,6897602
417.2354718,417.23547,18,34,4,7,0,0,1.888888889,0.388888889,4,0.222222222,0.117647059,0.571428571,O,-0.142857143,----,----,----,----,----,Alipat+N,417.33195,417,0.33195,0,0,0,5025055,4337224,5100701
347.2261527,347.22615,18,36,0,4,1,0,2,0.222222222,1,0.055555556,0.027777778,0.25,O,-0.133333333,----,----,----,AlipatNoN,----,----,347.30644,347,0.30644,0,0,0,3020747,4881563,3723889
347.2439112,347.24391,18,36,0,6,0,0,2,0.333333333,1,0.055555556,0.027777778,0.166666667,O,-0.133333333,----,----,----,AlipatNoN,----,----,347.32421,347,0.32421,0,0,0,7651792,4711585,6529655
379.2159819,379.21598,18,36,0,6,1,0,2,0.333333333,1,0.055555556,0.027777778,0.166666667,O,-0.214285714,----,----,----,AlipatNoN,----,----,379.30367,379,0.30367,0,0,0,16000086,2658474,1691633
363.2388258,363.23883,18,36,0,7,0,0,2,0.388888889,1,0.055555556,0.027777778,0.142857143,O,-0.172413793,----,----,----,AlipatNoN,----,----,363.32282,363,0.32282,0,0,0,5307732,3855511,5394048
379.2337404,379.23374,18,36,0,8,0,0,2,0.444444444,1,0.055555556,0.027777778,0.125,O,-0.214285714,----,----,----,AlipatNoN,----,----,379.32143,379,0.32143,0,0,0,2787931,1593263,2455287
333.2468881,333.24689,18,38,0,3,1,0,2.111111111,0.166666667,0,0,0,0,O,-0.161290323,----,----,----,AlipatNoN,----,----,333.32395,333,0.32395,0,0,0,12953246,24656504,21240888
349.2418027,349.2418,18,38,0,4,1,0,2.111111111,0.222222222,0,0,0,0,O,-0.2,----,----,----,AlipatNoN,----,----,349.32256,349,0.32256,0,0,0,1719594,2372340,2250955
329.1394466,329.13945,19,22,0,5,0,0,1.157894737,0.263157895,9,0.473684211,0.409090909,1.8,O,0.393939394,----,----,HUnSatLig,----,----,----,329.21556,329,0.21556,0,0,0,1679000,1603064,1982637
333.1707466,333.17075,19,26,0,5,0,0,1.368421053,0.263157895,7,0.368421053,0.269230769,1.4,CRAM,0.272727273,----,----,HUnSatLig,----,----,----,333.24779,333,0.24779,0,0,0,3502218,3329639,3720231
335.1863966,335.1864,19,28,0,5,0,0,1.473684211,0.263157895,6,0.315789474,0.214285714,1.2,CRAM,0.212121212,----,----,HUnSatLig,----,----,----,335.2639,335,0.2639,0,0,0,3362965,2775608,3018236
410.1932728,410.19327,19,29,3,7,0,0,1.526315789,0.368421053,7,0.368421053,0.24137931,1,CRAM,0.16,----,----,----,----,----,Alipat+N,410.28812,410,0.28812,0,0,0,2894251,2168928,2415507
442.183102,442.1831,19,29,3,9,0,0,1.526315789,0.473684211,7,0.368421053,0.24137931,0.777777778,CRAM,0.086956522,----,----,----,----,----,Alipat+N,442.28535,442,0.28535,0,0,0,1703716,2413578,2129345
454.1943354,454.19434,19,29,5,8,0,0,1.526315789,0.421052632,8,0.421052632,0.275862069,1,CRAM,0.15,----,----,----,----,----,Alipat+N,454.29936,454,0.29936,0,0,0,2331750,2121705,2430430
337.2020466,337.20205,19,30,0,5,0,0,1.578947368,0.263157895,5,0.263157895,0.166666667,1,O,0.151515152,----,----,----,AlipatNoN,----,----,337.28002,337,0.28002,0,0,0,2941101,2111259,2216676
369.1741173,369.17412,19,30,0,5,1,0,1.578947368,0.263157895,5,0.263157895,0.166666667,1,O,0.096774194,----,----,----,AlipatNoN,----,----,369.25948,369,0.25948,0,0,0,2978975,1707081,1594951
477.1725968,477.1726,19,30,2,12,0,0,1.578947368,0.631578947,6,0.315789474,0.2,0.5,O,-0.090909091,----,----,----,----,SatFACarb,----,477.28294,477,0.28294,0,0,0,3806213,3075175,3036264
493.1675114,493.16751,19,30,2,13,0,0,1.578947368,0.684210526,6,0.315789474,0.2,0.461538462,O,-0.142857143,----,----,----,----,SatFACarb,----,493.28155,493,0.28155,0,0,0,1976437,2207658,2407659
409.2092572,409.20926,19,30,4,6,0,0,1.578947368,0.315789474,7,0.368421053,0.233333333,1.166666667,CRAM,0.166666667,----,----,----,----,----,Alipat+N,409.30388,409,0.30388,0,0,0,2571099,2117184,2878285
425.2041718,425.20417,19,30,4,7,0,0,1.578947368,0.368421053,7,0.368421053,0.233333333,1,CRAM,0.130434783,----,----,----,----,----,Alipat+N,425.30249,425,0.30249,0,0,0,4874577,4571277,5010477
385.1785477,385.17855,19,31,0,6,0,1,1.631578947,0.315789474,5,0.263157895,0.161290323,0.833333333,O,0.1,----,----,----,AlipatNoN,----,----,385.26761,385,0.26761,0,0,0,10324644,3243834,5409227
480.1722624,480.17226,19,31,1,13,0,0,1.631578947,0.684210526,5,0.263157895,0.161290323,0.384615385,O,-0.173913043,----,----,----,----,SatFACarb,----,480.2833,480,0.2833,0,0,0,2074471,2232120,2076257
412.2089228,412.20892,19,31,3,7,0,0,1.631578947,0.368421053,6,0.315789474,0.193548387,0.857142857,O,0.08,----,----,----,----,----,Alipat+N,412.30424,412,0.30424,0,0,0,3360825,3546755,3197448
428.2038374,428.20384,19,31,3,8,0,0,1.631578947,0.421052632,6,0.315789474,0.193548387,0.75,O,0.041666667,----,----,----,----,----,Alipat+N,428.30285,428,0.30285,0,0,0,3400975,3186580,3540907
440.2150708,440.21507,19,31,5,7,0,0,1.631578947,0.368421053,7,0.368421053,0.225806452,1,CRAM,0.095238095,----,----,----,----,----,Alipat+N,440.31686,440,0.31686,0,0,0,2934959,2618072,2616934
456.2099854,456.20999,19,31,5,8,0,0,1.631578947,0.421052632,7,0.368421053,0.225806452,0.875,CRAM,0.05,----,----,----,----,----,Alipat+N,456.31548,456,0.31548,0,0,0,4260288,4181362,4279116
355.2126112,355.21261,19,32,0,6,0,0,1.684210526,0.315789474,4,0.210526316,0.125,0.666666667,O,0.0625,----,----,----,AlipatNoN,----,----,355.29475,355,0.29475,0,0,0,6290276,4536899,5636126
411.2249072,411.22491,19,32,4,6,0,0,1.684210526,0.315789474,6,0.315789474,0.1875,1,O,0.083333333,----,----,----,----,----,Alipat+N,411.32,411,0.32,0,0,0,5453815,4838006,6697939
414.2245728,414.22457,19,33,3,7,0,0,1.736842105,0.368421053,5,0.263157895,0.151515152,0.714285714,O,0,----,----,----,----,----,Alipat+N,414.32036,414,0.32036,0,0,0,2017193,2411652,2295387
426.2358062,426.23581,19,33,5,6,0,0,1.736842105,0.315789474,6,0.315789474,0.181818182,1,O,0.045454545,----,----,----,----,----,Alipat+N,426.33437,426,0.33437,0,0,0,2313535,1854523,1726981
442.2307208,442.23072,19,33,5,7,0,0,1.736842105,0.368421053,6,0.315789474,0.181818182,0.857142857,O,0,----,----,----,----,----,Alipat+N,442.33298,442,0.33298,0,0,0,3909153,3800581,4116413
458.2256354,458.22564,19,33,5,8,0,0,1.736842105,0.421052632,6,0.315789474,0.181818182,0.75,O,-0.05,----,----,----,----,----,Alipat+N,458.33159,458,0.33159,0,0,0,4224283,3916052,3831494
357.2282612,357.22826,19,34,0,6,0,0,1.789473684,0.315789474,3,0.157894737,0.088235294,0.5,O,0,----,----,----,AlipatNoN,----,----,357.31086,357,0.31086,0,0,0,9347552,4243666,5626544
421.2079196,421.20792,19,34,0,10,0,0,1.789473684,0.526315789,3,0.157894737,0.088235294,0.3,O,-0.142857143,----,----,----,AlipatNoN,----,----,421.30532,421,0.30532,0,0,0,3282276,2638232,3148949
469.1926634,469.19266,19,34,0,13,0,0,1.789473684,0.684210526,3,0.157894737,0.088235294,0.230769231,O,-0.28,----,----,----,----,SatFACarb,----,469.30116,469,0.30116,0,0,0,4082157,3250408,3567842
397.2456426,397.24564,19,34,4,5,0,0,1.789473684,0.263157895,5,0.263157895,0.147058824,1,O,0.04,----,----,----,----,----,Alipat+N,397.3375,397,0.3375,0,0,0,3605788,3058569,3978509
413.2405572,413.24056,19,34,4,6,0,0,1.789473684,0.315789474,5,0.263157895,0.147058824,0.833333333,O,0,----,----,----,----,----,Alipat+N,413.33611,413,0.33611,0,0,0,5696630,5284488,6000694
428.2514562,428.25146,19,35,5,6,0,0,1.842105263,0.315789474,5,0.263157895,0.142857143,0.833333333,O,-0.045454545,----,----,----,----,----,Alipat+N,428.35048,428,0.35048,0,0,0,3106573,2679696,3351464
444.2463708,444.24637,19,35,5,7,0,0,1.842105263,0.368421053,5,0.263157895,0.142857143,0.714285714,O,-0.095238095,----,----,----,----,----,Alipat+N,444.3491,444,0.3491,0,0,0,3903883,3335480,4529937
359.2439112,359.24391,19,36,0,6,0,0,1.894736842,0.315789474,2,0.105263158,0.055555556,0.333333333,O,-0.0625,----,----,----,AlipatNoN,----,----,359.32698,359,0.32698,0,0,0,7556191,4136808,5674313
375.2388258,375.23883,19,36,0,7,0,0,1.894736842,0.368421053,2,0.105263158,0.055555556,0.285714286,O,-0.096774194,----,----,----,AlipatNoN,----,----,375.32559,375,0.32559,0,0,0,8290260,5781482,8441357
