Mass,Soil_1,Soil_2,Soil_3,Soil_13,Soil_14,Soil_15,Soil_7,Soil_8,Soil_9,Soil_19,Soil_20,Soil_21,Soil_4,Soil_5,Soil_6,Soil_16,Soil_17,Soil_18,Soil_10,Soil_11,Soil_12,Soil_22,Soil_23,Soil_24
471.1507988,3775144,4472889,2537502,3362512,2276272,2119176,7675895,8002996,6247819,3185004,3275051,3498164,3606612,3332675,3341119,2175113,2279728,1984523,6595600,5597329,6315389,3626472,3820786,3863222
471.166055,3570344,4649017,3063326,5790418,4344754,4401673,1777656,1836468,2020236,2328939,2425132,2653364,3462228,3313219,3330878,2985609,3339568,2940939,0,0,0,1890792,1996018,1979062
471.171928,3211944,3169337,1957918,2397907,2922419,2542089,6434808,8852916,7574924,5756267,6365484,7233716,2850388,2451011,2495806,2373257,2208048,1863947,12436496,12952721,13878653,9393640,7986419,8468150
471.1871842,4070056,4074553,2305566,4680405,3825588,4304394,6840312,6778292,5024141,6529386,6713645,6602932,4526163,3961411,3880765,4465289,4163888,4120587,5834768,5901456,6354301,7740904,7654643,7931574
471.2024404,4993704,6130745,2532894,8743640,8095670,7292428,2726392,2458036,2418574,4054377,4289837,5315763,3009619,3569219,3521341,5117577,4260144,4214795,0,0,0,2654695,4144372,3528374
471.2235696,3433640,5057594,2546206,7158491,6019000,6140429,3324920,3811765,2960783,6697319,6093102,6754483,4256850,4009539,3872572,6290057,6622512,5941260,3760145,4083855,3853693,8842727,10003701,9846454
471.2388258,4837032,5232698,2936863,9982685,8581050,6876687,0,0,0,4426086,3867951,4436147,3011666,3432002,2793275,4920969,5730608,4998156,0,0,0,3062759,4175094,3360438
471.259955,2797224,2629178,1648159,5375712,4973500,3933712,0,0,0,3896677,2794800,3386546,2962514,3292738,2273594,5506698,5201201,4762636,0,0,0,4555238,5766391,5217975
473.093678,2770094,3635284,2286132,0,0,0,5693448,4879833,4838926,0,0,0,2874418,2332214,2387704,NA,NA,NA,3574827,3253331,4217221,0,0,0
473.1300634,3113646,3435605,2143285,0,0,0,6021128,5667289,4722193,0,0,0,3159090,2882102,2141431,NA,NA,NA,4685868,3657810,4663686,0,0,0
473.1453196,5226158,6164565,3168821,4791297,4806800,4284078,2811400,2352090,2145810,2095343,2401155,2564753,4899889,4725302,4485878,3620507,3667271,2487853,1826604,2756689,2480006,1817040,2854236,1657030
473.1664488,3842734,3697749,1717301,2499076,2605714,2087088,6377480,6731226,5285395,3569902,3128708,5213329,2942513,2808374,2281205,NA,NA,NA,5901356,5663825,6071686,4368848,5112158,5516998
473.181705,5994158,7970902,3724854,9647111,8259732,7345841,3748873,3444187,3468820,5298413,6160772,5804176,5081137,4545078,4755189,5489308,5933383,4498478,1711661,3303504,2575238,4440527,4540767,5109447
473.2028342,3861166,4317270,3141174,7887882,5757078,7153331,4740105,4171227,3505686,5894379,5777797,6216848,4182065,3585590,3186420,4972188,4889928,4250671,4414509,4650064,5129606,6882767,7265632,8066759
473.2180904,6336174,7991382,4465206,13184012,11886744,10524341,3313673,3217883,2783767,7334122,6584710,6922384,4552752,4238902,4116212,6496924,7015752,5848111,0,0,0,5097935,6905185,6315719
473.2544758,5198511,6395991,2943543,11256850,9928860,8226488,0,0,0,5460200,4605320,4902031,3694640,4141622,2985715,5990045,6544712,5814320,0,0,0,3091919,4950371,4507335
474.1729312,2922166,3998824,1906247,4551844,4310281,4238091,2405394,2258930,2094687,3495089,3503543,3458179,5757990,5138995,4798165,8477353,8484183,6326341,2915393,4463670,4171151,7200199,9172377,6431443
475.0881988,6086335,7723132,4424283,3343673,3253111,3337057,2315804,2328075,2735272,0,0,0,6530080,5966385,5461690,0,0,0,1528918,3044896,3009947,0,0,0
475.1245842,6432448,8530045,3858012,5339455,4916604,4694884,2993180,3242508,2928299,1750649,1889259,1947768,6174752,6019633,5595833,3409593,3135847,2891871,1932375,3283999,3262876,0,0,0
475.1457134,2930368,3438717,2902620,2024259,1917566,2362726,4918300,4434444,2940589,1646711,1774572,1927288,2088480,1825841,1899193,NA,NA,NA,4408408,3348511,4017564,1738177,1850838,1711842
475.1609696,6473408,7792766,4346460,8097093,7123328,6349671,5418012,4525581,4170414,5021814,5248493,5438583,6143008,5314097,5165752,5145274,4725096,4330592,2739288,3954719,3852700,4310465,4539863,4204258
475.197355,8400577,9705598,5132893,13794635,12226948,10305387,4930589,5187086,4677297,10012788,10392047,9439351,6687776,6418993,5600951,7740090,8332649,6940769,3100761,4809758,3927453,7073217,8844761,8629986
475.2184842,5355201,4682879,3987038,11640143,7324039,10526573,3210269,2230798,2307763,6500467,4611568,6529143,4313120,4234801,3787447,6798011,6051177,5719138,3382362,3826717,3242397,6847937,8512986,8496867
475.2337404,7663297,9441407,4391518,15465809,14033289,11896686,3388445,3278351,3296948,8697970,7801329,8597623,5922848,5859889,4938422,8446651,9184617,7860322,1536602,2955805,2379677,6222273,9084379,7829219
475.2701258,4572866,4814976,2704479,10026327,8120717,7128946,0,0,0,4519024,4103667,3803254,3081248,2789937,3028661,5015228,5817706,5087331,0,0,0,2578369,4548062,3871460
477.0674634,6821596,8167598,4473487,2635397,3107439,3029029,3519538,3108423,3128147,0,0,0,5836831,5382708,5777031,0,0,0,1829519,3614715,3204541,0,0,0
477.1038488,6842076,9277615,3956369,3366027,3850868,3949608,3922995,3150409,2777942,0,0,0,6882335,6238772,6022791,0,0,0,1987217,3261434,3607998,0,0,0
477.124978,4931293,6516912,3404433,2263183,2428535,1762347,4195379,3375689,2738520,0,0,0,3101727,2974260,3373702,0,0,0,3304593,2434042,3026879,0,0,0
477.1402342,7472861,9486512,5096082,6559378,6170232,6238252,5730355,5321290,4521817,3655686,3889765,4365416,6896671,6591029,6336134,3598051,3974546,3831968,3022994,3615737,4170175,3103164,3864155,3474183
477.1725968,2535133,3562673,1980563,5370519,6134397,3518511,0,0,0,3806213,3075175,3036264,2310175,1944117,1912965,3345123,4686226,2605729,0,0,0,2402748,4059741,3404552
477.1766196,7988958,9230513,4525715,10698392,8995453,8466480,7571507,6872651,5625693,9041924,9359975,8900712,5813279,6040117,5551749,6466275,6591891,5219489,4080787,5321721,5042624,7314876,7470686,8177416
477.213005,9234142,10530994,6097556,15867550,13730434,13719604,5330996,4873804,4744032,11288578,10367594,10825832,6923295,6211125,6635140,9251556,10128787,7852195,3564692,4720632,4497856,9278908,11177568,11400969
477.2341342,9047775,7508147,5900948,18607778,12739205,20338742,0,0,0,4955137,2728043,6064232,5911583,5259829,5373572,9312997,8887700,8577187,0,0,0,5143996,7507554,7257865
477.2493904,5832415,7434419,3715733,13094564,11436679,9982007,2202676,2324558,2127715,6669312,6589036,6772839,5683231,4982325,4987523,8610533,9516436,8353956,0,0,0,5502396,8242787,6985481
477.2857758,3606239,3694772,1624214,6932139,5788299,4530235,0,0,0,3806206,2786926,2246759,2401312,1789493,1879682,4089574,4263317,3167397,0,0,0,2050492,2872933,2460938
479.046728,4403969,6031594,3143377,2035166,2103154,1959158,3561548,3049102,3490829,0,0,0,3957804,3798591,4031071,0,0,0,1723605,2870241,2830315,0,0,0
479.0831134,6604546,8050923,4138706,2544613,2784119,2823930,4209740,3468944,4042768,0,0,0,6130733,6089279,5313118,0,0,0,2510551,3469281,4155884,0,0,0
479.1194988,7309059,8356076,4212436,4507627,4624252,4181246,5236813,5396113,4335636,2307997,2154219,2579553,6237229,6406719,6039133,2837781,2043843,2167020,3584216,4235232,4449773,2082239,2617066,1987893
479.1558842,7720707,9058542,4532949,8349681,7682945,7004418,8282189,7845523,6297623,6408091,6406894,6590561,7466029,6470207,6522461,5602070,4814276,5294318,4308185,5405664,5439982,5601727,6336237,6182710
479.1922696,7405316,9531631,4610774,11202552,9577350,9408774,7499854,7761556,6486043,11159449,10474224,10983521,6687790,6076992,6174300,7697175,8146373,6803695,4138203,5854176,5790191,9377216,9801456,11163447
479.228655,7018245,7475440,4159192,13320190,11301771,10172682,4531278,3934869,3782687,9285527,8714995,9132129,5889070,5645888,5665371,9374488,10061254,8265969,3080412,4624351,3749360,8449472,11335410,10039096
479.2650404,4035334,4550897,2087129,8949765,7603088,6096141,0,0,0,4705173,3817206,4403297,3945519,3769920,3237467,5903129,7163335,5045490,0,0,0,4005312,6422261,5080889
481.062378,5041967,6656304,3723040,1778505,2085508,1881046,4611176,4320992,4330712,0,0,0,4499528,4050512,3522111,0,0,0,2266408,3033043,4149797,0,0,0
481.0987634,6418224,8339762,3850017,2172752,2961033,3090906,5041257,4685538,4101340,0,0,0,5609545,4851280,4618814,0,0,0,2909482,4397010,4458022,0,0,0
481.1351488,7327537,9265459,4061987,4650326,4819086,4165086,7977065,6690531,6010080,3187000,3688321,3570275,6173770,5332561,5679678,3483474,2227197,2504005,4647211,4854738,4931111,2608586,3280774,3249005
481.1715342,6704946,8313140,4109092,8249693,7500947,7401954,8509546,8722149,6709475,7706422,8448900,8118371,6796362,6300241,5862973,7424851,6329854,5919047,5592365,5921746,6825512,7249354,8609673,8445806
481.2079196,6393650,7207222,3017510,10269027,8631448,8620519,5922922,6026982,4905191,9465652,9626502,9435235,5999691,5543505,5611069,8328020,8607231,7741769,4444463,5407698,5366313,9547210,10958732,10901359
481.244305,4466483,6000951,2907943,9214314,8395933,7584235,2042987,2774760,1925867,6530866,5716873,5466211,5088331,4928082,4683324,8328021,8603136,7059786,1706544,3539922,2670122,7237067,9529231,8744816
481.2806904,2649908,2733369,1554217,5057905,4708514,4210159,0,0,0,2603313,2125196,1728099,2687052,2084434,2682428,4425558,5228034,4512076,0,0,0,2269131,4326290,3510129
483.078028,5377891,5790079,2735481,0,0,0,5593223,4827962,4851119,0,0,0,3959922,3951208,3111464,0,0,0,3081606,3788751,3813992,0,0,0
483.1144134,4591460,6572417,3237754,2485957,2086820,2211524,6908040,5532476,4925875,1733339,1897503,2083435,4963443,3956328,3822120,0,0,0,3815815,3935183,4645482,0,0,0
483.1355426,5605221,6611330,2836347,8481481,8627623,7197382,26994824,26042173,20023733,13160154,13999136,15126635,4236403,3807848,3854887,4555670,4176445,3318696,22076808,17621967,22652522,11105755,12503081,11964331
483.1507988,5354341,5927298,2857340,4162252,3363241,3657416,8155272,7946046,5654967,3888858,4498466,3793003,4897907,4165225,3813927,2939798,2285629,2212777,5371273,5499855,5617259,3461595,3975210,3518380
483.171928,2952038,2896259,1561981,5207760,4980140,3947211,7114889,7870271,5598649,10090201,10034211,9005163,1666676,1847401,1942567,2964375,2847294,1929642,8324490,6054863,7728748,10466779,8929324,9463725
483.1871842,4817766,5411204,3184510,5858003,5476782,4883149,7610505,7589695,5460411,7083736,7136292,7333995,4356212,4441705,4089383,4878231,4822591,4433323,5761419,5418959,6159980,7908828,7956525,8452013
483.2235696,4379495,5235077,2964351,8080089,6604211,6826705,4038794,4611905,3154879,7188182,6919208,7223404,4738165,4252266,3970599,7592857,7337536,5505452,3476877,4761551,3879534,8986076,10946608,10459054
485.0572926,2522011,3822037,1518809,0,0,0,4269224,4353946,3327627,0,0,0,2095270,1639557,1621530,NA,NA,NA,1874410,2559958,3036851,0,0,0
485.093678,4077468,5252566,2264027,0,0,0,5738665,5330844,3892880,0,0,0,3211431,2939013,2898970,0,0,0,2824684,3198422,4080309,0,0,0
485.1300634,3306397,4681176,2670556,1912387,1908934,2152374,6246569,6110110,4586132,0,0,0,3128488,2998918,2885146,0,0,0,3805678,3729366,4098742,0,0,0
485.1511926,16080798,14059993,8694749,21472327,20162249,17550264,21420202,21766047,19581590,17292932,16256202,18030715,11510953,12274310,11542042,12225505,11464323,10248724,22273519,21836758,23537335,15791602,22702292,19292145
485.1664488,3067806,3908058,2026974,3684426,2993867,3385274,7428266,6519711,5037720,3698307,4066508,3986555,3254442,3004550,2946586,2653666,2468995,2698773,5005808,4342742,5146296,3721714,4065493,4431858
485.181705,4518815,5166554,1924831,5860429,5351117,4303804,0,0,0,3063426,2708685,3380347,3213482,3004039,2875930,3352546,3362436,2721302,0,0,0,1999859,3160791,2578930
485.2028342,3575711,4277723,1850336,4993105,4166352,4203454,4836523,4835233,3846812,6452865,6425807,5674107,3930283,3365511,2736666,4642787,4321925,3858967,4723186,4338647,4719289,7603699,7174360,8620019
485.2180904,4849568,5739996,3059681,9776212,8677074,7195584,2396843,2021794,2029726,4461185,3804368,4774011,3580075,2886791,2788377,4888548,6473349,4516376,0,0,0,2905075,4184282,3719155
485.2392196,3092385,3730909,1914338,7119960,5574358,5368771,2309291,2763683,1821856,5438080,4860114,4692091,3435692,4045448,2762265,6112228,6241926,4707865,2328052,3381207,3183291,7357939,8382684,8101876
485.2544758,4626337,5867998,2338787,9557083,8568536,6798277,0,0,0,3423871,3470547,3362940,2536620,2646664,2401305,4340709,5098119,3383834,0,0,0,1717748,3261661,2461685
487.109328,2675673,3576372,2052676,0,0,0,4628685,4963332,3561335,0,0,0,2151656,2238632,1952788,NA,NA,NA,3229786,2686950,2718985,0,0,0
487.1457134,3106266,3336758,1562950,0,0,0,5162189,4914181,3722108,0,0,0,1697769,2107049,2271764,NA,NA,NA,3650140,3009511,3769099,1555726,1874307,1693243
487.1609696,4856794,5868087,1816135,5576140,5117935,4671663,2606798,2443270,1810813,2930740,2665340,3181200,3717354,3781289,2727956,2716210,3028685,2361479,0,0,0,2405390,2464132,2518588
487.1820988,2738651,3243576,1633352,3348944,2829298,3003569,5273806,4620295,3799936,3561012,3037565,3764368,2512107,2489001,2331668,3349555,3331790,2745992,4572766,4125671,4521741,3627535,4271494,4922429
487.197355,5652443,7588408,4003913,9530835,8642549,7740595,3853518,3391496,2875266,6170163,6557055,6600848,4350187,3520170,3504660,5437492,6196943,4465289,0,0,0,3986959,5687687,5279805
487.2184842,1946588,3307065,1632330,4877783,4249592,3655862,3183823,3523593,2666884,5332530,4803969,4645009,2601708,2841258,2563092,4559925,4142799,3559050,3066464,3383271,3173646,6954511,7612809,7923774
487.2337404,6698973,8665658,3496011,14419418,12855290,10210488,3028687,2826250,2574214,7898674,6761858,7168145,3846381,4203178,3987988,7756853,7823056,6716043,1754721,2515944,1810703,5895695,7453066,6864959
487.2701258,4980702,6144572,2776141,11695585,10104831,8033468,0,0,0,3863088,2745221,3694737,3271918,3061419,2749460,5762103,5493457,4637325,0,0,0,2534928,4052366,3702848
489.1766196,5808153,7869083,3422390,8228696,7901467,7329194,5077236,4211827,3768426,5641708,5938739,5705898,4791605,4389584,4169239,5031048,4560668,3919616,2254033,3294208,3516263,4214319,5441081,4978827
489.1977488,2470425,3634844,1817783,3930972,5605662,3914156,2965748,3120756,2415725,3100140,3890741,3752107,2728246,2620625,2684951,3984521,3621661,3469058,3512019,3093504,4097896,4277807,5960251,6047884
489.213005,6203418,9020061,3812536,13420383,11720992,10642862,4294900,3818613,3971183,9489899,9139767,9265323,5056823,5008081,4615703,7462026,8095517,6208259,1854163,3504129,3398505,6473263,8018492,8394893
489.2493904,6639643,8006303,3856570,15652711,12949798,11423155,2644213,1985655,2283123,7732714,7482938,6987947,4387128,5495506,4680215,7785612,8982303,6466309,0,0,0,5303856,7914047,6092942
489.2857758,3908636,5142176,2246332,9465710,8585515,6272439,0,0,0,3160553,2458173,2983084,2166074,2383571,2633239,4944013,4964128,4110087,0,0,0,1801264,3982914,3119248
491.0831134,5449812,7475967,3393828,2958547,2584120,2724505,2857753,2398942,2634061,0,0,0,5057925,4937465,4216351,0,0,0,1717572,2560543,2377156,0,0,0
491.1194988,5548117,6812417,3211558,4035802,3878462,3878558,3790106,3288288,2622802,0,0,0,5183878,4660986,3976735,2416351,1727338,1832314,1650502,3093536,2777029,0,0,0
491.1558842,6441046,7885570,4300072,7151842,5659203,6225570,5214491,4827362,3790166,3593645,3968748,4466889,6169992,5049083,5342752,4493537,3758956,3542908,2454856,3015713,3818439,3145298,4123373,3822813
491.1922696,6891607,9155332,4454698,11831529,9648713,9019047,6611228,5700837,4978010,9555372,9162479,8937673,5840265,6030076,5218848,6264035,6106989,4934526,3296075,4425761,4373449,7091794,8450800,8517854
491.2133988,2200152,4074246,1760043,5738733,5896780,5052073,2002716,1908966,2057053,4203948,3470065,4420810,5797258,5122812,6452768,11056356,10121070,9257856,2144588,4095010,3716042,6356563,10947314,11034847
491.228655,7708760,9462534,4246828,15218928,12663374,11435691,4455708,4238567,4003167,10339755,9621235,9556170,5744011,5723901,5128736,8817892,8965999,7273345,2464077,3705890,3230667,7849555,9925363,9767136
491.2650404,5555289,6619912,3312942,11854071,10252884,8541872,1707805,2391785,2041699,6741418,5405430,5437643,4110733,4377341,3220000,6485222,7243632,5484419,0,0,0,4236884,6677239,5976289
492.1834958,3034230,3964730,2258276,6939055,6499038,5210915,2662704,2344221,2344913,3559824,3523405,3216602,9633206,9188114,8582695,14294288,15351702,11049917,2967431,6100020,5083131,9006693,16317259,10971400
493.0987634,5601425,7117676,3525018,3206759,2528103,3249046,3862851,3243346,3579454,0,0,0,5033440,4716328,4969007,0,0,0,2045376,3014727,3028010,0,0,0
493.1351488,5464210,7789422,3921308,5022318,4468589,4689819,5270852,4628821,4172354,2675574,2846119,2873579,5210594,4993833,5235247,2822461,2107838,2021371,3186627,3480648,3515436,2184823,2808738,2650417
493.1715342,5952659,8231792,3677599,8370805,6611826,6496159,7258437,6373719,5697094,6665589,6461354,6257899,5032420,4387626,4624944,4695358,4185023,3799037,4278213,4394057,5213230,4814456,6152101,5845298
493.2079196,6224020,8512370,4479393,12491389,10656632,8984484,6062405,5694809,5307979,10356084,9523118,9855212,5714405,5208874,5005872,7064896,7104449,6425599,3312583,4848714,5283888,8261240,9692072,10314036
493.2290488,2961557,2931060,1911202,6808193,5258107,4554662,0,0,0,2961780,2278832,3503340,5083622,4490027,5126704,8717633,8153026,7896065,0,0,0,3804793,7480234,6746421
493.244305,5431446,6964084,3291043,12335748,10023805,9330600,3430214,2795867,2726479,7927155,7169969,6977773,4968935,5409579,4729392,7882050,8857538,6517762,2077641,2966603,3145778,6647417,9808812,8155445
493.2806904,2775703,3724151,1884581,7543435,6605699,5705645,0,0,0,4939122,4475829,3057901,2194921,2495788,2309169,4797763,4900804,4438020,0,0,0,2390650,4630447,3790135
495.0416426,2357450,3800026,2211342,0,0,0,3135853,2450372,2548004,0,0,0,2060863,1567832,1913412,NA,NA,NA,1516602,1922164,1691025,0,0,0
495.078028,5411019,6908892,3191312,0,0,0,3976558,3339719,3147561,0,0,0,4092481,3480408,3724868,0,0,0,1899068,2902133,3591315,0,0,0
495.1144134,5660876,6796254,3479058,2602492,2746518,3044497,4580719,4630985,4032301,0,0,0,5087811,4386649,4362821,0,0,0,2978879,3421302,3658901,0,0,0
495.1507988,5767373,7543776,3801621,5654532,5575835,5378198,6742383,6459851,5149489,3975494,3525734,3630352,5198404,4903770,4821573,3943836,3208211,2791038,3880001,4657271,5349527,3397278,4624474,3609992
495.171928,11968717,12549089,7364118,30923784,22203551,21659800,4391280,4187596,3810100,5803334,4785256,5552401,9383494,9710427,9113158,16997789,14250004,12145791,4711490,3437688,4081816,5331615,9604188,7518601
495.1871842,5326030,6798306,3423767,7326731,6941857,6604954,6998384,6486477,5760821,6733125,7577706,7096593,4946502,5617499,4019782,5220765,4331540,4489344,5321795,5141624,5262488,6895263,7502941,7520649
495.2235696,5219535,6366180,3005977,9835538,8651942,7874719,4551025,4337103,3824442,8695108,8048749,8747282,4975176,4568924,4527686,7015839,6936598,5577858,3421254,4727929,3810458,8029856,9385056,10314123
495.259955,3428560,4781030,2353179,9040922,7216300,6768803,1714034,1955281,1734974,5065028,4755569,4690194,3865162,4116317,3726919,6389153,7159831,5297285,1769544,2178682,2403484,4918945,8272996,6775180
497.0572926,2865408,4527182,1756294,0,0,0,3868058,3222076,3114000,0,0,0,2340519,2399115,2069599,NA,NA,NA,1899705,2353321,2632958,0,0,0
497.093678,4296961,5640272,2935944,0,0,0,5179803,3950142,4399124,0,0,0,3781289,3410828,3318368,0,0,0,2638011,3547306,3985664,0,0,0
497.1148072,3923202,6427730,2924170,13524367,15879617,12018055,21498267,20730431,16097303,10521887,11751712,15610167,2247338,2748301,2580576,3590649,3320934,2757886,18686141,11818154,16267521,5489350,8226060,6916573
497.1300634,4797698,5541970,3090570,2617234,2606531,2197385,5654939,5663296,4161560,0,0,0,4108971,3889037,3442272,0,0,0,3140798,3014827,4154626,0,0,0
497.1511926,2581763,3081300,2021004,4077975,3436998,3166603,10967452,10879553,8478747,7281951,8028452,6687032,2321068,2221454,2092641,2227195,1958503,1623296,9466047,6034603,7983363,5791430,6030607,5872095
497.1664488,4627715,5708885,2868365,4526490,4257224,4196749,7113116,6246978,5383197,3210526,4146469,4072760,4274861,3331470,3180129,3250683,2237544,2509057,4378816,4250796,5219588,3806919,4339984,4803039
497.2028342,4039940,5342295,3015311,6714785,5802446,5453202,5426589,5012036,4423713,6505758,6867240,6748473,3999407,3847055,3890785,6274557,5869673,4708611,4845762,4703405,4991238,6954695,7740692,8268257
497.2392196,3903749,4384857,2923665,7947688,7075283,6099350,2842014,3040838,2688037,6427933,6162732,5809465,4046513,4119440,3644002,6534655,7178347,5184774,2403013,3297454,3124488,7556808,9487639,8331746
497.275605,2405638,3380315,1760403,7134640,6458841,5310875,0,0,0,3289372,2845999,2537274,2210739,3175313,3061347,5508609,6019181,4186376,0,0,0,3642057,6058266,4986340
499.0729426,2945329,4374725,1963773,0,0,0,3585480,3719859,3343606,0,0,0,2480404,1639872,2333312,NA,NA,NA,2339128,2075874,2784110,0,0,0
499.109328,3052850,4800711,2025983,0,0,0,4578761,4181685,3672314,0,0,0,2676502,2680769,2182784,NA,NA,NA,2594106,3226852,2952560,0,0,0
499.1304572,5208371,6472904,3174144,8068900,7730922,6656633,31869385,31679158,24076540,9485568,10789340,11510112,3472151,3856322,3572353,3385945,2836666,2670976,35254587,24327396,32512369,8781550,10775999,9845300
499.1457134,2716467,3407049,1735937,0,0,0,5493194,5745335,4311294,1805568,2027998,1815392,2787096,2336706,2144385,NA,NA,NA,3987772,3644645,4520306,1671150,1890752,1810229
499.1668426,5347635,5204170,3316482,7305004,6045424,7084669,11012554,10728120,8317184,10972415,10019295,10400097,3698457,3109827,3310209,3281499,3434684,3223938,10355005,8660197,10310003,10268398,10212802,9687606
499.1820988,3111220,3503307,1513987,3199279,3005170,2743935,5525962,6060729,4590850,3763455,3825121,3742049,3059482,2525123,2341506,2520155,2148541,1694339,4237630,3751142,4686196,4196079,4404676,4543031
499.2184842,2434357,3854541,1741573,6254390,4421367,4211331,4075979,3430075,3204358,5220607,5062116,5137762,3534620,3615684,2583170,4598365,4850878,4373894,3377473,3979495,3836278,6842095,7607751,7221816
499.2337404,4857141,6016206,2779398,10680121,10073849,7938693,0,0,0,4242686,3733990,3801442,2795292,2677701,2426499,4500062,5031103,4396423,0,0,0,2409712,3962312,3286585
499.2548696,2456885,2797776,1784583,6352701,5316349,4799112,0,0,0,4460798,3037672,3862883,2807582,2885573,2607235,5171807,5466304,4178312,2024259,2240232,1842552,5788400,7206346,7113274
501.1461072,6580572,6524224,3682164,11067575,11874319,9634660,29534713,30966572,25960922,11410665,12329620,14590346,5803911,6200312,4890278,4327095,3851534,3824128,39506359,35034402,42605025,11450133,16432750,13296266
501.1766196,3748189,5093698,2256757,5959869,5089299,5016423,0,0,0,3611881,2995863,3423626,3272585,3305465,2961063,3147449,2934031,2523138,0,0,0,1897749,2543217,2583692
501.213005,5311837,7238980,3159927,12316868,10149913,8584043,3063290,2799920,2303457,6626537,5456538,5601675,3602315,3858426,3810983,4987579,5393680,4174340,0,0,0,4041494,5252724,5136013
501.2493904,5964126,8258886,3799929,14950604,13750302,10804079,1853435,2441010,2427365,6561000,5278365,5802380,3798925,3731451,3595944,6284988,6678802,5185031,0,0,0,3116823,5926519,4853391
501.2857758,4586847,5422408,2672508,12452051,10154019,7746419,0,0,0,3638504,2993824,3521933,2031503,2008572,1858729,3712702,3900691,3065865,0,0,0,1635608,3293818,2163856
503.1558842,4155772,5806520,2405858,5126725,4470061,4228164,3416617,2752928,2157741,1886940,2683717,2354611,3832826,3925039,3813071,2702100,2138463,2616444,0,0,0,1797434,2469654,2599646
503.1617572,2612605,2805176,2012131,0,0,0,6853161,8887200,8370862,0,0,0,2713594,2610735,2468048,NA,NA,NA,13234736,13374820,14940754,2196282,2042135,2148318
503.1922696,5388669,7730618,3449828,9243212,7938354,7347272,4713002,3782562,3226289,6315228,6511432,5904820,4255740,4421680,3437264,4496149,4203872,3868287,2199602,3055973,2724436,4414267,4533017,5206751
503.228655,6703485,8801724,4015078,14819923,13050167,10773580,3619371,3670948,3286708,8901851,8250187,8702389,4521982,4824113,4186833,6817559,7162209,6013569,0,0,0,5828411,7569180,6916833
503.2650404,6420862,7620031,3449832,16716378,14885180,11187280,1630764,1870758,1708728,5844187,4948814,5577142,4447232,3945522,4072146,6489881,7309667,6555267,0,0,0,3568444,6358815,5070562
505.1351488,4977042,6915630,3185738,4142023,4057663,4017430,3371609,3032079,2467697,0,0,0,4980844,4441189,4580092,2255723,1941931,2119922,1657761,2557863,2137279,0,0,0
505.1715342,5239187,7331376,3110987,7322574,6435396,5547290,5233242,4334609,3678068,4820183,5039087,4479452,3968110,4437094,4287228,3400557,3329452,3169012,2705059,3632552,3350209,3793757,4263864,4085550
505.2079196,6730131,7824946,3844173,11822037,10218056,9166110,5831259,5753875,4791160,9338071,9030642,8970717,5453936,4680807,4370173,5947247,6410670,4928246,3095205,4655530,4140739,6891357,8142778,7899951
505.244305,6875539,8762932,4168783,15991772,13206093,11124001,3726940,3382293,3582843,9592023,8717301,8530398,5351538,5188712,4730622,8023920,8829359,6971128,1558951,3123115,2752197,6438750,8665021,7680817
505.2806904,4137364,5506615,2961489,12399587,10562130,8441125,0,0,0,4649176,3427320,4113886,3645556,3617897,3369727,6510450,6889905,5597946,0,0,0,3099486,5103552,3625778
507.078028,3414429,6350496,2827432,2389308,2449219,2524632,2690698,2861687,2454563,0,0,0,4186332,4282521,3526442,0,0,0,1516810,2362347,2771753,0,0,0
507.1144134,4683165,6524579,3160234,3300675,3019079,3104219,3557003,2987129,3020838,0,0,0,4031710,3982490,3897131,0,0,0,1789196,2620909,2416427,0,0,0
507.1507988,5472669,6698661,3366059,5467466,4837196,4185567,4975243,4482171,4191274,2382556,3105421,3002883,4525280,4372635,3831596,2552769,2428405,2269027,2368782,3078638,2722605,2506107,2829389,2496889
507.1871842,6220189,6712999,3555501,8533329,7373649,6516194,6990476,5924989,5531693,6900957,6753423,6961667,5459170,4671644,3990317,4435906,4530678,3621733,3439376,4103663,4585263,4936572,6129744,5694330
507.2235696,6070685,7175849,3626159,12772696,10046294,9022950,4887181,4790399,4105264,9092317,8961170,9097732,4620516,5072029,4509485,6500292,7088632,5637991,3189522,4176368,3789617,7397244,9199699,8405883
507.259955,5087645,6256299,3137200,11355487,10783579,8951273,2806414,2948737,2150963,7589085,7734421,6400517,4218086,4367518,3946286,6404037,6883833,5580649,0,0,0,4817789,7931989,6835069
508.1784104,3373469,4120289,2131162,2444813,3038162,2284608,2229413,2152624,1744514,0,0,0,2890011,2325174,2550085,NA,NA,NA,1596739,2687507,1879908,0,0,0
509.093678,3867035,5761813,3132673,2145976,2292294,2299026,3351740,3375326,3134668,0,0,0,3874127,3198158,3321692,0,0,0,1875312,2587188,2758548,0,0,0
509.1300634,4173211,5752600,2844931,3639998,2875467,3004054,4380349,3345632,3540175,0,0,0,3725649,3935438,3608413,0,0,0,2268018,3223093,2705814,0,0,0
509.1511926,7250330,8367897,4319492,11638466,9194573,8015512,5499582,5328097,3437777,4194539,3933473,4034087,7356755,6326479,5900126,5789712,5512762,4312011,3626867,2773046,3832727,2834326,3662043,3574719
509.1664488,4721050,5855002,2867460,6950597,6009935,5398169,6470334,5583074,4665554,4170987,4018466,4071976,3886420,3847375,3602270,2909201,3030586,2329548,3587956,3838518,4360088,3353494,3872988,4150207
