mass,PosSW10.csv,PosSW11.csv,PosSW12.csv,PosSW22.csv,PosSW23.csv,PosSW24.csv
405.1918758,4279174,8746380,6909286,13819627,18106612,17016461
329.1241904,8892999,7011407,8813771,13835864,9792610,13535801
411.1296696,17460291,16090835,18018975,13869229,13154962,13789205
435.166055,7276032,8808881,9557624,14073482,14973052,15732144
349.1656612,4662313,8152005,6544280,14077758,17575991,16006968
399.1296696,19020121,15430338,18128588,14097355,11707898,13558714
401.1453196,17586748,14509019,16404433,14204156,13379359,13776079
439.197355,6747197,7571433,7752964,14593367,17151867,18220172
415.1609696,16538648,13682424,15512269,14672186,13234955,15415427
339.1449258,7788139,8270118,8093038,14728671,15908235,16755741
381.119105,16358307,15057651,16781355,14789610,14890587,16610509
423.2024404,5443192,7491031,7109095,14795020,18913992,19327023
353.1241904,12864625,11970675,12638213,14795641,14623957,16385000
405.1554904,8502148,11077001,11026787,15314663,16406769,18310794
421.1867904,6164227,9346631,8575556,15331643,20470522,20314214
357.119105,18157805,13860189,16725156,15499256,12663206,15124669
407.134755,13872104,14927389,14737903,15667104,14682526,16029486
341.1241904,12005429,10883865,11283279,15669136,14632839,16498230
361.1656612,4871570,11545207,8110443,15967407,20115103,20635054
365.1241904,12302886,12638081,13600288,16021858,15913860,17048193
413.1453196,19188797,16221942,18399941,16097539,13327069,15841370
437.181705,7488800,9453776,9244096,16195060,16996349,18027808
441.1766196,10271583,12404480,10964040,16694456,27391739,23770104
391.1398404,10636393,12104941,12181862,16848324,18124830,19516966
393.1918758,6267361,8793761,8078073,17057663,25379279,24649667
369.119105,19078843,16385170,18232022,17104421,15134829,17774415
425.1453196,16185823,13657428,16544124,17203402,14834312,15951850
391.1762258,6311024,10857717,8976749,17397197,22220838,22498861
351.1813112,4969041,8521248,6620627,17635678,22065803,19198359
351.1449258,9028166,10878485,10419657,18078036,18109056,19722636
427.1609696,16943408,15140025,16527611,18137204,16349749,17684368
423.166055,11985531,12633561,12331497,18149645,19020490,20338737
371.134755,19955971,16230168,17872175,18264201,15842015,17979825
425.181705,11430364,12090706,12374394,19742921,22243974,23660520
363.1449258,9062364,13505788,11393989,20043526,21360914,21352472
355.1398404,14515888,12940009,14531158,20422072,19760959,22439509
383.134755,20442518,17511717,18977332,20942350,19560574,23283418
409.1867904,10023977,13448845,11924058,21553211,26561068,28698548
407.1711404,10597354,13348384,12784113,21946275,23099808,24323888
353.1605758,10024059,11925631,10762255,23239556,24618208,25945075
395.134755,18532134,18804766,20155482,23824646,21599052,23785773
385.150405,18497396,16541505,17998888,23965728,21576333,25426131
363.1813112,5820391,13395208,10376144,25011985,36430109,32022564
379.1398404,15628709,18403511,17321498,25242047,25146416,26043062
377.1605758,11788183,17645162,14597113,25896840,29635061,28545168
409.150405,18885672,19367564,19685977,25907257,22731306,26089394
367.1398404,16776312,17404433,17506435,27151305,24827392,27673840
365.1605758,12024368,16154509,14917163,29219181,31941520,32629388
397.150405,21534804,21803398,23649703,31021692,26576055,31072903
411.166055,20761667,22939347,23196319,31080623,28666516,33064982
393.1554904,15377883,19410586,20089586,31905655,32776648,34234300
367.1762258,11428995,15761949,13766798,32783317,36079116,36766972
369.1554904,17288902,18322590,18359009,32947760,29272184,33556314
381.1554904,18869164,21168893,20160565,34548724,33838693,37876950
383.1711404,17386911,20313391,18760253,34778648,36935816,39802596
399.166055,20310366,20206279,20729553,34896848,29730304,35201983
379.1762258,13707695,21463233,17792548,39799242,45102138,44716736
395.1711404,17479467,25628709,23792736,44497165,44901203,48267572
381.3738028,3418083,2535227,3361902,2568752,2869921,2711824
489.1977488,3512019,3093504,4097896,4277807,5960251,6047884
449.2028342,2591240,3136335,3582310,4425258,4904227,5747113
435.1871842,3188221,3500462,4080246,4683401,4945019,5857710
479.2133988,2235612,5893087,4356592,5950912,8339185,7227192
433.1715342,6659800,5682822,6081319,6240022,5091574,5910070
491.2133988,2144588,4095010,3716042,6356563,10947314,11034847
475.1820988,5147737,4872222,5504412,6798785,5491160,7237346
499.2184842,3377473,3979495,3836278,6842095,7607751,7221816
475.2184842,3382362,3826717,3242397,6847937,8512986,8496867
473.2028342,4414509,4650064,5129606,6882767,7265632,8066759
513.2341342,2767907,3538633,2941027,6942651,6799829,6972474
487.2184842,3066464,3383271,3173646,6954511,7612809,7923774
367.3581528,6563000,5101144,7264453,6997004,5818949,4482356
283.2642528,2994558,3203745,4121537,7311424,6491348,6210535
405.213005,2750855,4187534,3795303,7384813,9332982,10262159
333.1554904,3460959,4254123,3260952,7625005,10270694,9266703
337.2054173,4230329,3838286,3809188,7793736,6696873,6459931
419.1922696,5777272,5746333,6040202,7954772,7357207,9898119
447.1871842,6242515,5811256,6500888,8018635,7816590,8483384
325.1656612,3347828,3460417,3233219,8124362,9435429,10901158
315.1449258,3402545,3224700,3986679,8198699,8306125,9711212
441.2527611,6474583,4874999,5109825,8303794,7472886,11275250
363.2024404,3889133,4052239,2810327,8318744,9822500,10743850
393.1766196,5307870,5612190,6417142,8390524,10201548,11837376
403.2337404,2596092,4194513,3126454,8494607,14149669,13665737
459.2235696,3499259,4086610,4256412,8540023,11441123,10698611
477.1977488,3655828,5101561,5306816,8562108,8529503,8568584
409.2231758,2453546,4614799,3603036,8826942,14404142,14620599
471.2235696,3760145,4083855,3853693,8842727,10003701,9846454
467.228655,3771404,4407609,4169112,8900152,11754573,10589882
455.228655,3031035,4089028,3034510,8972396,11627567,11180080
483.2235696,3476877,4761551,3879534,8986076,10946608,10459054
445.1715342,9802151,8060198,9310929,9020272,7709186,8233676
433.2079196,4513492,5467778,4988708,9260820,13023476,12426804
395.2472819,4351799,2443315,2871917,9287963,7600993,4685121
427.2337404,2480937,3846323,3215094,9371761,15288882,13160333
377.181705,5457821,6020721,5824511,9373582,11784699,13021333
391.1609696,9403501,8936690,9924970,9453001,10842146,14212650
341.1969612,1946439,4481836,2941281,9471905,14612378,11265610
459.1871842,6739197,8361813,7093918,9555833,12231651,12457845
389.1453196,13075166,9677605,12228544,9593851,8179293,10308729
407.228655,4034540,3844643,3322357,9684904,8153509,9310005
425.2578465,6486486,3447116,4272501,9695430,7441027,8105957
339.1813112,3002995,4897071,3403638,9917927,13852053,12459047
331.1398404,6070219,5567989,7086698,9922490,8348189,10505246
443.228655,3323515,4367885,3351942,10347536,13874809,12579677
463.2184842,2265174,5390884,4121077,10464956,18957294,16867063
457.2079196,5118322,5842949,5941006,10641388,11899903,12885963
361.1867904,3871128,4565630,4389234,11152565,13395622,14273972
405.1766196,9345925,9588107,9603428,11429609,12394739,14718604
407.1922696,8360938,10212897,11616754,11573157,19839394,31696690
349.2020466,1664563,6267856,3614114,11611976,24981570,15843139
345.1918758,3268632,4023125,3240287,11656008,14109643,14639787
373.2231758,2146647,5423533,4039573,11674366,19909982,18013215
415.2337404,3273750,5801719,3757773,11804987,17660684,15837316
417.1766196,10589141,9346778,10533561,12020052,11418397,13179025
425.2180904,4998617,5847375,4551031,12050632,18078341,17782759
389.2180904,3093740,5338935,4049872,12305420,19193453,18963593
447.2235696,3078351,8858676,5260821,12673736,34456972,23269942
403.1609696,12995318,11158729,13349039,12799494,11112477,13161921
343.2126112,1595179,5312828,3406684,12913007,21916079,17520762
441.213005,6067035,5938940,5451845,12975285,16283385,16319477
391.197355,4096116,7681274,5900657,12989905,20561962,21184050
353.1969612,3453061,6144138,4633626,13202318,18138347,16704510
385.2231758,3622789,5716820,4875321,13299763,20789919,17545445
397.2231758,3418206,6537618,4397490,13333129,21488836,18911891
327.1449258,6517975,6703808,6454081,13495562,13355709,15487082
431.1922696,8949672,9655118,9404365,13750167,14498153,14534324
443.1922696,8567423,8916497,8528778,13937683,14878331,16216928
381.2316319,10396607,6082323,7522377,14160905,12594810,11908330
353.2003319,13270150,8528011,9787419,14449551,12125420,19428351
375.166055,12385654,11508746,11966918,14558528,15953832,19910230
461.2028342,5487773,8113844,7446080,14599955,20816861,19222317
431.228655,4704164,6769482,4120522,14946197,21555559,20309682
417.213005,5151700,7272153,6798008,15044949,18459421,19671185
445.2079196,6006179,8854818,7043789,15211373,25957888,21541577
403.197355,7811833,9385165,8294579,15654411,18327585,19817925
401.2180904,5028420,7893988,6003674,16198918,22816553,22009049
395.2075258,4848433,8572972,6332518,16271636,25420634,24285498
375.2024404,5199232,9167893,8010192,16954699,28438451,27328096
395.1922696,4676399,8638505,8072292,17201425,21103447,22180152
363.166055,7512034,12844291,12397516,17229581,17887512,18972703
397.2265465,13695071,10387859,11009459,17345161,13821124,21209747
373.150405,17998658,14526871,16471936,17441512,15551816,18856969
343.1762258,4687394,5971250,5701971,17584486,18766246,21452911
413.2180904,5658684,9107191,6785734,17621253,25246432,22665308
429.213005,6336623,8297480,7168103,18046987,21555667,20965159
429.1766196,14608498,13308939,14626922,18509837,16431573,17426217
371.2075258,3644184,7946032,5313861,18530463,25414389,22944199
389.181705,9544421,10666798,10522568,19158020,20819557,24923265
341.1605758,6944830,7787299,8135512,19247001,20502416,23344704
411.2024404,7889988,11046612,9652896,19513521,26593942,27838488
427.197355,9036077,10720438,10258680,20385906,23145011,24778639
367.2126112,3183757,10232361,6332569,20769760,40715799,31270151
357.1918758,4943106,9100661,6877370,20795405,28256701,26454227
359.2075258,3280208,9500668,5823257,20812387,34339893,29215561
347.1711404,4712982,8339842,6931825,21202231,29015543,29519082
415.197355,10238999,13727480,12739277,21262651,21166859,23574660
331.1762258,3937747,10334716,7259762,22595521,40754725,35507239
357.1554904,13592823,12318057,13282479,23142403,21735857,25946312
387.166055,15139130,14588229,15517188,23663133,22273157,24869558
401.181705,12907072,14877664,14491606,23686401,23181092,26612948
359.1711404,9661254,8212465,10450702,23884376,22850602,27237182
355.1762258,8613562,11424500,8956513,24300994,27662154,27657825
387.2024404,6417729,10744142,9164301,25145894,33774734,34659007
369.1918758,7655121,12754089,10267372,26254908,30836867,29861733
373.1867904,8805196,12954018,11345802,27034355,29289811,30215188
333.2468881,4092274,3866559,4143660,27756862,5374971,7138854
383.2075258,6884776,14656825,10723910,28642850,42850449,37721837
413.181705,18476093,21026551,20103878,29802756,29158110,31541339
359.134755,21926715,17590245,22365955,30061133,21105694,29063986
385.1867904,12169084,14874443,13653040,30257193,33208982,35084508
339.1999381,9809527,6033716,6717819,31469035,16373145,22303788
365.1969612,5509691,15679385,10262070,31529336,53027739,41632407
399.2024404,10254690,17580749,14503638,32209878,35563013,36766660
371.1711404,13668622,16688932,15414586,32686228,32754410,35334588
329.1605758,7215693,13742166,11266258,33465950,44883050,45283906
343.1398404,14701081,12901672,13958474,33481054,28772764,36898917
345.1554904,9739279,14313291,13100885,37102400,47877057,48917153
381.1918758,11353013,22713095,15892543,42593278,54867567,50017504
397.1867904,16033881,25665932,22199725,46676610,47383741,48013965
361.150405,18716045,23714418,25266535,48100522,39960218,44989865
311.1686381,16507654,15619108,15563925,67202100,30236467,50318204
325.1842881,27046776,22840644,23963079,137450445,53344553,91608746
421.2265465,5100289,8046149,4214338,1384112443,613542649,208660581
605.193451,3063721,3920848,4143237,1568153,2243246,1823333
657.1883656,2743563,3160553,3597969,1659342,1823869,2104904
355.1245842,9154219,7408356,8948305,1676467,1859387,1859153
369.0674634,12650156,8569985,11473607,1678870,6399069,3927871
357.1038488,65237224,56538456,69563552,1722356,1789089,1611704
387.0602695,3567906,2489131,3267564,1725443,1771115,1598366
388.136152,4003339,3418676,3720929,1810699,1849199,1784470
689.1781948,4520551,2926395,4441106,1838736,1670794,1748935
419.0864841,4610941,4034209,4891277,1847125,2626328,2645640
665.2145802,3112641,6958234,5974149,1896389,3320959,2361984
575.1828864,4137507,4299429,4847154,1981349,3224364,2424372
721.2044094,3961366,4636542,4899703,2064689,2983684,2914516
675.1625448,6232130,3935100,6848068,2163058,3668104,2762023
503.1617572,13234736,13374820,14940754,2196282,2042135,2148318
647.1676302,10147777,6627295,9463090,2220417,2496652,1978099
477.1613634,3903634,2705401,3555775,2244540,1848668,2640135
378.1041832,5129364,2825605,3823871,2271384,2152711,2295192
335.0983696,4953843,3074401,4138436,2284194,2112428,2034681
587.146501,10486739,6046179,8246700,2309799,2686212,2318696
677.1781948,10121176,8049495,11906526,2320216,4954250,4130058
389.0759195,5355215,4197141,4974513,2378219,2696780,2524778
443.140628,11471493,10700311,12417935,2389527,2910335,2693476
619.1727156,10533374,9692557,12638970,2485813,3745159,2916623
323.0983696,7057936,5822399,6308931,2506889,3689864,3119323
705.2094948,3126134,2830581,3632970,2554650,3425339,3280513
531.1930572,3065040,4186372,4212380,2564865,2207541,2131632
341.1089342,13066290,10152725,11860811,2575757,2314115,1786418
673.1832802,3943603,3740583,5025454,2622856,3748998,3314003
649.1832802,10204991,8427381,11367596,2641305,3961991,3084901
703.1938448,3183409,2939049,3346255,2672464,4250703,3961280
455.1042426,24620549,10019025,15882135,2685044,2320946,2561591
589.1985364,3181625,3934644,3751314,2785516,3692722,3439436
627.177801,3241593,2922507,3572151,2787207,2535702,3293138
555.1566718,4791947,3774130,4634358,2826348,3530656,2980461
509.1511926,3626867,2773046,3832727,2834326,3662043,3574719
589.162151,14373943,12069301,15543699,2954475,5359795,4113229
451.1820988,3456845,2915440,3235520,2963344,3343556,4140324
573.130851,7971327,4337336,6639177,3013527,3738521,3781730
677.2145802,3245014,5280599,4681180,3043672,5282954,4204809
675.1989302,4665408,4924283,6125122,3093873,4703368,4561191
403.0915695,3847920,4412610,4998312,3128830,4240405,4102585
353.0725488,31894626,13389923,20246518,3167083,2438854,2446296
487.1668426,8971869,7975911,9008908,3187214,3152260,3247164
491.1770134,3716938,3590177,3616712,3205714,3116782,3562718
679.1938448,11452280,14252859,17546622,3224892,6321291,4751612
617.1570656,10807745,6403561,8907584,3270104,3444137,2831694
321.0827196,8743106,5774934,7755481,3323741,3587074,4179752
465.1613634,5248039,3273130,3914175,3325557,2680850,3690194
337.0776342,19516573,10819376,14862215,3394606,3523465,3030521
599.1828864,4586076,3109022,4054268,3418752,4177752,3361477
333.119105,4521304,3766179,3879440,3428646,4358110,3623430
525.1824926,4095227,2828377,3700250,3429241,2902851,4057299
525.1461072,7666939,6455384,7685657,3600249,3422019,3165395
479.1770134,3464410,2547680,3240431,3616191,3132143,3135799
691.1938448,7038559,7887705,9935842,3617896,5885064,4674091
383.0831134,23825802,10859799,15417895,3629568,5037168,5510861
659.2040156,3649655,3468686,3487243,3630545,4582525,3737547
337.1140196,5136549,3760441,5103503,3668534,3547538,4008451
663.1989302,8074066,10616039,11063558,3705293,6384766,5053159
449.1664488,4979724,3954515,4923753,3726893,3899684,4208044
419.1307322,4780923,3802784,4251276,3728724,3260183,3661959
613.1985364,3949868,2534037,3111867,3733788,3070453,3275195
397.1715342,2763863,3728778,3687850,3810944,3456187,4152970
571.1515864,8186345,6619846,8097374,3816338,3910661,3883155
615.177801,6427003,5193280,6480767,3901819,4376014,4333959
349.1140196,6230043,3605942,5149578,3962672,2833960,3837225
515.1981426,2709607,3025680,3498172,3975107,3760697,3729514
457.1198926,37981559,22304782,31962899,3981298,4676609,3831760
421.1351488,8479494,5114442,6384198,4035900,3427067,3977319
501.1824926,4762041,5379363,6142435,4046614,3938929,3947148
509.187578,3382133,2774583,3659673,4059030,3306717,3773376
585.1672364,7150455,6418956,6489540,4096107,6168918,6033285
413.1300634,13083709,13981430,14045893,4098306,5919453,4824154
355.0881988,53849761,32592601,45462087,4104105,5520175,4350533
631.1727156,11381343,9204541,12417269,4135958,6264044,5327624
659.1676302,8971386,7189904,9294349,4170193,5880957,4899789
339.1296696,5391975,4948258,6179178,4176860,3305352,4336665
369.1402342,6113986,6603929,7058141,4257324,3519603,3970901
367.0881988,27720809,12722689,19554419,4301754,3896304,4838624
569.1723218,4197854,3049169,4085364,4392853,3643508,4553927
531.1566718,17654993,15386883,20500123,4439810,5156662,4314288
429.124978,44890231,51176464,59351150,4447248,5352919,3949355
457.156278,10329461,10299402,11048721,4476912,5099520,4437966
557.1359364,16429663,9675457,14098152,4495422,5197616,5288495
617.2298364,2632131,3820005,4151101,4563420,5270952,5123404
629.193451,5038708,4352932,5073240,4662226,5442816,4799344
399.1144134,42441047,33006272,41688778,4671432,5679608,5129143
351.0932842,12661304,8711686,11257274,4768069,4508273,4479356
559.1879718,4293174,4437709,4640472,4774930,5764794,4910575
557.1723218,6230622,5017281,6164200,4791357,5001006,5321262
617.193451,6422978,6548967,6873918,4794842,7146921,6567245
493.1926634,3011526,3576906,4177967,4846200,4836263,4660531
435.1507988,7040513,5037490,6038137,4868748,4239485,4808113
485.1148072,29814253,14541782,21776054,4906482,4453585,3855344
451.1457134,6764368,4342388,6084803,4930962,3642566,4246822
461.1664488,5928095,4885174,5247553,4941589,4063197,4510510
543.1930572,3913675,3164689,4090640,5174713,5304814,5169099
571.1879718,4594153,3959494,4886110,5176210,6372355,5689490
405.1402342,11441027,6945160,10144098,5180133,3788015,4635272
633.1883656,10816056,12731091,13637770,5184598,8215769,5941910
463.1820988,4100183,3490342,4071926,5202621,3921901,5013240
419.1558842,8463225,6368927,7920267,5217620,4081431,5650567
735.2200594,2323417,5957914,5137286,5295910,12116147,8753439
467.1770134,3533836,3026236,3835289,5307961,4502604,4907707
437.1664488,5289250,4551890,5364161,5309941,5637118,6242594
573.1672364,9595391,8909496,11402824,5317527,7127959,6002786
511.1668426,5172175,3201663,4655102,5326763,4718941,4737023
495.171928,4711490,3437688,4081816,5331615,9604188,7518601
487.1304572,39202395,27636710,36919050,5399054,5885313,4413499
515.1253718,38933605,21796621,31661241,5472195,7723573,7001192
511.203228,3103697,3452544,3601408,5491628,5845343,5895168
481.156278,6440236,4160466,5531176,5498314,4245384,5037934
425.1664488,3632605,3329363,4057466,5524682,5619335,6074345
587.1828864,6446037,7580130,8222124,5532840,7821570,6258536
585.2036218,3187577,2552332,3488196,5538924,5943636,5513092
517.1410218,50943133,41539412,54287630,5552067,9036428,7095440
561.1672364,18498069,24754901,27532998,5585901,7286343,5880241
369.1038488,36290231,22066317,30253778,5594657,5279848,5332810
407.1194988,13296615,7712284,10959342,5651359,5901724,6236973
541.1410218,9966594,7889386,9772808,5746165,6636093,6312958
497.1511926,9466047,6034603,7983363,5791430,6030607,5872095
421.1715342,6322948,6063688,6685253,5800252,6306554,7606374
645.1883656,7282745,7776328,8766900,5807461,8891539,6924158
615.2141864,4141436,3521086,4805502,5890429,6532557,6593926
601.1985364,4724430,4293724,4815063,5904093,5977884,5580455
437.1300634,10206502,5742806,7599557,5931512,4501504,5227812
545.1723218,11170709,12397107,13172500,5959039,8022426,6949783
423.1507988,6799996,5747162,6008298,6039821,6009546,6811697
367.1609696,3078270,5094936,4604041,6089680,6427143,7388407
643.1727156,6707371,7553205,7751222,6131012,14378138,9465867
409.1715342,4888616,4216461,5286490,6146106,6934059,7956404
423.1871842,3663481,5202391,5409256,6176012,7365321,10281008
353.1089342,12487788,8104047,10631168,6274933,6146257,5957603
351.1296696,7127618,5579281,6285764,6566223,7075452,7147911
365.1089342,11557409,6484860,8347163,6567261,5852031,7240316
379.1245842,12507553,7136434,9539094,6622651,5469227,6641330
423.1144134,16075390,10610140,12906988,6660366,7064267,6194226
427.1457134,7921969,6849722,8036604,6684789,7680566,7004049
527.1981426,3591414,3074197,3953228,6750038,6013772,6163662
513.1461072,14316576,11273926,13356126,6772666,9179600,7998520
631.209101,5352030,5673787,5523699,6810647,8985835,6990598
353.1453196,5215351,5312634,6122507,6856575,5426396,6853614
529.1774072,7417063,6574285,7736950,7032622,7027527,7673027
339.0932842,25091679,17375513,21057889,7047636,9145726,8852495
499.203228,4251968,5274854,5394805,7261935,6571461,7494199
601.162151,13432524,11327581,14183640,7274203,8742685,7906983
529.1410218,21054696,14223564,19099254,7290671,6515527,6892739
407.1558842,9139177,8590879,10220016,7313314,7085471,8601391
439.109328,22385735,12939251,17870092,7415134,7581568,7423123
647.2040156,6782910,9295837,9561391,7531905,16761996,12187376
381.1766196,3421105,5105411,3925051,7588858,8679019,9729244
497.187578,5777601,3739820,5294341,7659207,7984402,7877088
543.1566718,14271436,13851152,15552272,7697850,9226735,8913868
444.1181185,2053145,4787619,3625779,7928775,12170818,10492699
455.1770134,5372415,5356745,5633938,7962735,9004080,6926387
453.1613634,7403167,4933017,6320164,8218876,8336499,8458407
427.109328,52762933,34342077,48652542,8247414,8878647,8341395
383.1194988,27217299,23422241,27030064,8392202,10535034,9967318
411.1507988,7500867,6207187,7479967,8407214,7836307,8493078
409.1351488,11938856,8029835,10517080,8468536,7690793,8212401
453.124978,19283618,14436765,17684518,8472831,11138164,10772650
541.1774072,5144577,5716459,5920520,8521204,10039868,10671101
515.1617572,13526118,13756174,15133883,8542147,12919351,9495657
499.1304572,35254587,24327396,32512369,8781550,10775999,9845300
391.1245842,16295014,9313514,14027107,8783297,5525531,7810595
441.1613634,6550369,6528770,6612042,8832185,8824572,8397817
381.1038488,25263007,16769774,20295719,8960997,8748631,9125065
485.187578,6770161,7140310,8844985,8979955,7426263,8996850
492.1834958,2967431,6100020,5083131,9006693,16317259,10971400
397.0987634,39123021,22729085,31497631,9261683,8944814,8043134
467.140628,14953484,11035966,13272473,9274938,9462858,9406139
471.171928,12436496,12952721,13878653,9393640,7986419,8468150
469.1198926,28814341,18203873,26645891,9424396,9155732,8910514
425.1300634,16931296,12358998,14397821,9564363,9822856,10121194
527.1617572,9086198,8564884,8857163,9588566,14832460,11678926
559.1515864,25948727,22551245,27262680,9712659,13094588,11821552
441.124978,25555813,19914502,24992845,9815228,10766078,10286076
513.1824926,6628385,5296839,6435936,9953210,8595922,9210937
363.1296696,10432471,7484663,9882561,10149634,7285005,9066516
349.150405,4642853,5425089,4751252,10247994,10201139,10706740
395.1558842,7065385,8509474,9477213,10260746,8684368,10043697
499.1668426,10355005,8660197,10310003,10268398,10212802,9687606
483.171928,8324490,6054863,7728748,10466779,8929324,9463725
381.1402342,8866728,7500537,8773681,10804208,9078369,10155218
411.1144134,29408323,23172818,27607710,10809516,13126290,11759636
483.1355426,22076808,17621967,22652522,11105755,12503081,11964331
661.1832802,13689830,16289081,19067272,11197905,21333117,16089942
397.1351488,11524178,8505731,10573221,11444857,11361460,11213444
501.1461072,39506359,35034402,42605025,11450133,16432750,13296266
455.140628,20405762,18954445,20363156,11784306,16745521,13996085
393.1402342,12455384,10170007,14154479,12476276,10504644,12185529
405.1514676,5844867,9829769,9087330,12576486,21162224,16467593
367.1245842,13063283,8028684,10913918,12874693,9401851,10497260
347.134755,8261132,7005559,7586152,12893486,10278381,11769055
469.156278,16260101,11465951,14603651,13452811,12002454,12373682
365.1453196,8235564,7417736,9543206,13769064,11682699,12233351
439.1457134,11131971,8280047,9973000,13872475,14886782,13915280
485.1511926,22273519,21836758,23537335,15791602,22702292,19292145
395.1194988,14911267,16797723,17243223,16161027,25789257,19923243
379.1609696,9290155,11557053,11646496,18094533,20689974,24580796
603.177801,14526267,22648856,22084784,19441465,31885028,22240903
375.1296696,23643500,16333823,21498299,20661557,11847581,17690187
377.1453196,17250195,16023142,17800181,21841795,17232368,20603019
471.1355426,42003472,42996882,47928701,26015208,35341553,26574518
346.1619728,3052304,4638819,3907681,2023992,2841818,2877891
402.151802,5018270,4130904,4939845,2991494,2881443,2828109
403.1834364,2487544,4105420,3682481,3018249,3238431,3281859
374.1568874,4440157,4977361,4840612,3932181,3439737,4254001
373.1728718,2746696,3906974,3476358,4003567,4183375,3939344
360.1776228,2955886,4513078,4242495,4074373,5627239,5432440
384.1524708,3209866,3540537,3387187,4422428,6818187,6004700
388.1725374,3856914,4241981,4395753,4719379,4806008,4860830
401.1677864,3122751,3493342,3866580,5033215,5337890,5640402
372.1412374,3949091,4081752,4129368,5605817,4535316,4781790
387.1885218,2284350,4238667,3592714,5732899,7329931,6148796
429.1990864,2387568,3680265,3369065,5947404,6472148,6313767
386.1568874,3402329,3599430,3556633,6006049,5339019,6292935
415.1834364,3042327,4039416,3517133,6476090,5699339,6462596
358.1619728,3541021,3597996,3508702,6702380,6314732,6604290
415.2198218,2270742,4564727,3377869,6756667,9636620,8642692
385.1728718,2669945,3853127,3232813,6877222,8772242,8247513
474.1729312,2915393,4463670,4171151,7200199,9172377,6431443
401.2041718,2238018,5046243,4088792,7423236,8337191,8717527
399.1885218,2284896,4330187,3285716,8000468,8717827,8866754
356.1463228,3784658,5345319,4848513,8068827,9584759,8773518
372.1776228,4112942,5005412,4947555,8600004,7367711,7869161
344.1827082,3782938,6933057,5320279,9132628,12343990,9730443
370.1619728,3874794,5397985,4652046,9871203,10609073,10406028
358.1983582,4082216,9154231,6752745,12020022,18004728,14385677
336.3271872,5569530,1939070,4130010,19016598,2204115,3645750
374.2449144,29131894,25115373,23799997,37413935,22994580,21237066
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
297.0827196,1565828,1439004,2474844,0,0,0
309.0827196,2372595,1857787,2593125,0,0,0
311.0983696,2067196,1463962,2282122,0,0,0
375.0602695,3436889,2553321,3012519,0,0,0
391.0551841,3460185,2176218,2710356,0,0,0
317.0514196,1835723,1382572,1975851,0,0,0
333.0463342,2629961,1636242,2199552,0,0,0
349.0412488,2606087,1555361,1678709,0,0,0
419.0500987,2887039,2059427,2551950,0,0,0
373.0987634,2956595,1603462,2378097,0,0,0
327.0357696,2216131,2343083,2453803,0,0,0
343.0306842,2327551,2202635,2742574,0,0,0
313.056505,2061320,2306875,2313649,0,0,0
361.0412488,2515821,1787983,2413893,0,0,0
317.087805,2965073,2026418,2421297,0,0,0
397.062378,4184136,1731447,2321305,0,0,0
364.0885332,2637555,1578544,1626085,0,0,0
319.103455,2537350,1804928,2402434,0,0,0
350.1092686,2226473,1433310,1875106,0,0,0
321.119105,1749960,1942108,1433056,1793123,1737481,1916975
401.0759195,2822709,2480594,2575817,1709810,2378005,2547911
417.0708341,3581913,2265308,3050170,0,0,0
433.0657487,3779300,1885841,2619184,0,0,0
368.1198332,3671448,2271055,2794410,0,0,0
337.0201196,1416080,1992226,2252922,0,0,0
353.0150342,1936210,2356306,3040229,0,0,0
369.0099488,1774748,1892463,2178230,0,0,0
323.040855,1870598,2472629,2313785,0,0,0
389.0361634,2476231,1705740,3072937,0,0,0
311.0772404,2439417,2127895,2276231,1674025,1479204,1730411
391.0518134,2549848,2104025,2570068,0,0,0
362.1092686,2333865,1604778,2014346,0,0,0
342.1306728,2438949,2674718,2525258,4143732,3943567,4560716
358.1255874,3257363,2614432,2911699,3455265,2801377,2503159
374.120502,2509907,1696966,2376345,0,0,0
317.1241904,3168342,2500536,2671671,3829554,3034409,3639796
345.1303384,2127880,2863428,2709839,4546361,4711354,5107354
361.125253,2515846,1743210,2297183,0,0,0
377.1201676,2759564,1793374,1815790,0,0,0
364.1249186,3122942,2224443,2673392,2370097,2266696,3083594
412.1096624,3444804,1674984,2425013,0,0,0
328.1514082,1509264,2559369,2208007,4210610,5447570,5851476
344.1463228,1916945,2622007,2165325,4322380,3442348,4287361
360.1412374,2881635,3076395,3087412,2834298,2240347,2774637
319.1398404,1709964,1675783,1367944,2477127,2576534,2651024
335.134755,2870522,2566505,2888652,3045033,2315189,2601219
447.0813987,2399966,1718853,1738274,0,0,0
363.140903,1609179,1731835,1734596,0,0,0
330.1670582,1705742,2744103,2087840,3496205,4448582,3853106
401.1300634,3110459,1877977,2821071,0,0,0
433.1021341,2266848,2273421,2982189,2938651,4103419,3347003
309.1741173,2487807,1752584,2561906,3844419,3454452,6297108
365.0150342,2079749,2445662,2847230,0,0,0
