mass,PosFHW1.csv,PosFHW2.csv,PosFHW3.csv,PosFHW-Gt1.csv,PosFHW-Gt2.csv,PosFHW-Gt3.csv
417.0827196,3275529,3511984,4414125,0,0,0
433.0776342,3849185,3954821,4241783,0,0,0
449.0725488,4779033,4093979,4419272,0,0,0
465.0674634,4949977,4390294,4598913,0,0,0
481.062378,4611176,4320992,4330712,0,0,0
497.0572926,3868058,3222076,3114000,0,0,0
387.1085404,3894773,3870607,4028877,3359883,2796332,3710939
403.103455,5609139,5007221,5359969,3439807,3032223,4314319
419.0983696,5099933,5696174,5909069,2630475,2840066,3023014
435.0932842,5382146,5667841,5821588,2101228,2508532,3238393
451.0881988,5705740,5417882,5927459,0,0,0
467.0831134,6056928,5612945,5027007,0,0,0
483.078028,5593223,4827962,4851119,0,0,0
499.0729426,3585480,3719859,3343606,0,0,0
515.0678572,3511124,2574311,2400329,0,0,0
373.1292758,4576164,4416555,4563361,4744540,5544269,5731170
389.1241904,7023572,6541688,6136772,7229042,6774553,7855595
405.119105,9719781,10017877,8958481,7827902,8426838,8159691
421.1140196,9041438,9668245,8808915,5540195,5950878,6494358
437.1089342,9447449,8305525,7746479,3878775,4579360,5023073
453.1038488,8415231,7837474,6671762,2430657,2326578,2966577
469.0987634,6504426,6614426,6046999,0,0,0
485.093678,5738665,5330844,3892880,0,0,0
501.0885926,3686903,3714857,3012052,0,0,0
359.1500112,3898466,3106049,4047242,5623873,5519177,6374698
375.1449258,6861263,7383696,7886890,11659192,10646476,11124207
391.1398404,11494819,11887430,10811803,16015425,15949031,15867871
407.134755,15364349,15299854,12784272,15420058,16041439,15858333
423.1296696,13723279,14091878,11807041,10571109,11236642,10724462
439.1245842,12533799,12038884,9923274,6087416,5964619,6098112
455.1194988,9041906,8779447,7744793,2982426,3606960,3165594
471.1144134,6856695,6581683,5552521,0,0,0
487.109328,4628685,4963332,3561335,0,0,0
361.1656612,4450961,3942780,5098018,10233538,9472485,9706441
377.1605758,9211891,9207017,10836646,17875464,19488317,17338481
393.1554904,14808927,15174905,13859663,24588791,23793299,24478133
409.150405,18080252,17520034,15606499,21261142,22308414,21760841
425.1453196,16168687,16512547,13074586,13688146,13771921,13642800
441.1402342,12486702,12397137,10336745,7039599,7194231,6576153
457.1351488,9129958,9287258,7138492,2826612,3232068,3645197
473.1300634,6021128,5667289,4722193,0,0,0
489.124978,3634419,3753072,2945124,0,0,0
363.1813112,4672708,4192250,5006527,11923778,10849412,12119661
379.1762258,7993872,8335156,9248018,20513866,19107998,20959973
395.1711404,13592840,14225037,12481758,27730834,27328540,27902829
411.166055,15864547,16516628,14205707,21875699,23443061,22891471
427.1609696,14198592,14525902,10967008,13471018,13779950,12461021
443.1558842,10895407,10056125,7991565,6740445,6419878,6774638
459.1507988,7253981,6598157,5441660,2905297,3603697,3123852
475.1457134,4918300,4434444,2940589,1646711,1774572,1927288
507.1355426,4421259,2769530,2096680,2057948,1585292,2207746
523.1304572,5579808,4738763,2824945,2230371,2281851,1793709
539.1253718,7466402,6100740,3977302,3317145,3679875,3331613
555.1202864,7849715,6168058,4251346,4414574,5207875,6228149
571.115201,4394999,4168864,1927971,0,0,0
365.1969612,3573497,3729016,3621728,11858880,9088804,11694354
381.1918758,6277155,6602096,6474604,19134078,16941804,18507081
397.1867904,10021532,10549249,10202693,24220945,23429504,23930114
413.181705,11776947,12076646,10167053,19651699,18843272,18795572
429.1766196,10209155,10153323,8122137,12279025,11909948,11506552
445.1715342,7700523,8163626,6657082,6990148,6150364,7204546
461.1664488,5550040,4761043,4017246,3827762,3420346,3810842
477.1613634,3939379,3182155,2243931,2539525,2103910,1950824
493.156278,3648836,3000662,2215493,2221942,2025385,1706731
509.1511926,5499582,5328097,3437777,4194539,3933473,4034087
525.1461072,11885651,9885420,7319262,5744317,5010316,4669099
541.1410218,13712848,11896559,8938430,7868933,7296561,7961081
557.1359364,17243928,15676878,10087950,5079207,4827848,5052543
573.130851,9496593,8440955,4974732,3644543,4479777,4736690
540.1570062,3385786,3943162,2178570,0,0,0
556.1519208,4012806,3053028,2251886,0,0,0
383.2075258,3463723,4382618,4162992,13842592,11334948,14047131
399.2024404,6089752,7407954,6291329,19498609,16868026,17847923
415.197355,6635629,7176857,6583019,15592662,14866040,14408824
431.1922696,6078393,6001913,5546565,10390694,9022078,9474818
447.1871842,4746275,4892828,3718004,7641254,5487643,6587926
463.1820988,4050903,3425707,3279458,5690264,3832992,4636087
479.1770134,3657805,2989716,2079770,3220378,2811631,2148449
495.171928,4391280,4187596,3810100,5803334,4785256,5552401
511.1668426,6861553,6739266,4098406,5414147,6100394,4646473
527.1617572,14515333,12384005,10206902,18059037,14849933,16556708
543.1566718,19729917,17700566,14009116,9814638,9422295,10617298
559.1515864,22187837,20710817,17096011,10630357,10396236,11948103
575.146501,7641130,7570521,4203521,0,0,0
542.1726562,3969511,3977955,3321709,0,0,0
558.1675708,3913515,4063671,3130794,0,0,0
401.2180904,3271037,4428415,4128912,15136690,12118986,13268926
417.213005,4239635,5084848,4356775,12721438,9725513,10448029
433.2079196,3136483,2762877,2606440,6728780,4952502,5427839
497.187578,4589981,4896323,3860511,7380254,7225639,6691128
513.1824926,6226724,6407579,5268966,9487654,9072164,8649319
529.1774072,7228598,7280406,5537401,6817666,7118720,7193239
545.1723218,10993193,10806968,9286258,5546708,5342581,6248872
561.1672364,11919200,13104500,12795019,4574454,4039120,4967438
421.2265465,4284965,5154451,5038539,397667684,14235031,9122965
425.2578465,6934260,4771359,5152912,16117072,7255176,6028331
441.2527611,8507439,4478537,5874140,17017447,5200491,5167120
461.0725488,3005400,2948565,3185759,0,0,0
477.0674634,3519538,3108423,3128147,0,0,0
493.062378,3764546,3130192,2994745,0,0,0
509.0572926,3097275,3016925,3145929,0,0,0
415.103455,2816101,2754711,2877165,1590226,1790073,2041461
431.0983696,3465143,3247359,3562063,0,0,0
447.0932842,3619876,3802274,3650429,0,0,0
463.0881988,3781591,3791277,3479649,0,0,0
479.0831134,4209740,3468944,4042768,0,0,0
495.078028,3976558,3339719,3147561,0,0,0
511.0729426,3740398,3664190,3327327,0,0,0
401.1241904,3770733,3953265,3747972,4151204,3975102,4856752
417.119105,4648204,4765360,5015211,3595547,3742283,4795548
433.1140196,5843938,5063811,5151090,3713105,3977663,4181637
449.1089342,4974617,5039129,4882117,3135498,2818925,3209588
465.1038488,5849049,5567894,5106818,1712906,2100384,2404710
481.0987634,5041257,4685538,4101340,0,0,0
497.093678,5179803,3950142,4399124,0,0,0
513.0885926,3884834,3288471,3457505,0,0,0
387.1449258,4559358,4522904,4642263,6768788,6740277,6290405
403.1398404,7579321,7564153,7020901,9717956,10161315,9533652
419.134755,8979872,8775342,8184395,8594763,9111041,9612454
435.1296696,9949186,8981502,8739984,7539689,7958768,7873015
451.1245842,8730636,9189272,7577120,4855653,5200582,5716174
467.1194988,8122336,7333265,6536384,2799227,3066040,3498270
483.1144134,6908040,5532476,4925875,1733339,1897503,2083435
499.109328,4578761,4181685,3672314,0,0,0
515.1042426,3665749,3519977,2463307,0,0,0
373.1656612,4008878,3895350,4588973,7695719,7223641,7265134
389.1605758,7314397,6652288,7055309,12820090,12782369,13159924
405.1554904,11263978,10593368,10451476,17164738,17622361,17283535
421.150405,13268513,12899988,11739601,16330083,16594332,16678038
437.1453196,12671001,13550450,11176875,11477877,12498972,12065118
453.1402342,11233279,10888992,9368975,6821566,6870576,6581294
469.1351488,9289706,8064411,7081241,3194352,3588327,3992803
485.1300634,6246569,6110110,4586132,0,0,0
501.124978,4481528,3626795,3016152,0,0,0
375.1813112,4167129,3952283,5837878,9654211,9216984,9604603
391.1762258,7939499,7605071,7975331,17539145,17448175,17887207
407.1711404,11616514,11881745,11768466,21015198,23627233,21625504
423.166055,12699281,13114981,11917630,18660709,19346719,18816109
439.1609696,12929063,13189858,10648262,13075190,14151495,14215357
455.1558842,11786226,10895029,8617239,6974999,7721390,8467351
471.1507988,7675895,8002996,6247819,3185004,3275051,3498164
487.1457134,5162189,4914181,3722108,0,0,0
377.1969612,3205117,2738932,3516081,10111506,8457800,8978556
393.1918758,5829479,6173953,6929239,17183231,15023771,16679358
409.1867904,8559104,9217445,9100004,19999577,19064383,20929355
425.181705,10546928,10673698,9457814,18730321,18093198,19119150
441.1766196,10416174,10195534,8663525,12640876,12725875,13193238
457.1715342,8904678,8210008,7601338,6505841,6674754,8108810
473.1664488,6377480,6731226,5285395,3569902,3128708,5213329
489.1613634,4194547,3741810,2846825,0,0,0
553.1410218,5176013,4280868,2833297,1507372,1832890,1967849
569.1359364,6354908,5541063,3047874,1976554,2147831,2619175
585.130851,5865593,5321686,2560498,0,0,0
395.2075258,4122896,4124308,3932389,12960665,10694691,13097844
411.2024404,5809895,6899222,5766924,17529846,15689334,16341970
427.197355,7503681,7910861,6647773,16231722,15049707,15240155
443.1922696,7282735,7649722,6299913,12311002,10560930,11353963
459.1871842,5536733,6252044,4906108,7247054,5866736,6681226
475.1820988,5516317,4516365,4573872,3517557,3761646,4039799
491.1770134,3585307,2912484,2518872,2363821,1826542,2409161
523.1668426,3739681,2994891,2216177,2536037,2467707,2634413
539.1617572,7421347,6491907,4994131,5274011,5815938,4794908
555.1566718,7888628,7085561,4988622,5026928,4933441,4534452
571.1515864,11358200,11003040,7096608,3930302,4920201,4951788
587.146501,9719934,10167233,5664164,2132702,2999530,3083565
603.1414156,4346819,4016936,1941538,0,0,0
374.2449144,27567320,25876864,25917194,34655916,22735536,24214733
413.2180904,3518390,4044391,4439821,14736501,10843784,12452917
429.213005,3932036,5299561,4310805,14548208,10814265,11922294
445.2079196,4730923,4841768,4082743,10176833,8236248,9598655
461.2028342,4572120,3582418,4376670,6334511,5427386,6922776
477.1977488,3655732,2985548,2676062,4733955,3565161,4673640
509.187578,3447487,3143907,2607827,2761963,3113252,2999336
525.1824926,3833940,3745516,3059422,4325055,4327308,4624043
541.1774072,12062161,10667759,10339259,18964999,17802800,18973176
557.1723218,7946009,7716301,6147595,5981352,6390470,6066302
573.1672364,11038738,10876026,7501962,4879486,3837727,4656817
589.162151,12161149,11617197,8121694,2755619,3137709,3500280
605.1570656,3822472,3701522,2122246,0,0,0
431.228655,2677178,4930807,3135041,12313765,7748218,9095936
463.2184842,2865111,2066859,3929186,5627798,3474592,7127478
527.1981426,3362950,3520261,2781877,5635871,5536653,4840099
543.1930572,4187646,3875541,2963225,5200496,4973013,4835793
559.1879718,4755261,4680096,3386696,3981526,3591754,4347974
575.1828864,4058154,3923032,3767295,1485354,1634493,1860216
591.177801,4883575,4731802,3865888,0,0,0
445.1140196,2798123,3047726,2681408,0,0,0
461.1089342,3222488,2869204,3493983,0,0,0
477.1038488,3922995,3150409,2777942,0,0,0
493.0987634,3862851,3243346,3579454,0,0,0
509.093678,3351740,3375326,3134668,0,0,0
525.0885926,3912785,3159787,2178271,0,0,0
415.1398404,3618920,3786392,3578092,3966163,3682937,4881526
431.134755,4706231,5033213,4276811,4491433,4842116,4801286
447.1296696,5070883,5248160,5508986,3485866,4115488,4339227
463.1245842,5352407,5036460,4921441,2718109,3466400,3190202
479.1194988,5236813,5396113,4335636,2307997,2154219,2579553
495.1144134,4580719,4630985,4032301,0,0,0
511.109328,4151023,3981631,3336546,0,0,0
527.1042426,3780739,3249924,2605751,0,0,0
385.1656612,3147288,3152288,2619341,4302497,3634998,4394440
401.1605758,4670835,4617847,5184649,7495593,7715779,7577526
417.1554904,6420751,6486704,6402730,9303324,9340490,10077340
433.150405,8005602,7398529,7511406,9802831,10086843,10037891
449.1453196,8550424,8288278,7589570,7899143,8356714,8732017
465.1402342,8935385,8838550,7371907,5280520,5696672,5593445
481.1351488,7977065,6690531,6010080,3187000,3688321,3570275
497.1300634,5654939,5663296,4161560,0,0,0
513.124978,3932963,4278681,3552739,0,0,0
387.1813112,4142598,3354529,3883488,6655133,5828926,6066159
403.1762258,6339263,5406589,6307176,12732617,11754663,12886233
419.1711404,8494498,8517294,7602761,15686988,15033855,16129190
435.166055,10366979,10034172,9999500,15780840,15286508,15624692
451.1609696,10969100,10375061,9381405,11425634,12083907,11406539
467.1558842,10209248,9764241,8047809,7062136,7112888,7227677
483.1507988,8155272,7946046,5654967,3888858,4498466,3793003
499.1457134,5493194,5745335,4311294,1805568,2027998,1815392
515.140628,3849046,3262954,2640460,0,0,0
389.1969612,3350501,2865033,3124182,8580739,6898474,8414717
405.1918758,5522416,5740636,6582806,14813638,13116763,14035411
421.1867904,8183331,8173204,8176078,17775972,16573850,17853589
437.181705,9213977,9345904,8680359,16632691,15896601,16456027
453.1766196,10299390,10356510,8215949,11953851,11979309,12014635
469.1715342,9123818,8990107,7050523,7457262,7719144,7217378
485.1664488,7428266,6519711,5037720,3698307,4066508,3986555
501.1613634,4100601,4290349,3416540,0,0,0
581.1359364,4457571,3059716,1732775,0,0,0
407.2075258,4328711,3571476,5080724,12087970,10757603,11782820
423.2024404,5212818,5943908,5947707,15666533,12684573,14503020
439.197355,6785063,6616799,6447810,13564659,12865347,13953210
455.1922696,7661553,7966387,6976789,10665492,9953707,10632084
471.1871842,6840312,6778292,5024141,6529386,6713645,6602932
487.1820988,5273806,4620295,3799936,3561012,3037565,3764368
503.1770134,3546666,3529633,2631343,1601756,2046791,2269620
567.1566718,5568447,4025584,2218089,3606789,2619496,2155360
583.1515864,6406256,5573612,3747399,2530865,2915697,2844057
599.146501,9834526,7869264,4668517,3274782,3429301,3272697
615.1414156,6370765,5472901,2980749,0,0,0
425.2180904,3815154,3654176,3846291,10661200,9376908,10329133
441.213005,4528174,4689483,4226528,11356778,9756271,10125331
457.2079196,5105638,5117527,3987641,8383854,8194368,8631048
473.2028342,4740105,4171227,3505686,5894379,5777797,6216848
489.1977488,2965748,3120756,2415725,3100140,3890741,3752107
569.1723218,9746397,6610118,4870591,8154346,6508533,5148454
585.1672364,11051129,9251797,6217201,7258508,6872363,7081314
601.162151,14376948,13484860,9679937,5843779,6192012,6400968
617.1570656,10480978,9239137,5739381,1987317,2040951,1812054
633.1519802,4448150,4027558,2335308,0,0,0
555.1930572,3793652,3984889,2668747,3962993,3807039,3900595
571.1879718,6240248,5905567,4237598,6319293,5902215,6405867
587.1828864,7719038,7232448,6499747,5257435,5065961,5396780
603.177801,14229442,12849959,11789346,12425833,9724773,11266967
619.1727156,8541386,8706616,6249307,1556047,1604182,2453034
635.1676302,4363931,3513432,2756114,0,0,0
573.2036218,3010578,2924666,2486919,3978365,3299102,3849904
621.1883656,2773044,2935308,3330879,0,0,0
336.3271872,2720343,2769431,31587032,4592067,17997127,10088206
469.2840611,3449835,2215324,2946849,7842278,3322091,2989279
485.2789757,4143276,2340261,2459813,9031294,2352853,2637948
459.1296696,2901469,2992142,2866301,2420435,2196210,2204302
475.1245842,2993180,3242508,2928299,1750649,1889259,1947768
491.1194988,3790106,3288288,2622802,0,0,0
507.1144134,3557003,2987129,3020838,0,0,0
523.109328,3403808,2491082,2725105,0,0,0
429.1554904,3584898,3920236,3247899,3920114,4054846,4734841
445.150405,4357163,4197676,4459581,4412742,4381918,4958916
461.1453196,5214168,4474323,4748383,5052468,4693179,5152283
477.1402342,5730355,5321290,4521817,3655686,3889765,4365416
493.1351488,5270852,4628821,4172354,2675574,2846119,2873579
509.1300634,4380349,3345632,3540175,0,0,0
525.124978,3531858,3407596,2507998,0,0,0
415.1762258,3586156,3674777,3664619,6583509,6255224,6628471
431.1711404,5275576,5108987,4749895,9497767,9394816,9284356
447.166055,6794275,6875293,5853046,9625767,9493533,9344535
463.1609696,7618519,7974316,6968417,8444826,8552608,8571320
479.1558842,8282189,7845523,6297623,6408091,6406894,6590561
495.1507988,6742383,6459851,5149489,3975494,3525734,3630352
511.1457134,5800688,4995393,3514724,2023171,1735080,2201161
527.140628,4207748,4448004,2632374,0,0,0
417.1918758,4618514,4674224,4621992,9833757,9080393,10513565
433.1867904,6731747,6575231,6275434,13737037,12396984,13744769
449.181705,8343576,7657492,7898815,13916165,13564775,13671789
465.1766196,9330650,9049494,7941252,11332357,11456672,11207011
481.1715342,8509546,8722149,6709475,7706422,8448900,8118371
497.1664488,7113116,6246978,5383197,3210526,4146469,4072760
513.1613634,4614948,4869531,3163109,2192165,2033699,2021735
529.156278,3300534,2840341,2625658,0,0,0
403.2126112,2512068,2518914,3379564,6649038,5520554,6175966
419.2075258,3933605,3636909,3574343,9370957,9364989,9856166
435.2024404,5495811,5359609,5503112,14363622,12605672,13732337
451.197355,7448587,6807443,6487578,14051167,12622528,13927624
467.1922696,7696352,7638417,6157507,10623606,10995897,11051292
483.1871842,7610505,7589695,5460411,7083736,7136292,7333995
499.1820988,5525962,6060729,4590850,3763455,3825121,3742049
515.1770134,4181847,4054507,2697806,0,0,0
627.1414156,4018730,3519856,1963739,0,0,0
437.2180904,3908122,4038509,4183971,9884529,8681493,10330456
453.213005,4237310,4351772,4461963,11052728,9898539,10533929
469.2079196,5225450,5133723,5155101,8849900,8749289,9050337
485.2028342,4836523,4835233,3846812,6452865,6425807,5674107
501.1977488,4108794,3925807,2810336,2996457,2434200,3253643
597.1672364,5218366,4436835,2933899,2525427,2467296,2689579
613.162151,7157307,5966502,3302308,2714208,2654904,2946734
629.1570656,9021788,7903538,4712112,2415608,3001760,2605403
645.1519802,6648114,6905498,2996416,0,0,0
471.2235696,3324920,3811765,2960783,6697319,6093102,6754483
487.2184842,3183823,3523593,2666884,5332530,4803969,4645009
583.1879718,6983793,6179819,4470342,9589294,8115568,7392664
599.1828864,7036957,5475152,4042852,4175898,4288436,3957752
615.177801,10362315,8688261,6454157,4562340,4790935,4847233
631.1727156,13371518,11800814,8055424,3853750,4890998,4430131
647.1676302,10698762,9272886,6109301,1656374,2207193,1915922
663.1625448,4566821,3530494,1902660,0,0,0
585.2036218,3544186,3371989,2331119,5159305,4865322,4319585
601.1985364,5865460,5413692,3871809,5169983,5063563,4600775
617.193451,8049999,7410272,5825396,5410034,4690551,5010005
633.1883656,10545041,9490597,7234123,3719562,3462473,3782924
649.1832802,9432799,9080273,5496874,2159237,1892253,1842161
651.1989302,2956725,2956650,3215327,0,0,0
505.1351488,3371609,3032079,2467697,0,0,0
443.1711404,3171375,2796476,2862347,4443612,4073892,5001069
459.166055,3457501,4020748,4106364,5336272,5115121,5836427
475.1609696,5418012,4525581,4170414,5021814,5248493,5438583
491.1558842,5214491,4827362,3790166,3593645,3968748,4466889
507.1507988,4975243,4482171,4191274,2382556,3105421,3002883
523.1457134,4185121,3846859,3220209,1778788,1873787,2130093
539.140628,3573155,3080964,1987669,0,0,0
429.1918758,3039107,2646378,2985239,6629616,5897019,6415223
445.1867904,4453419,4313385,4480057,8720707,8041690,8814273
461.181705,6189016,5858770,5964894,10265649,9521338,10218009
477.1766196,7571507,6872651,5625693,9041924,9359975,8900712
493.1715342,7258437,6373719,5697094,6665589,6461354,6257899
509.1664488,6470334,5583074,4665554,4170987,4018466,4071976
525.1613634,5075027,4794092,3884766,2037950,2683788,2874027
541.156278,4143568,2843375,2356669,0,0,0
431.2075258,3415993,3556601,3477059,8973478,7694972,8499969
447.2024404,4918307,4429979,5200755,11804836,10998809,11986452
463.197355,6305751,5963179,5964898,12350359,12712096,11792823
479.1922696,7499854,7761556,6486043,11159449,10474224,10983521
495.1871842,6998384,6486477,5760821,6733125,7577706,7096593
