mass,PreSW4.csv,PreSW5.csv,PreSW6.csv,PreSWGt16.csv,PreSWGt17.csv,PreSWGt18.csv
445.2303864,4206875,3456104,3225370,3645130,3979343,3494189
373.1728718,3798313,4005674,3579882,3683282,3837800,3655737
414.1881874,3531897,3741250,3490600,3722548,3692079,3524492
401.1677864,3530919,3225176,2912263,3731949,3793935,3589615
388.1725374,3225857,3069834,2628391,3873036,3897010,3064409
371.1572218,3283000,3431175,3468702,3923844,4594978,3854858
360.1776228,4346364,4261137,4397234,3952252,4463728,3698583
386.1568874,3316388,3460049,2862939,3964736,3564253,3479737
358.1619728,2900751,3225821,2756686,4398095,4750875,4464451
400.1725374,3602436,3527125,3306379,4405615,3677060,3941773
389.2041718,3281961,2612323,2843657,4508141,4773786,3458339
383.1936072,3090678,2852134,2570892,4564084,4663814,3804713
384.1524708,2710574,3144199,2926458,4643169,5288694,4601603
387.1885218,3931101,4394165,3654217,4770862,5776848,4523409
355.1623072,3001548,3232670,2625224,4875383,5825196,4425677
384.1776228,2887734,2977805,3355520,4906343,5361404,5302024
415.1834364,4189302,4079199,4296492,4930877,5364812,4390770
443.2147364,3995179,3639014,3702761,4949866,5140681,4929024
371.1936072,3596870,4150545,3152297,5148559,6180141,5417493
417.2354718,2978899,3335814,3193119,5193021,5793909,4310825
338.1721436,3101770,2934473,3033221,5342590,5981431,5064063
364.1877936,2804709,3325815,2825589,5404494,6036762,5533238
399.2249072,2999647,3186513,2979083,5518575,7112440,5405992
383.2299926,2579202,3240750,2965653,5572733,5938703,4638257
429.2354718,3954956,4027860,3797233,5697408,5838778,5018563
372.1776228,3644343,3917341,3936969,5698736,5802570,6317862
429.1990864,4436240,3962325,4095220,5886850,6088635,4450246
400.2089228,3112971,3318746,2649487,5938548,6330249,5817745
427.2562072,3184083,2972185,2646397,5981171,6524930,5341307
328.1514082,3648392,3806325,3559819,6040546,6275149,5902391
343.1986926,2818453,3353448,2968966,6041285,7181774,5596823
397.2456426,3068386,3406888,2936296,6325195,6545853,5410874
386.1932728,4221615,3820505,3438435,6956873,6931686,6681793
441.2354718,4492086,4582240,4063411,6957065,7887169,6596307
373.2092572,4899127,4301620,4525044,7010780,7882610,7072835
385.1728718,5693810,5471986,4865137,7024216,8492017,6802405
369.1779572,3986253,4409063,3821908,7111992,6947552,6711259
385.2092572,3800445,4273915,3451002,7138912,7840761,6104045
397.2092572,3854810,4139042,3976674,7139269,7744951,6634549
344.2190936,4064957,3872354,3413654,7271393,8752852,6433705
401.2041718,6909100,6759004,5978124,7326194,7511060,6853106
370.1619728,5164225,5389303,4597880,7880285,8287232,7140594
342.1670582,5780081,6191727,5759096,7927209,9041096,7571845
401.2405572,5117106,4770401,4239376,7991798,9850905,7529973
342.239829,3869830,4189824,3512459,8051133,10366171,7196056
427.2198218,4720087,4735515,4434303,8162293,8119299,6917246
413.2041718,5504114,5754401,5899037,8221988,8973324,7430046
411.2249072,5129286,5098954,4590320,8330478,8962993,8052654
474.1729312,5757990,5138995,4798165,8477353,8484183,6326341
415.2198218,7245941,7635551,7384876,8531261,9987149,7927665
356.1463228,6413359,6847661,5891055,8576420,9319371,8115439
399.1885218,6063960,5945676,5568262,8671466,9264883,8617252
370.1983582,5297359,5164033,4532355,8998504,11314187,9340157
340.1877936,5242966,5170330,5287548,9083794,10322653,8638337
371.2299926,4212307,5156123,4650419,9199514,11201847,8099359
349.2010145,6110921,6841688,6569976,9856376,12347404,9767182
356.1827082,5836860,6335672,5911546,10057135,10656725,9000186
354.2034436,5563767,5440151,5674410,10171219,12034453,9788084
372.2140082,7029700,7409191,7097043,10281147,11677268,10811185
344.1827082,9499826,10162265,9867916,10842070,12394187,10893215
387.2249072,6094824,5978301,5891666,11939895,13157849,10290584
357.2143426,6220211,6841814,6062384,12136172,14929156,11349546
330.2034436,6676262,6752274,5982534,12558785,14918137,11721222
374.2449144,15826614,16222282,17378590,18533127,13357209,14944604
358.1983582,15662877,15636200,14490201,19580954,21714470,18016077
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
351.0568988,2094388,2063171,2137102,5946271,5492242,5158689
323.0983696,2114022,2421934,2394751,2672001,1977955,1848312
339.0932842,1657910,2013595,2270569,1480559,2130387,1835624
341.1089342,1683534,1761906,1619815,NA,NA,NA
325.0201196,1783353,1671958,1596416,NA,NA,NA
327.0357696,1932976,1799834,1869983,NA,NA,NA
343.0306842,1442661,1897791,1829210,NA,NA,NA
313.056505,1607667,2094316,1556569,NA,NA,NA
329.0514196,2126907,2135593,2135628,NA,NA,NA
365.0725488,1697077,2014831,1621889,6186076,5545505,5594937
315.1197738,1555469,1654075,1801657,NA,NA,NA
353.1089342,2170870,2153068,2039910,NA,NA,NA
369.1038488,2144049,1776339,1951294,NA,NA,NA
316.1514082,1382815,1497575,1372270,NA,NA,NA
307.1398404,2348052,3020894,2834087,3833777,5052873,4194926
371.1017403,2666019,2698488,2717070,6062964,5287186,6590971
321.025205,2843786,2863924,2268653,NA,NA,NA
353.0150342,2558421,2775891,2911819,NA,NA,NA
307.0459404,1733641,1736272,1545368,NA,NA,NA
371.0255988,1919494,1733347,2004343,NA,NA,NA
309.0615904,2608888,2772861,2614736,NA,NA,NA
373.0412488,2918649,2302727,2107332,NA,NA,NA
311.0772404,2318321,2656435,2683666,1468498,1527596,1539588
375.0568988,1695200,1881890,2225157,NA,NA,NA
382.1004354,2109325,1710112,2343288,NA,NA,NA
313.0928904,2678264,2126833,2232415,2205629,2194548,2335592
361.0776342,1914701,2442254,2607043,NA,NA,NA
315.1085404,2351371,2359609,1949879,2058292,2150596,1681879
331.103455,2224098,2260171,2800141,1403030,1554105,1415892
363.0932842,2134598,2092612,1566760,NA,NA,NA
342.1306728,2337895,2687590,2341487,3188639,3046591,3163515
358.1255874,1852162,2062035,1763907,1657604,1697297,1486648
349.1140196,1461933,1464385,1604063,NA,NA,NA
365.1089342,2256195,2612345,2494092,2197095,2024492,2117444
397.0987634,2163651,2249233,2196945,1606068,1579428,1654823
345.1303384,2943435,2824516,2517387,4126945,4381634,4384928
364.1249186,1692621,2263397,1882466,NA,NA,NA
344.1463228,2106535,2131024,2185858,2663372,3065538,3021205
351.1296696,2350925,2418007,2744355,3789748,3983911,3479350
367.1245842,2112065,2350765,2350317,2396877,2090114,1893774
314.1721436,1591177,1408672,1537302,2541188,2296615,2303275
330.1670582,2572318,2554635,2701630,3242424,3164145,2756093
417.1072195,2633302,2150020,2357025,4179261,4900979,3593518
433.1021341,1865045,2136362,1658809,3540093,3839756,3385919
345.1779572,2330073,2351440,2416024,3332846,3280334,3127981
300.192879,1920040,1748110,1875139,3541891,3889123,3624519
316.1877936,2493348,2066157,2605684,3936771,5186429,3947168
317.0302904,1844255,1823867,1647882,NA,NA,NA
381.0099488,2958365,2538262,2810974,NA,NA,NA
319.0459404,2910544,2488790,3025017,NA,NA,NA
399.0205134,1982777,1711412,2307823,NA,NA,NA
401.0361634,1731730,2082375,2219255,NA,NA,NA
307.0823258,1769742,1727061,1563294,NA,NA,NA
403.0518134,1771191,1673018,1913562,NA,NA,NA
309.0979758,2317052,1897858,2524117,2479866,2621941,2042290
295.1187112,1897789,1643775,1523511,1947604,1687878,1727889
391.0881988,2052656,1605089,1857683,NA,NA,NA
354.1306728,1651037,2256515,1508757,NA,NA,NA
386.120502,2556569,2422217,2410322,NA,NA,NA
297.1343612,1369468,1348606,1885235,2641372,2650187,2360476
377.1089342,2442952,2772796,2344516,NA,NA,NA
393.1038488,2530359,2821986,2551582,2175232,1804490,1827290
409.0987634,2546665,2263375,2266781,2079892,2306865,2173339
388.136152,1599734,1648002,1942303,NA,NA,NA
347.134755,2335026,2645823,2639794,2442014,2565079,2304713
363.1296696,2074195,2281550,2092339,1814025,1933535,2122495
379.1245842,2167186,2361152,2083947,2290771,2836960,1947734
343.1510738,1926535,1884508,2402170,2945208,2881986,2238602
326.1721436,1864205,1993714,1521900,2628642,2843323,3081860
317.1605758,2215474,2292369,1878049,3729087,4230182,3188057
349.150405,2353337,2919242,2512873,3307881,4007422,3164416
365.1453196,2351697,1986948,2175127,3540595,3451959,2876751
381.1402342,1836361,2064694,2056832,2550888,3100151,2830917
397.1351488,2734539,2321943,2172886,3392953,3601322,2938412
341.1830426,1559138,1929092,1497210,3103901,3223506,2550915
389.1677864,1864223,1600092,1979905,NA,NA,NA
380.1562186,2532089,2315331,2456446,3844454,3623668,3652438
328.1877936,2242959,2255997,1954707,4057579,4178004,4075583
367.1609696,2116175,2076343,2247416,3711704,2856589,3085208
399.1330403,2658638,2934084,2240254,10316002,4899562,10773790
359.1936072,2858125,2650622,2720135,4751693,5714765,4378740
375.1885218,2508305,2093893,2525739,2415636,2513316,2237530
314.208529,2196622,1988518,1811740,3838091,4565549,3639090
343.009555,1726047,2095930,1855317,NA,NA,NA
359.0044696,2094919,2266569,2291534,NA,NA,NA
374.9993842,2273227,2338067,2429429,NA,NA,NA
329.0302904,2094646,1883429,2288199,NA,NA,NA
315.0510258,1812739,1752624,1519021,NA,NA,NA
411.0205134,2904128,2515391,2845930,NA,NA,NA
317.0666758,2738213,2133633,2572817,NA,NA,NA
364.067404,1757623,1689045,2080592,NA,NA,NA
380.0623186,1749720,1577259,1840741,NA,NA,NA
319.0823258,2784085,2557916,2759808,1626429,1472379,1996237
366.083054,1678005,2276234,2036147,NA,NA,NA
382.0779686,1705093,1894938,1774194,NA,NA,NA
417.0674634,3125335,2784900,2328353,NA,NA,NA
368.098704,1606836,1833660,1738258,NA,NA,NA
366.1306728,2014151,1664151,1800129,NA,NA,NA
309.1343612,1976577,2186888,1876187,3056384,3610362,3654072
368.1463228,2343878,1680841,1905184,2500098,2433456,2141364
384.1412374,2205738,1919492,2100087,NA,NA,NA
400.136152,1748478,2289616,1771654,NA,NA,NA
311.1500112,2904827,2798270,2674973,4431455,4394040,4162321
391.1245842,2418234,2255848,2359706,NA,NA,NA
407.1194988,2143331,2435264,2224686,NA,NA,NA
439.109328,2369620,2330593,2369928,1651123,2105280,1845690
399.1521364,2354001,2316615,2230017,3033829,2450669,2598176
354.1670582,2325866,2330253,2334623,4305736,4386187,3586729
402.151802,2705723,2826450,2463866,1914465,1815696,1704261
393.1402342,1989952,2036585,2130724,3048711,2509009,2430944
409.1351488,2737131,2577745,2424479,3551382,3665715,3691420
457.1198926,2025353,2420161,2011806,NA,NA,NA
357.1667238,2568610,2649032,1815074,2971357,3026166,3086364
395.1558842,2069535,2139344,2038416,2924147,2597967,2509081
427.1457134,1806814,2048029,1825156,2298361,2283525,2354821
443.140628,1602869,2019051,2175984,NA,NA,NA
355.1986926,2354905,2609576,2284499,3888258,4764342,3556824
326.208529,2098196,2451193,2099699,4704810,5640899,4369036
402.1994208,1701697,1792727,2044543,1573478,2312854,2152521
317.1969612,2502200,2585495,2535208,4278471,5205548,4121440
333.1918758,2743209,2667649,2800613,4490896,4809856,4302013
328.224179,2282390,2321540,2385306,5098483,6518876,5077063
376.1911643,1865597,2132045,1679173,3301678,3619517,3212132
287.222782,2243191,2702937,2536626,4135237,6872972,3847140
303.2176966,1414241,2267179,1744486,2174275,3598730,2487045
367.1795965,2646102,2633404,2190590,5490398,7577747,4037022
337.2054173,2574681,3139566,2467224,6242435,5566483,4682893
371.0044696,2086911,2264798,2408817,NA,NA,NA
386.9993842,2916772,2488972,2996254,NA,NA,NA
402.9942988,2757551,2198323,2666196,NA,NA,NA
341.0302904,2122296,2315872,1943635,NA,NA,NA
327.0510258,1599667,2123165,2103203,NA,NA,NA
329.0666758,2292286,2372140,2556495,NA,NA,NA
441.031078,1782354,1736045,1638087,NA,NA,NA
360.0724894,1628373,1664756,1743250,NA,NA,NA
376.067404,1878865,1874988,2118946,NA,NA,NA
392.0623186,2052400,2069662,2014037,NA,NA,NA
315.0874112,1995272,1508278,2007731,NA,NA,NA
443.046728,1883713,2368240,2007034,NA,NA,NA
378.083054,2271780,2498103,2177360,NA,NA,NA
394.0779686,2468132,1887251,1770706,NA,NA,NA
317.1030612,2102314,2146695,1692951,1756596,1860636,1510734
364.1037894,1648069,1688416,1672795,NA,NA,NA
380.098704,2595557,2111540,1904495,NA,NA,NA
396.0936186,1887983,2498414,1765167,NA,NA,NA
319.1187112,2352987,2824163,2516615,2820165,2611073,3075796
382.114354,1658257,2010147,1681019,NA,NA,NA
398.1092686,2858125,2804397,2357867,2054222,2320970,2240166
362.1357582,2021084,1536311,1654533,2051799,2266295,2416090
433.0987634,1849942,1942826,2188730,NA,NA,NA
380.1463228,1594869,2099264,2031739,NA,NA,NA
307.1550966,1742614,1373792,1837481,2734516,3369419,2169200
419.1194988,2015251,2551446,2578683,NA,NA,NA
435.1144134,2353245,1737923,2153734,NA,NA,NA
350.1721436,1930763,1824600,1781006,2603159,2925338,2379811
366.1670582,2236117,2126242,1676492,2897322,3268967,2447480
382.1619728,2294177,1903151,1812871,2164591,2527999,2445625
373.1326465,1969179,2584864,1911774,NA,NA,NA
405.1402342,2003117,1884691,1729436,NA,NA,NA
421.1351488,2059951,1887379,1829053,NA,NA,NA
437.1300634,2318682,2225748,1715273,NA,NA,NA
469.1198926,2792074,2777178,2805652,1566339,1758499,1755384
397.1728718,2431443,2191901,2151900,3210687,3435953,2789425
413.1677864,3042929,2586655,2543388,3030819,3620875,2634143
368.1827082,2737619,2330067,2263595,3871245,4445627,3727039
407.1558842,1803366,2158274,2034737,3050017,2908317,2524521
423.1507988,2412333,2205308,2636392,3683508,3352681,3470796
487.1304572,2262761,2148008,2207252,NA,NA,NA
431.178351,2104375,2177923,1912411,1988867,1725287,2032388
402.1881874,2600768,2006742,1867902,3258469,3382420,2886216
409.1715342,2100205,2271060,1980577,2975384,3482422,3134365
441.1613634,2038592,2525029,2416826,4011023,4293958,3285723
457.156278,2057094,2804672,2520731,NA,NA,NA
369.2143426,1827675,1925105,1636191,3487042,3500267,3004902
340.224179,2245983,2906274,2447493,5916572,7157478,5710730
400.2201562,1847821,1993691,1664401,3244405,3190667,3357074
315.2176966,1556250,1761355,1816266,2824521,3268823,3097067
331.2126112,2266361,3040994,2808358,5823153,5615312,5397230
403.2198218,2749901,2540365,2365676,4614868,4700434,3564184
367.009555,1729302,1528205,1741770,NA,NA,NA
353.0302904,1957850,1892951,1699407,NA,NA,NA
433.0048634,2040161,2030383,1659842,NA,NA,NA
341.0666758,2614082,2350440,2873180,NA,NA,NA
453.031078,2413888,2337940,2468878,NA,NA,NA
404.0623186,1944117,2042279,1862717,NA,NA,NA
327.0874112,2137786,2115236,2053034,NA,NA,NA
374.0881394,1837180,1827872,1908977,NA,NA,NA
390.083054,2339615,2335512,2156740,NA,NA,NA
406.0779686,2430729,2006632,1847270,NA,NA,NA
329.1030612,2048069,2386227,2795095,2159551,2047250,1862156
457.062378,2672527,2764740,2784419,NA,NA,NA
392.098704,2175289,2544805,2006109,NA,NA,NA
408.0936186,2324394,2302730,1762921,NA,NA,NA
315.1237966,1399053,1658940,1554618,NA,NA,NA
459.078028,2161876,2345834,2433022,NA,NA,NA
375.1197738,1769463,1687090,1924887,2185728,2030481,1897543
394.114354,2178349,1795098,1709016,NA,NA,NA
461.093678,1902128,1616156,1811814,NA,NA,NA
376.1514082,1929583,2193474,2082618,2642723,2771122,2755929
319.1550966,2161505,2051049,2141325,3504204,3631496,3217115
463.109328,2271141,2255067,2206429,NA,NA,NA
527.0889864,2066074,2048023,1653571,6402417,5327700,4216166
378.1670582,1995841,2001228,2186087,3054928,3026653,2420580
394.1619728,2129720,2394146,2397153,2423235,2104727,1819267
321.1707466,2092706,2413646,2813961,4087273,5064440,4472941
433.1351488,2244945,1955624,1977782,NA,NA,NA
449.1300634,2049308,2678135,2767244,2088352,2813803,2244013
481.1198926,1848393,2385489,1803838,NA,NA,NA
497.1148072,2247338,2748301,2580576,3590649,3320934,2757886
545.099551,1999328,2359806,1858204,4985004,3963388,3005317
380.1827082,2942722,2690633,2450821,3725677,3353339,3678044
412.1725374,3156576,3007479,2338569,2361099,2870752,2340778
323.1863966,2237429,2847934,2672017,4188051,5672052,4434954
419.1558842,1848849,2574486,1680634,NA,NA,NA
435.1507988,2029144,1988801,2362114,NA,NA,NA
515.1253718,2774682,2738014,2206206,2653396,2365153,2163911
395.1936072,2696231,2323159,2337943,3903097,4686934,4357919
411.1885218,2959941,2224072,2691823,4059373,4742063,3377069
443.178351,2128944,2306280,1968109,2009965,1861835,1664515
382.1983582,1786541,2052408,2012561,NA,NA,NA
398.1932728,2454174,2930874,2738807,4174939,4608600,3992753
430.183102,2283686,1921966,1964713,1880644,2035091,2030951
442.1943354,2188469,1970981,1809489,2390972,2369287,1969772
421.1715342,2179500,2151059,2398908,3330294,2553473,2491989
437.1664488,1726293,2070610,1741381,3648844,3880497,3114637
453.1613634,2651953,2960013,2321410,4010124,3747478,3437136
384.2140082,2499137,2341909,2873737,5263728,6003461,5216017
455.1770134,2487888,3023905,2187080,5261330,5691961,4628921
471.171928,2850388,2451011,2495806,2373257,2208048,1863947
503.1617572,2713594,2610735,2468048,NA,NA,NA
519.1566718,2487135,3006893,2932846,NA,NA,NA
414.2358062,2503801,2157636,2212648,3850548,4387889,3927947
430.2307208,1735841,1877420,1595046,2636097,2752913,2100578
409.1901611,1856494,2313557,1650338,4691096,6793015,5353373
393.213005,2141778,2658678,2092082,4265237,4930272,3540460
409.2079196,2016239,1756502,1911458,3979417,3795768,3153821
385.2456426,2173833,2605827,2715779,4721257,6176770,4354037
356.255479,2058838,2435276,2176016,4619718,4980715,3897615
365.0302904,1592101,1621091,2058868,NA,NA,NA
381.025205,2652194,2139930,2229346,NA,NA,NA
397.0201196,3210675,2742789,2285508,NA,NA,NA
413.0150342,3047023,2638873,2682138,NA,NA,NA
429.0099488,2453283,2537948,2118914,NA,NA,NA
351.0510258,1854770,1562178,1760780,NA,NA,NA
353.0666758,1956839,2385249,2902106,NA,NA,NA
339.0874112,1437493,1729434,1585767,NA,NA,NA
434.0728832,1663711,1640697,1576804,NA,NA,NA
341.1030612,2436940,2624881,2844005,1840776,1478335,1543278
485.0572926,2095270,1639557,1621530,NA,NA,NA
404.098704,1948217,2518443,1984321,NA,NA,NA
420.0936186,1700326,1964183,1625312,NA,NA,NA
406.114354,1933581,2060395,2053609,NA,NA,NA
329.1394466,2479692,2853179,2848863,3806919,3907353,3287316
473.093678,2874418,2332214,2387704,NA,NA,NA
392.1350894,1700163,1822380,1883748,NA,NA,NA
475.109328,1727008,2052657,1563834,NA,NA,NA
374.1721436,2333851,2702391,2513161,4309746,4413573,4156745
390.1670582,2743094,2742057,2667733,3827385,4046956,3604441
392.1827082,2824527,3013813,2394989,3645520,4251154,3200832
408.1776228,2046128,2017040,2392686,NA,NA,NA
447.1507988,2054684,2328560,1754197,NA,NA,NA
479.140628,2825261,1995327,2853469,2486038,2550724,1970925
378.2034436,1848910,1723477,2040177,3616602,4556007,3899757
394.1983582,2509633,2190889,1695463,3008970,3889053,3121289
433.1715342,1777485,1767206,2420659,2253432,1929992,1800248
497.1511926,2321068,2221454,2092641,2227195,1958503,1623296
529.1410218,2253531,2165287,1905527,NA,NA,NA
477.1725968,2310175,1944117,1912965,3345123,4686226,2605729
425.2041718,2769036,2144339,2354172,3907676,4076606,3606828
441.1990864,2471227,2059619,2156726,3471371,3538243,2963159
457.194001,2571138,2237374,1753240,2601894,2143207,1947445
396.2140082,1900809,2349186,2154307,3956517,3967244,3796912
412.2089228,2064481,2103288,1591306,3272460,3809762,2854314
428.2038374,2653558,2312698,2410300,3187645,3533281,2555428
508.1784104,2890011,2325174,2550085,NA,NA,NA
456.2099854,1893348,1679341,2129644,3105241,3343885,2361203
339.2176966,2155351,2303416,2179464,3831952,4778481,4911752
435.1871842,2314324,2048703,1804543,3132388,2817695,2610531
483.171928,1666676,1847401,1942567,2964375,2847294,1929642
531.1566718,1905428,1745970,1613735,NA,NA,NA
442.2307208,1903792,1767715,1586765,2941881,2948357,2464872
421.2079196,1693610,1969554,1594810,NA,NA,NA
469.1926634,1909896,1760345,1697681,3511939,3877155,2986489
413.2405572,2921586,2893858,2630429,4831524,6242317,4811678
581.1488229,1686322,1737951,1661816,2595641,3257936,3411956
444.2463708,2194335,2126502,2208127,3652375,4171915,3314067
399.2612926,2690405,2742102,2503952,5060852,6280958,4660524
415.2562072,1986677,2323040,2073900,4068670,4226126,3574128
431.2511218,2273838,2493824,2467925,4126974,4842340,3632893
379.0459404,2495351,2395436,1979477,NA,NA,NA
459.0205134,2877145,2386285,2186242,NA,NA,NA
365.0666758,2842931,2192494,2297983,NA,NA,NA
477.031078,2663967,2976308,2609288,NA,NA,NA
367.0823258,2668081,2792609,3018464,NA,NA,NA
495.0416426,2060863,1567832,1913412,NA,NA,NA
353.1030612,1943540,1524331,1941349,NA,NA,NA
497.0572926,2340519,2399115,2069599,NA,NA,NA
499.0729426,2480404,1639872,2333312,NA,NA,NA
487.109328,2151656,2238632,1952788,NA,NA,NA
473.1300634,3159090,2882102,2141431,NA,NA,NA
388.1877936,2603781,2298765,2101034,5757199,5991094,5075548
315.1965674,2132247,2736968,2243526,3672389,4105939,3830759
459.1507988,2760398,2554215,2212344,1590093,1595812,1765578
475.1457134,2088480,1825841,1899193,NA,NA,NA
406.1983582,1725204,2202227,1661679,2760669,2501193,2329412
461.1664488,2037803,2155290,2227553,1712898,1922925,1841267
493.156278,2576355,2592041,2420271,3887422,3616703,2686460
525.1461072,1822806,1628419,1833233,NA,NA,NA
335.222782,2253690,2549303,2301373,3527305,4443720,3621541
447.1871842,2125335,2542574,2279505,2648626,2182619,2204776
439.2198218,2409029,1701338,2467197,3229354,3971514,3587502
455.2147364,2297932,2298399,2143044,3519504,3468855,3316150
471.209651,1832275,1974851,1807164,2054793,2185520,2082315
495.1636853,2419781,2299739,1686085,4553116,6374419,6620286
506.1991458,2435241,2318977,1530645,7810969,4193747,8116014
470.2256354,1855594,1707084,1843044,3073669,3015976,2438144
353.2333466,1986849,2597262,2501771,4609581,4927614,4330904
449.2028342,2193682,2501491,2278789,3086235,3231591,2814886
513.1824926,2231859,1938738,2428361,3775644,3328690,2475648
529.1774072,1569500,1987111,1666424,2142575,2335562,1769813
425.2405572,1987721,2277458,2297850,3886170,4092989,3025193
457.2303864,2659710,2833340,2502292,3788708,4071909,4000051
467.2133988,2010319,2102393,1742832,2619019,3427618,2205688
443.2511218,1980966,2442980,2370021,3382119,4048071,2923004
459.2460364,2188485,2710371,2554864,2616649,2880929,2606790
407.2650404,1982830,2723019,1973816,3036713,3656358,2915693
391.0459404,1802789,2190809,1727626,NA,NA,NA
407.040855,2445148,2421433,2379817,NA,NA,NA
423.0357696,2260277,2142334,2374253,NA,NA,NA
439.0306842,1773407,1939429,2093455,NA,NA,NA
455.0255988,2111585,1972265,2118485,NA,NA,NA
393.0615904,2766893,2459994,2468118,NA,NA,NA
489.031078,2538799,2189005,2441750,NA,NA,NA
379.0823258,2489732,2217269,1821279,NA,NA,NA
507.0416426,2578138,2505880,2175273,NA,NA,NA
381.0979758,2673211,2335020,2906741,NA,NA,NA
509.0572926,2744141,2673869,2117980,NA,NA,NA
367.1187112,1695039,1762987,1929451,NA,NA,NA
511.0729426,2573759,2281216,2422160,NA,NA,NA
369.1343612,2081596,2440411,2769735,2608427,2868435,2290127
513.0885926,2268206,1993008,1956294,NA,NA,NA
499.109328,2676502,2680769,2182784,NA,NA,NA
357.1707466,2197923,2249162,2343203,2895070,3621623,2976285
487.1457134,1697769,2107049,2271764,NA,NA,NA
473.1664488,2942513,2808374,2281205,NA,NA,NA
475.1820988,2180640,2048561,2107064,NA,NA,NA
507.171928,2327265,2123931,1536300,2485697,2674166,2111844
365.2333466,2692978,2780316,2878130,5464205,5872209,5458792
477.1977488,2309151,2129973,1539716,2804452,2618771,2098850
557.1723218,2413938,2189581,2063022,NA,NA,NA
573.1672364,2478880,2405021,2218270,NA,NA,NA
589.162151,2644703,2175201,2367834,NA,NA,NA
484.2412854,1811599,1997944,1930271,2523582,2821731,2165218
479.2133988,2004014,1998912,2206300,2726168,3081670,2301168
559.1879718,1857348,1885906,1628313,2594720,2125209,1990319
455.2511218,2958408,2719261,2612033,4754446,5982774,4535732
449.2392196,2767630,2290033,2948481,4668824,5194597,3602339
465.2341342,2413355,2693794,2347099,4011682,4334893,3387403
403.2701258,1979347,1914194,1712881,3456729,3589400,3599004
435.259955,2290250,2369211,2445560,4381150,5575323,3686747
405.2857758,1607356,1626400,1740712,2999700,3371506,2438424
405.0615904,2064037,1963019,1767830,NA,NA,NA
421.056505,2226611,1957523,2315968,NA,NA,NA
437.0514196,2657636,2025048,2034256,NA,NA,NA
453.0463342,2685758,2804371,1870349,NA,NA,NA
469.0412488,2541709,2332763,2382744,NA,NA,NA
485.0361634,2345126,2157700,2169370,NA,NA,NA
501.031078,1703297,1896949,1803940,NA,NA,NA
503.046728,2913267,2633260,2667213,NA,NA,NA
519.0416426,2031962,1767339,1802859,NA,NA,NA
393.0979758,2196022,2182497,1934621,NA,NA,NA
409.0928904,2843624,2270543,2774173,NA,NA,NA
521.0572926,2870707,2548173,2274978,NA,NA,NA
395.1136258,2331157,2028745,2575497,NA,NA,NA
523.0729426,2828295,2648042,2207449,NA,NA,NA
525.0885926,2166868,1978883,2201871,NA,NA,NA
383.1500112,2131432,2671899,2325633,2070633,2644475,2477599
511.109328,3273153,2920192,2285457,NA,NA,NA
527.1042426,2386586,2526743,1744196,NA,NA,NA
369.1707466,1928522,1618661,2244946,2546997,2643678,2339801
513.124978,2345520,2135857,2195911,NA,NA,NA
371.1863966,3219011,2338063,2893735,3853197,4447531,4078098
499.1457134,2787096,2336706,2144385,NA,NA,NA
515.140628,1709723,1835358,1535487,NA,NA,NA
501.1613634,2557832,2051577,1713574,NA,NA,NA
487.1820988,2512107,2489001,2331668,3349555,3331790,2745992
377.2333466,1931509,2644316,2062439,4119120,4911069,4651124
489.1977488,2728246,2620625,2684951,3984521,3621661,3469058
585.1672364,3361809,2442213,2458739,2290537,1971514,1497397
601.162151,2021642,2372533,1775552,NA,NA,NA
507.2083134,2794723,2237596,2671405,3498947,3783159,2959718
571.1879718,1717639,2394878,1634159,2309910,2604260,1751040
397.2595612,1829348,2332202,1918442,3867597,3636671,3235900
589.1985364,1873116,2045662,1596503,NA,NA,NA
415.2701258,1943669,1790049,1853740,3884350,4335695,3331952
431.2650404,2008109,1918336,2047060,4074237,4248419,3351291
447.259955,2645518,2409450,2512458,5638700,7055319,5203041
449.275605,2685193,2986350,2290046,4564374,5927779,3677087
339.3268528,3373939,2498513,2309539,NA,NA,NA
435.072155,1773666,1818309,1829642,NA,NA,NA
451.0670696,2396202,2040580,2277068,NA,NA,NA
467.0619842,2787030,2380411,2746360,NA,NA,NA
483.0568988,3071089,2831975,2542120,NA,NA,NA
499.0518134,3002642,2255296,2900095,NA,NA,NA
515.046728,2469014,2115420,2412028,NA,NA,NA
531.0416426,1715985,1666866,1761189,NA,NA,NA
437.087805,2507615,1920086,2132045,NA,NA,NA
453.0827196,3039034,2662545,2271753,NA,NA,NA
533.0572926,2553156,2838073,2146259,NA,NA,NA
423.1085404,2299696,2097277,2105450,NA,NA,NA
439.103455,2907221,2721761,2840968,NA,NA,NA
535.0729426,3007856,2988603,2171390,NA,NA,NA
551.0678572,2336717,1965982,1694913,NA,NA,NA
425.1241904,3051667,2576469,2840065,1953376,2000960,1574194
537.0885926,3051925,2454584,2275878,NA,NA,NA
553.0835072,1768375,1831284,1524930,NA,NA,NA
411.1449258,2875460,2321350,2765037,2240747,2616749,2143149
539.1042426,2288050,1961521,1801290,NA,NA,NA
