"Forest","Treatment","Mass","presence","HC","OC"
"SW","PreFentonGoethite",385.1504,1,1.44,0.5
"SW","PreFentonGoethite",385.1657,1,1.18,0.27
"SW","PreFentonGoethite",385.1729,1,1.62,0.44
"SW","PreFentonGoethite",385.1785,1,1.63,0.32
"SW","PreFentonGoethite",385.1868,1,1.58,0.42
"SW","PreFentonGoethite",385.202,1,1.3,0.22
"SW","PreFentonGoethite",385.2093,1,1.76,0.35
"SW","PreFentonGoethite",385.2232,1,1.7,0.35
"SW","PreFentonGoethite",385.2456,1,1.89,0.28
"SW","PreFentonGoethite",385.2596,1,1.81,0.29
"SW","PreFentonGoethite",386.1569,1,1.56,0.5
"SW","PreFentonGoethite",386.1933,1,1.71,0.41
"SW","PreFentonGoethite",386.2045,1,1.81,0.38
"SW","PreFentonGoethite",387.0722,1,0.84,0.47
"SW","PreFentonGoethite",387.0933,1,1.25,0.69
"SW","PreFentonGoethite",387.1085,1,1,0.4
"SW","PreFentonGoethite",387.1297,1,1.41,0.59
"SW","PreFentonGoethite",387.1449,1,1.14,0.33
"SW","PreFentonGoethite",387.1521,1,1.6,0.53
"SW","PreFentonGoethite",387.1661,1,1.56,0.5
"SW","PreFentonGoethite",387.1813,1,1.27,0.27
"SW","PreFentonGoethite",387.1885,1,1.75,0.44
"SW","PreFentonGoethite",387.2024,1,1.68,0.42
"SW","PreFentonGoethite",387.2177,1,1.39,0.22
"SW","PreFentonGoethite",387.2249,1,1.88,0.35
"SW","PreFentonGoethite",387.2388,1,1.8,0.35
"SW","PreFentonGoethite",387.2752,1,1.9,0.29
"SW","PreFentonGoethite",388.1514,1,1.21,0.32
"SW","PreFentonGoethite",388.1548,1,1.69,0.38
"SW","PreFentonGoethite",388.1725,1,1.69,0.5
"SW","PreFentonGoethite",388.1878,1,1.35,0.25
"SW","PreFentonGoethite",389.0514,1,0.78,0.56
"SW","PreFentonGoethite",389.0878,1,0.95,0.47
"SW","PreFentonGoethite",389.1089,1,1.38,0.69
"SW","PreFentonGoethite",389.1242,1,1.1,0.4
"SW","PreFentonGoethite",389.1272,1,1.21,0.26
"SW","PreFentonGoethite",389.1453,1,1.53,0.59
"SW","PreFentonGoethite",389.1606,1,1.24,0.33
"SW","PreFentonGoethite",389.1817,1,1.67,0.5
"SW","PreFentonGoethite",389.197,1,1.36,0.27
"SW","PreFentonGoethite",389.2042,1,1.88,0.44
"SW","PreFentonGoethite",389.2181,1,1.79,0.42
"SW","PreFentonGoethite",389.2333,1,1.48,0.22
"SW","PreFentonGoethite",389.2545,1,1.9,0.35
"SW","PreFentonGoethite",389.2909,1,2,0.29
"SW","PreFentonGoethite",390.1266,1,1.62,0.69
"SW","PreFentonGoethite",390.1671,1,1.32,0.32
"SW","PreFentonGoethite",390.2068,1,1.94,0.29
"SW","PreFentonGoethite",390.2398,1,1.57,0.19
"SW","PreFentonGoethite",391.0671,1,0.89,0.56
"SW","PreFentonGoethite",391.1035,1,1.05,0.47
"SW","PreFentonGoethite",391.1398,1,1.2,0.4
"SW","PreFentonGoethite",391.1428,1,1.32,0.26
"SW","PreFentonGoethite",391.161,1,1.65,0.59
"SW","PreFentonGoethite",391.1762,1,1.33,0.33
"SW","PreFentonGoethite",391.1974,1,1.78,0.5
"SW","PreFentonGoethite",391.2126,1,1.45,0.27
"SW","PreFentonGoethite",391.2337,1,1.89,0.42
"SW","PreFentonGoethite",391.249,1,1.57,0.22
"SW","PreFentonGoethite",391.2701,1,2,0.35
"SW","PreFentonGoethite",392.1497,1,1.8,0.47
"SW","PreFentonGoethite",392.1827,1,1.42,0.32
"SW","PreFentonGoethite",392.2191,1,1.55,0.25
"SW","PreFentonGoethite",393.0827,1,1,0.56
"SW","PreFentonGoethite",393.0857,1,1.12,0.41
"SW","PreFentonGoethite",393.1038,1,1.47,0.8
"SW","PreFentonGoethite",393.1191,1,1.16,0.47
"SW","PreFentonGoethite",393.1225,1,1.62,0.56
"SW","PreFentonGoethite",393.1402,1,1.62,0.69
"SW","PreFentonGoethite",393.1555,1,1.3,0.4
"SW","PreFentonGoethite",393.1589,1,1.76,0.47
"SW","PreFentonGoethite",393.1766,1,1.76,0.59
"SW","PreFentonGoethite",393.1919,1,1.43,0.33
"SW","PreFentonGoethite",393.1952,1,1.89,0.39
"SW","PreFentonGoethite",393.213,1,1.89,0.5
"SW","PreFentonGoethite",393.2283,1,1.55,0.27
"SW","PreFentonGoethite",393.2316,1,2,0.32
"SW","PreFentonGoethite",393.2646,1,1.65,0.22
"SW","PreFentonGoethite",394.162,1,1.39,0.39
"SW","PreFentonGoethite",394.1653,1,1.93,0.47
"SW","PreFentonGoethite",394.1984,1,1.53,0.32
"SW","PreFentonGoethite",395.062,1,0.94,0.65
"SW","PreFentonGoethite",395.0984,1,1.11,0.56
"SW","PreFentonGoethite",395.1195,1,1.6,0.8
"SW","PreFentonGoethite",395.1348,1,1.26,0.47
"SW","PreFentonGoethite",395.1559,1,1.75,0.69
"SW","PreFentonGoethite",395.1711,1,1.4,0.4
"SW","PreFentonGoethite",395.1745,1,1.88,0.47
"SW","PreFentonGoethite",395.1923,1,1.88,0.59
"SW","PreFentonGoethite",395.1936,1,1.56,0.33
"SW","PreFentonGoethite",395.2075,1,1.52,0.33
"SW","PreFentonGoethite",395.23,1,1.68,0.26
"SW","PreFentonGoethite",395.2439,1,1.64,0.27
"SW","PreFentonGoethite",395.2473,1,2.11,0.32
"SW","PreFentonGoethite",395.3895,1,2,0.08
"SW","PreFentonGoethite",396.1776,1,1.5,0.39
"SW","PreFentonGoethite",396.214,1,1.63,0.32
"SW","PreFentonGoethite",397.0776,1,1.06,0.65
"SW","PreFentonGoethite",397.0929,1,0.86,0.38
"SW","PreFentonGoethite",397.0988,1,1.57,0.93
"SW","PreFentonGoethite",397.114,1,1.22,0.56
"SW","PreFentonGoethite",397.1293,1,1,0.32
"SW","PreFentonGoethite",397.1351,1,1.73,0.8
"SW","PreFentonGoethite",397.1504,1,1.37,0.47
"SW","PreFentonGoethite",397.1657,1,1.13,0.26
"SW","PreFentonGoethite",397.1729,1,1.53,0.41
"SW","PreFentonGoethite",397.1868,1,1.5,0.4
"SW","PreFentonGoethite",397.1902,1,2,0.47
"SW","PreFentonGoethite",397.202,1,1.25,0.21
"SW","PreFentonGoethite",397.2093,1,1.67,0.33
"SW","PreFentonGoethite",397.2232,1,1.62,0.33
"SW","PreFentonGoethite",397.2265,1,2.11,0.39
"SW","PreFentonGoethite",397.2456,1,1.79,0.26
"SW","PreFentonGoethite",397.2596,1,1.73,0.27
"SW","PreFentonGoethite",398.1093,1,1.24,0.59
"SW","PreFentonGoethite",398.1569,1,1.47,0.47
"SW","PreFentonGoethite",398.1933,1,1.61,0.39
"SW","PreFentonGoethite",398.2045,1,1.71,0.35
"SW","PreFentonGoethite",399.0722,1,0.8,0.45
"SW","PreFentonGoethite",399.0933,1,1.18,0.65
"SW","PreFentonGoethite",399.1085,1,0.95,0.38
"SW","PreFentonGoethite",399.1297,1,1.33,0.56
"SW","PreFentonGoethite",399.133,1,1.87,0.67
"SW","PreFentonGoethite",399.1449,1,1.09,0.32
"SW","PreFentonGoethite",399.1521,1,1.5,0.5
"SW","PreFentonGoethite",399.1661,1,1.47,0.47
"SW","PreFentonGoethite",399.1813,1,1.22,0.26
"SW","PreFentonGoethite",399.1885,1,1.65,0.41
"SW","PreFentonGoethite",399.2024,1,1.6,0.4
"SW","PreFentonGoethite",399.2177,1,1.33,0.21
"SW","PreFentonGoethite",399.2249,1,1.78,0.33
"SW","PreFentonGoethite",399.2388,1,1.71,0.33
"SW","PreFentonGoethite",399.2613,1,1.89,0.26
"SW","PreFentonGoethite",399.2752,1,1.82,0.27
"SW","PreFentonGoethite",400.1725,1,1.59,0.47
"SW","PreFentonGoethite",400.2089,1,1.72,0.39
"SW","PreFentonGoethite",400.2202,1,1.82,0.35
"SW","PreFentonGoethite",401.0878,1,0.9,0.45
"SW","PreFentonGoethite",401.1089,1,1.29,0.65
"SW","PreFentonGoethite",401.1242,1,1.05,0.38
"SW","PreFentonGoethite",401.1453,1,1.44,0.56
"SW","PreFentonGoethite",401.1487,1,2,0.67
"SW","PreFentonGoethite",401.1606,1,1.18,0.32
"SW","PreFentonGoethite",401.1678,1,1.62,0.5
"SW","PreFentonGoethite",401.1817,1,1.58,0.47
"SW","PreFentonGoethite",401.197,1,1.3,0.26
"SW","PreFentonGoethite",401.2042,1,1.76,0.41
"SW","PreFentonGoethite",401.2181,1,1.7,0.4
"SW","PreFentonGoethite",401.2333,1,1.42,0.21
"SW","PreFentonGoethite",401.2406,1,1.89,0.33
"SW","PreFentonGoethite",401.2545,1,1.81,0.33
"SW","PreFentonGoethite",402.1518,1,1.56,0.56
"SW","PreFentonGoethite",402.1882,1,1.71,0.47
"SW","PreFentonGoethite",402.1994,1,1.81,0.44
"SW","PreFentonGoethite",403.0671,1,0.84,0.53
"SW","PreFentonGoethite",403.0916,1,1.85,0.92
"SW","PreFentonGoethite",403.1035,1,1,0.45
"SW","PreFentonGoethite",403.1246,1,1.41,0.65
"SW","PreFentonGoethite",403.1398,1,1.14,0.38
"SW","PreFentonGoethite",403.161,1,1.56,0.56
"SW","PreFentonGoethite",403.1762,1,1.27,0.32
"SW","PreFentonGoethite",403.1834,1,1.75,0.5
"SW","PreFentonGoethite",403.1949,1,1.39,0.17
"SW","PreFentonGoethite",403.1974,1,1.68,0.47
"SW","PreFentonGoethite",403.2126,1,1.39,0.26
"SW","PreFentonGoethite",403.2198,1,1.88,0.41
"SW","PreFentonGoethite",403.2337,1,1.8,0.4
"SW","PreFentonGoethite",403.249,1,1.5,0.21
"SW","PreFentonGoethite",403.2701,1,1.9,0.33
"SW","PreFentonGoethite",404.1827,1,1.35,0.3
"SW","PreFentonGoethite",405.0827,1,0.95,0.53
"SW","PreFentonGoethite",405.1191,1,1.1,0.45
"SW","PreFentonGoethite",405.1346,1,1.76,0.18
"SW","PreFentonGoethite",405.1515,1,1.62,0.62
"SW","PreFentonGoethite",405.1555,1,1.24,0.38
"SW","PreFentonGoethite",405.1766,1,1.67,0.56
"SW","PreFentonGoethite",405.1919,1,1.36,0.32
"SW","PreFentonGoethite",405.213,1,1.79,0.47
"SW","PreFentonGoethite",405.2283,1,1.48,0.26
"SW","PreFentonGoethite",405.2494,1,1.9,0.4
"SW","PreFentonGoethite",405.2646,1,1.58,0.21
"SW","PreFentonGoethite",405.2858,1,2,0.33
"SW","PreFentonGoethite",406.162,1,1.32,0.37
"SW","PreFentonGoethite",406.1984,1,1.45,0.3
"SW","PreFentonGoethite",407.062,1,0.89,0.61
"SW","PreFentonGoethite",407.0984,1,1.05,0.53
"SW","PreFentonGoethite",407.1348,1,1.2,0.45
"SW","PreFentonGoethite",407.1381,1,1.65,0.53
"SW","PreFentonGoethite",407.1559,1,1.65,0.65
"SW","PreFentonGoethite",407.1711,1,1.33,0.38
"SW","PreFentonGoethite",407.1745,1,1.78,0.44
"SW","PreFentonGoethite",407.1923,1,1.78,0.56
"SW","PreFentonGoethite",407.2075,1,1.45,0.32
"SW","PreFentonGoethite",407.2109,1,1.89,0.37
"SW","PreFentonGoethite",407.2287,1,1.89,0.47
"SW","PreFentonGoethite",407.2439,1,1.57,0.26
"SW","PreFentonGoethite",407.265,1,2,0.4
"SW","PreFentonGoethite",409.0776,1,1,0.61
"SW","PreFentonGoethite",409.0988,1,1.47,0.87
"SW","PreFentonGoethite",409.114,1,1.16,0.53
"SW","PreFentonGoethite",409.1174,1,1.62,0.62
"SW","PreFentonGoethite",409.1351,1,1.62,0.75
"SW","PreFentonGoethite",409.1504,1,1.3,0.45
"SW","PreFentonGoethite",409.1715,1,1.76,0.65
"SW","PreFentonGoethite",409.1868,1,1.43,0.38
"SW","PreFentonGoethite",409.1902,1,1.89,0.44
"SW","PreFentonGoethite",409.2079,1,1.89,0.56
"SW","PreFentonGoethite",409.2093,1,1.58,0.32
"SW","PreFentonGoethite",409.2232,1,1.55,0.32
"SW","PreFentonGoethite",409.2596,1,1.65,0.26
"SW","PreFentonGoethite",410.2218,1,2.06,0.39
"SW","PreFentonGoethite",410.2297,1,1.65,0.3
"SW","PreFentonGoethite",411.0933,1,1.11,0.61
"SW","PreFentonGoethite",411.1085,1,0.91,0.36
"SW","PreFentonGoethite",411.1144,1,1.6,0.87
"SW","PreFentonGoethite",411.1297,1,1.26,0.53
"SW","PreFentonGoethite",411.133,1,1.75,0.62
"SW","PreFentonGoethite",411.1449,1,1.04,0.3
"SW","PreFentonGoethite",411.1508,1,1.75,0.75
"SW","PreFentonGoethite",411.1661,1,1.4,0.45
"SW","PreFentonGoethite",411.1813,1,1.17,0.25
"SW","PreFentonGoethite",411.1872,1,1.88,0.65
"SW","PreFentonGoethite",411.1885,1,1.56,0.39
"SW","PreFentonGoethite",411.2024,1,1.52,0.38
"SW","PreFentonGoethite",411.2058,1,2,0.44
"SW","PreFentonGoethite",411.2177,1,1.28,0.2
"SW","PreFentonGoethite",411.2249,1,1.68,0.32
"SW","PreFentonGoethite",411.2388,1,1.64,0.32
"SW","PreFentonGoethite",411.2613,1,1.8,0.25
"SW","PreFentonGoethite",412.1725,1,1.5,0.44
"SW","PreFentonGoethite",412.1838,1,1.59,0.41
"SW","PreFentonGoethite",412.2089,1,1.63,0.37
"SW","PreFentonGoethite",412.2202,1,1.72,0.33
"SW","PreFentonGoethite",412.2453,1,1.75,0.3
"SW","PreFentonGoethite",413.0759,1,1.57,0.86
"SW","PreFentonGoethite",413.0878,1,0.86,0.43
"SW","PreFentonGoethite",413.1089,1,1.22,0.61
"SW","PreFentonGoethite",413.1242,1,1,0.36
"SW","PreFentonGoethite",413.1301,1,1.73,0.87
"SW","PreFentonGoethite",413.1453,1,1.37,0.53
"SW","PreFentonGoethite",413.1606,1,1.13,0.3
"SW","PreFentonGoethite",413.1678,1,1.53,0.47
"SW","PreFentonGoethite",413.1817,1,1.5,0.45
"SW","PreFentonGoethite",413.197,1,1.25,0.25
"SW","PreFentonGoethite",413.2042,1,1.67,0.39
"SW","PreFentonGoethite",413.2181,1,1.62,0.38
"SW","PreFentonGoethite",413.2333,1,1.36,0.2
"SW","PreFentonGoethite",413.2406,1,1.79,0.32
"SW","PreFentonGoethite",413.2545,1,1.73,0.32
"SW","PreFentonGoethite",413.2769,1,1.9,0.25
"SW","PreFentonGoethite",414.1882,1,1.61,0.44
"SW","PreFentonGoethite",414.1994,1,1.71,0.41
"SW","PreFentonGoethite",414.2246,1,1.74,0.37
"SW","PreFentonGoethite",414.2358,1,1.83,0.33
"SW","PreFentonGoethite",415.1035,1,0.95,0.43
"SW","PreFentonGoethite",415.1246,1,1.33,0.61
"SW","PreFentonGoethite",415.1398,1,1.09,0.36
"SW","PreFentonGoethite",415.161,1,1.47,0.53
"SW","PreFentonGoethite",415.1643,1,2,0.62
"SW","PreFentonGoethite",415.1762,1,1.22,0.3
"SW","PreFentonGoethite",415.1834,1,1.65,0.47
"SW","PreFentonGoethite",415.1974,1,1.6,0.45
"SW","PreFentonGoethite",415.2126,1,1.33,0.25
"SW","PreFentonGoethite",415.2198,1,1.78,0.39
"SW","PreFentonGoethite",415.2337,1,1.71,0.38
"SW","PreFentonGoethite",415.249,1,1.44,0.2
"SW","PreFentonGoethite",415.2562,1,1.89,0.32
"SW","PreFentonGoethite",415.2701,1,1.82,0.32
"SW","PreFentonGoethite",416.1675,1,1.59,0.53
"SW","PreFentonGoethite",416.2038,1,1.72,0.44
"SW","PreFentonGoethite",416.2151,1,1.82,0.41
"SW","PreFentonGoethite",417.0827,1,0.9,0.5
"SW","PreFentonGoethite",417.1072,1,1.86,0.86
"SW","PreFentonGoethite",417.1191,1,1.05,0.43
"SW","PreFentonGoethite",417.1402,1,1.44,0.61
"SW","PreFentonGoethite",417.1555,1,1.18,0.36
"SW","PreFentonGoethite",417.1684,1,1.63,0.42
"SW","PreFentonGoethite",417.1766,1,1.58,0.53
"SW","PreFentonGoethite",417.1919,1,1.3,0.3
"SW","PreFentonGoethite",417.1991,1,1.76,0.47
"SW","PreFentonGoethite",417.2105,1,1.42,0.17
"SW","PreFentonGoethite",417.213,1,1.7,0.45
"SW","PreFentonGoethite",417.2283,1,1.42,0.25
"SW","PreFentonGoethite",417.2355,1,1.89,0.39
"SW","PreFentonGoethite",417.2494,1,1.81,0.38
"SW","PreFentonGoethite",417.2858,1,1.91,0.32
"SW","PreFentonGoethite",418.1984,1,1.38,0.29
"SW","PreFentonGoethite",419.062,1,0.84,0.58
"SW","PreFentonGoethite",419.0984,1,1,0.5
"SW","PreFentonGoethite",419.1348,1,1.14,0.43
"SW","PreFentonGoethite",419.1711,1,1.27,0.36
"SW","PreFentonGoethite",419.1923,1,1.68,0.53
"SW","PreFentonGoethite",419.2075,1,1.39,0.3
"SW","PreFentonGoethite",419.2287,1,1.8,0.45
"SW","PreFentonGoethite",419.2439,1,1.5,0.25
"SW","PreFentonGoethite",419.265,1,1.9,0.38
"SW","PreFentonGoethite",421.0776,1,0.95,0.58
"SW","PreFentonGoethite",421.114,1,1.1,0.5
"SW","PreFentonGoethite",421.1504,1,1.24,0.43
"SW","PreFentonGoethite",421.1633,1,1.72,0.5
"SW","PreFentonGoethite",421.1715,1,1.67,0.61
"SW","PreFentonGoethite",421.1868,1,1.36,0.36
"SW","PreFentonGoethite",421.1902,1,1.79,0.42
"SW","PreFentonGoethite",421.2265,1,1.9,0.35
"SW","PreFentonGoethite",421.2443,1,1.9,0.45
"SW","PreFentonGoethite",421.2596,1,1.58,0.25
"SW","PreFentonGoethite",423.0933,1,1.05,0.58
"SW","PreFentonGoethite",423.1144,1,1.5,0.81
"SW","PreFentonGoethite",423.1297,1,1.2,0.5
"SW","PreFentonGoethite",423.1508,1,1.65,0.71
"SW","PreFentonGoethite",423.1661,1,1.33,0.43
"SW","PreFentonGoethite",423.1789,1,1.83,0.5
"SW","PreFentonGoethite",423.1872,1,1.78,0.61
"SW","PreFentonGoethite",423.2024,1,1.45,0.36
"SW","PreFentonGoethite",423.2058,1,1.89,0.42
"SW","PreFentonGoethite",423.2388,1,1.57,0.3
"SW","PreFentonGoethite",423.2752,1,1.67,0.25
"SW","PreFentonGoethite",425.1089,1,1.16,0.58
"SW","PreFentonGoethite",425.1242,1,0.96,0.35
"SW","PreFentonGoethite",425.1301,1,1.62,0.81
"SW","PreFentonGoethite",425.1453,1,1.3,0.5
"SW","PreFentonGoethite",425.1606,1,1.08,0.29
"SW","PreFentonGoethite",425.1664,1,1.76,0.71
"SW","PreFentonGoethite",425.1817,1,1.43,0.43
"SW","PreFentonGoethite",425.1851,1,1.89,0.5
"SW","PreFentonGoethite",425.197,1,1.2,0.24
"SW","PreFentonGoethite",425.2042,1,1.58,0.37
"SW","PreFentonGoethite",425.2181,1,1.55,0.36
"SW","PreFentonGoethite",425.2215,1,2,0.42
"SW","PreFentonGoethite",425.2406,1,1.7,0.3
"SW","PreFentonGoethite",425.2545,1,1.65,0.3
"SW","PreFentonGoethite",425.2578,1,2.1,0.35
"SW","PreFentonGoethite",425.2769,1,1.81,0.24
"SW","PreFentonGoethite",426.1882,1,1.53,0.42
"SW","PreFentonGoethite",426.1994,1,1.61,0.39
"SW","PreFentonGoethite",427.1035,1,0.91,0.41
"SW","PreFentonGoethite",427.1093,1,1.6,0.93
"SW","PreFentonGoethite",427.1246,1,1.26,0.58
"SW","PreFentonGoethite",427.1398,1,1.04,0.35
"SW","PreFentonGoethite",427.1457,1,1.75,0.81
"SW","PreFentonGoethite",427.161,1,1.4,0.5
"SW","PreFentonGoethite",427.1762,1,1.17,0.29
"SW","PreFentonGoethite",427.1834,1,1.56,0.44
"SW","PreFentonGoethite",427.1974,1,1.52,0.43
"SW","PreFentonGoethite",427.2126,1,1.28,0.24
"SW","PreFentonGoethite",427.2198,1,1.68,0.37
"SW","PreFentonGoethite",427.2337,1,1.64,0.36
"SW","PreFentonGoethite",427.249,1,1.38,0.19
"SW","PreFentonGoethite",427.2562,1,1.8,0.3
"SW","PreFentonGoethite",427.2701,1,1.74,0.3
"SW","PreFentonGoethite",428.2038,1,1.63,0.42
"SW","PreFentonGoethite",428.2151,1,1.72,0.39
"SW","PreFentonGoethite",428.2515,1,1.84,0.32
"SW","PreFentonGoethite",429.0827,1,0.86,0.48
"SW","PreFentonGoethite",429.1191,1,1,0.41
"SW","PreFentonGoethite",429.1402,1,1.37,0.58
"SW","PreFentonGoethite",429.1555,1,1.13,0.35
"SW","PreFentonGoethite",429.1766,1,1.5,0.5
"SW","PreFentonGoethite",429.1919,1,1.25,0.29
"SW","PreFentonGoethite",429.1991,1,1.67,0.44
"SW","PreFentonGoethite",429.213,1,1.62,0.43
"SW","PreFentonGoethite",429.2283,1,1.36,0.24
"SW","PreFentonGoethite",429.2355,1,1.79,0.37
"SW","PreFentonGoethite",429.2494,1,1.73,0.36
"SW","PreFentonGoethite",429.2719,1,1.9,0.3
"SW","PreFentonGoethite",429.2858,1,1.83,0.3
"SW","PreFentonGoethite",430.1831,1,1.61,0.5
"SW","PreFentonGoethite",430.2307,1,1.83,0.39
"SW","PreFentonGoethite",431.096,1,1.79,0.93
"SW","PreFentonGoethite",431.0984,1,0.95,0.48
"SW","PreFentonGoethite",431.1229,1,1.87,0.8
"SW","PreFentonGoethite",431.1348,1,1.09,0.41
"SW","PreFentonGoethite",431.1559,1,1.47,0.58
"SW","PreFentonGoethite",431.1711,1,1.22,0.35
"SW","PreFentonGoethite",431.1784,1,1.65,0.53
"SW","PreFentonGoethite",431.1923,1,1.6,0.5
"SW","PreFentonGoethite",431.2075,1,1.33,0.29
"SW","PreFentonGoethite",431.2147,1,1.78,0.44
"SW","PreFentonGoethite",431.2287,1,1.71,0.43
"SW","PreFentonGoethite",431.2439,1,1.44,0.24
"SW","PreFentonGoethite",431.2511,1,1.89,0.37
"SW","PreFentonGoethite",431.265,1,1.82,0.36
"SW","PreFentonGoethite",433.0776,1,0.9,0.55
"SW","PreFentonGoethite",433.1021,1,1.86,0.93
"SW","PreFentonGoethite",433.114,1,1.05,0.48
"SW","PreFentonGoethite",433.1504,1,1.18,0.41
"SW","PreFentonGoethite",433.1715,1,1.58,0.58
"SW","PreFentonGoethite",433.1868,1,1.3,0.35
"SW","PreFentonGoethite",433.2079,1,1.7,0.5
"SW","PreFentonGoethite",433.2232,1,1.42,0.29
"SW","PreFentonGoethite",433.2443,1,1.81,0.43
"SW","PreFentonGoethite",433.2596,1,1.52,0.24
"SW","PreFentonGoethite",433.2807,1,1.91,0.36
"SW","PreFentonGoethite",434.1933,1,1.38,0.33
"SW","PreFentonGoethite",435.0933,1,1,0.55
"SW","PreFentonGoethite",435.1297,1,1.14,0.48
"SW","PreFentonGoethite",435.1661,1,1.27,0.41
"SW","PreFentonGoethite",435.1872,1,1.68,0.58
"SW","PreFentonGoethite",435.2024,1,1.39,0.35
"SW","PreFentonGoethite",435.2236,1,1.8,0.5
"SW","PreFentonGoethite",435.2388,1,1.5,0.29
"SW","PreFentonGoethite",435.26,1,1.9,0.43
"SW","PreFentonGoethite",435.2752,1,1.6,0.24
"SW","PreFentonGoethite",437.0725,1,0.95,0.63
"SW","PreFentonGoethite",437.1089,1,1.1,0.55
"SW","PreFentonGoethite",437.1453,1,1.24,0.48
"SW","PreFentonGoethite",437.1664,1,1.67,0.67
"SW","PreFentonGoethite",437.1817,1,1.36,0.41
"SW","PreFentonGoethite",437.1851,1,1.79,0.47
"SW","PreFentonGoethite",437.2181,1,1.48,0.35
"SW","PreFentonGoethite",437.2215,1,1.9,0.4
"SW","PreFentonGoethite",437.2406,1,1.62,0.29
"SW","PreFentonGoethite",437.2545,1,1.58,0.29
"SW","PreFentonGoethite",439.1093,1,1.5,0.88
"SW","PreFentonGoethite",439.1246,1,1.2,0.55
"SW","PreFentonGoethite",439.1457,1,1.65,0.76
"SW","PreFentonGoethite",439.161,1,1.33,0.48
"SW","PreFentonGoethite",439.1821,1,1.78,0.67
"SW","PreFentonGoethite",439.1974,1,1.45,0.41
"SW","PreFentonGoethite",439.2007,1,1.89,0.47
"SW","PreFentonGoethite",439.2198,1,1.6,0.35
"SW","PreFentonGoethite",439.2337,1,1.57,0.35
"SW","PreFentonGoethite",439.2701,1,1.67,0.29
"SW","PreFentonGoethite",440.2515,1,1.75,0.3
"SW","PreFentonGoethite",441.1038,1,1.16,0.63
"SW","PreFentonGoethite",441.1191,1,0.96,0.39
"SW","PreFentonGoethite",441.128,1,1.8,0.73
"SW","PreFentonGoethite",441.1402,1,1.3,0.55
"SW","PreFentonGoethite",441.1555,1,1.08,0.33
"SW","PreFentonGoethite",441.1614,1,1.76,0.76
"SW","PreFentonGoethite",441.1766,1,1.43,0.48
"SW","PreFentonGoethite",441.1919,1,1.2,0.28
"SW","PreFentonGoethite",441.1991,1,1.58,0.42
"SW","PreFentonGoethite",441.213,1,1.55,0.41
"SW","PreFentonGoethite",441.2283,1,1.31,0.23
"SW","PreFentonGoethite",441.2355,1,1.7,0.35
"SW","PreFentonGoethite",441.2494,1,1.65,0.35
"SW","PreFentonGoethite",441.2528,1,2.1,0.4
"SW","PreFentonGoethite",441.2646,1,1.41,0.19
"SW","PreFentonGoethite",441.2719,1,1.81,0.29
"SW","PreFentonGoethite",441.2858,1,1.75,0.29
"SW","PreFentonGoethite",442.1943,1,1.61,0.44
"SW","PreFentonGoethite",442.2195,1,1.65,0.4
"SW","PreFentonGoethite",442.2307,1,1.74,0.37
"SW","PreFentonGoethite",443.0984,1,0.91,0.45
"SW","PreFentonGoethite",443.1195,1,1.26,0.63
"SW","PreFentonGoethite",443.1348,1,1.04,0.39
"SW","PreFentonGoethite",443.1559,1,1.4,0.55
"SW","PreFentonGoethite",443.1711,1,1.17,0.33
"SW","PreFentonGoethite",443.1784,1,1.56,0.5
"SW","PreFentonGoethite",443.1923,1,1.52,0.48
"SW","PreFentonGoethite",443.2075,1,1.28,0.28
"SW","PreFentonGoethite",443.2147,1,1.68,0.42
"SW","PreFentonGoethite",443.2287,1,1.64,0.41
"SW","PreFentonGoethite",443.2439,1,1.38,0.23
"SW","PreFentonGoethite",443.2511,1,1.8,0.35
"SW","PreFentonGoethite",443.265,1,1.74,0.35
"SW","PreFentonGoethite",443.3014,1,1.83,0.29
"SW","PreFentonGoethite",444.1181,1,1.8,0.8
"SW","PreFentonGoethite",444.2464,1,1.84,0.37
"SW","PreFentonGoethite",445.0776,1,0.86,0.52
"SW","PreFentonGoethite",445.114,1,1,0.45
"SW","PreFentonGoethite",445.1504,1,1.13,0.39
"SW","PreFentonGoethite",445.1715,1,1.5,0.55
"SW","PreFentonGoethite",445.1868,1,1.25,0.33
"SW","PreFentonGoethite",445.194,1,1.67,0.5
"SW","PreFentonGoethite",445.2079,1,1.62,0.48
"SW","PreFentonGoethite",445.2232,1,1.36,0.28
"SW","PreFentonGoethite",445.2304,1,1.79,0.42
"SW","PreFentonGoethite",445.2443,1,1.73,0.41
"SW","PreFentonGoethite",445.2596,1,1.46,0.23
"SW","PreFentonGoethite",445.2807,1,1.83,0.35
"SW","PreFentonGoethite",447.0933,1,0.95,0.52
"SW","PreFentonGoethite",447.1144,1,1.33,0.72
"SW","PreFentonGoethite",447.1297,1,1.09,0.45
"SW","PreFentonGoethite",447.1344,1,1.2,0.3
"SW","PreFentonGoethite",447.1661,1,1.22,0.39
"SW","PreFentonGoethite",447.1872,1,1.6,0.55
"SW","PreFentonGoethite",447.2024,1,1.33,0.33
"SW","PreFentonGoethite",447.2236,1,1.71,0.48
"SW","PreFentonGoethite",447.2388,1,1.44,0.28
"SW","PreFentonGoethite",447.26,1,1.82,0.41
"SW","PreFentonGoethite",447.2752,1,1.54,0.23
"SW","PreFentonGoethite",449.1089,1,1.05,0.52
