Mass,Forest,treatment,intensity,NOSC,Class,fenton,goethite
343.1187,SW,PreFenton,3708097,-0.4210526315789478,Lignin,initial,pre-Goethite
343.1187,HW,PostFentonGoethite,1798037.5,-0.4210526315789478,Lignin,post-Fenton,post-Goethite
343.1551,SW,PreFentonGoethite,4484354.33333333,-0.7000000000000002,Lignin,initial,post-Goethite
343.1551,SW,PreFenton,2874571,-0.7000000000000002,Lignin,initial,pre-Goethite
343.1551,SW,PostFenton,2367709,-0.7000000000000002,Lignin,post-Fenton,pre-Goethite
343.1551,HW,PostFentonGoethite,2415375,-0.7000000000000002,Lignin,post-Fenton,post-Goethite
343.1551,HW,PreFentonGoethite,2645735.66666667,-0.7000000000000002,Lignin,initial,post-Goethite
343.1551,HW,PostFenton,1636775,-0.7000000000000002,Lignin,post-Fenton,pre-Goethite
343.1551,HW,PreFenton,2367717.33333333,-0.7000000000000002,Lignin,initial,pre-Goethite
343.1551,SW,PostFentonGoethite,4446328.66666667,-0.7000000000000002,Lignin,post-Fenton,post-Goethite
343.1915,SW,PreFentonGoethite,1783649.33333333,-0.9523809523809526,Lignin,initial,post-Goethite
343.1915,HW,PreFentonGoethite,1562382.5,-0.9523809523809526,Lignin,initial,post-Goethite
343.1915,SW,PostFentonGoethite,2044717.33333333,-0.9523809523809526,Lignin,post-Fenton,post-Goethite
345.0252,HW,PreFentonGoethite,2032559.5,0.5,ConHC,initial,post-Goethite
345.0252,SW,PreFenton,3803841.66666667,0.5,ConHC,initial,pre-Goethite
345.0252,HW,PostFenton,1613531.33333333,0.5,ConHC,post-Fenton,pre-Goethite
345.0252,HW,PreFenton,4263609.33333333,0.5,ConHC,initial,pre-Goethite
345.0616,HW,PreFentonGoethite,2794304.66666667,0.11764705882352944,Lignin,initial,post-Goethite
345.0616,SW,PostFenton,2191734.66666667,0.11764705882352944,Lignin,post-Fenton,pre-Goethite
345.0616,HW,PostFenton,2372410,0.11764705882352944,Lignin,post-Fenton,pre-Goethite
345.0616,SW,PreFentonGoethite,1879726,0.11764705882352944,Lignin,initial,post-Goethite
345.0616,HW,PreFenton,5500441.33333333,0.11764705882352944,Lignin,initial,pre-Goethite
345.0616,SW,PreFenton,5472459,0.11764705882352944,Lignin,initial,pre-Goethite
345.098,SW,PreFentonGoethite,4002232,-0.22222222222222232,Lignin,initial,post-Goethite
345.098,SW,PreFenton,5610709,-0.22222222222222232,Lignin,initial,pre-Goethite
345.098,HW,PreFentonGoethite,3888801.33333333,-0.22222222222222232,Lignin,initial,post-Goethite
345.098,HW,PostFenton,2555373.66666667,-0.22222222222222232,Lignin,post-Fenton,pre-Goethite
345.098,SW,PostFenton,2461056.33333333,-0.22222222222222232,Lignin,post-Fenton,pre-Goethite
345.098,HW,PreFenton,5348217.66666667,-0.22222222222222232,Lignin,initial,pre-Goethite
345.098,SW,PostFentonGoethite,2308561,-0.22222222222222232,Lignin,post-Fenton,post-Goethite
345.098,HW,PostFentonGoethite,1928072,-0.22222222222222232,Lignin,post-Fenton,post-Goethite
345.1344,SW,PreFentonGoethite,7579415.33333333,-0.5263157894736841,Lignin,initial,post-Goethite
345.1344,HW,PreFentonGoethite,4969986.33333333,-0.5263157894736841,Lignin,initial,post-Goethite
345.1344,HW,PreFenton,4837253,-0.5263157894736841,Lignin,initial,pre-Goethite
345.1344,SW,PostFentonGoethite,5731120,-0.5263157894736841,Lignin,post-Fenton,post-Goethite
345.1344,SW,PostFenton,3582175.33333333,-0.5263157894736841,Lignin,post-Fenton,pre-Goethite
345.1344,HW,PostFentonGoethite,4022077,-0.5263157894736841,Lignin,post-Fenton,post-Goethite
345.1344,SW,PreFenton,6320009.66666667,-0.5263157894736841,Lignin,initial,pre-Goethite
345.1344,HW,PostFenton,2931703.33333333,-0.5263157894736841,Lignin,post-Fenton,pre-Goethite
345.1708,HW,PostFentonGoethite,3892551.66666667,-0.7999999999999998,Lignin,post-Fenton,post-Goethite
345.1708,HW,PreFenton,3944506.33333333,-0.7999999999999998,Lignin,initial,pre-Goethite
345.1708,HW,PreFentonGoethite,4886371.33333333,-0.7999999999999998,Lignin,initial,post-Goethite
345.1708,SW,PostFentonGoethite,10520719,-0.7999999999999998,Lignin,post-Fenton,post-Goethite
345.1708,SW,PostFenton,3872659.66666667,-0.7999999999999998,Lignin,post-Fenton,pre-Goethite
345.1708,HW,PostFenton,2170966.33333333,-0.7999999999999998,Lignin,post-Fenton,pre-Goethite
345.1708,SW,PreFenton,7562814.33333333,-0.7999999999999998,Lignin,initial,pre-Goethite
345.1708,SW,PreFentonGoethite,13065676,-0.7999999999999998,Lignin,initial,post-Goethite
346.0568,HW,PreFenton,1742398.5,0.375,Lignin,initial,pre-Goethite
347.0045,HW,PreFenton,2053754.5,0.7999999999999998,ConHC,initial,pre-Goethite
347.0045,SW,PreFenton,1729171.5,0.7999999999999998,ConHC,initial,pre-Goethite
347.0409,HW,PreFenton,6201126,0.375,ConHC,initial,pre-Goethite
347.0409,SW,PreFenton,6299718.33333333,0.375,ConHC,initial,pre-Goethite
347.0409,SW,PostFenton,2616405,0.375,ConHC,post-Fenton,pre-Goethite
347.0409,HW,PreFentonGoethite,2387739.33333333,0.375,ConHC,initial,post-Goethite
347.0409,HW,PostFenton,2738669.33333333,0.375,ConHC,post-Fenton,pre-Goethite
347.0409,SW,PreFentonGoethite,1591768,0.375,ConHC,initial,post-Goethite
347.1136,SW,PostFenton,4002206,-0.33333333333333304,Lignin,post-Fenton,pre-Goethite
347.1136,SW,PreFentonGoethite,8977721.33333333,-0.33333333333333304,Lignin,initial,post-Goethite
347.1136,SW,PreFenton,6276870,-0.33333333333333304,Lignin,initial,pre-Goethite
347.1136,HW,PreFenton,5841383,-0.33333333333333304,Lignin,initial,pre-Goethite
347.1136,HW,PostFenton,3709270.33333333,-0.33333333333333304,Lignin,post-Fenton,pre-Goethite
347.1136,SW,PostFentonGoethite,4862285.33333333,-0.33333333333333304,Lignin,post-Fenton,post-Goethite
347.1136,HW,PostFentonGoethite,4530214.66666667,-0.33333333333333304,Lignin,post-Fenton,post-Goethite
347.1136,HW,PreFentonGoethite,5844446.33333333,-0.33333333333333304,Lignin,initial,post-Goethite
347.15,SW,PostFentonGoethite,11104258.3333333,-0.6315789473684212,Lignin,post-Fenton,post-Goethite
347.15,SW,PostFenton,5767592,-0.6315789473684212,Lignin,post-Fenton,pre-Goethite
347.15,SW,PreFentonGoethite,11221656.6666667,-0.6315789473684212,Lignin,initial,post-Goethite
347.15,HW,PostFenton,3944800,-0.6315789473684212,Lignin,post-Fenton,pre-Goethite
347.15,HW,PostFentonGoethite,7320966.66666667,-0.6315789473684212,Lignin,post-Fenton,post-Goethite
347.15,HW,PreFentonGoethite,7466133,-0.6315789473684212,Lignin,initial,post-Goethite
347.15,HW,PreFenton,5777565.33333333,-0.6315789473684212,Lignin,initial,pre-Goethite
347.15,SW,PreFenton,7446288,-0.6315789473684212,Lignin,initial,pre-Goethite
347.1864,SW,PostFenton,3614471.33333333,-0.9000000000000004,Lignin,post-Fenton,pre-Goethite
347.1864,HW,PreFenton,4205736.66666667,-0.9000000000000004,Lignin,initial,pre-Goethite
347.1864,SW,PreFentonGoethite,20051277.3333333,-0.9000000000000004,Lignin,initial,post-Goethite
347.1864,HW,PostFenton,1890210,-0.9000000000000004,Lignin,post-Fenton,pre-Goethite
347.1864,HW,PostFentonGoethite,4071655,-0.9000000000000004,Lignin,post-Fenton,post-Goethite
347.1864,SW,PreFenton,11496901,-0.9000000000000004,Lignin,initial,pre-Goethite
347.1864,HW,PreFentonGoethite,5887820,-0.9000000000000004,Lignin,initial,post-Goethite
347.1864,SW,PostFentonGoethite,12249782.6666667,-0.9000000000000004,Lignin,post-Fenton,post-Goethite
347.2228,SW,PreFentonGoethite,2162093,-1.1428571428571432,Lipid,initial,post-Goethite
348.0725,HW,PreFenton,1806444.66666667,0.25,Lignin,initial,pre-Goethite
348.1088,HW,PreFenton,1610160.5,-0.117647058823529,Lignin,initial,pre-Goethite
348.1201,SW,PreFentonGoethite,2179983,0.125,Lignin,initial,post-Goethite
348.1201,HW,PreFentonGoethite,1692074,0.125,Lignin,initial,post-Goethite
348.1565,SW,PreFentonGoethite,1632281.5,-0.23529411764705888,Lignin,initial,post-Goethite
348.1565,HW,PreFentonGoethite,2060092,-0.23529411764705888,Lignin,initial,post-Goethite
348.1929,SW,PreFentonGoethite,1678756,-0.5555555555555554,Lipid,initial,post-Goethite
348.1929,HW,PreFentonGoethite,2483358,-0.5555555555555554,Lipid,initial,post-Goethite
349.0201,SW,PostFenton,2372996.5,0.6666666666666665,ConHC,post-Fenton,pre-Goethite
349.0201,HW,PreFenton,4552436,0.6666666666666665,ConHC,initial,pre-Goethite
349.0201,SW,PreFenton,4565971.33333333,0.6666666666666665,ConHC,initial,pre-Goethite
349.0201,HW,PostFenton,2579549.33333333,0.6666666666666665,ConHC,post-Fenton,pre-Goethite
349.0565,HW,PreFentonGoethite,2803566.66666667,0.25,Lignin,initial,post-Goethite
349.0565,SW,PreFenton,8759262.33333333,0.25,Lignin,initial,pre-Goethite
349.0565,SW,PostFentonGoethite,1650711.5,0.25,Lignin,post-Fenton,post-Goethite
349.0565,SW,PreFentonGoethite,2050397,0.25,Lignin,initial,post-Goethite
349.0565,HW,PostFenton,4015122.66666667,0.25,Lignin,post-Fenton,pre-Goethite
349.0565,HW,PreFenton,8474709.33333333,0.25,Lignin,initial,pre-Goethite
349.0565,SW,PostFenton,3955128.66666667,0.25,Lignin,post-Fenton,pre-Goethite
349.0929,SW,PreFenton,8990014,-0.117647058823529,Lignin,initial,pre-Goethite
349.0929,HW,PostFentonGoethite,3644704.66666667,-0.117647058823529,Lignin,post-Fenton,post-Goethite
349.0929,SW,PreFentonGoethite,4914023,-0.117647058823529,Lignin,initial,post-Goethite
349.0929,SW,PostFenton,5354435,-0.117647058823529,Lignin,post-Fenton,pre-Goethite
349.0929,HW,PreFenton,7871243.66666667,-0.117647058823529,Lignin,initial,pre-Goethite
349.0929,SW,PostFentonGoethite,4001999.66666667,-0.117647058823529,Lignin,post-Fenton,post-Goethite
349.0929,HW,PreFentonGoethite,5044347.66666667,-0.117647058823529,Lignin,initial,post-Goethite
349.0929,HW,PostFenton,5058929.66666667,-0.117647058823529,Lignin,post-Fenton,pre-Goethite
349.1041,HW,PreFenton,1943879,0.125,Lignin,initial,pre-Goethite
349.1293,HW,PreFenton,8104045,-0.44444444444444464,Lignin,initial,pre-Goethite
349.1293,HW,PostFenton,6349521.33333333,-0.44444444444444464,Lignin,post-Fenton,pre-Goethite
349.1293,SW,PostFenton,7159757.33333333,-0.44444444444444464,Lignin,post-Fenton,pre-Goethite
349.1293,HW,PostFentonGoethite,8676993,-0.44444444444444464,Lignin,post-Fenton,post-Goethite
349.1293,SW,PreFenton,8909128.66666667,-0.44444444444444464,Lignin,initial,pre-Goethite
349.1293,SW,PreFentonGoethite,10491079,-0.44444444444444464,Lignin,initial,post-Goethite
349.1293,SW,PostFentonGoethite,10670639,-0.44444444444444464,Lignin,post-Fenton,post-Goethite
349.1293,HW,PreFentonGoethite,7992114.66666667,-0.44444444444444464,Lignin,initial,post-Goethite
349.1405,HW,PreFenton,1601136.66666667,-0.23529411764705888,Lignin,initial,pre-Goethite
349.1405,HW,PreFentonGoethite,1761761,-0.23529411764705888,Lignin,initial,post-Goethite
349.1657,HW,PreFentonGoethite,9176553.66666667,-0.7368421052631575,Lignin,initial,post-Goethite
349.1657,SW,PreFenton,10348542,-0.7368421052631575,Lignin,initial,pre-Goethite
349.1657,SW,PreFentonGoethite,16120358.6666667,-0.7368421052631575,Lignin,initial,post-Goethite
349.1657,HW,PostFenton,4124891,-0.7368421052631575,Lignin,post-Fenton,pre-Goethite
349.1657,HW,PostFentonGoethite,8712161.33333333,-0.7368421052631575,Lignin,post-Fenton,post-Goethite
349.1657,SW,PostFentonGoethite,15886905.6666667,-0.7368421052631575,Lignin,post-Fenton,post-Goethite
349.1657,SW,PostFenton,6452866,-0.7368421052631575,Lignin,post-Fenton,pre-Goethite
349.1657,HW,PreFenton,6960931.33333333,-0.7368421052631575,Lignin,initial,pre-Goethite
349.2021,SW,PreFenton,21937502,-1,Lipid,initial,pre-Goethite
349.2021,HW,PreFentonGoethite,7539190.33333333,-1,Lipid,initial,post-Goethite
349.2021,HW,PreFenton,5119791.33333333,-1,Lipid,initial,pre-Goethite
349.2021,SW,PostFenton,3848844.33333333,-1,Lipid,post-Fenton,pre-Goethite
349.2021,HW,PostFentonGoethite,4358124.33333333,-1,Lipid,post-Fenton,post-Goethite
349.2021,SW,PostFentonGoethite,17478895,-1,Lipid,post-Fenton,post-Goethite
349.2021,SW,PreFentonGoethite,39150129,-1,Lipid,initial,post-Goethite
350.0882,SW,PreFenton,1713304,0.125,Lignin,initial,pre-Goethite
350.0882,HW,PreFenton,2178727.66666667,0.125,Lignin,initial,pre-Goethite
350.1722,HW,PreFentonGoethite,3464176.66666667,-0.35294117647058787,Lignin,initial,post-Goethite
350.1722,SW,PreFenton,1845456.33333333,-0.35294117647058787,Lignin,initial,pre-Goethite
350.1722,SW,PreFentonGoethite,2636102.66666667,-0.35294117647058787,Lignin,initial,post-Goethite
350.1722,HW,PreFenton,2299844,-0.35294117647058787,Lignin,initial,pre-Goethite
351.051,HW,PreFenton,2235124,0.10526315789473673,ConHC,initial,pre-Goethite
351.051,SW,PreFenton,1725909.33333333,0.10526315789473673,ConHC,initial,pre-Goethite
351.051,HW,PreFentonGoethite,1607836,0.10526315789473673,ConHC,initial,post-Goethite
353.0303,HW,PreFenton,2424543.66666667,0.3333333333333335,ConHC,initial,pre-Goethite
353.0303,SW,PreFenton,1850069.33333333,0.3333333333333335,ConHC,initial,pre-Goethite
353.1031,HW,PreFenton,1620814,-0.2999999999999998,Lignin,initial,pre-Goethite
353.1031,SW,PreFenton,1803073.33333333,-0.2999999999999998,Lignin,initial,pre-Goethite
355.0096,SW,PreFenton,1658648,0.5882352941176472,ConHC,initial,pre-Goethite
355.0096,HW,PreFenton,2097943,0.5882352941176472,ConHC,initial,pre-Goethite
355.0459,SW,PreFenton,3309975.33333333,0.22222222222222232,ConHC,initial,pre-Goethite
355.0459,HW,PreFenton,3588680.33333333,0.22222222222222232,ConHC,initial,pre-Goethite
355.0459,HW,PreFentonGoethite,2088476.66666667,0.22222222222222232,ConHC,initial,post-Goethite
355.0459,SW,PostFenton,1470466.5,0.22222222222222232,ConHC,post-Fenton,pre-Goethite
355.0823,SW,PreFenton,3480824,-0.10526315789473717,Lignin,initial,pre-Goethite
355.0823,SW,PreFentonGoethite,1906744.33333333,-0.10526315789473717,Lignin,initial,post-Goethite
355.0823,HW,PreFentonGoethite,2150100.66666667,-0.10526315789473717,Lignin,initial,post-Goethite
355.0823,HW,PreFenton,3408298.66666667,-0.10526315789473717,Lignin,initial,pre-Goethite
355.1187,SW,PostFenton,1623705,-0.40000000000000036,Lignin,post-Fenton,pre-Goethite
355.1187,HW,PreFenton,2868151.33333333,-0.40000000000000036,Lignin,initial,pre-Goethite
355.1187,HW,PreFentonGoethite,2272823.66666667,-0.40000000000000036,Lignin,initial,post-Goethite
355.1187,SW,PreFenton,4306179.33333333,-0.40000000000000036,Lignin,initial,pre-Goethite
355.1187,SW,PreFentonGoethite,2298435,-0.40000000000000036,Lignin,initial,post-Goethite
355.1187,HW,PostFenton,1459018.5,-0.40000000000000036,Lignin,post-Fenton,pre-Goethite
355.1551,HW,PreFenton,1993839,-0.666666666666667,Lignin,initial,pre-Goethite
355.1551,SW,PreFenton,1880435,-0.666666666666667,Lignin,initial,pre-Goethite
355.1551,HW,PreFentonGoethite,2354074.33333333,-0.666666666666667,Lignin,initial,post-Goethite
355.1551,HW,PostFentonGoethite,2021167.33333333,-0.666666666666667,Lignin,post-Fenton,post-Goethite
355.1551,HW,PostFenton,1733443.33333333,-0.666666666666667,Lignin,post-Fenton,pre-Goethite
357.0252,HW,PreFentonGoethite,2467239,0.47058823529411775,ConHC,initial,post-Goethite
357.0252,HW,PreFenton,4496818.66666667,0.47058823529411775,ConHC,initial,pre-Goethite
357.0252,SW,PreFenton,3674796.66666667,0.47058823529411775,ConHC,initial,pre-Goethite
357.0616,SW,PreFentonGoethite,1952221,0.11111111111111116,ConHC,initial,post-Goethite
357.0616,HW,PostFenton,2210601.33333333,0.11111111111111116,ConHC,post-Fenton,pre-Goethite
357.0616,HW,PreFentonGoethite,2795444.66666667,0.11111111111111116,ConHC,initial,post-Goethite
357.0616,SW,PreFenton,4983821.66666667,0.11111111111111116,ConHC,initial,pre-Goethite
357.0616,SW,PostFenton,2100200.66666667,0.11111111111111116,ConHC,post-Fenton,pre-Goethite
357.0616,HW,PreFenton,5185301,0.11111111111111116,ConHC,initial,pre-Goethite
357.098,HW,PreFentonGoethite,3384599.66666667,-0.21052631578947345,Lignin,initial,post-Goethite
357.098,SW,PostFenton,2068809.33333333,-0.21052631578947345,Lignin,post-Fenton,pre-Goethite
357.098,SW,PostFentonGoethite,1871146.5,-0.21052631578947345,Lignin,post-Fenton,post-Goethite
357.098,SW,PreFentonGoethite,3103547.33333333,-0.21052631578947345,Lignin,initial,post-Goethite
357.098,SW,PreFenton,5129241,-0.21052631578947345,Lignin,initial,pre-Goethite
357.098,HW,PreFenton,4630988.33333333,-0.21052631578947345,Lignin,initial,pre-Goethite
357.098,HW,PostFenton,1942495.33333333,-0.21052631578947345,Lignin,post-Fenton,pre-Goethite
357.098,HW,PostFentonGoethite,1714337,-0.21052631578947345,Lignin,post-Fenton,post-Goethite
357.1344,HW,PreFenton,3818457.66666667,-0.5,Lignin,initial,pre-Goethite
357.1344,HW,PostFenton,2248511.66666667,-0.5,Lignin,post-Fenton,pre-Goethite
357.1344,SW,PostFenton,2460756,-0.5,Lignin,post-Fenton,pre-Goethite
357.1344,SW,PostFentonGoethite,3087053.66666667,-0.5,Lignin,post-Fenton,post-Goethite
357.1344,HW,PostFentonGoethite,2740823.66666667,-0.5,Lignin,post-Fenton,post-Goethite
357.1344,SW,PreFentonGoethite,4136603.66666667,-0.5,Lignin,initial,post-Goethite
357.1344,SW,PreFenton,3891748.33333333,-0.5,Lignin,initial,pre-Goethite
357.1344,HW,PreFentonGoethite,3759397.33333333,-0.5,Lignin,initial,post-Goethite
357.1708,HW,PostFentonGoethite,3011939.33333333,-0.7619047619047619,Lignin,post-Fenton,post-Goethite
357.1708,SW,PostFenton,1945745,-0.7619047619047619,Lignin,post-Fenton,pre-Goethite
357.1708,SW,PostFentonGoethite,3519534,-0.7619047619047619,Lignin,post-Fenton,post-Goethite
357.1708,SW,PreFenton,2263429.33333333,-0.7619047619047619,Lignin,initial,pre-Goethite
357.1708,HW,PreFentonGoethite,3305779,-0.7619047619047619,Lignin,initial,post-Goethite
357.1708,HW,PreFenton,3034598.33333333,-0.7619047619047619,Lignin,initial,pre-Goethite
357.1708,SW,PreFentonGoethite,3164326,-0.7619047619047619,Lignin,initial,post-Goethite
357.1708,HW,PostFenton,1687114.66666667,-0.7619047619047619,Lignin,post-Fenton,pre-Goethite
357.2071,SW,PostFentonGoethite,1666508.5,-1,Lignin,post-Fenton,post-Goethite
357.2071,SW,PreFentonGoethite,1843958,-1,Lignin,initial,post-Goethite
357.2071,HW,PreFentonGoethite,1577024.66666667,-1,Lignin,initial,post-Goethite
358.0569,HW,PreFenton,1899793,0.3529411764705883,ConHC,initial,pre-Goethite
358.2177,HW,PostFentonGoethite,1834247.5,-0.96,UnsatHC,post-Fenton,post-Goethite
358.2177,HW,PreFenton,1779466.66666667,-0.96,UnsatHC,initial,pre-Goethite
358.2177,SW,PreFentonGoethite,2502794.33333333,-0.96,UnsatHC,initial,post-Goethite
358.2177,HW,PreFentonGoethite,2996413,-0.96,UnsatHC,initial,post-Goethite
358.2177,SW,PostFentonGoethite,2000904.5,-0.96,UnsatHC,post-Fenton,post-Goethite
359.0045,HW,PreFenton,3039186,0.75,ConHC,initial,pre-Goethite
359.0045,SW,PreFenton,2217674,0.75,ConHC,initial,pre-Goethite
359.0409,SW,PostFenton,2914135,0.3529411764705883,ConHC,post-Fenton,pre-Goethite
359.0409,HW,PreFenton,6940468.66666667,0.3529411764705883,ConHC,initial,pre-Goethite
359.0409,HW,PreFentonGoethite,3122335.33333333,0.3529411764705883,ConHC,initial,post-Goethite
359.0409,SW,PreFenton,6327594.66666667,0.3529411764705883,ConHC,initial,pre-Goethite
359.0409,HW,PostFenton,2626093.66666667,0.3529411764705883,ConHC,post-Fenton,pre-Goethite
359.0409,SW,PreFentonGoethite,1752364,0.3529411764705883,ConHC,initial,post-Goethite
359.1136,HW,PostFenton,3550446.66666667,-0.3157894736842106,Lignin,post-Fenton,pre-Goethite
359.1136,HW,PreFentonGoethite,5593445.33333333,-0.3157894736842106,Lignin,initial,post-Goethite
359.1136,SW,PreFentonGoethite,6239639,-0.3157894736842106,Lignin,initial,post-Goethite
359.1136,HW,PreFenton,6906362,-0.3157894736842106,Lignin,initial,pre-Goethite
359.1136,SW,PostFentonGoethite,4445656.66666667,-0.3157894736842106,Lignin,post-Fenton,post-Goethite
359.1136,SW,PostFenton,3739994.66666667,-0.3157894736842106,Lignin,post-Fenton,pre-Goethite
359.1136,HW,PostFentonGoethite,3524315,-0.3157894736842106,Lignin,post-Fenton,post-Goethite
359.1136,SW,PreFenton,7227372.33333333,-0.3157894736842106,Lignin,initial,pre-Goethite
359.15,HW,PostFentonGoethite,5839249.33333333,-0.5999999999999996,Lignin,post-Fenton,post-Goethite
359.15,HW,PreFenton,6090588.66666667,-0.5999999999999996,Lignin,initial,pre-Goethite
359.15,SW,PostFenton,4785339,-0.5999999999999996,Lignin,post-Fenton,pre-Goethite
359.15,SW,PreFentonGoethite,9379916.66666667,-0.5999999999999996,Lignin,initial,post-Goethite
359.15,HW,PostFenton,3683919,-0.5999999999999996,Lignin,post-Fenton,pre-Goethite
359.15,HW,PreFentonGoethite,6900424.66666667,-0.5999999999999996,Lignin,initial,post-Goethite
