"Mass","Forest","PreFenton","PostFenton","loss"
459.26,"HW",1,,"lost"
459.2752,"HW",1,,"lost"
460.1573,"HW",,1,"gained"
460.2047,"HW",,1,"gained"
461.0362,"HW",1,1,"conserved"
461.0573,"HW",,1,"gained"
461.0725,"HW",1,1,"conserved"
461.0937,"HW",1,1,"conserved"
461.0972,"HW",,,
461.1089,"HW",1,1,"conserved"
461.1301,"HW",1,1,"conserved"
461.1453,"HW",1,1,"conserved"
461.1664,"HW",,1,"gained"
461.1817,"HW",1,1,"conserved"
461.2028,"HW",1,1,"conserved"
461.2181,"HW",1,1,"conserved"
461.2392,"HW",1,,"lost"
461.2545,"HW",1,,"lost"
461.2909,"HW",,,
462.1729,"HW",,1,"gained"
463.0518,"HW",1,1,"conserved"
463.0729,"HW",,1,"gained"
463.0763,"HW",,1,"gained"
463.0882,"HW",1,1,"conserved"
463.1093,"HW",1,1,"conserved"
463.1246,"HW",1,1,"conserved"
463.1457,"HW",,1,"gained"
463.161,"HW",1,1,"conserved"
463.1821,"HW",,1,"gained"
463.1974,"HW",1,1,"conserved"
463.2185,"HW",1,1,"conserved"
463.2337,"HW",1,1,"conserved"
463.2701,"HW",1,,"lost"
463.3065,"HW",,,
465.0311,"HW",1,1,"conserved"
465.0463,"HW",,,
465.0675,"HW",1,1,"conserved"
465.0827,"HW",,,
465.0886,"HW",,1,"gained"
465.1038,"HW",1,1,"conserved"
465.125,"HW",1,1,"conserved"
465.128,"HW",1,,"lost"
465.1402,"HW",1,1,"conserved"
465.1614,"HW",,1,"gained"
465.1726,"HW",,1,"gained"
465.1766,"HW",1,1,"conserved"
465.1977,"HW",,,
465.213,"HW",1,1,"conserved"
465.2494,"HW",1,,"lost"
465.2858,"HW",,,
465.3044,"HW",,1,"gained"
466.1202,"HW",,1,"gained"
466.1566,"HW",,1,"gained"
466.2307,"HW",,,
467.0467,"HW",1,1,"conserved"
467.062,"HW",1,,"lost"
467.0831,"HW",1,1,"conserved"
467.0984,"HW",1,,"lost"
467.1042,"HW",,1,"gained"
467.1195,"HW",1,1,"conserved"
467.1348,"HW",,,
467.1406,"HW",1,1,"conserved"
467.1559,"HW",1,1,"conserved"
467.1711,"HW",1,,"lost"
467.177,"HW",,1,"gained"
467.1923,"HW",1,1,"conserved"
467.2075,"HW",1,,"lost"
467.2147,"HW",,,
467.2287,"HW",1,1,"conserved"
467.2439,"HW",,,
467.265,"HW",1,,"lost"
467.3014,"HW",,,
468.1359,"HW",,1,"gained"
468.21,"HW",,,
468.2464,"HW",,,
468.2828,"HW",,,
469.026,"HW",,1,"gained"
469.0412,"HW",1,,"lost"
469.0624,"HW",1,1,"conserved"
469.0776,"HW",1,,"lost"
469.0835,"HW",,1,"gained"
469.0988,"HW",1,1,"conserved"
469.114,"HW",1,,"lost"
469.1199,"HW",1,1,"conserved"
469.1351,"HW",1,1,"conserved"
469.1504,"HW",,,
469.1563,"HW",1,1,"conserved"
469.1715,"HW",1,1,"conserved"
469.1868,"HW",,,
469.1927,"HW",,,
469.2079,"HW",1,1,"conserved"
469.2232,"HW",1,,"lost"
469.2304,"HW",1,,"lost"
469.2443,"HW",1,,"lost"
469.2596,"HW",,,
469.2668,"HW",,,
469.2807,"HW",,,
469.2841,"HW",,1,"gained"
469.2959,"HW",,,
470.1891,"HW",,,
470.2256,"HW",1,,"lost"
470.262,"HW",,,
470.2984,"HW",,,
471.0205,"HW",1,,"lost"
471.0416,"HW",,1,"gained"
471.0569,"HW",1,,"lost"
471.078,"HW",1,1,"conserved"
471.0933,"HW",1,,"lost"
471.0992,"HW",,1,"gained"
471.1144,"HW",1,1,"conserved"
471.1297,"HW",1,,"lost"
471.1355,"HW",1,1,"conserved"
471.1508,"HW",1,1,"conserved"
471.1661,"HW",1,1,"conserved"
471.1719,"HW",1,1,"conserved"
471.1872,"HW",1,1,"conserved"
471.2024,"HW",1,1,"conserved"
471.2097,"HW",,1,"gained"
471.2236,"HW",1,1,"conserved"
471.2388,"HW",1,,"lost"
471.246,"HW",,,
471.26,"HW",1,,"lost"
471.2752,"HW",1,,"lost"
471.2824,"HW",,,
471.2963,"HW",,,
471.3116,"HW",,,
472.1494,"HW",,,
472.2047,"HW",,,
472.2413,"HW",1,,"lost"
472.2777,"HW",,,
473.0362,"HW",1,,"lost"
473.0573,"HW",,1,"gained"
473.0725,"HW",1,,"lost"
473.0937,"HW",1,1,"conserved"
473.1089,"HW",1,1,"conserved"
473.1148,"HW",,1,"gained"
473.1301,"HW",1,1,"conserved"
473.1453,"HW",1,1,"conserved"
473.1512,"HW",,1,"gained"
473.1664,"HW",1,1,"conserved"
473.1817,"HW",1,1,"conserved"
473.1889,"HW",,1,"gained"
473.2028,"HW",1,1,"conserved"
473.2181,"HW",1,1,"conserved"
473.2253,"HW",,,
473.2392,"HW",,,
473.2545,"HW",1,,"lost"
473.2617,"HW",,,
473.2756,"HW",,,
473.2826,"HW",,1,"gained"
473.2909,"HW",1,,"lost"
474.1287,"HW",,,
474.1729,"HW",1,1,"conserved"
475.0518,"HW",1,1,"conserved"
475.0729,"HW",,1,"gained"
475.0882,"HW",1,1,"conserved"
475.1093,"HW",,1,"gained"
475.1128,"HW",,,
475.1246,"HW",1,1,"conserved"
475.1457,"HW",1,1,"conserved"
475.161,"HW",1,1,"conserved"
475.1821,"HW",,1,"gained"
475.1974,"HW",1,1,"conserved"
475.2185,"HW",1,1,"conserved"
475.2337,"HW",1,1,"conserved"
475.2549,"HW",,,
475.2701,"HW",1,,"lost"
475.2913,"HW",,,
475.3065,"HW",,,
477.0311,"HW",1,1,"conserved"
477.0675,"HW",1,1,"conserved"
477.0886,"HW",,1,"gained"
477.1038,"HW",1,1,"conserved"
477.125,"HW",1,1,"conserved"
477.1402,"HW",1,1,"conserved"
477.1614,"HW",,1,"gained"
477.1726,"HW",1,,"lost"
477.1766,"HW",1,1,"conserved"
477.1977,"HW",,1,"gained"
477.213,"HW",1,1,"conserved"
477.2341,"HW",1,,"lost"
477.2494,"HW",1,1,"conserved"
477.2858,"HW",1,,"lost"
479.0467,"HW",1,1,"conserved"
479.062,"HW",1,,"lost"
479.0831,"HW",1,1,"conserved"
479.1042,"HW",,1,"gained"
479.1195,"HW",1,1,"conserved"
479.1406,"HW",,1,"gained"
479.1519,"HW",,1,"gained"
479.1559,"HW",1,1,"conserved"
479.177,"HW",,1,"gained"
479.1923,"HW",1,1,"conserved"
479.2134,"HW",,,
479.2287,"HW",1,1,"conserved"
479.265,"HW",1,,"lost"
479.3014,"HW",1,,"lost"
480.1359,"HW",,1,"gained"
480.1723,"HW",,,
481.026,"HW",,1,"gained"
481.0412,"HW",1,,"lost"
481.0624,"HW",1,1,"conserved"
481.0776,"HW",1,,"lost"
481.0835,"HW",,1,"gained"
481.0988,"HW",1,1,"conserved"
481.1199,"HW",,1,"gained"
481.1351,"HW",1,1,"conserved"
481.1563,"HW",,1,"gained"
481.1715,"HW",1,1,"conserved"
481.1868,"HW",,,
481.1927,"HW",,,
481.2079,"HW",1,1,"conserved"
481.2232,"HW",,,
481.2443,"HW",1,1,"conserved"
481.2596,"HW",,,
481.2807,"HW",1,,"lost"
482.1515,"HW",,1,"gained"
482.1643,"HW",,,
482.2256,"HW",,,
482.262,"HW",,,
483.0416,"HW",,1,"gained"
483.0569,"HW",1,,"lost"
483.078,"HW",1,1,"conserved"
483.0933,"HW",1,,"lost"
483.0992,"HW",,1,"gained"
483.1144,"HW",1,1,"conserved"
483.1297,"HW",,,
483.1355,"HW",1,1,"conserved"
483.1508,"HW",1,1,"conserved"
483.1661,"HW",1,,"lost"
483.1719,"HW",1,1,"conserved"
483.1872,"HW",1,1,"conserved"
483.2024,"HW",,,
483.2236,"HW",1,1,"conserved"
483.2388,"HW",1,,"lost"
483.246,"HW",,,
483.26,"HW",,,
483.2752,"HW",,,
483.2963,"HW",,,
483.3116,"HW",,,
484.1308,"HW",,1,"gained"
484.2047,"HW",,,
484.2413,"HW",,,
484.2777,"HW",,,
485.0362,"HW",1,,"lost"
485.0573,"HW",1,1,"conserved"
485.0725,"HW",1,,"lost"
485.0937,"HW",1,1,"conserved"
485.1089,"HW",1,,"lost"
485.1148,"HW",,1,"gained"
485.1301,"HW",1,1,"conserved"
485.1453,"HW",1,,"lost"
485.1512,"HW",1,1,"conserved"
485.1664,"HW",1,1,"conserved"
485.1817,"HW",1,,"lost"
485.1876,"HW",1,1,"conserved"
485.2028,"HW",1,1,"conserved"
485.2181,"HW",1,1,"conserved"
485.2253,"HW",,,
485.2392,"HW",1,1,"conserved"
485.2545,"HW",1,,"lost"
485.2617,"HW",,,
485.2756,"HW",,,
485.279,"HW",,1,"gained"
485.2909,"HW",1,,"lost"
485.3272,"HW",1,,"lost"
486.1253,"HW",1,,"lost"
486.2204,"HW",1,1,"conserved"
486.2569,"HW",1,,"lost"
486.2933,"HW",,,
487.0518,"HW",1,,"lost"
487.0729,"HW",1,1,"conserved"
487.0882,"HW",1,,"lost"
487.1093,"HW",1,1,"conserved"
487.1246,"HW",1,,"lost"
487.1305,"HW",,1,"gained"
487.1457,"HW",1,1,"conserved"
487.161,"HW",1,1,"conserved"
487.1668,"HW",,1,"gained"
487.1821,"HW",1,1,"conserved"
487.1974,"HW",1,1,"conserved"
487.2046,"HW",,1,"gained"
487.2185,"HW",1,1,"conserved"
487.2337,"HW",1,1,"conserved"
487.241,"HW",,,
487.2549,"HW",,,
487.2701,"HW",1,,"lost"
487.2913,"HW",,,
487.3065,"HW",1,,"lost"
487.3429,"HW",1,,"lost"
488.1886,"HW",,,
488.1996,"HW",,,
489.0311,"HW",1,,"lost"
489.0522,"HW",,1,"gained"
489.0675,"HW",1,1,"conserved"
489.0886,"HW",,1,"gained"
489.1038,"HW",1,1,"conserved"
489.125,"HW",,1,"gained"
489.1402,"HW",1,1,"conserved"
489.1461,"HW",,1,"gained"
489.1614,"HW",,1,"gained"
489.1766,"HW",1,1,"conserved"
489.1977,"HW",1,1,"conserved"
489.213,"HW",1,1,"conserved"
489.2341,"HW",,,
489.2494,"HW",1,1,"conserved"
489.2705,"HW",,,
489.2858,"HW",1,,"lost"
489.3222,"HW",,,
490.1678,"HW",,1,"gained"
491.0467,"HW",1,1,"conserved"
491.0831,"HW",1,1,"conserved"
491.1042,"HW",,1,"gained"
491.1195,"HW",1,1,"conserved"
491.1406,"HW",,1,"gained"
491.1559,"HW",1,1,"conserved"
491.177,"HW",,1,"gained"
491.1923,"HW",1,1,"conserved"
491.1993,"HW",,,
491.2134,"HW",1,1,"conserved"
491.2287,"HW",1,1,"conserved"
491.2498,"HW",,,
491.265,"HW",1,1,"conserved"
491.3014,"HW",,,
492.1835,"HW",1,1,"conserved"
493.0624,"HW",1,1,"conserved"
493.0988,"HW",1,1,"conserved"
493.1199,"HW",,1,"gained"
493.1351,"HW",1,1,"conserved"
493.1563,"HW",,1,"gained"
493.1675,"HW",,,
493.1715,"HW",1,1,"conserved"
493.1927,"HW",,1,"gained"
493.2079,"HW",1,1,"conserved"
493.229,"HW",1,,"lost"
493.2443,"HW",1,1,"conserved"
493.2807,"HW",1,,"lost"
494.1515,"HW",,1,"gained"
495.0416,"HW",1,1,"conserved"
495.0569,"HW",1,,"lost"
495.078,"HW",1,1,"conserved"
495.0933,"HW",,,
495.0992,"HW",,1,"gained"
495.1144,"HW",1,1,"conserved"
495.1355,"HW",,1,"gained"
495.1508,"HW",1,1,"conserved"
495.1719,"HW",1,1,"conserved"
495.1872,"HW",1,1,"conserved"
495.2024,"HW",,,
495.2083,"HW",,,
495.2236,"HW",1,1,"conserved"
495.2388,"HW",,,
495.2447,"HW",,,
495.26,"HW",1,1,"conserved"
495.2963,"HW",1,,"lost"
496.1308,"HW",,1,"gained"
496.1672,"HW",,1,"gained"
496.2413,"HW",,,
497.0573,"HW",1,1,"conserved"
497.0725,"HW",1,,"lost"
497.0937,"HW",1,1,"conserved"
497.1089,"HW",,,
497.1148,"HW",1,1,"conserved"
497.1301,"HW",1,1,"conserved"
497.1453,"HW",1,,"lost"
497.1512,"HW",1,1,"conserved"
497.1664,"HW",1,1,"conserved"
497.1817,"HW",1,,"lost"
497.1876,"HW",,1,"gained"
497.2028,"HW",1,1,"conserved"
497.2181,"HW",,,
497.2392,"HW",1,1,"conserved"
497.2545,"HW",1,,"lost"
497.2756,"HW",1,,"lost"
497.2909,"HW",,,
498.1464,"HW",,1,"gained"
498.2204,"HW",,,
498.2569,"HW",,,
498.2933,"HW",,,
499.0366,"HW",,1,"gained"
499.0518,"HW",1,,"lost"
499.0729,"HW",1,1,"conserved"
499.0882,"HW",1,,"lost"
499.0941,"HW",,1,"gained"
499.1093,"HW",1,1,"conserved"
499.1246,"HW",1,,"lost"
499.1305,"HW",1,1,"conserved"
499.1457,"HW",1,1,"conserved"
499.161,"HW",1,,"lost"
499.1668,"HW",1,1,"conserved"
499.1821,"HW",1,1,"conserved"
499.1974,"HW",1,,"lost"
499.2032,"HW",,1,"gained"
499.2185,"HW",1,1,"conserved"
499.2337,"HW",1,,"lost"
499.241,"HW",,,
499.2549,"HW",1,,"lost"
499.2701,"HW",1,,"lost"
499.2913,"HW",,,
499.3065,"HW",1,,"lost"
500.236,"HW",1,,"lost"
500.2726,"HW",,,
501.0311,"HW",1,,"lost"
501.0522,"HW",,1,"gained"
501.0675,"HW",1,,"lost"
501.0886,"HW",,1,"gained"
501.1038,"HW",1,,"lost"
501.1097,"HW",,1,"gained"
501.125,"HW",,1,"gained"
501.1402,"HW",1,,"lost"
501.1461,"HW",1,1,"conserved"
501.1614,"HW",,1,"gained"
501.1766,"HW",1,,"lost"
501.1825,"HW",,1,"gained"
501.1977,"HW",,1,"gained"
501.213,"HW",1,1,"conserved"
501.2341,"HW",,1,"gained"
501.2494,"HW",1,1,"conserved"
501.2705,"HW",,,
501.2858,"HW",1,,"lost"
501.3222,"HW",1,,"lost"
502.2153,"HW",,1,"gained"
502.2517,"HW",,,
503.0467,"HW",1,,"lost"
503.0679,"HW",,1,"gained"
503.0831,"HW",1,1,"conserved"
503.1042,"HW",,1,"gained"
503.1195,"HW",1,,"lost"
503.1254,"HW",,1,"gained"
503.1406,"HW",,1,"gained"
503.1559,"HW",1,1,"conserved"
503.1618,"HW",1,1,"conserved"
503.177,"HW",1,1,"conserved"
503.1923,"HW",1,1,"conserved"
503.2134,"HW",,1,"gained"
503.2287,"HW",1,1,"conserved"
503.2498,"HW",,,
503.265,"HW",1,1,"conserved"
503.2862,"HW",,,
503.3014,"HW",1,,"lost"
503.3378,"HW",1,,"lost"
505.0624,"HW",1,1,"conserved"
505.0988,"HW",1,1,"conserved"
505.1199,"HW",,1,"gained"
505.1336,"HW",,,
505.1351,"HW",1,1,"conserved"
505.1563,"HW",,1,"gained"
505.1715,"HW",1,1,"conserved"
505.1927,"HW",,1,"gained"
505.2079,"HW",1,1,"conserved"
505.229,"HW",,,
505.2443,"HW",1,1,"conserved"
505.2654,"HW",,,
505.2807,"HW",1,,"lost"
505.3171,"HW",1,,"lost"
506.1991,"HW",,,
507.0416,"HW",1,1,"conserved"
507.078,"HW",1,1,"conserved"
507.1144,"HW",1,1,"conserved"
507.1355,"HW",,1,"gained"
507.1508,"HW",1,1,"conserved"
507.1719,"HW",,1,"gained"
507.1872,"HW",1,1,"conserved"
507.1942,"HW",,,
507.2083,"HW",,1,"gained"
507.2236,"HW",1,1,"conserved"
507.26,"HW",1,1,"conserved"
507.2963,"HW",,,
508.1355,"HW",1,,"lost"
508.1784,"HW",1,1,"conserved"
509.0573,"HW",1,1,"conserved"
509.0937,"HW",1,1,"conserved"
509.1148,"HW",,1,"gained"
509.1301,"HW",1,1,"conserved"
509.1512,"HW",1,1,"conserved"
509.1664,"HW",1,1,"conserved"
509.1876,"HW",,1,"gained"
509.2028,"HW",1,1,"conserved"
509.2181,"HW",,,
509.224,"HW",,,
509.2392,"HW",1,1,"conserved"
509.2756,"HW",1,,"lost"
509.312,"HW",,,
510.1464,"HW",,1,"gained"
510.1828,"HW",,1,"gained"
510.2569,"HW",,,
511.0366,"HW",,1,"gained"
511.0729,"HW",1,1,"conserved"
511.0882,"HW",1,,"lost"
511.0941,"HW",,1,"gained"
511.1093,"HW",1,1,"conserved"
511.1246,"HW",1,,"lost"
511.1305,"HW",,1,"gained"
511.1457,"HW",1,1,"conserved"
511.161,"HW",,,
511.1668,"HW",,1,"gained"
511.1821,"HW",1,1,"conserved"
511.1974,"HW",,,
511.2032,"HW",,1,"gained"
511.2185,"HW",1,1,"conserved"
511.2337,"HW",,,
511.2549,"HW",1,1,"conserved"
511.2701,"HW",,,
511.2913,"HW",,,
512.1621,"HW",,1,"gained"
512.2112,"HW",,,
512.236,"HW",,,
512.2726,"HW",,,
513.0522,"HW",,1,"gained"
513.0675,"HW",1,,"lost"
513.0886,"HW",1,1,"conserved"
513.1038,"HW",1,,"lost"
513.1097,"HW",,1,"gained"
513.125,"HW",1,1,"conserved"
513.1402,"HW",1,,"lost"
513.1461,"HW",1,1,"conserved"
513.1614,"HW",,1,"gained"
513.1766,"HW",1,,"lost"
513.1825,"HW",1,1,"conserved"
513.1977,"HW",1,1,"conserved"
513.213,"HW",1,,"lost"
513.2189,"HW",,,
513.2341,"HW",,1,"gained"
513.2494,"HW",1,,"lost"
513.2705,"HW",1,,"lost"
513.2858,"HW",1,,"lost"
513.3069,"HW",,,
514.1414,"HW",,1,"gained"
514.2153,"HW",,1,"gained"
514.2517,"HW",,,
515.0467,"HW",1,,"lost"
515.0679,"HW",,1,"gained"
515.0831,"HW",1,,"lost"
515.1042,"HW",,1,"gained"
515.1195,"HW",1,,"lost"
515.1254,"HW",,1,"gained"
515.1406,"HW",,1,"gained"
515.1559,"HW",1,,"lost"
515.1618,"HW",1,1,"conserved"
515.177,"HW",,1,"gained"
515.1923,"HW",1,1,"conserved"
515.1981,"HW",,,
515.2134,"HW",1,1,"conserved"
515.2287,"HW",1,1,"conserved"
515.2498,"HW",,,
515.265,"HW",1,,"lost"
515.2862,"HW",,,
515.3014,"HW",1,,"lost"
516.2309,"HW",,,
516.2673,"HW",,,
517.0624,"HW",1,,"lost"
517.0835,"HW",,1,"gained"
517.0988,"HW",1,,"lost"
517.1199,"HW",,1,"gained"
517.1351,"HW",1,,"lost"
517.141,"HW",1,1,"conserved"
517.1563,"HW",,1,"gained"
517.1715,"HW",1,1,"conserved"
517.1774,"HW",,1,"gained"
517.1927,"HW",,1,"gained"
517.2079,"HW",1,1,"conserved"
517.229,"HW",,,
517.2443,"HW",1,1,"conserved"
517.2654,"HW",,,
517.2807,"HW",1,,"lost"
517.3018,"HW",,,
517.3171,"HW",1,,"lost"
519.078,"HW",1,,"lost"
519.1144,"HW",1,1,"conserved"
519.1355,"HW",,1,"gained"
519.1508,"HW",1,1,"conserved"
519.1567,"HW",,1,"gained"
519.1872,"HW",1,1,"conserved"
519.2236,"HW",1,1,"conserved"
519.26,"HW",1,1,"conserved"
519.2811,"HW",,,
519.2963,"HW",1,,"lost"
519.3327,"HW",1,,"lost"
521.0573,"HW",1,1,"conserved"
521.0937,"HW",1,1,"conserved"
521.1148,"HW",,1,"gained"
521.1301,"HW",1,1,"conserved"
521.1512,"HW",,1,"gained"
521.1664,"HW",1,1,"conserved"
521.2028,"HW",1,1,"conserved"
521.2392,"HW",1,1,"conserved"
521.2756,"HW",1,,"lost"
521.312,"HW",1,,"lost"
523.0729,"HW",1,1,"conserved"
523.0882,"HW",1,,"lost"
523.1093,"HW",1,1,"conserved"
523.1305,"HW",,1,"gained"
523.1457,"HW",1,1,"conserved"
523.1668,"HW",1,1,"conserved"
523.1821,"HW",1,1,"conserved"
523.2032,"HW",,,
523.2185,"HW",1,1,"conserved"
523.2549,"HW",1,1,"conserved"
523.2913,"HW",,,
523.3251,"HW",,,
524.1621,"HW",,1,"gained"
524.2726,"HW",,,
525.0522,"HW",,1,"gained"
525.0675,"HW",,,
525.0886,"HW",1,1,"conserved"
525.1038,"HW",,,
525.1097,"HW",,1,"gained"
525.125,"HW",1,1,"conserved"
525.1402,"HW",,,
525.1461,"HW",1,1,"conserved"
525.1614,"HW",1,1,"conserved"
525.1766,"HW",,,
525.1825,"HW",,1,"gained"
525.1977,"HW",1,1,"conserved"
525.213,"HW",1,,"lost"
525.2189,"HW",,,
525.2341,"HW",1,1,"conserved"
525.2494,"HW",,,
525.2705,"HW",1,1,"conserved"
525.3069,"HW",,,
526.1414,"HW",,1,"gained"
526.1777,"HW",,1,"gained"
526.2517,"HW",,,
526.2882,"HW",,,
527.0679,"HW",1,1,"conserved"
527.0831,"HW",1,,"lost"
527.089,"HW",,1,"gained"
527.1042,"HW",1,1,"conserved"
527.1195,"HW",,,
527.1254,"HW",,1,"gained"
527.1406,"HW",1,1,"conserved"
527.1618,"HW",1,1,"conserved"
527.177,"HW",,1,"gained"
527.1923,"HW",,,
527.1981,"HW",,1,"gained"
527.2134,"HW",,1,"gained"
527.2287,"HW",1,,"lost"
527.2345,"HW",,,
527.2498,"HW",1,1,"conserved"
527.265,"HW",1,,"lost"
527.2862,"HW",,,
528.157,"HW",,1,"gained"
528.2673,"HW",,,
528.3039,"HW",,,
529.0624,"HW",1,,"lost"
529.0835,"HW",,1,"gained"
529.0988,"HW",1,,"lost"
529.1046,"HW",,1,"gained"
529.1199,"HW",,1,"gained"
529.1351,"HW",1,,"lost"
529.141,"HW",,1,"gained"
529.1563,"HW",,1,"gained"
529.1715,"HW",,,
529.1774,"HW",,1,"gained"
529.1927,"HW",,1,"gained"
529.2079,"HW",1,1,"conserved"
529.2138,"HW",,,
529.229,"HW",,1,"gained"
529.2443,"HW",1,1,"conserved"
529.2654,"HW",1,,"lost"
529.2807,"HW",1,,"lost"
529.3018,"HW",,,
530.2466,"HW",,,
531.0416,"HW",1,,"lost"
531.078,"HW",1,,"lost"
531.0992,"HW",,1,"gained"
531.1144,"HW",1,,"lost"
531.1203,"HW",,1,"gained"
531.1355,"HW",,1,"gained"
531.1508,"HW",1,,"lost"
531.1567,"HW",,1,"gained"
531.1719,"HW",,1,"gained"
531.1872,"HW",1,1,"conserved"
531.1931,"HW",,1,"gained"
531.2083,"HW",,,
531.2236,"HW",1,1,"conserved"
531.2447,"HW",,,
531.26,"HW",1,1,"conserved"
531.2811,"HW",,,
531.2963,"HW",1,,"lost"
531.3327,"HW",,,
532.2258,"HW",,1,"gained"
533.0573,"HW",1,,"lost"
533.0937,"HW",1,,"lost"
533.1183,"HW",,,
533.1301,"HW",1,,"lost"
533.1359,"HW",,1,"gained"
533.1664,"HW",1,1,"conserved"
533.1723,"HW",,1,"gained"
533.2028,"HW",1,1,"conserved"
533.2392,"HW",1,1,"conserved"
533.2756,"HW",1,1,"conserved"
533.2967,"HW",,,
533.312,"HW",1,,"lost"
535.0729,"HW",1,1,"conserved"
535.1093,"HW",1,1,"conserved"
535.134,"HW",,1,"gained"
535.1457,"HW",1,1,"conserved"
535.1821,"HW",1,1,"conserved"
535.2185,"HW",1,1,"conserved"
535.2549,"HW",1,1,"conserved"
535.2913,"HW",1,,"lost"
535.3276,"HW",1,,"lost"
537.0886,"HW",1,1,"conserved"
537.1097,"HW",,1,"gained"
537.125,"HW",1,1,"conserved"
537.1461,"HW",,1,"gained"
537.1614,"HW",1,1,"conserved"
537.1977,"HW",1,1,"conserved"
537.2341,"HW",1,1,"conserved"
537.2553,"HW",,,
537.2705,"HW",1,1,"conserved"
537.3069,"HW",,,
538.1414,"HW",,1,"gained"
539.0679,"HW",1,1,"conserved"
539.1042,"HW",1,1,"conserved"
539.1195,"HW",,,
539.1254,"HW",,1,"gained"
539.1406,"HW",1,1,"conserved"
539.1559,"HW",,,
539.1618,"HW",,1,"gained"
539.177,"HW",,1,"gained"
539.1981,"HW",,1,"gained"
539.2134,"HW",1,1,"conserved"
539.2287,"HW",,,
539.2498,"HW",1,1,"conserved"
539.2862,"HW",1,,"lost"
539.3226,"HW",,,
540.157,"HW",,1,"gained"
540.1934,"HW",,,
540.2673,"HW",,,
540.3039,"HW",,,
541.0835,"HW",,1,"gained"
541.0988,"HW",1,,"lost"
541.1046,"HW",,1,"gained"
541.1199,"HW",1,,"lost"
541.1351,"HW",,,
541.141,"HW",1,1,"conserved"
541.1563,"HW",,1,"gained"
541.1715,"HW",,,
541.1774,"HW",1,1,"conserved"
541.1927,"HW",1,1,"conserved"
541.2079,"HW",,,
541.2138,"HW",,,
541.229,"HW",,1,"gained"
541.2443,"HW",,,
541.2654,"HW",,,
541.3018,"HW",,,
542.1727,"HW",,1,"gained"
542.283,"HW",,,
543.0628,"HW",,1,"gained"
543.078,"HW",1,,"lost"
543.1144,"HW",1,,"lost"
543.1203,"HW",,1,"gained"
543.1355,"HW",,1,"gained"
543.1508,"HW",1,,"lost"
543.1567,"HW",1,1,"conserved"
543.1719,"HW",,1,"gained"
543.1872,"HW",1,,"lost"
543.1931,"HW",,1,"gained"
543.2083,"HW",,1,"gained"
543.2236,"HW",1,,"lost"
543.2447,"HW",,1,"gained"
543.26,"HW",1,,"lost"
543.2811,"HW",,,
543.2963,"HW",,,
544.2622,"HW",,,
545.0573,"HW",1,,"lost"
545.0937,"HW",1,,"lost"
545.0996,"HW",,1,"gained"
545.1148,"HW",,1,"gained"
545.1288,"HW",1,,"lost"
545.1359,"HW",,1,"gained"
545.1664,"HW",,,
545.1723,"HW",1,1,"conserved"
545.1876,"HW",,1,"gained"
545.2028,"HW",1,1,"conserved"
545.2392,"HW",1,1,"conserved"
545.2603,"HW",,,
545.2756,"HW",1,,"lost"
545.2967,"HW",,,
545.312,"HW",,,
547.0729,"HW",1,,"lost"
547.1093,"HW",1,,"lost"
547.1457,"HW",1,,"lost"
547.1516,"HW",,1,"gained"
547.1821,"HW",1,1,"conserved"
547.2032,"HW",,1,"gained"
547.2185,"HW",1,1,"conserved"
547.2549,"HW",1,1,"conserved"
547.276,"HW",,,
547.2913,"HW",1,,"lost"
547.3276,"HW",,,
548.2097,"HW",,,
549.0522,"HW",1,,"lost"
549.0886,"HW",1,1,"conserved"
549.125,"HW",1,,"lost"
549.1496,"HW",,,
549.1614,"HW",1,1,"conserved"
549.1977,"HW",1,1,"conserved"
549.2341,"HW",1,1,"conserved"
549.2705,"HW",1,1,"conserved"
549.3069,"HW",,,
551.0679,"HW",1,1,"conserved"
551.1406,"HW",1,1,"conserved"
551.177,"HW",1,1,"conserved"
551.2134,"HW",1,1,"conserved"
551.2498,"HW",1,1,"conserved"
551.2862,"HW",1,,"lost"
551.3226,"HW",,,
553.0835,"HW",1,,"lost"
553.1199,"HW",1,1,"conserved"
553.1351,"HW",,,
553.141,"HW",,1,"gained"
553.1563,"HW",,1,"gained"
553.1774,"HW",,1,"gained"
553.1927,"HW",,1,"gained"
553.229,"HW",1,1,"conserved"
553.2654,"HW",1,1,"conserved"
553.3018,"HW",,,
555.0628,"HW",,1,"gained"
555.078,"HW",1,,"lost"
555.0992,"HW",,1,"gained"
555.1203,"HW",,1,"gained"
555.1355,"HW",,1,"gained"
555.1508,"HW",,,
555.1567,"HW",,1,"gained"
555.1719,"HW",,1,"gained"
555.1872,"HW",,,
555.1931,"HW",,1,"gained"
555.2083,"HW",,1,"gained"
555.2236,"HW",,,
555.2294,"HW",,,
555.2447,"HW",,1,"gained"
555.26,"HW",,,
555.2811,"HW",,,
555.3175,"HW",,,
556.1519,"HW",,1,"gained"
556.1707,"HW",,,
556.1883,"HW",,1,"gained"
556.2986,"HW",,,
557.0784,"HW",,1,"gained"
557.0937,"HW",,,
557.0996,"HW",,1,"gained"
557.1148,"HW",,1,"gained"
557.1301,"HW",,,
557.1359,"HW",,1,"gained"
557.1664,"HW",,,
557.1723,"HW",1,1,"conserved"
557.1876,"HW",,1,"gained"
557.2028,"HW",,,
557.2087,"HW",,,
