"","Mass","Forest","PreFenton","PostFenton","loss","Treatment","rel_abund","perc","HC","OC"
"979",361.202,"SW",4084871.33333333,NA,"lost","PreFenton",0.0483093430986169,"second 25 %",1.43,0.24
"980",361.2232,"HW",12173565,NA,"lost","PreFenton",0.150235966462476,"top 25 %",1.89,0.39
"981",361.2232,"SW",14284430.3333333,NA,"lost","PreFenton",0.168933459497286,"top 25 %",1.89,0.39
"982",362.0518,"HW",1991470,NA,"lost","PreFenton",0.0245770585798841,"lowest 25%",0.81,0.56
"983",362.0881,"HW",2315494,NA,"lost","PreFenton",0.0285758920191468,"lowest 25%",1,0.47
"984",362.1093,"HW",NA,2935944.33333333,"gained","PostFenton",0.0340376592065899,"third 25 %",1.5,0.71
"985",362.1093,"SW",NA,1984329.66666667,"gained","PostFenton",0.0237519838435789,"lowest 25%",1.5,0.71
"986",362.1358,"SW",1737309.33333333,NA,"lost","PreFenton",0.0205461239299164,"lowest 25%",1.24,0.35
"987",362.1933,"HW",NA,2060109,"gained","PostFenton",0.0238837253398522,"lowest 25%",1.93,0.47
"988",362.1933,"SW",NA,2243342.66666667,"gained","PostFenton",0.0268523117248887,"lowest 25%",1.93,0.47
"989",363.0358,"HW",8914841.33333333,4532988.33333333,"conserved","PostFenton",0.0525528738149718,"second 25 %",0.75,0.62
"990",363.0358,"HW",8914841.33333333,4532988.33333333,"conserved","PreFenton",0.110019522101616,"top 25 %",0.75,0.62
"991",363.0358,"SW",9084457,3993277,"conserved","PreFenton",0.107436468438165,"top 25 %",0.75,0.62
"992",363.0358,"SW",9084457,3993277,"conserved","PostFenton",0.0477986356703842,"third 25 %",0.75,0.62
"993",363.051,"HW",1727049.66666667,NA,"lost","PreFenton",0.0213138037871703,"lowest 25%",0.6,0.35
"994",363.0569,"HW",NA,4175277.66666667,"gained","PostFenton",0.0484057809602724,"second 25 %",1.23,0.92
"995",363.0569,"SW",NA,3655876,"gained","PostFenton",0.0437600209001533,"third 25 %",1.23,0.92
"996",363.0722,"HW",12412497.3333333,6144093,"conserved","PreFenton",0.153184669658086,"top 25 %",0.94,0.53
"997",363.0722,"HW",12412497.3333333,6144093,"conserved","PostFenton",0.0712310997498232,"second 25 %",0.94,0.53
"998",363.0722,"SW",13704074,5909192.33333333,"conserved","PreFenton",0.162069930406989,"top 25 %",0.94,0.53
"999",363.0722,"SW",13704074,5909192.33333333,"conserved","PostFenton",0.070731715192116,"second 25 %",0.94,0.53
"1000",363.0933,"HW",2870702.33333333,9572110.33333333,"conserved","PreFenton",0.0354278093125898,"third 25 %",1.43,0.79
"1001",363.0933,"HW",2870702.33333333,9572110.33333333,"conserved","PostFenton",0.110973571846972,"top 25 %",1.43,0.79
"1002",363.0933,"SW",1931323.33333333,7559545.66666667,"conserved","PostFenton",0.090486076762176,"top 25 %",1.43,0.79
"1003",363.0933,"SW",1931323.33333333,7559545.66666667,"conserved","PreFenton",0.022840612085627,"lowest 25%",1.43,0.79
"1004",363.1085,"HW",13426270.6666667,8185619,"conserved","PreFenton",0.165695812984402,"top 25 %",1.11,0.44
"1005",363.1085,"HW",13426270.6666667,8185619,"conserved","PostFenton",0.0948993844173661,"top 25 %",1.11,0.44
"1006",363.1085,"SW",17137216,7584809,"conserved","PostFenton",0.0907884732314966,"top 25 %",1.11,0.44
"1007",363.1085,"SW",17137216,7584809,"conserved","PreFenton",0.202671658405342,"top 25 %",1.11,0.44
"1008",363.1297,"HW",NA,5622895,"gained","PostFenton",0.0651886282691005,"second 25 %",1.6,0.67
"1009",363.1297,"SW",2149361.33333333,9266565,"conserved","PostFenton",0.110918717722546,"top 25 %",1.6,0.67
"1010",363.1297,"SW",2149361.33333333,9266565,"conserved","PreFenton",0.0254192177970438,"lowest 25%",1.6,0.67
"1011",363.1409,"SW",NA,1691870,"gained","PostFenton",0.0202513068168456,"lowest 25%",1.71,0.64
"1012",363.1449,"HW",11647937.3333333,8353566.33333333,"conserved","PostFenton",0.0968464697322178,"top 25 %",1.26,0.37
"1013",363.1449,"HW",11647937.3333333,8353566.33333333,"conserved","PreFenton",0.143749109038123,"top 25 %",1.26,0.37
"1014",363.1449,"SW",14875553,11320713.6666667,"conserved","PostFenton",0.1355064194349,"top 25 %",1.26,0.37
"1015",363.1449,"SW",14875553,11320713.6666667,"conserved","PreFenton",0.175924315606839,"top 25 %",1.26,0.37
"1016",363.1562,"HW",1743131,NA,"lost","PreFenton",0.0215122661648993,"lowest 25%",1.33,0.33
"1017",363.1661,"HW",5342153,4014543.66666667,"conserved","PreFenton",0.0659283881874714,"second 25 %",1.75,0.56
"1018",363.1661,"HW",5342153,4014543.66666667,"conserved","PostFenton",0.0465423229059773,"second 25 %",1.75,0.56
"1019",363.1661,"SW",6500263.66666667,10917947,"conserved","PreFenton",0.0768747512662106,"top 25 %",1.75,0.56
"1020",363.1661,"SW",6500263.66666667,10917947,"conserved","PostFenton",0.130685392203337,"top 25 %",1.75,0.56
"1021",363.1813,"HW",9718052,4623828.33333333,"conserved","PostFenton",0.0536060208134423,"second 25 %",1.4,0.3
"1022",363.1813,"HW",9718052,4623828.33333333,"conserved","PreFenton",0.119932076951378,"top 25 %",1.4,0.3
"1023",363.1813,"SW",20763564.6666667,9863914.33333333,"conserved","PreFenton",0.24555832670837,"top 25 %",1.4,0.3
"1024",363.1813,"SW",20763564.6666667,9863914.33333333,"conserved","PostFenton",0.11806885610562,"top 25 %",1.4,0.3
"1025",363.2024,"SW",2925150.33333333,3583899.66666667,"conserved","PostFenton",0.0428984802322032,"third 25 %",1.88,0.47
"1026",363.2024,"SW",2925150.33333333,3583899.66666667,"conserved","PreFenton",0.0345940127697291,"third 25 %",1.88,0.47
"1027",363.2177,"HW",2783025.66666667,NA,"lost","PreFenton",0.0343457771590774,"lowest 25%",1.52,0.24
"1028",363.2177,"SW",4097635.33333333,NA,"lost","PreFenton",0.0484602953330922,"second 25 %",1.52,0.24
"1029",363.2211,"HW",NA,2540427,"gained","PostFenton",0.0294522574844072,"third 25 %",2,0.28
"1030",363.2211,"SW",NA,1684812,"gained","PostFenton",0.0201668241299292,"lowest 25%",2,0.28
"1031",363.2388,"HW",7457422.66666667,NA,"lost","PreFenton",0.092033278800897,"top 25 %",2,0.39
"1032",363.2388,"SW",9406058.33333333,NA,"lost","PreFenton",0.111239856081294,"top 25 %",2,0.39
"1033",364.0674,"HW",2587926.66666667,NA,"lost","PreFenton",0.0319380283344017,"lowest 25%",0.94,0.56
"1034",364.0674,"SW",1842420,NA,"lost","PreFenton",0.0217892052524267,"lowest 25%",0.94,0.56
"1035",364.0885,"HW",NA,2790467,"gained","PostFenton",0.0323510782186386,"third 25 %",1.46,0.85
"1036",364.0885,"SW",NA,1947394.66666667,"gained","PostFenton",0.0233098801256335,"lowest 25%",1.46,0.85
"1037",364.1038,"HW",2088313.33333333,NA,"lost","PreFenton",0.0257722180733259,"lowest 25%",1.12,0.47
"1038",364.1038,"SW",1669760,NA,"lost","PreFenton",0.0197472581508516,"lowest 25%",1.12,0.47
"1039",364.1249,"HW",1643308,3093582.33333333,"conserved","PreFenton",0.0202803341153983,"lowest 25%",1.64,0.71
"1040",364.1249,"HW",1643308,3093582.33333333,"conserved","PostFenton",0.0358652240078328,"third 25 %",1.64,0.71
"1041",364.1249,"SW",1946161.33333333,2673592.33333333,"conserved","PostFenton",0.0320023043410543,"third 25 %",1.64,0.71
"1042",364.1249,"SW",1946161.33333333,2673592.33333333,"conserved","PreFenton",0.0230160922842437,"lowest 25%",1.64,0.71
"1043",364.1878,"HW",4354542,NA,"lost","PreFenton",0.0537401185167568,"second 25 %",1.5,0.28
"1044",364.1878,"SW",2985371,NA,"lost","PreFenton",0.035306206768078,"third 25 %",1.5,0.28
"1045",365.015,"HW",4871797.33333333,3311458.66666667,"conserved","PreFenton",0.0601236515993997,"second 25 %",0.67,0.73
"1046",365.015,"HW",4871797.33333333,3311458.66666667,"conserved","PostFenton",0.0383911575887198,"third 25 %",0.67,0.73
"1047",365.015,"SW",4821498,2457547,"conserved","PreFenton",0.0570209884533194,"second 25 %",0.67,0.73
"1048",365.015,"SW",4821498,2457547,"conserved","PostFenton",0.0294162898531321,"lowest 25%",0.67,0.73
"1049",365.0303,"HW",2347472.33333333,NA,"lost","PreFenton",0.0289705418866418,"lowest 25%",0.53,0.42
"1050",365.0303,"SW",1757353.33333333,NA,"lost","PreFenton",0.0207831723933936,"lowest 25%",0.53,0.42
"1051",365.0514,"HW",11811118,7064600.33333333,"conserved","PostFenton",0.0819029352316609,"top 25 %",0.88,0.62
"1052",365.0514,"HW",11811118,7064600.33333333,"conserved","PreFenton",0.145762948465166,"top 25 %",0.88,0.62
"1053",365.0514,"SW",12293637.6666667,6686337,"conserved","PreFenton",0.145389538985663,"top 25 %",0.88,0.62
"1054",365.0514,"SW",12293637.6666667,6686337,"conserved","PostFenton",0.0800339636424946,"second 25 %",0.88,0.62
"1055",365.0667,"HW",2170846.33333333,NA,"lost","PreFenton",0.026790771391113,"lowest 25%",0.7,0.35
"1056",365.0667,"SW",2444469.33333333,NA,"lost","PreFenton",0.0289092845481826,"third 25 %",0.7,0.35
"1057",365.0725,"HW",2389131.33333333,11474633.6666667,"conserved","PostFenton",0.133030339108314,"top 25 %",1.38,0.92
"1058",365.0725,"HW",2389131.33333333,11474633.6666667,"conserved","PreFenton",0.0294846624525451,"lowest 25%",1.38,0.92
"1059",365.0725,"SW",1777932.33333333,9467186,"conserved","PostFenton",0.113320106378236,"top 25 %",1.38,0.92
"1060",365.0725,"SW",1777932.33333333,9467186,"conserved","PreFenton",0.02102654798359,"lowest 25%",1.38,0.92
"1061",365.0878,"HW",13518481,9335161.33333333,"conserved","PostFenton",0.108226520678538,"top 25 %",1.06,0.53
"1062",365.0878,"HW",13518481,9335161.33333333,"conserved","PreFenton",0.166833795863383,"top 25 %",1.06,0.53
"1063",365.0878,"SW",15298748.3333333,8938806.66666667,"conserved","PreFenton",0.180929195047937,"top 25 %",1.06,0.53
"1064",365.0878,"SW",15298748.3333333,8938806.66666667,"conserved","PostFenton",0.106995523523162,"top 25 %",1.06,0.53
"1065",365.099,"HW",1779519.33333333,NA,"lost","PreFenton",0.0219613405672039,"lowest 25%",1.12,0.5
"1066",365.1089,"HW",2784238,8814975.66666667,"conserved","PreFenton",0.0343607387639982,"lowest 25%",1.57,0.79
"1067",365.1089,"HW",2784238,8814975.66666667,"conserved","PostFenton",0.102195785611415,"top 25 %",1.57,0.79
"1068",365.1089,"SW",2454210.66666667,8796477.33333333,"conserved","PostFenton",0.105291873125454,"top 25 %",1.57,0.79
"1069",365.1089,"SW",2454210.66666667,8796477.33333333,"conserved","PreFenton",0.0290244895022281,"third 25 %",1.57,0.79
"1070",365.1242,"HW",12805107.6666667,12140932.3333333,"conserved","PostFenton",0.140755024719111,"top 25 %",1.22,0.44
"1071",365.1242,"HW",12805107.6666667,12140932.3333333,"conserved","PreFenton",0.158029938309586,"top 25 %",1.22,0.44
"1072",365.1242,"SW",13646024,12847085,"conserved","PreFenton",0.161383407591939,"top 25 %",1.22,0.44
"1073",365.1242,"SW",13646024,12847085,"conserved","PostFenton",0.153776744098007,"top 25 %",1.22,0.44
"1074",365.1453,"HW",1931259.33333333,4484149.66666667,"conserved","PostFenton",0.0519866662499201,"second 25 %",1.73,0.67
"1075",365.1453,"HW",1931259.33333333,4484149.66666667,"conserved","PreFenton",0.0238339888465712,"lowest 25%",1.73,0.67
"1076",365.1453,"SW",2171257.33333333,8398835.33333333,"conserved","PostFenton",0.100532187011707,"top 25 %",1.73,0.67
"1077",365.1453,"SW",2171257.33333333,8398835.33333333,"conserved","PreFenton",0.0256781687627341,"lowest 25%",1.73,0.67
"1078",365.1606,"HW",13428395.6666667,8884623.66666667,"conserved","PreFenton",0.165722037958658,"top 25 %",1.37,0.37
"1079",365.1606,"HW",13428395.6666667,8884623.66666667,"conserved","PostFenton",0.103003244683955,"top 25 %",1.37,0.37
"1080",365.1606,"SW",17402750,14365346.6666667,"conserved","PreFenton",0.205811971052566,"top 25 %",1.37,0.37
"1081",365.1606,"SW",17402750,14365346.6666667,"conserved","PostFenton",0.171949997858593,"top 25 %",1.37,0.37
"1082",365.1817,"HW",2107912.66666667,NA,"lost","PreFenton",0.0260140966672591,"lowest 25%",1.88,0.56
"1083",365.1817,"SW",4564186,2950996,"conserved","PreFenton",0.0539779125086855,"second 25 %",1.88,0.56
"1084",365.1817,"SW",4564186,2950996,"conserved","PostFenton",0.0353227644034614,"third 25 %",1.88,0.56
"1085",365.197,"HW",10013027.6666667,3641413.66666667,"conserved","PostFenton",0.0422164671206479,"second 25 %",1.5,0.3
"1086",365.197,"HW",10013027.6666667,3641413.66666667,"conserved","PreFenton",0.123572420134708,"top 25 %",1.5,0.3
"1087",365.197,"SW",33497311,10483715.3333333,"conserved","PreFenton",0.396152769066429,"top 25 %",1.5,0.3
"1088",365.197,"SW",33497311,10483715.3333333,"conserved","PostFenton",0.125487735934677,"top 25 %",1.5,0.3
"1089",365.2333,"SW",2783808,NA,"lost","PreFenton",0.0329224410803983,"third 25 %",1.62,0.24
"1090",365.2367,"HW",NA,2220882,"gained","PostFenton",0.0257476355378388,"lowest 25%",2.11,0.28
"1091",366.0831,"HW",2682711,NA,"lost","PreFenton",0.0331077773704347,"lowest 25%",1.06,0.56
"1092",366.0831,"SW",1996795.33333333,NA,"lost","PreFenton",0.0236149104792,"lowest 25%",1.06,0.56
"1093",366.1042,"HW",NA,4168885,"gained","PostFenton",0.0483316680396182,"second 25 %",1.62,0.85
"1094",366.1042,"SW",NA,3459355,"gained","PostFenton",0.0414077083306572,"third 25 %",1.62,0.85
"1095",366.1194,"HW",1848847,NA,"lost","PreFenton",0.0228169246959497,"lowest 25%",1.24,0.47
"1096",366.1307,"SW",1826143.66666667,NA,"lost","PreFenton",0.021596714741166,"lowest 25%",1.31,0.44
"1097",366.1671,"HW",2781729,NA,"lost","PreFenton",0.0343297747826291,"lowest 25%",1.47,0.35
"1098",366.1671,"SW",2012950.33333333,NA,"lost","PreFenton",0.0238059660533107,"lowest 25%",1.47,0.35
"1099",367.0096,"SW",1666425.66666667,NA,"lost","PreFenton",0.019707824974171,"lowest 25%",0.44,0.5
"1100",367.0307,"HW",6963553,6925609.66666667,"conserved","PreFenton",0.0859383520741602,"top 25 %",0.8,0.73
"1101",367.0307,"HW",6963553,6925609.66666667,"conserved","PostFenton",0.0802915569465946,"top 25 %",0.8,0.73
"1102",367.0307,"SW",7488299.33333333,5663629.33333333,"conserved","PostFenton",0.0677923808130768,"second 25 %",0.8,0.73
"1103",367.0307,"SW",7488299.33333333,5663629.33333333,"conserved","PreFenton",0.0885596612963439,"top 25 %",0.8,0.73
"1104",367.0459,"HW",3532305.33333333,NA,"lost","PreFenton",0.0435927606739596,"third 25 %",0.63,0.42
"1105",367.0459,"SW",2962224,NA,"lost","PreFenton",0.0350324609696293,"third 25 %",0.63,0.42
"1106",367.0518,"HW",NA,4234714.66666667,"gained","PostFenton",0.0490948595396217,"second 25 %",1.33,1.08
"1107",367.0518,"SW",NA,4011241,"gained","PostFenton",0.0480136607465767,"second 25 %",1.33,1.08
"1108",367.0671,"HW",13217475.6666667,10176138,"conserved","PostFenton",0.117976323103502,"top 25 %",1,0.62
"1109",367.0671,"HW",13217475.6666667,10176138,"conserved","PreFenton",0.163119039572708,"top 25 %",1,0.62
"1110",367.0671,"SW",13731297.3333333,9785240.66666667,"conserved","PreFenton",0.162391884574689,"top 25 %",1,0.62
"1111",367.0671,"SW",13731297.3333333,9785240.66666667,"conserved","PostFenton",0.117127149850368,"top 25 %",1,0.62
"1112",367.0823,"HW",3178014.66666667,NA,"lost","PreFenton",0.0392204013268579,"third 25 %",0.8,0.35
"1113",367.0823,"SW",2826384.66666667,NA,"lost","PreFenton",0.0334259699874685,"third 25 %",0.8,0.35
"1114",367.0882,"HW",NA,17867067.3333333,"gained","PostFenton",0.207140558493739,"top 25 %",1.54,0.92
"1115",367.0882,"SW",NA,19999305.6666667,"gained","PostFenton",0.239387231394579,"top 25 %",1.54,0.92
"1116",367.1035,"HW",14628561,13300715,"conserved","PreFenton",0.180533475591602,"top 25 %",1.18,0.53
"1117",367.1035,"HW",14628561,13300715,"conserved","PostFenton",0.154200881547361,"top 25 %",1.18,0.53
"1118",367.1035,"SW",15326701,13122809,"conserved","PostFenton",0.157077098924778,"top 25 %",1.18,0.53
"1119",367.1035,"SW",15326701,13122809,"conserved","PreFenton",0.181259774607078,"top 25 %",1.18,0.53
"1120",367.1187,"HW",1920214.66666667,NA,"lost","PreFenton",0.0236976847999816,"lowest 25%",0.95,0.29
"1121",367.1187,"SW",1795825.66666667,NA,"lost","PreFenton",0.0212381617918694,"lowest 25%",0.95,0.29
"1122",367.1246,"HW",2495534.33333333,9718769.33333333,"conserved","PreFenton",0.030797799363508,"lowest 25%",1.71,0.79
"1123",367.1246,"HW",2495534.33333333,9718769.33333333,"conserved","PostFenton",0.11267385240233,"top 25 %",1.71,0.79
"1124",367.1246,"SW",2271049,10668628.3333333,"conserved","PostFenton",0.127701103331358,"top 25 %",1.71,0.79
"1125",367.1246,"SW",2271049,10668628.3333333,"conserved","PreFenton",0.0268583454366097,"lowest 25%",1.71,0.79
"1126",367.1398,"HW",13412745,14558198,"conserved","PreFenton",0.165528890509045,"top 25 %",1.33,0.44
"1127",367.1398,"HW",13412745,14558198,"conserved","PostFenton",0.168779420154558,"top 25 %",1.33,0.44
"1128",367.1398,"SW",15240696.6666667,17229060,"conserved","PreFenton",0.180242652522213,"top 25 %",1.33,0.44
"1129",367.1398,"SW",15240696.6666667,17229060,"conserved","PostFenton",0.206228008195572,"top 25 %",1.33,0.44
"1130",367.1527,"SW",14382589,NA,"lost","PreFenton",0.170094323651662,"top 25 %",1.93,0.53
"1131",367.161,"HW",NA,2098684.66666667,"gained","PostFenton",0.0243309495534586,"lowest 25%",1.87,0.67
"1132",367.161,"SW",2146644.66666667,4259082.33333333,"conserved","PostFenton",0.0509802662678221,"second 25 %",1.87,0.67
"1133",367.161,"SW",2146644.66666667,4259082.33333333,"conserved","PreFenton",0.0253870893965693,"lowest 25%",1.87,0.67
"1134",367.1762,"HW",12150508,7089836,"conserved","PreFenton",0.149951416235922,"top 25 %",1.47,0.37
"1135",367.1762,"HW",12150508,7089836,"conserved","PostFenton",0.0821955031159014,"top 25 %",1.47,0.37
"1136",367.1762,"SW",18017796.3333333,13652580.6666667,"conserved","PostFenton",0.163418347699529,"top 25 %",1.47,0.37
"1137",367.1762,"SW",18017796.3333333,13652580.6666667,"conserved","PreFenton",0.213085758135181,"top 25 %",1.47,0.37
"1138",367.1796,"SW",2490032,NA,"lost","PreFenton",0.0294481271008296,"third 25 %",2,0.44
"1139",367.2126,"HW",7775993.66666667,1907724.66666667,"conserved","PostFenton",0.0221170685447847,"lowest 25%",1.6,0.3
"1140",367.2126,"HW",7775993.66666667,1907724.66666667,"conserved","PreFenton",0.0959648158709268,"top 25 %",1.6,0.3
"1141",367.2126,"SW",29337787,6582895.66666667,"conserved","PreFenton",0.34696055329131,"top 25 %",1.6,0.3
"1142",367.2126,"SW",29337787,6582895.66666667,"conserved","PostFenton",0.0787957939374481,"second 25 %",1.6,0.3
"1143",367.3582,"HW",2765957,8756281.66666667,"conserved","PreFenton",0.0341351299384076,"lowest 25%",2,0.08
"1144",367.3582,"HW",2765957,8756281.66666667,"conserved","PostFenton",0.101515320949061,"top 25 %",2,0.08
"1145",367.3582,"SW",6976745,6309532.33333333,"conserved","PreFenton",0.0825098125285449,"top 25 %",2,0.08
"1146",367.3582,"SW",6976745,6309532.33333333,"conserved","PostFenton",0.0755236957645335,"second 25 %",2,0.08
"1147",368.0623,"HW",NA,1736126.66666667,"gained","PostFenton",0.0201276594888231,"lowest 25%",1,0.67
"1148",368.0962,"SW",NA,2701523.66666667,"gained","PostFenton",0.0323366361757325,"third 25 %",0.95,0.2
"1149",368.0987,"HW",3002774.66666667,2023711.33333333,"conserved","PostFenton",0.0234617516124047,"lowest 25%",1.19,0.56
"1150",368.0987,"HW",3002774.66666667,2023711.33333333,"conserved","PreFenton",0.0370577356851264,"third 25 %",1.19,0.56
"1151",368.0987,"SW",1726251.33333333,NA,"lost","PreFenton",0.0204153475425121,"lowest 25%",1.19,0.56
"1152",368.1198,"HW",NA,2708176.33333333,"gained","PostFenton",0.0313970473005173,"third 25 %",1.77,0.85
"1153",368.1198,"SW",NA,2912304.33333333,"gained","PostFenton",0.034859633777041,"third 25 %",1.77,0.85
"1154",368.1463,"HW",2323197.66666667,2342360.66666667,"conserved","PreFenton",0.0286709642356234,"lowest 25%",1.44,0.44
"1155",368.1463,"HW",2323197.66666667,2342360.66666667,"conserved","PostFenton",0.0271559897119715,"lowest 25%",1.44,0.44
"1156",368.1463,"SW",1976634.33333333,2005816.33333333,"conserved","PostFenton",0.0240091744546411,"lowest 25%",1.44,0.44
"1157",368.1463,"SW",1976634.33333333,2005816.33333333,"conserved","PreFenton",0.0233764783263282,"lowest 25%",1.44,0.44
"1158",368.1827,"HW",2381494,NA,"lost","PreFenton",0.0293904088666375,"lowest 25%",1.59,0.35
"1159",368.1827,"SW",2443760.33333333,NA,"lost","PreFenton",0.028900899626979,"third 25 %",1.59,0.35
"1160",369.0099,"HW",NA,2435470.33333333,"gained","PostFenton",0.0282354499274997,"lowest 25%",0.71,0.86
"1161",369.0099,"SW",NA,1948480.33333333,"gained","PostFenton",0.0233228753136606,"lowest 25%",0.71,0.86
"1162",369.0252,"HW",3848258.66666667,NA,"lost","PreFenton",0.0474919926894272,"third 25 %",0.56,0.5
"1163",369.0252,"SW",3538855.66666667,NA,"lost","PreFenton",0.0418519406431288,"second 25 %",0.56,0.5
"1164",369.0463,"HW",9415072,10182212,"conserved","PostFenton",0.118046741585104,"top 25 %",0.93,0.73
"1165",369.0463,"HW",9415072,10182212,"conserved","PreFenton",0.116192950974821,"top 25 %",0.93,0.73
"1166",369.0463,"SW",8813315.66666667,9157110,"conserved","PreFenton",0.104229841195508,"top 25 %",0.93,0.73
"1167",369.0463,"SW",8813315.66666667,9157110,"conserved","PostFenton",0.109608565767822,"top 25 %",0.93,0.73
"1168",369.0616,"HW",4543056,1860680.66666667,"conserved","PreFenton",0.0560666007741488,"second 25 %",0.74,0.42
"1169",369.0616,"HW",4543056,1860680.66666667,"conserved","PostFenton",0.0215716673184962,"lowest 25%",0.74,0.42
"1170",369.0616,"SW",4607411,NA,"lost","PreFenton",0.0544891088683843,"second 25 %",0.74,0.42
"1171",369.0675,"HW",NA,10160373.3333333,"gained","PostFenton",0.11779355657574,"top 25 %",1.5,1.08
"1172",369.0675,"SW",2958431.66666667,10897916,"conserved","PostFenton",0.130445625597836,"top 25 %",1.5,1.08
"1173",369.0675,"SW",2958431.66666667,10897916,"conserved","PreFenton",0.0349876112994208,"third 25 %",1.5,1.08
"1174",369.0827,"HW",11980546.6666667,13584634,"conserved","PreFenton",0.147853895487104,"top 25 %",1.12,0.62
"1175",369.0827,"HW",11980546.6666667,13584634,"conserved","PostFenton",0.157492476028413,"top 25 %",1.12,0.62
"1176",369.0827,"SW",12702479.3333333,12775937,"conserved","PreFenton",0.150224666150339,"top 25 %",1.12,0.62
"1177",369.0827,"SW",12702479.3333333,12775937,"conserved","PostFenton",0.152925118395439,"top 25 %",1.12,0.62
"1178",369.094,"HW",NA,1783037.33333333,"gained","PostFenton",0.0206715149247131,"lowest 25%",1.2,0.6
"1179",369.098,"HW",4072029.33333333,1765374.66666667,"conserved","PreFenton",0.0502535832647942,"second 25 %",0.9,0.35
"1180",369.098,"HW",4072029.33333333,1765374.66666667,"conserved","PostFenton",0.0204667440706292,"lowest 25%",0.9,0.35
"1181",369.098,"SW",3926292,NA,"lost","PreFenton",0.046433919664876,"second 25 %",0.9,0.35
"1182",369.1038,"HW",NA,19449430,"gained","PostFenton",0.225485566121347,"top 25 %",1.69,0.92
"1183",369.1038,"SW",1957227.33333333,29536775.3333333,"conserved","PostFenton",0.353548617598025,"top 25 %",1.69,0.92
"1184",369.1038,"SW",1957227.33333333,29536775.3333333,"conserved","PreFenton",0.0231469632828886,"lowest 25%",1.69,0.92
"1185",369.1191,"HW",11554576,16791813,"conserved","PostFenton",0.194674674810973,"top 25 %",1.29,0.53
"1186",369.1191,"HW",11554576,16791813,"conserved","PreFenton",0.142596921478969,"top 25 %",1.29,0.53
"1187",369.1191,"SW",12889541.3333333,17898678.3333333,"conserved","PreFenton",0.152436937137915,"top 25 %",1.29,0.53
"1188",369.1191,"SW",12889541.3333333,17898678.3333333,"conserved","PostFenton",0.214243190401367,"top 25 %",1.29,0.53
"1189",369.1344,"HW",2805696.33333333,1816159,"conserved","PostFenton",0.0210555085820705,"lowest 25%",1.05,0.29
"1190",369.1344,"HW",2805696.33333333,1816159,"conserved","PreFenton",0.0346255595824689,"third 25 %",1.05,0.29
"1191",369.1344,"SW",2430580.66666667,NA,"lost","PreFenton",0.0287450315501244,"third 25 %",1.05,0.29
"1192",369.1402,"HW",NA,3491083.66666667,"gained","PostFenton",0.0404736270911446,"third 25 %",1.86,0.79
"1193",369.1402,"SW",NA,6592018.66666667,"gained","PostFenton",0.0789049942141184,"second 25 %",1.86,0.79
"1194",369.1416,"HW",NA,2307852,"gained","PostFenton",0.0267559159699941,"lowest 25%",1.47,0.47
"1195",369.1555,"HW",12573811,13339579,"conserved","PostFenton",0.154651448532704,"top 25 %",1.44,0.44
"1196",369.1555,"HW",12573811,13339579,"conserved","PreFenton",0.155175468131276,"top 25 %",1.44,0.44
"1197",369.1555,"SW",15178534,17990167,"conserved","PostFenton",0.215338289350418,"top 25 %",1.44,0.44
"1198",369.1555,"SW",15178534,17990167,"conserved","PreFenton",0.179507491645193,"top 25 %",1.44,0.44
"1199",369.1707,"HW",2213155,NA,"lost","PreFenton",0.0273129096001263,"lowest 25%",1.18,0.23
"1200",369.1707,"SW",1930709.66666667,NA,"lost","PreFenton",0.0228333546150413,"lowest 25%",1.18,0.23
"1201",369.178,"HW",5084283,2718658.33333333,"conserved","PostFenton",0.0315185696126922,"third 25 %",1.62,0.38
"1202",369.178,"HW",5084283,2718658.33333333,"conserved","PreFenton",0.0627459721350103,"second 25 %",1.62,0.38
"1203",369.178,"SW",4072408,2301982,"conserved","PreFenton",0.0481619466699365,"second 25 %",1.62,0.38
"1204",369.178,"SW",4072408,2301982,"conserved","PostFenton",0.0275542114753828,"lowest 25%",1.62,0.38
"1205",369.1919,"HW",10211114.6666667,5470833,"conserved","PreFenton",0.12601704435848,"top 25 %",1.58,0.37
"1206",369.1919,"HW",10211114.6666667,5470833,"conserved","PostFenton",0.0634257084223212,"second 25 %",1.58,0.37
"1207",369.1919,"SW",15603164.3333333,10225527.3333333,"conserved","PostFenton",0.122397283119492,"top 25 %",1.58,0.37
"1208",369.1919,"SW",15603164.3333333,10225527.3333333,"conserved","PreFenton",0.184529341977585,"top 25 %",1.58,0.37
"1209",369.2143,"HW",2736947.33333333,NA,"lost","PreFenton",0.0337771168741637,"lowest 25%",1.76,0.29
"1210",369.2143,"SW",1796323.66666667,NA,"lost","PreFenton",0.0212440513416006,"lowest 25%",1.76,0.29
"1211",369.2283,"HW",4319544.33333333,NA,"lost","PreFenton",0.0533082065603498,"second 25 %",1.7,0.3
"1212",369.2283,"SW",7665128,2197378.33333333,"conserved","PreFenton",0.0906509087385737,"top 25 %",1.7,0.3
"1213",369.2283,"SW",7665128,2197378.33333333,"conserved","PostFenton",0.0263021288993966,"lowest 25%",1.7,0.3
"1214",369.301,"HW",NA,2226749.33333333,"gained","PostFenton",0.025815658044323,"lowest 25%",1.91,0.18
"1215",369.301,"SW",NA,1746755.33333333,"gained","PostFenton",0.0209082720240295,"lowest 25%",1.91,0.18
