Mass,PreFenton,PreFentonGoethite,PostFenton,PostFentonGoethite,Forest
499.1305,4951806.33333333,7485485,29208361,10595006.6666667,HW
471.1355,7393023.66666667,5549782.33333333,32281532,21454447,HW
517.141,3549664.66666667,3677247.33333333,34525895.3333333,6710868.33333333,HW
255.233,0,0,0,2150699.66666667,SW
281.1395,0,0,0,1644233.33333333,SW
281.2486,0,0,0,3814783.33333333,SW
283.1551,0,0,0,1480849.5,SW
285.1344,0,0,0,1477414.5,SW
287.2228,2494251.33333333,4951783,0,0,SW
293.1758,0,1805039.33333333,0,2223623.66666667,SW
293.1792,0,0,0,2148275,SW
295.1187,1688358.33333333,1787790.33333333,0,2473886.33333333,SW
295.1551,0,0,0,1477283,SW
297.0827,0,0,1826558.66666667,0,SW
297.098,0,0,0,1619391.66666667,SW
297.1344,1534436.33333333,2550678.33333333,0,3809433.66666667,SW
297.1708,0,0,0,1884008.5,SW
297.2435,0,0,0,0,SW
298.1408,0,1371417.5,0,1562952,SW
299.0772,0,0,1406415,0,SW
299.1137,0,0,1492179,2364481.66666667,SW
299.15,0,2073256,0,3873521.33333333,SW
299.1864,1454626.5,2198274.33333333,0,2586528.66666667,SW
299.2016,0,0,0,0,SW
301.1293,0,0,0,2731339.66666667,SW
301.1656,0,2113305.33333333,0,3460944.66666667,SW
301.202,0,2366495,0,2760362.66666667,SW
303.1086,0,0,1504553.5,0,SW
303.1449,0,0,0,2298546.66666667,SW
303.1813,0,0,0,1923810.33333333,SW
303.2177,1808635.33333333,2753350,0,3080783,SW
305.1395,0,1667494.5,0,1954551,SW
305.1606,0,0,0,1787642,SW
305.1758,0,0,0,1484924.5,SW
307.1187,1746942.5,1864906.33333333,0,2353639,SW
307.1398,2734344.33333333,4360525.33333333,0,2937653.5,SW
307.1551,1651295.66666667,2757711.66666667,0,2625175.33333333,SW
307.1949,0,0,0,1724061,SW
311.1864,1481587.5,2663571.33333333,0,3083342.33333333,SW
311.2228,0,1671748.33333333,0,0,SW
311.2955,0,0,0,1781445.5,SW
313.1769,0,1815020,0,0,SW
313.1809,0,0,0,1745887.66666667,SW
313.2021,0,2079472.66666667,0,2679523.33333333,SW
313.2384,0,1779106,0,0,SW
314.1358,0,2046273,0,2233381.66666667,SW
315.1238,1537537,1403263,0,0,SW
315.1966,2370913.66666667,3869695.66666667,0,2001574,SW
315.2177,1711290.33333333,3063470.33333333,0,3516375.66666667,SW
315.2541,0,1442919.5,0,0,SW
316.1514,1417553.33333333,1447737.5,0,1608023,SW
317.1759,0,2334061,0,2095310,SW
319.0857,0,0,0,0,SW
319.1762,0,1786601,0,2768341.66666667,SW
319.1915,1585985.5,2754966.33333333,0,1920131,SW
319.2126,5024764,9109061.33333333,0,4428849.66666667,SW
321.1191,0,0,1708374.66666667,1815859.66666667,SW
321.1555,2100393,2428098,0,1720207.66666667,SW
321.2071,0,1662241.33333333,0,0,SW
321.2105,0,0,0,1954714,SW
322.1408,0,0,0,0,SW
323.117,0,0,0,0,SW
323.1534,0,2528682,0,2020925,SW
324.1565,0,2017315.33333333,0,1910211.33333333,SW
325.0963,0,0,0,0,SW
325.1479,0,1760588,0,1989684.5,SW
325.1691,0,1585361,0,1967462.5,SW
326.1357,0,0,0,2421915.33333333,SW
327.1238,0,1674599.5,0,0,SW
327.1562,0,0,0,0,SW
327.1601,0,0,0,1642134.5,SW
327.1925,0,1715750.33333333,0,0,SW
329.1718,0,1940142.33333333,0,0,SW
332.1252,0,1775660,0,0,SW
333.2071,7061512,12702195,0,3934486.66666667,SW
333.2283,0,0,0,1564812,SW
335.117,0,0,0,0,SW
335.1898,0,0,0,1582946.5,SW
335.2075,5765238.66666667,10570702.6666667,0,4776838,SW
335.2228,2368122,3864188.66666667,0,2232817.5,SW
336.1565,0,0,0,0,SW
337.0963,0,0,0,0,SW
337.1504,0,1809986.5,0,2238028,SW
337.169,0,5192791.66666667,0,2861656.5,SW
337.2385,0,0,0,1580897.33333333,SW
338.1092,0,0,1872380.5,0,SW
338.1357,1651358,1709617,0,1944034.33333333,SW
339.1119,0,0,0,0,SW
339.1483,0,0,0,2224085,SW
339.1636,0,3064367,0,2546737.66666667,SW
339.1661,0,0,0,2187907.5,SW
339.1847,0,0,0,0,SW
339.2541,0,2043925.5,0,10018802.3333333,SW
341.1276,0,0,0,1616863.5,SW
341.1354,0,0,0,0,SW
341.176,0,1515881,0,0,SW
341.2334,0,2935560.66666667,0,4433546.66666667,SW
341.2697,0,0,0,1568647.5,SW
342.2035,0,0,0,3512365,SW
343.1585,0,0,0,2564326,SW
343.1915,0,1783649.33333333,0,2044717.33333333,SW
343.249,0,2014491.33333333,0,0,SW
345.1093,0,1637733.66666667,0,0,SW
346.1984,0,0,0,2637563.66666667,SW
347.117,0,3869668.66666667,0,4923897,SW
347.146,0,0,0,0,SW
347.2228,0,2162093,0,0,SW
348.1201,0,2179983,0,0,SW
348.13,0,0,0,1637993.33333333,SW
348.1565,0,1632281.5,0,0,SW
348.1929,0,1678756,0,0,SW
349.0413,0,0,1946719,0,SW
349.0963,0,0,0,0,SW
349.2054,0,0,0,0,SW
351.112,0,0,0,1922812,SW
351.1483,0,1606240.33333333,0,1917191,SW
351.1661,3029068.66666667,4417296.33333333,0,4152955.33333333,SW
351.1847,0,4611520.33333333,0,4039809,SW
351.2025,0,2099586.5,0,2280069.66666667,SW
352.125,0,0,1795869,0,SW
352.1879,0,0,0,1544385,SW
353.0912,0,0,0,0,SW
353.1276,0,4104353.66666667,0,7416851,SW
353.164,0,2485164.66666667,0,3003242.5,SW
353.2334,2361960.66666667,4622699.66666667,0,4805000,SW
355.1068,0,0,0,1612992,SW
355.1433,0,0,0,1747787.5,SW
355.1511,0,0,0,0,SW
355.1585,0,0,0,2150284,SW
355.1949,0,2635590,0,0,SW
355.249,1651532,2672063.33333333,0,7133498.33333333,SW
356.2191,0,0,0,3763979.66666667,SW
357.0861,0,1562449,0,0,SW
357.1377,0,0,0,1659231.5,SW
357.1741,0,1984779,2059666,3366959,SW
357.2071,0,1843958,0,1666508.5,SW
357.2647,0,2183066,0,1615454.5,SW
358.1062,0,0,2376019.5,0,SW
358.2348,0,0,0,2188831,SW
359.1534,0,0,0,1878981.5,SW
359.1824,0,0,0,0,SW
359.2228,0,1903829.5,0,2097348,SW
360.1929,0,0,0,0,SW
360.214,0,0,0,2372738,SW
361.0963,0,0,0,1649561,SW
361.1617,0,0,0,1561509,SW
361.2384,0,1680439.5,0,0,SW
361.2596,0,1744326,0,0,SW
362.1457,0,0,0,1722714.5,SW
362.1722,0,1884291,0,0,SW
362.2086,0,0,0,0,SW
363.1119,0,1680967.66666667,0,2459995,SW
364.1548,0,1710208,0,0,SW
365.0912,0,0,0,1644007.5,SW
365.1276,0,1902840,0,2677880.66666667,SW
365.164,0,2458968.33333333,0,2125870.66666667,SW
365.2334,2783808,5598402,0,3410585.66666667,SW
366.0986,0,0,1637379,0,SW
367.1069,0,1555203,0,1827806.33333333,SW
367.1432,0,2895268.66666667,0,3487124,SW
367.1796,2490032,5701722.33333333,0,3863456,SW
367.249,0,3041732,0,2594058.33333333,SW
367.2854,0,1822173,0,8580373.66666667,SW
368.0961,0,0,2701523.66666667,0,SW
369.0861,0,0,0,1725163.33333333,SW
369.1225,0,2311489,0,3677857.33333333,SW
369.1304,0,0,0,0,SW
369.1589,0,0,0,2953303,SW
369.1742,0,1686108.5,0,0,SW
369.2072,0,1570836.5,0,0,SW
369.2647,0,1629347,0,2904951.66666667,SW
370.2347,0,0,0,1785590.33333333,SW
371.0654,0,0,0,0,SW
371.1534,0,0,0,2735650.5,SW
371.1824,0,1613213.5,0,0,SW
371.1898,0,0,0,2300205.5,SW
372.1712,1863389,3645790.33333333,0,1878850,SW
372.1969,0,0,0,0,SW
372.2334,0,1879408,0,0,SW
373.0881,0,0,1753422.5,0,SW
373.0963,0,3399440.33333333,0,4463960.33333333,SW
373.0988,0,0,2312718,0,SW
373.1325,2155272.33333333,3013914.33333333,0,1873187.5,SW
373.1617,0,0,0,0,SW
373.1691,0,0,0,0,SW
374.1457,0,0,0,0,SW
374.1755,0,0,0,0,SW
374.2297,0,0,0,0,SW
375.0754,1953529,2857958.33333333,0,0,SW
375.1038,0,0,5508357.33333333,1821793,SW
375.1198,1793813.33333333,2037917.33333333,0,1700465.5,SW
375.1483,0,0,0,2190095.33333333,SW
376.1613,0,0,0,0,SW
376.1878,0,0,0,0,SW
376.2089,0,0,1904412,0,SW
377.0857,0,0,2638057,0,SW
377.1276,0,0,0,2030392.5,SW
377.1718,0,0,0,0,SW
377.2004,0,0,0,1705495,SW
377.2545,0,0,0,1585117,SW
378.1341,0,1574610,0,0,SW
378.1705,0,1918342.33333333,0,0,SW
379.1068,0,2347390.33333333,0,3453827,SW
379.1433,0,0,0,2590068,SW
379.1796,0,3138146.5,0,0,SW
379.1974,1912085,2874262.33333333,2275895.33333333,4162290,SW
379.216,0,3735792.66666667,0,2914380.33333333,SW
380.1351,0,0,0,0,SW
380.1497,0,1915363.66666667,0,1956372.5,SW
381.1225,0,1813213,0,2613340,SW
381.1313,11724797.3333333,0,0,0,SW
381.1589,0,2386150,0,3923899.33333333,SW
381.1953,2273231.5,8192239.33333333,0,3390632.5,SW
381.2647,0,1579254,0,4317826.66666667,SW
382.0935,0,0,2071008,0,SW
383.1017,0,0,0,2240619.5,SW
383.1292,14689830.3333333,33030865.3333333,4434347,8624758,SW
383.1381,0,2107201,0,3097720.33333333,SW
383.1559,0,0,2813013,2626685.33333333,SW
383.1746,0,0,0,2787126.5,SW
383.2228,0,0,0,0,SW
383.2803,0,2364259,0,11013277.6666667,SW
385.081,0,0,0,1685828.5,SW
385.1449,0,2659592.66666667,0,0,SW
385.1538,0,0,0,2354737,SW
385.1616,0,0,0,0,SW
385.1691,0,0,0,2333310.5,SW
386.2126,0,0,0,1689655,SW
386.2297,0,0,0,0,SW
387.1117,4468619.33333333,6477086.66666667,0,4300219.33333333,SW
387.1484,0,0,0,1940453.5,SW
387.2752,0,1969304.33333333,0,2167608,SW
388.0935,0,0,1761281.33333333,0,SW
388.125,0,0,0,0,SW
388.1919,0,0,0,0,SW
388.2089,0,0,0,3016726.66666667,SW
389.1639,0,0,1875063,2304944.5,SW
389.2909,0,1976053,0,0,SW
390.1405,0,0,0,0,SW
390.2035,0,1724826,0,0,SW
390.2068,0,2036487.33333333,0,0,SW
391.1875,0,0,0,0,SW
391.249,1844186.5,2977922.33333333,0,1937033.5,SW
391.2523,0,0,0,2317851,SW
392.1351,1802097,0,0,0,SW
392.1562,0,0,0,1995511,SW
393.1224,0,2825018.33333333,0,3253495.33333333,SW
393.1589,0,2467222.33333333,0,0,SW
393.1953,0,2761031.66666667,0,2109257.5,SW
393.2317,0,3247779.33333333,0,2998480.5,SW
393.2646,0,2163540.66666667,0,0,SW
394.1653,1704706,2927775.66666667,0,2810246.5,SW
395.1012,0,0,2371545.33333333,0,SW
395.1018,0,0,0,0,SW
395.1381,0,0,0,2669867,SW
395.1745,0,3064311,0,3214659.5,SW
395.2109,0,2915690.5,0,2906919.5,SW
397.1174,0,0,0,2558361,SW
397.1538,0,0,0,3330366.66666667,SW
397.1715,0,0,3393497,3806700.33333333,SW
397.1902,0,2560312.33333333,0,3319461.5,SW
397.2596,2026664,3580056,0,3516581.66666667,SW
399.0966,0,0,0,1932325,SW
399.1241,0,0,2214726,2230398.66666667,SW
399.1427,0,0,3121609,0,SW
399.2752,0,2499340,0,3766421.66666667,SW
400.1919,0,0,0,0,SW
401.1123,0,0,0,2460404,SW
401.13,0,0,2603169,0,SW
401.1487,0,2159606.66666667,0,0,SW
401.1737,0,2338297.66666667,0,0,SW
402.2075,0,1633023,0,1745022,SW
402.2439,0,0,0,0,SW
403.0986,0,0,2359412.33333333,0,SW
403.1067,0,0,0,2727067,SW
403.1432,0,0,0,2014945.5,SW
403.1893,0,2073810,0,0,SW
403.2701,1868807.33333333,3548377.66666667,0,2639875,SW
403.3065,0,1990652.5,0,0,SW
405.1223,2180190,2804093.33333333,1644275,6191645,SW
405.1347,0,1971070.33333333,0,2040265.33333333,SW
405.1436,0,2049462,0,0,SW
405.1589,0,0,0,2139595.33333333,SW
405.1953,0,2649424.5,0,0,SW
405.2647,0,2132872.66666667,0,1698119.5,SW
406.2347,0,0,0,0,SW
407.1137,1673416,0,0,0,SW
407.138,0,3817313,2053894.5,5183183,SW
407.1745,1878220.5,2538595.66666667,0,2487145,SW
407.2109,0,3539984.33333333,0,0,SW
407.265,2226555,3202921.33333333,0,2430575.5,SW
409.1174,0,2646134.33333333,0,3520687.66666667,SW
409.1657,0,0,0,0,SW
409.1902,1940129.66666667,5612494.66666667,0,4673033.66666667,SW
409.2079,1894733,3643002,2495920.66666667,5191178.66666667,SW
409.2266,0,2151195.5,0,0,SW
409.2596,2259962.66666667,3407826,0,2605581.66666667,SW
410.1066,0,0,2690680.33333333,0,SW
410.1667,0,0,0,1656753,SW
410.2218,0,2538147.66666667,0,0,SW
410.2297,0,2607097,0,0,SW
411.1695,0,0,0,2615893,SW
411.1871,0,3274435,2385383.66666667,3296854,SW
411.2752,0,1901360.5,0,0,SW
412.1041,0,0,2117244.5,0,SW
412.1223,0,0,2259919,0,SW
412.2283,0,1819528.66666667,0,0,SW
413.1123,0,0,0,0,SW
413.122,0,0,4414120,0,SW
413.1487,0,1840596.5,0,0,SW
413.1663,0,0,3321683,0,SW
414.2075,0,0,0,0,SW
415.0915,0,0,0,1720006,SW
415.128,0,0,0,2321118,SW
415.1456,0,0,1901794.5,0,SW
415.1644,0,3013886.66666667,0,0,SW
416.2038,0,1946108.33333333,0,2521168.33333333,SW
417.1686,0,1852489.66666667,0,0,SW
417.2646,0,2245081,0,0,SW
417.2858,0,1928861.66666667,0,0,SW
418.1984,0,1824144,0,0,SW
419.1672,0,0,0,0,SW
419.2109,0,0,0,2070222,SW
419.3014,0,2319909.5,0,0,SW
420.1512,0,0,0,0,SW
421.0811,0,0,0,0,SW
421.1172,0,0,2008648.5,2485983.66666667,SW
421.1635,0,4350959,0,0,SW
421.1902,0,3068398,0,0,SW
421.2443,0,2085783,0,3357742.5,SW
423.1694,0,0,0,2894973,SW
423.1791,1822025,4739318.66666667,0,0,SW
423.2058,0,3594656.33333333,0,0,SW
423.2752,0,2158152.33333333,0,0,SW
424.209,0,1985154.5,0,0,SW
424.2257,0,3490817.5,0,5893941.66666667,SW
425.1122,0,0,0,2970730.66666667,SW
425.1487,0,0,0,2335577.5,SW
425.1762,0,1859254,0,0,SW
425.1851,0,2959682.66666667,0,2967351,SW
425.2027,0,2186948,1906020,2977212.33333333,SW
425.3636,0,0,0,2033056.5,SW
426.1196,0,0,2133285.5,0,SW
427.128,0,0,0,2379748,SW
427.2701,2010869.5,3335375,0,2663438,SW
428.1172,0,0,2710867,0,SW
428.2402,0,1908078,0,0,SW
428.2595,0,1729740.5,0,0,SW
429.2647,0,1820476.5,0,0,SW
429.2858,0,2176080.66666667,0,2669480.33333333,SW
430.1041,0,2346863.33333333,0,3072122.66666667,SW
430.1578,0,0,0,0,SW
430.2025,0,0,0,1684449,SW
430.2195,0,0,0,1977926,SW
430.2388,0,0,0,0,SW
431.0962,0,4390015.66666667,0,0,SW
432.1197,0,1788555.66666667,2118200.5,2441134,SW
432.1988,0,0,0,0,SW
433.2806,0,2817845,0,0,SW
433.3323,0,0,0,2586876.5,SW
434.1933,0,1902575.33333333,0,0,SW
435.1621,0,0,0,0,SW
435.1694,0,0,0,2809621.5,SW
435.2058,0,0,0,3598209,SW
435.2235,3001005.33333333,4499956.33333333,1945522,5062030.33333333,SW
435.2752,0,2514245.33333333,0,0,SW
435.2962,0,1969850.5,0,0,SW
437.122,0,1928626,0,0,SW
437.1487,0,0,0,2374067,SW
437.1851,0,2576044.66666667,0,0,SW
437.2028,0,0,1698701.66666667,2952111,SW
437.2215,0,3368105.66666667,0,6912088.33333333,SW
437.2391,0,0,0,3654231,SW
439.1644,0,0,0,2286028.66666667,SW
439.182,0,2150665,3032676.66666667,3890805.66666667,SW
439.2008,0,3437746.33333333,0,0,SW
439.2126,0,0,0,0,SW
439.2701,1719599.33333333,3633495.33333333,0,2645786,SW
440.1171,0,0,2813269.33333333,2465329.66666667,SW
440.2038,0,0,0,0,SW
441.2164,0,2451568,0,0,SW
441.2647,0,2096305.66666667,0,0,SW
441.2857,0,2230789.66666667,0,1749937,SW
442.1831,0,0,0,1792649,SW
442.2195,0,2279693.66666667,0,2266007,SW
442.2388,0,1924190,0,0,SW
443.2803,0,1803028.5,0,0,SW
444.1988,0,0,0,1848155.33333333,SW
445.1021,0,0,0,0,SW
445.1199,0,0,2318145,0,SW
445.2807,0,1840830,0,2156512,SW
445.2959,0,0,0,0,SW
447.1177,0,2068491,0,2062645.33333333,SW
447.2599,2522475.33333333,5965686.66666667,0,3981526,SW
449.1947,0,1680647.5,0,0,SW
449.2756,2653863,4723080,0,0,SW
449.2907,0,0,0,0,SW
449.2909,0,1773081.5,0,0,SW
450.1616,0,0,0,0,SW
451.2104,0,2662390,0,0,SW
451.2128,0,0,0,0,SW
451.2184,1661546,2468092.66666667,1875860.5,3010171.33333333,SW
451.2548,0,3370063.66666667,2252920,5077966,SW
453.18,0,0,0,2543500,SW
453.1977,0,0,1859035,2539471.5,SW
453.2164,0,2831465.5,0,2446474.5,SW
453.2857,0,2221854,0,1854293.66666667,SW
455.0863,0,0,0,0,SW
455.1786,0,0,0,0,SW
455.1957,0,1920548.5,0,0,SW
455.2803,0,0,0,0,SW
455.3014,0,0,0,0,SW
456.1988,0,0,0,0,SW
457.2806,0,2430354,0,2704356.66666667,SW
457.296,0,0,0,0,SW
459.2963,0,1931576.33333333,0,0,SW
461.2756,0,2505629.66666667,0,2021554.33333333,SW
462.1302,3887444.33333333,5076016,2829381,4151284.33333333,SW
462.2093,0,0,0,0,SW
463.1035,1652956,0,0,0,SW
463.1127,0,2335938.66666667,0,2151666.5,SW
463.2548,1711701.5,3053930.33333333,0,2756916.66666667,SW
463.3065,0,0,0,0,SW
465.1191,1845227,0,0,0,SW
465.1977,0,0,2883887,3741128.33333333,SW
465.2341,2484749.33333333,3911326,0,3413448,SW
465.2705,0,2410824.33333333,0,2084211,SW
467.1958,0,0,0,0,SW
467.2133,1951848,2750775,0,2947520,SW
467.244,0,0,0,0,SW
467.2497,0,2002573,0,1757305,SW
467.3015,0,2055382.5,0,0,SW
469.1846,0,2756238,0,0,SW
469.1926,1789307.33333333,3458527.66666667,2659362,4644635.66666667,SW
469.2807,1893496.66666667,3168906.66666667,0,2552946,SW
469.2959,0,0,0,0,SW
470.1277,0,0,2902555,1974969.5,SW
470.1515,0,0,1915071,0,SW
471.2963,0,2054125.33333333,0,1902215.33333333,SW
471.3116,0,0,0,0,SW
472.1494,0,0,0,0,SW
473.2756,2162290.33333333,4002311.33333333,0,3532286.33333333,SW
473.3273,0,0,0,0,SW
474.1287,0,0,0,0,SW
475.1128,0,0,0,0,SW
475.2548,1886466.33333333,4133592.33333333,0,4450005.66666667,SW
475.2913,0,2133721,0,1789654.66666667,SW
475.3066,0,1989907.5,0,0,SW
477.1283,0,1677745,0,1678431,SW
477.1355,0,0,2591196.5,2846385,SW
477.2705,0,2100832,0,2231735,SW
479.0984,1844805.5,0,0,0,SW
479.1348,1598286,0,0,0,SW
479.2497,0,1788230,0,2330276.33333333,SW
480.1723,0,0,0,1987978.5,SW
481.1846,3458632,8657800.66666667,0,0,SW
481.229,0,2119391.66666667,0,2525762.66666667,SW
481.2596,0,0,0,0,SW
481.2654,0,2066859.5,0,1856580,SW
482.1278,0,0,0,0,SW
482.1642,0,0,0,0,SW
482.1668,6791587.33333333,8071426.66666667,0,0,SW
483.1816,0,2860842.33333333,0,0,SW
483.2003,6067287,14454400.6666667,0,1985774,SW
483.2083,0,1693163.5,0,3370472.33333333,SW
483.2963,0,2632495,0,3206124,SW
483.2997,0,0,0,2322442,SW
483.3116,0,0,0,0,SW
484.1252,0,0,1857456,0,SW
484.2048,0,0,0,1783861,SW
485.1973,2071406.33333333,4659583,0,0,SW
485.2062,0,0,3104328,0,SW
485.2215,0,0,0,2253811,SW
485.3121,0,0,0,0,SW
485.3484,0,0,0,0,SW
486.1464,0,0,1809794.5,0,SW
487.2912,2402447.33333333,3711795,0,3600032.33333333,SW
488.1886,0,3774386.33333333,0,2597154,SW
488.1996,0,0,0,0,SW
488.236,0,0,0,0,SW
489.2202,0,0,0,0,SW
489.2705,2170720.66666667,5105211.66666667,0,3784789.33333333,SW
489.3069,0,1639895.5,0,1725527,SW
489.3222,0,0,0,0,SW
491.1537,0,2823540,0,0,SW
491.2498,2045667,5174599.66666667,0,6044856.33333333,SW
491.2861,0,2972830.66666667,0,1811821,SW
493.1141,1648004.5,0,0,0,SW
493.1675,0,0,0,0,SW
493.2655,0,1791619,0,2312137.66666667,SW
493.3171,0,0,0,0,SW
494.188,0,0,0,0,SW
495.1639,2135201.66666667,5849273.66666667,0,0,SW
495.2389,0,0,0,0,SW
495.2446,0,2654227.66666667,0,2905476.66666667,SW
495.2811,0,2093021,0,2901382.66666667,SW
496.1824,5401280,7947844,0,0,SW
497.161,0,2138292.5,0,0,SW
497.1795,0,3751714,0,0,SW
497.2239,0,2188580.33333333,0,2734911.66666667,SW
497.2909,0,1879847.66666667,0,0,SW
497.312,0,1760723.33333333,0,1729665.5,SW
499.1854,0,0,0,0,SW
499.241,0,0,0,0,SW
499.2913,2036339,3311331.66666667,0,3317843,SW
501.192,0,1954441.5,0,0,SW
501.2679,0,0,0,0,SW
501.2705,1913682.5,4687346.66666667,0,4581045.33333333,SW
501.3069,1877190.5,2337097.66666667,0,2277559,SW
502.154,0,0,2744494.5,0,SW
503.2862,2110380.66666667,4300374,0,3021418.66666667,SW
505.1338,0,0,0,0,SW
505.1693,0,2630736,0,0,SW
505.1747,0,2192047.33333333,0,0,SW
505.229,1821511.33333333,3457031,0,4636526,SW
505.2654,2199880.66666667,5444958,0,4264133,SW
505.3019,0,1832287.66666667,0,0,SW
506.1202,0,0,0,0,SW
506.1991,2094954.33333333,6706910,1912163,3818413.5,SW
507.0932,0,0,0,0,SW
507.146,0,0,2461069.5,0,SW
507.1832,0,0,0,0,SW
507.1904,2239679,2588767,0,0,SW
507.2447,0,2345740,0,4166596.33333333,SW
507.2811,0,2351374,0,2288618,SW
507.3328,0,1663156.5,0,0,SW
509.1454,0,1645988.5,0,0,SW
509.2181,0,0,0,0,SW
509.2239,0,2399924.66666667,0,3697682.33333333,SW
509.2545,0,0,0,0,SW
509.312,0,2274658.66666667,0,0,SW
511.2395,0,2032727,0,2295386.33333333,SW
511.2701,0,2222509.66666667,0,0,SW
512.1984,0,0,0,0,SW
512.211,0,2032761.66666667,0,2369657.66666667,SW
512.2361,0,1674362.66666667,0,1901790,SW
513.2188,0,1961798,2257519,4994883,SW
513.3069,0,2306206,0,0,SW
513.3103,0,0,0,1955312,SW
513.3221,0,0,0,1976304.33333333,SW
515.2708,0,0,0,2230423,SW
515.2781,0,0,0,0,SW
515.2835,0,0,0,0,SW
515.2861,2095788.66666667,5248046.33333333,0,3909497.33333333,SW
516.2309,0,0,0,0,SW
516.2674,0,0,0,0,SW
517.1046,0,0,2138452.5,0,SW
517.229,1970754,3829512.33333333,2102189.66666667,5093281.66666667,SW
517.2654,2328643.33333333,6765321.33333333,0,5624055.33333333,SW
517.3018,0,2481418,0,2119842.66666667,SW
519.2446,0,3947652.66666667,0,4097642.66666667,SW
519.281,0,5807919.66666667,0,3548949.66666667,SW
520.1357,0,0,0,1820177.5,SW
521.1609,0,0,1599678.5,0,SW
521.2238,0,0,0,2471720.33333333,SW
521.2603,0,2608459,0,3242450.66666667,SW
523.1612,0,0,0,0,SW
523.2337,0,0,0,0,SW
523.2395,0,0,0,2494769,SW
523.325,0,0,0,0,SW
523.3277,0,1851570.33333333,0,0,SW
525.2189,0,2116964.33333333,2166586.5,4196655.66666667,SW
525.2552,0,0,0,1754891.5,SW
526.2518,0,0,0,1731597,SW
527.19,0,2159964.5,0,0,SW
527.2344,0,0,0,2433999.66666667,SW
527.3226,0,1722210,0,0,SW
528.1514,3982697,5558112,0,3673202.66666667,SW
528.231,0,0,0,1575690,SW
528.2674,0,2047839.5,0,1735690,SW
529.2137,0,0,1949858.5,2443367.33333333,SW
529.2501,0,0,0,1816823.5,SW
529.2688,0,2349646.5,0,0,SW
529.3018,0,2221400.66666667,0,2372152.5,SW
529.3052,0,0,0,2986742.5,SW
529.3171,0,0,0,0,SW
529.3382,0,1776987.5,0,1900803.5,SW
531.1486,0,2289480.66666667,0,0,SW
531.2447,1608174.5,3303410,1845073,5337676,SW
531.3327,0,0,0,0,SW
533.2604,1817537,3854807.66666667,0,4494889.33333333,SW
533.2968,0,5487404.66666667,0,3000360.33333333,SW
533.3484,0,0,0,0,SW
535.0882,0,0,0,0,SW
535.1516,0,0,2030489,0,SW
535.2033,0,0,1774769.5,0,SW
535.2396,0,2004577.66666667,0,3173205.33333333,SW
535.276,0,2498486.33333333,0,3245567.33333333,SW
537.1767,0,0,0,0,SW
537.2188,0,0,0,2217468.33333333,SW
537.2553,5964968,9221860.33333333,0,4338128.33333333,SW
537.3069,1809457,3452131,0,2517796.33333333,SW
537.3433,0,0,0,0,SW
539.0468,0,0,0,0,SW
539.1923,0,0,0,0,SW
539.2345,0,1577436,0,2625777.66666667,SW
539.2709,0,2105867.33333333,0,1926214,SW
539.3073,0,0,0,1894981,SW
539.3226,0,1862153.66666667,0,1821778,SW
540.1933,0,0,0,2081836,SW
540.2675,0,0,0,0,SW
541.2501,0,0,0,1803447.33333333,SW
541.2807,0,0,0,0,SW
541.3018,0,2530433,0,2404704.33333333,SW
541.3382,0,0,0,0,SW
541.4484,0,0,0,0,SW
542.2466,0,0,0,0,SW
542.2831,0,1675280,0,1711610,SW
543.2296,0,0,0,1915355,SW
543.2784,0,0,0,0,SW
543.2811,0,3018653.33333333,0,3989453.66666667,SW
543.2963,0,1860679.33333333,0,0,SW
543.3175,0,1830982.66666667,0,1893080.5,SW
544.2623,0,0,0,0,SW
545.2604,1744447.5,3746655.33333333,1708452.5,6272226.33333333,SW
545.2968,0,2455390.33333333,0,2744033.33333333,SW
545.312,0,1731251,0,0,SW
547.134,0,0,0,1617488.5,SW
547.2396,0,1818650,0,3050995.66666667,SW
547.2761,1578824.5,5356657.66666667,0,4431687.66666667,SW
547.3125,0,2340464,0,0,SW
547.3277,0,1781783.5,0,0,SW
548.2097,0,1776891.66666667,0,2079526.66666667,SW
549.2552,0,1583071.5,0,2451031,SW
549.2917,0,2487338.33333333,0,2504448.33333333,SW
549.3433,0,0,0,0,SW
551.2346,0,0,0,1968143.33333333,SW
551.271,0,0,0,1907214,SW
551.3226,0,2545887,0,2159018,SW
553.1352,1721336.66666667,0,0,0,SW
553.1716,0,0,0,0,SW
553.208,0,0,0,0,SW
553.2138,0,0,0,2154779.33333333,SW
553.2503,0,1883369.66666667,0,2493551.33333333,SW
553.3383,0,0,0,0,SW
554.2831,0,0,0,0,SW
555.1872,0,0,0,0,SW
555.2294,0,0,0,2536656.33333333,SW
555.26,0,1547576.5,0,0,SW
555.2659,0,0,0,1811492.33333333,SW
555.3176,0,1963842.33333333,0,2007551.5,SW
556.1707,0,0,0,0,SW
556.2623,0,0,0,0,SW
556.2988,0,0,0,0,SW
557.2756,0,2426951,0,1793705.5,SW
557.2968,0,2583793,0,2863747.66666667,SW
557.3332,0,1677787.5,0,0,SW
559.2242,0,0,1520466,1711442.5,SW
559.2397,0,2341877.66666667,1736861.66666667,3765649.66666667,SW
559.276,0,2577908,0,3393424.66666667,SW
559.3124,0,2179059,0,2042596.66666667,SW
559.3277,0,0,0,0,SW
559.4861,0,0,0,0,SW
560.183,0,0,1804154,0,SW
