Mass,Forest,treatment,intensity,total,rel_abund,HC,OC,percentile,perc
659.1313,SW,PreFentonGoethite,0,8882618607.166666,0,1.39130434782609,0.956521739130435,51,second 25 %
659.1313,SW,PostFenton,0,8884038661.5,0,1.39130434782609,0.956521739130435,51,second 25 %
659.1313,SW,PreFenton,0,8442516687.333333,0,1.39130434782609,0.956521739130435,47,third 25 %
659.1313,HW,PostFentonGoethite,0,8295042489.333333,0,1.39130434782609,0.956521739130435,50,third 25 %
659.1313,SW,PostFentonGoethite,0,10442460691.833334,0,1.39130434782609,0.956521739130435,47,third 25 %
659.1313,HW,PreFenton,0,8822958103.333334,0,1.39130434782609,0.956521739130435,43,third 25 %
659.1313,HW,PostFenton,1582214,8918337356.5,1.7741131970600176e-4,1.39130434782609,0.956521739130435,50,third 25 %
659.1677,SW,PreFenton,0,8442516687.333333,0,1.5,0.875,47,third 25 %
659.1677,HW,PreFenton,3165807.5,8822958103.333334,3.588147493077124e-4,1.5,0.875,74,second 25 %
659.1677,SW,PreFentonGoethite,0,8882618607.166666,0,1.5,0.875,51,second 25 %
659.1677,HW,PostFentonGoethite,7658349.33333333,8295042489.333333,9.232441356606995e-4,1.5,0.875,93,top 25 %
659.1677,SW,PostFenton,8485213,8884038661.5,9.551076175266598e-4,1.5,0.875,93,top 25 %
659.1677,HW,PreFentonGoethite,9528987.33333333,10813785976.333332,8.811888226924533e-4,1.5,0.875,94,top 25 %
659.1677,HW,PostFenton,10664941.3333333,8918337356.5,0.0011958441250891135,1.5,0.875,96,top 25 %
659.1677,SW,PostFentonGoethite,4983646.33333333,10442460691.833334,4.7724827321886474e-4,1.5,0.875,84,top 25 %
659.2041,HW,PreFenton,4483434.66666667,8822958103.333334,5.081554977545249e-4,1.6,0.8,84,top 25 %
659.2041,SW,PreFenton,3302175,8442516687.333333,3.91136330823532e-4,1.6,0.8,77,top 25 %
659.2041,HW,PreFentonGoethite,8462660.66666667,10813785976.333332,7.825807432464216e-4,1.6,0.8,92,top 25 %
659.2041,HW,PostFentonGoethite,4276077.33333333,8295042489.333333,5.154979421542415e-4,1.6,0.8,83,top 25 %
659.2041,SW,PostFentonGoethite,3983539,10442460691.833334,3.814751252178885e-4,1.6,0.8,79,top 25 %
659.2041,SW,PostFenton,3535194.66666667,8884038661.5,3.9792652884175766e-4,1.6,0.8,79,top 25 %
659.2041,HW,PostFenton,5361984,8918337356.5,6.012313490352544e-4,1.6,0.8,87,top 25 %
659.2041,SW,PreFentonGoethite,2341759.66666667,8882618607.166666,0.00026363393164007893,1.6,0.8,70,second 25 %
659.2405,HW,PostFenton,1989266.66666667,8918337356.5,2.230535342124978e-4,1.69230769230769,0.730769230769231,58,second 25 %
659.2405,SW,PostFenton,1890477.66666667,8884038661.5,2.1279484913311686e-4,1.69230769230769,0.730769230769231,60,second 25 %
659.2405,HW,PostFentonGoethite,3530605.66666667,8295042489.333333,4.256284004821803e-4,1.69230769230769,0.730769230769231,79,top 25 %
659.2405,SW,PreFentonGoethite,1526629.5,8882618607.166666,1.7186705492097638e-4,1.69230769230769,0.730769230769231,56,second 25 %
659.2405,HW,PreFentonGoethite,3578009,10813785976.333332,3.3087477483193244e-4,1.69230769230769,0.730769230769231,75,second 25 %
659.2405,HW,PreFenton,0,8822958103.333334,0,1.69230769230769,0.730769230769231,43,third 25 %
659.2405,SW,PreFenton,0,8442516687.333333,0,1.69230769230769,0.730769230769231,47,third 25 %
659.2405,SW,PostFentonGoethite,4190045,10442460691.833334,4.012507323371474e-4,1.69230769230769,0.730769230769231,80,top 25 %
659.2769,HW,PreFentonGoethite,1854506.5,10813785976.333332,1.7149465543878038e-4,1.77777777777778,0.666666666666667,43,third 25 %
659.2769,HW,PostFenton,0,8918337356.5,0,1.77777777777778,0.666666666666667,46,third 25 %
659.2769,HW,PreFenton,0,8822958103.333334,0,1.77777777777778,0.666666666666667,43,third 25 %
659.2769,SW,PreFentonGoethite,0,8882618607.166666,0,1.77777777777778,0.666666666666667,51,second 25 %
659.2769,HW,PostFentonGoethite,0,8295042489.333333,0,1.77777777777778,0.666666666666667,50,third 25 %
659.2769,SW,PreFenton,0,8442516687.333333,0,1.77777777777778,0.666666666666667,47,third 25 %
659.2769,SW,PostFentonGoethite,2077190.66666667,10442460691.833334,1.9891773864096657e-4,1.77777777777778,0.666666666666667,60,second 25 %
659.2769,SW,PostFenton,0,8884038661.5,0,1.77777777777778,0.666666666666667,51,second 25 %
659.3075,HW,PostFenton,0,8918337356.5,0,1.37142857142857,0.342857142857143,46,third 25 %
659.3075,SW,PreFenton,0,8442516687.333333,0,1.37142857142857,0.342857142857143,47,third 25 %
659.3075,SW,PreFentonGoethite,0,8882618607.166666,0,1.37142857142857,0.342857142857143,51,second 25 %
659.3075,HW,PreFenton,0,8822958103.333334,0,1.37142857142857,0.342857142857143,43,third 25 %
659.3075,SW,PostFenton,0,8884038661.5,0,1.37142857142857,0.342857142857143,51,second 25 %
659.3075,HW,PreFentonGoethite,2163498.5,10813785976.333332,2.000685518221792e-4,1.37142857142857,0.342857142857143,51,second 25 %
659.3075,HW,PostFentonGoethite,0,8295042489.333333,0,1.37142857142857,0.342857142857143,50,third 25 %
659.3075,SW,PostFentonGoethite,0,10442460691.833334,0,1.37142857142857,0.342857142857143,47,third 25 %
659.3285,SW,PreFenton,0,8442516687.333333,0,1.625,0.4375,47,third 25 %
659.3285,SW,PostFenton,0,8884038661.5,0,1.625,0.4375,51,second 25 %
659.3285,HW,PostFentonGoethite,0,8295042489.333333,0,1.625,0.4375,50,third 25 %
659.3285,HW,PreFentonGoethite,0,10813785976.333332,0,1.625,0.4375,36,third 25 %
659.3285,SW,PreFentonGoethite,4154748.66666667,8882618607.166666,4.677391713423944e-4,1.625,0.4375,83,top 25 %
659.3285,SW,PostFentonGoethite,2790235,10442460691.833334,2.672009100481595e-4,1.625,0.4375,70,second 25 %
659.3285,HW,PostFenton,0,8918337356.5,0,1.625,0.4375,46,third 25 %
659.3285,HW,PreFenton,0,8822958103.333334,0,1.625,0.4375,43,third 25 %
660.1938,HW,PreFenton,0,8822958103.333334,0,1.05882352941176,0.205882352941176,43,third 25 %
660.1938,SW,PreFenton,0,8442516687.333333,0,1.05882352941176,0.205882352941176,47,third 25 %
660.1938,HW,PostFentonGoethite,0,8295042489.333333,0,1.05882352941176,0.205882352941176,50,third 25 %
660.1938,HW,PostFenton,0,8918337356.5,0,1.05882352941176,0.205882352941176,46,third 25 %
660.1938,SW,PostFenton,0,8884038661.5,0,1.05882352941176,0.205882352941176,51,second 25 %
660.1938,SW,PostFentonGoethite,0,10442460691.833334,0,1.05882352941176,0.205882352941176,47,third 25 %
660.1938,SW,PreFentonGoethite,2699067,8882618607.166666,3.038593819419806e-4,1.05882352941176,0.205882352941176,74,second 25 %
660.1938,HW,PreFentonGoethite,2413612.5,10813785976.333332,2.2319773160689018e-4,1.05882352941176,0.205882352941176,57,second 25 %
661.1469,SW,PostFenton,2599609.5,8884038661.5,2.926157346957196e-4,1.47826086956522,0.956521739130435,72,second 25 %
661.1469,HW,PreFenton,0,8822958103.333334,0,1.47826086956522,0.956521739130435,43,third 25 %
661.1469,SW,PreFenton,0,8442516687.333333,0,1.47826086956522,0.956521739130435,47,third 25 %
661.1469,HW,PostFentonGoethite,0,8295042489.333333,0,1.47826086956522,0.956521739130435,50,third 25 %
661.1469,HW,PostFenton,2609159,8918337356.5,2.9256114628791797e-4,1.47826086956522,0.956521739130435,69,second 25 %
661.1469,SW,PreFentonGoethite,0,8882618607.166666,0,1.47826086956522,0.956521739130435,51,second 25 %
661.1469,SW,PostFentonGoethite,0,10442460691.833334,0,1.47826086956522,0.956521739130435,48,third 25 %
661.1469,HW,PreFentonGoethite,0,10813785976.333332,0,1.47826086956522,0.956521739130435,36,third 25 %
661.1833,HW,PreFentonGoethite,11157772,10813785976.333332,0.0010318099530006884,1.58333333333333,0.875,96,top 25 %
661.1833,SW,PostFenton,16348727.6666667,8884038661.5,0.0018402359883366768,1.58333333333333,0.875,99,top 25 %
661.1833,SW,PreFentonGoethite,5760330.66666667,8882618607.166666,6.48494652468713e-4,1.58333333333333,0.875,89,top 25 %
661.1833,HW,PostFenton,14282926.6666667,8918337356.5,0.0016015234786175472,1.58333333333333,0.875,99,top 25 %
661.1833,HW,PreFenton,4539748.33333333,8822958103.333334,5.145381265743745e-4,1.58333333333333,0.875,84,top 25 %
661.1833,SW,PreFenton,5127991.66666667,8442516687.333333,6.074008327825296e-4,1.58333333333333,0.875,87,top 25 %
661.1833,HW,PostFentonGoethite,9920715.66666667,8295042489.333333,0.0011959812959877907,1.58333333333333,0.875,96,top 25 %
661.1833,SW,PostFentonGoethite,16206988,10442460691.833334,0.001552027676070152,1.58333333333333,0.875,98,top 25 %
661.2196,SW,PostFenton,3011808.33333333,8884038661.5,3.3901342036987605e-4,1.68,0.8,76,top 25 %
661.2196,SW,PreFentonGoethite,0,8882618607.166666,0,1.68,0.8,51,second 25 %
661.2196,HW,PreFenton,0,8822958103.333334,0,1.68,0.8,43,third 25 %
661.2196,HW,PostFenton,3315884.33333333,8918337356.5,3.7180521444578416e-4,1.68,0.8,77,top 25 %
661.2196,HW,PostFentonGoethite,3165729,8295042489.333333,3.816410831012425e-4,1.68,0.8,76,top 25 %
661.2196,SW,PreFenton,0,8442516687.333333,0,1.68,0.8,47,third 25 %
661.2196,HW,PreFentonGoethite,3319222,10813785976.333332,3.069435632686213e-4,1.68,0.8,72,second 25 %
661.2196,SW,PostFentonGoethite,3489248.66666667,10442460691.833334,3.3414046455501465e-4,1.68,0.8,76,top 25 %
661.2561,HW,PostFenton,0,8918337356.5,0,1.76923076923077,0.730769230769231,46,third 25 %
661.2561,HW,PreFenton,0,8822958103.333334,0,1.76923076923077,0.730769230769231,43,third 25 %
661.2561,SW,PreFenton,0,8442516687.333333,0,1.76923076923077,0.730769230769231,47,third 25 %
661.2561,SW,PreFentonGoethite,0,8882618607.166666,0,1.76923076923077,0.730769230769231,51,second 25 %
661.2561,SW,PostFenton,0,8884038661.5,0,1.76923076923077,0.730769230769231,51,second 25 %
661.2561,HW,PreFentonGoethite,0,10813785976.333332,0,1.76923076923077,0.730769230769231,37,third 25 %
661.2561,HW,PostFentonGoethite,0,8295042489.333333,0,1.76923076923077,0.730769230769231,50,third 25 %
661.2561,SW,PostFentonGoethite,2076135.5,10442460691.833334,1.988166928532151e-4,1.76923076923077,0.730769230769231,60,second 25 %
661.323,SW,PreFentonGoethite,0,8882618607.166666,0,1.42857142857143,0.342857142857143,51,second 25 %
661.323,HW,PostFenton,0,8918337356.5,0,1.42857142857143,0.342857142857143,46,third 25 %
661.323,SW,PreFenton,0,8442516687.333333,0,1.42857142857143,0.342857142857143,47,third 25 %
661.323,SW,PostFenton,0,8884038661.5,0,1.42857142857143,0.342857142857143,51,second 25 %
661.323,HW,PreFenton,0,8822958103.333334,0,1.42857142857143,0.342857142857143,43,third 25 %
661.323,HW,PostFentonGoethite,0,8295042489.333333,0,1.42857142857143,0.342857142857143,50,third 25 %
661.323,HW,PreFentonGoethite,2188845.5,10813785976.333332,2.0241250425987988e-4,1.42857142857143,0.342857142857143,51,second 25 %
661.323,SW,PostFentonGoethite,0,10442460691.833334,0,1.42857142857143,0.342857142857143,48,third 25 %
661.3441,SW,PostFenton,0,8884038661.5,0,1.6875,0.4375,51,second 25 %
661.3441,HW,PostFentonGoethite,0,8295042489.333333,0,1.6875,0.4375,50,third 25 %
661.3441,SW,PreFenton,0,8442516687.333333,0,1.6875,0.4375,47,third 25 %
661.3441,SW,PreFentonGoethite,3782299.66666667,8882618607.166666,4.2580908107605096e-4,1.6875,0.4375,82,top 25 %
661.3441,HW,PreFentonGoethite,0,10813785976.333332,0,1.6875,0.4375,37,third 25 %
661.3441,HW,PreFenton,0,8822958103.333334,0,1.6875,0.4375,43,third 25 %
661.3441,HW,PostFenton,0,8918337356.5,0,1.6875,0.4375,46,third 25 %
661.3441,SW,PostFentonGoethite,2366949,10442460691.833334,2.2666582808888178e-4,1.6875,0.4375,65,second 25 %
663.1626,HW,PreFentonGoethite,0,10813785976.333332,0,1.56521739130435,0.956521739130435,37,third 25 %
663.1626,SW,PreFenton,0,8442516687.333333,0,1.56521739130435,0.956521739130435,47,third 25 %
663.1626,SW,PostFentonGoethite,0,10442460691.833334,0,1.56521739130435,0.956521739130435,48,third 25 %
663.1626,SW,PreFentonGoethite,0,8882618607.166666,0,1.56521739130435,0.956521739130435,51,second 25 %
663.1626,HW,PreFenton,0,8822958103.333334,0,1.56521739130435,0.956521739130435,43,third 25 %
663.1626,SW,PostFenton,3394668.66666667,8884038661.5,3.8210872284672235e-4,1.56521739130435,0.956521739130435,79,top 25 %
663.1626,HW,PostFentonGoethite,0,8295042489.333333,0,1.56521739130435,0.956521739130435,50,third 25 %
663.1626,HW,PostFenton,3333325,8918337356.5,3.737608106482488e-4,1.56521739130435,0.956521739130435,77,top 25 %
663.199,HW,PreFentonGoethite,3836795.33333333,10813785976.333332,3.548059247455428e-4,1.66666666666667,0.875,77,top 25 %
663.199,SW,PreFenton,2232658.33333333,8442516687.333333,2.6445412144498125e-4,1.66666666666667,0.875,66,second 25 %
663.199,HW,PreFenton,2743603.5,8822958103.333334,3.109618642486198e-4,1.66666666666667,0.875,68,second 25 %
663.199,HW,PostFenton,8156533,8918337356.5,9.145800022977634e-4,1.66666666666667,0.875,93,top 25 %
663.199,HW,PostFentonGoethite,3429248.33333333,8295042489.333333,4.134093752675806e-4,1.66666666666667,0.875,78,top 25 %
663.199,SW,PostFentonGoethite,5047739.33333333,10442460691.833334,4.8338600281071513e-4,1.66666666666667,0.875,84,top 25 %
663.199,SW,PreFentonGoethite,0,8882618607.166666,0,1.66666666666667,0.875,51,second 25 %
663.199,SW,PostFenton,9917887.66666667,8884038661.5,0.0011163715112640126,1.66666666666667,0.875,95,top 25 %
663.2353,SW,PostFentonGoethite,0,10442460691.833334,0,1.76,0.8,48,third 25 %
663.2353,HW,PreFentonGoethite,0,10813785976.333332,0,1.76,0.8,37,third 25 %
663.2353,SW,PreFentonGoethite,0,8882618607.166666,0,1.76,0.8,51,second 25 %
663.2353,SW,PreFenton,0,8442516687.333333,0,1.76,0.8,47,third 25 %
663.2353,SW,PostFenton,1654547,8884038661.5,1.8623815845941432e-4,1.76,0.8,56,second 25 %
663.2353,HW,PostFenton,0,8918337356.5,0,1.76,0.8,46,third 25 %
663.2353,HW,PreFenton,0,8822958103.333334,0,1.76,0.8,43,third 25 %
663.2353,HW,PostFentonGoethite,0,8295042489.333333,0,1.76,0.8,50,third 25 %
663.2661,SW,PreFenton,0,8442516687.333333,0,1.33333333333333,0.424242424242424,47,third 25 %
663.2661,SW,PostFenton,0,8884038661.5,0,1.33333333333333,0.424242424242424,51,second 25 %
663.2661,HW,PreFentonGoethite,2052399,10813785976.333332,1.8979467547182896e-4,1.33333333333333,0.424242424242424,48,third 25 %
663.2661,SW,PreFentonGoethite,0,8882618607.166666,0,1.33333333333333,0.424242424242424,51,second 25 %
663.2661,HW,PostFenton,0,8918337356.5,0,1.33333333333333,0.424242424242424,46,third 25 %
663.2661,HW,PostFentonGoethite,0,8295042489.333333,0,1.33333333333333,0.424242424242424,50,third 25 %
663.2661,HW,PreFenton,0,8822958103.333334,0,1.33333333333333,0.424242424242424,43,third 25 %
663.2661,SW,PostFentonGoethite,0,10442460691.833334,0,1.33333333333333,0.424242424242424,48,third 25 %
663.3026,HW,PostFenton,0,8918337356.5,0,1.41176470588235,0.382352941176471,46,third 25 %
663.3026,HW,PostFentonGoethite,0,8295042489.333333,0,1.41176470588235,0.382352941176471,50,third 25 %
663.3026,SW,PreFenton,0,8442516687.333333,0,1.41176470588235,0.382352941176471,47,third 25 %
663.3026,SW,PostFentonGoethite,0,10442460691.833334,0,1.41176470588235,0.382352941176471,48,third 25 %
663.3026,SW,PreFentonGoethite,0,8882618607.166666,0,1.41176470588235,0.382352941176471,51,second 25 %
663.3026,HW,PreFentonGoethite,2059311,10813785976.333332,1.9043385956656945e-4,1.41176470588235,0.382352941176471,48,third 25 %
663.3026,SW,PostFenton,0,8884038661.5,0,1.41176470588235,0.382352941176471,51,second 25 %
663.3026,HW,PreFenton,0,8822958103.333334,0,1.41176470588235,0.382352941176471,43,third 25 %
663.3388,HW,PostFentonGoethite,0,8295042489.333333,0,1.48571428571429,0.342857142857143,50,third 25 %
663.3388,HW,PreFentonGoethite,2556974.5,10813785976.333332,2.364550681506092e-4,1.48571428571429,0.342857142857143,61,second 25 %
663.3388,SW,PostFentonGoethite,0,10442460691.833334,0,1.48571428571429,0.342857142857143,48,third 25 %
663.3388,HW,PostFenton,0,8918337356.5,0,1.48571428571429,0.342857142857143,46,third 25 %
663.3388,SW,PreFenton,0,8442516687.333333,0,1.48571428571429,0.342857142857143,47,third 25 %
663.3388,SW,PreFentonGoethite,0,8882618607.166666,0,1.48571428571429,0.342857142857143,51,second 25 %
663.3388,HW,PreFenton,0,8822958103.333334,0,1.48571428571429,0.342857142857143,43,third 25 %
663.3388,SW,PostFenton,0,8884038661.5,0,1.48571428571429,0.342857142857143,51,second 25 %
663.3599,HW,PostFentonGoethite,0,8295042489.333333,0,1.75,0.4375,51,second 25 %
663.3599,SW,PostFentonGoethite,0,10442460691.833334,0,1.75,0.4375,48,third 25 %
663.3599,SW,PreFenton,0,8442516687.333333,0,1.75,0.4375,47,third 25 %
663.3599,HW,PreFentonGoethite,0,10813785976.333332,0,1.75,0.4375,37,third 25 %
663.3599,HW,PostFenton,0,8918337356.5,0,1.75,0.4375,46,third 25 %
663.3599,SW,PreFentonGoethite,1755829.5,8882618607.166666,1.9767025667221188e-4,1.75,0.4375,59,second 25 %
663.3599,HW,PreFenton,0,8822958103.333334,0,1.75,0.4375,43,third 25 %
663.3599,SW,PostFenton,0,8884038661.5,0,1.75,0.4375,51,second 25 %
665.1783,HW,PreFenton,0,8822958103.333334,0,1.65217391304348,0.956521739130435,43,third 25 %
665.1783,SW,PostFenton,2571597.33333333,8884038661.5,2.894626454607455e-4,1.65217391304348,0.956521739130435,71,second 25 %
665.1783,HW,PostFenton,2625433.33333333,8918337356.5,2.94385963255788e-4,1.65217391304348,0.956521739130435,69,second 25 %
665.1783,SW,PreFentonGoethite,0,8882618607.166666,0,1.65217391304348,0.956521739130435,51,second 25 %
665.1783,HW,PreFentonGoethite,0,10813785976.333332,0,1.65217391304348,0.956521739130435,37,third 25 %
665.1783,SW,PostFentonGoethite,0,10442460691.833334,0,1.65217391304348,0.956521739130435,48,third 25 %
665.1783,HW,PostFentonGoethite,0,8295042489.333333,0,1.65217391304348,0.956521739130435,51,second 25 %
665.1783,SW,PreFenton,0,8442516687.333333,0,1.65217391304348,0.956521739130435,47,third 25 %
665.2147,HW,PostFenton,3537815,8918337356.5,3.9668997242199133e-4,1.75,0.875,78,top 25 %
665.2147,SW,PreFenton,3826542.33333333,8442516687.333333,4.5324664138057965e-4,1.75,0.875,81,top 25 %
665.2147,SW,PostFentonGoethite,2526444,10442460691.833334,2.4193952695228618e-4,1.75,0.875,67,second 25 %
665.2147,HW,PreFenton,3720703.33333333,8822958103.333334,4.2170701591880393e-4,1.75,0.875,79,top 25 %
665.2147,SW,PreFentonGoethite,2697106.33333333,8882618607.166666,3.036386512370635e-4,1.75,0.875,74,second 25 %
665.2147,HW,PreFentonGoethite,5941394.66666667,10813785976.333332,5.49427802591044e-4,1.75,0.875,87,top 25 %
665.2147,SW,PostFenton,5348341.33333333,8884038661.5,6.020168908664232e-4,1.75,0.875,87,top 25 %
665.2147,HW,PostFentonGoethite,0,8295042489.333333,0,1.75,0.875,51,second 25 %
665.3545,SW,PostFentonGoethite,0,10442460691.833334,0,1.54285714285714,0.342857142857143,48,third 25 %
665.3545,HW,PostFentonGoethite,0,8295042489.333333,0,1.54285714285714,0.342857142857143,51,second 25 %
665.3545,SW,PreFentonGoethite,0,8882618607.166666,0,1.54285714285714,0.342857142857143,51,second 25 %
665.3545,HW,PostFenton,0,8918337356.5,0,1.54285714285714,0.342857142857143,46,third 25 %
665.3545,HW,PreFenton,0,8822958103.333334,0,1.54285714285714,0.342857142857143,43,third 25 %
665.3545,SW,PostFenton,0,8884038661.5,0,1.54285714285714,0.342857142857143,51,second 25 %
665.3545,SW,PreFenton,0,8442516687.333333,0,1.54285714285714,0.342857142857143,47,third 25 %
665.3545,HW,PreFentonGoethite,2050360.66666667,10813785976.333332,1.8960618151256338e-4,1.54285714285714,0.342857142857143,48,third 25 %
667.2973,HW,PostFentonGoethite,0,8295042489.333333,0,1.45454545454545,0.424242424242424,51,second 25 %
667.2973,SW,PostFentonGoethite,0,10442460691.833334,0,1.45454545454545,0.424242424242424,48,third 25 %
667.2973,SW,PreFenton,0,8442516687.333333,0,1.45454545454545,0.424242424242424,47,third 25 %
667.2973,HW,PreFenton,0,8822958103.333334,0,1.45454545454545,0.424242424242424,43,third 25 %
667.2973,HW,PostFenton,0,8918337356.5,0,1.45454545454545,0.424242424242424,46,third 25 %
667.2973,SW,PreFentonGoethite,0,8882618607.166666,0,1.45454545454545,0.424242424242424,51,second 25 %
667.2973,HW,PreFentonGoethite,1854759,10813785976.333332,1.7151800526284315e-4,1.45454545454545,0.424242424242424,43,third 25 %
667.2973,SW,PostFenton,0,8884038661.5,0,1.45454545454545,0.424242424242424,51,second 25 %
668.1731,SW,PostFentonGoethite,0,10442460691.833334,0,1,0.451612903225806,48,third 25 %
668.1731,SW,PreFentonGoethite,0,8882618607.166666,0,1,0.451612903225806,51,second 25 %
668.1731,HW,PostFenton,0,8918337356.5,0,1,0.451612903225806,46,third 25 %
668.1731,SW,PreFenton,0,8442516687.333333,0,1,0.451612903225806,47,third 25 %
668.1731,HW,PreFenton,0,8822958103.333334,0,1,0.451612903225806,43,third 25 %
668.1731,HW,PostFentonGoethite,0,8295042489.333333,0,1,0.451612903225806,51,second 25 %
668.1731,HW,PreFentonGoethite,2489635.5,10813785976.333332,2.3022792437807886e-4,1,0.451612903225806,59,second 25 %
668.1731,SW,PostFenton,0,8884038661.5,0,1,0.451612903225806,51,second 25 %
668.2521,SW,PreFentonGoethite,0,8882618607.166666,0,1.65384615384615,0.653846153846154,51,second 25 %
668.2521,HW,PostFenton,0,8918337356.5,0,1.65384615384615,0.653846153846154,46,third 25 %
668.2521,SW,PostFentonGoethite,0,10442460691.833334,0,1.65384615384615,0.653846153846154,48,third 25 %
668.2521,SW,PreFenton,0,8442516687.333333,0,1.65384615384615,0.653846153846154,47,third 25 %
668.2521,HW,PostFentonGoethite,0,8295042489.333333,0,1.65384615384615,0.653846153846154,51,second 25 %
668.2521,SW,PostFenton,0,8884038661.5,0,1.65384615384615,0.653846153846154,51,second 25 %
668.2521,HW,PreFentonGoethite,3671770.66666667,10813785976.333332,3.395453428339137e-4,1.65384615384615,0.653846153846154,76,top 25 %
668.2521,HW,PreFenton,0,8822958103.333334,0,1.65384615384615,0.653846153846154,43,third 25 %
669.1884,HW,PreFenton,0,8822958103.333334,0,1.46153846153846,0.769230769230769,43,third 25 %
669.1884,SW,PostFentonGoethite,0,10442460691.833334,0,1.46153846153846,0.769230769230769,48,third 25 %
669.1884,SW,PreFentonGoethite,0,8882618607.166666,0,1.46153846153846,0.769230769230769,51,second 25 %
669.1884,SW,PostFenton,0,8884038661.5,0,1.46153846153846,0.769230769230769,51,second 25 %
669.1884,SW,PreFenton,0,8442516687.333333,0,1.46153846153846,0.769230769230769,47,third 25 %
669.1884,HW,PreFentonGoethite,0,10813785976.333332,0,1.46153846153846,0.769230769230769,37,third 25 %
669.1884,HW,PostFentonGoethite,0,8295042489.333333,0,1.46153846153846,0.769230769230769,51,second 25 %
669.1884,HW,PostFenton,1893657,8918337356.5,2.123329634553279e-4,1.46153846153846,0.769230769230769,56,second 25 %
669.3129,SW,PostFentonGoethite,1631272,10442460691.833334,1.5621528757831554e-4,1.51515151515152,0.424242424242424,52,second 25 %
669.3129,SW,PreFenton,0,8442516687.333333,0,1.51515151515152,0.424242424242424,47,third 25 %
669.3129,HW,PostFenton,0,8918337356.5,0,1.51515151515152,0.424242424242424,46,third 25 %
669.3129,SW,PostFenton,0,8884038661.5,0,1.51515151515152,0.424242424242424,52,second 25 %
669.3129,HW,PreFentonGoethite,0,10813785976.333332,0,1.51515151515152,0.424242424242424,37,third 25 %
669.3129,SW,PreFentonGoethite,0,8882618607.166666,0,1.51515151515152,0.424242424242424,51,second 25 %
669.3129,HW,PreFenton,0,8822958103.333334,0,1.51515151515152,0.424242424242424,43,third 25 %
669.3129,HW,PostFentonGoethite,0,8295042489.333333,0,1.51515151515152,0.424242424242424,51,second 25 %
670.1888,SW,PreFenton,0,8442516687.333333,0,1.06451612903226,0.451612903225806,47,third 25 %
670.1888,HW,PreFentonGoethite,4372121,10813785976.333332,4.0430992527211733e-4,1.06451612903226,0.451612903225806,80,top 25 %
670.1888,HW,PostFenton,0,8918337356.5,0,1.06451612903226,0.451612903225806,46,third 25 %
670.1888,HW,PreFenton,0,8822958103.333334,0,1.06451612903226,0.451612903225806,43,third 25 %
670.1888,SW,PostFenton,0,8884038661.5,0,1.06451612903226,0.451612903225806,52,second 25 %
670.1888,SW,PostFentonGoethite,0,10442460691.833334,0,1.06451612903226,0.451612903225806,48,third 25 %
670.1888,HW,PostFentonGoethite,0,8295042489.333333,0,1.06451612903226,0.451612903225806,51,second 25 %
670.1888,SW,PreFentonGoethite,0,8882618607.166666,0,1.06451612903226,0.451612903225806,51,second 25 %
670.2565,HW,PreFentonGoethite,2372376,10813785976.333332,2.193844047951474e-4,1.66666666666667,0.666666666666667,56,second 25 %
670.2565,SW,PostFenton,0,8884038661.5,0,1.66666666666667,0.666666666666667,52,second 25 %
670.2565,SW,PreFenton,0,8442516687.333333,0,1.66666666666667,0.666666666666667,47,third 25 %
670.2565,HW,PostFentonGoethite,0,8295042489.333333,0,1.66666666666667,0.666666666666667,51,second 25 %
670.2565,HW,PostFenton,0,8918337356.5,0,1.66666666666667,0.666666666666667,46,third 25 %
670.2565,SW,PostFentonGoethite,0,10442460691.833334,0,1.66666666666667,0.666666666666667,48,third 25 %
670.2565,SW,PreFentonGoethite,0,8882618607.166666,0,1.66666666666667,0.666666666666667,51,second 25 %
670.2565,HW,PreFenton,0,8822958103.333334,0,1.66666666666667,0.666666666666667,43,third 25 %
671.1621,HW,PostFentonGoethite,0,8295042489.333333,0,1,0.5,51,second 25 %
671.1621,SW,PreFenton,0,8442516687.333333,0,1,0.5,47,third 25 %
671.1621,HW,PreFenton,0,8822958103.333334,0,1,0.5,43,third 25 %
671.1621,SW,PreFentonGoethite,0,8882618607.166666,0,1,0.5,51,second 25 %
671.1621,HW,PreFentonGoethite,1860625,10813785976.333332,1.7206046097750574e-4,1,0.5,43,third 25 %
671.1621,SW,PostFenton,0,8884038661.5,0,1,0.5,52,second 25 %
671.1621,SW,PostFentonGoethite,0,10442460691.833334,0,1,0.5,48,third 25 %
671.1621,HW,PostFenton,0,8918337356.5,0,1,0.5,46,third 25 %
671.1677,HW,PreFenton,0,8822958103.333334,0,1.44,0.84,43,third 25 %
671.1677,SW,PreFentonGoethite,0,8882618607.166666,0,1.44,0.84,51,second 25 %
671.1677,SW,PreFenton,0,8442516687.333333,0,1.44,0.84,47,third 25 %
671.1677,SW,PostFenton,2013223,8884038661.5,2.266112380537618e-4,1.44,0.84,63,second 25 %
671.1677,HW,PostFenton,2650499,8918337356.5,2.971965394500604e-4,1.44,0.84,69,second 25 %
671.1677,HW,PreFentonGoethite,0,10813785976.333332,0,1.44,0.84,37,third 25 %
671.1677,HW,PostFentonGoethite,0,8295042489.333333,0,1.44,0.84,51,second 25 %
671.1677,SW,PostFentonGoethite,0,10442460691.833334,0,1.44,0.84,48,third 25 %
