Mass,Forest,Fenton,PreGoethite,PostGoethite,adsorbed,new
387.1144,SW,PreFenton,0,0,NA,NA
387.1297,HW,PostFenton,12436085.6666667,7804384.66666667,not adsorbed,NA
387.1297,HW,PreFenton,6344820.66666667,3678361.33333333,not adsorbed,NA
387.1297,SW,PostFenton,13959886,9482346,not adsorbed,NA
387.1297,SW,PreFenton,6582160,4494968,not adsorbed,NA
387.141,HW,PostFenton,1975928.66666667,2118457,NA,NA
387.141,HW,PreFenton,1798690.33333333,1969223,NA,NA
387.141,SW,PostFenton,1639321.5,0,NA,NA
387.141,SW,PreFenton,0,0,NA,NA
387.145,HW,PostFenton,4574841.66666667,6599823.33333333,not adsorbed,NA
387.145,HW,PreFenton,8447779.66666667,8613704.66666667,not adsorbed,NA
387.145,SW,PostFenton,4214140.33333333,6849987,not adsorbed,NA
387.145,SW,PreFenton,7205097,8295377,not adsorbed,NA
387.1484,HW,PostFenton,0,2020069,NA,new molecules
387.1484,HW,PreFenton,0,0,NA,NA
387.1484,SW,PostFenton,0,1940453.5,NA,new molecules
387.1484,SW,PreFenton,0,0,NA,NA
387.1661,HW,PostFenton,11050964,18453994.3333333,not adsorbed,NA
387.1661,HW,PreFenton,8731775.33333333,9876644.66666667,not adsorbed,NA
387.1661,SW,PostFenton,15081515.6666667,23601949.3333333,not adsorbed,NA
387.1661,SW,PreFenton,9648707.66666667,12058240,not adsorbed,NA
387.1813,HW,PostFenton,3793538.33333333,6183406,not adsorbed,NA
387.1813,HW,PreFenton,6760238.66666667,9026047,not adsorbed,NA
387.1813,SW,PostFenton,3394436.66666667,7243212,not adsorbed,NA
387.1813,SW,PreFenton,5766045,9063726.66666667,not adsorbed,NA
387.2177,HW,PostFenton,0,2435746.33333333,NA,new molecules
387.2177,HW,PreFenton,3194681.33333333,3912885.33333333,not adsorbed,NA
387.2177,SW,PostFenton,0,2765780.66666667,NA,new molecules
387.2177,SW,PreFenton,2178640.33333333,3621686.33333333,NA,NA
387.2388,HW,PostFenton,0,7114919.33333333,NA,new molecules
387.2388,HW,PreFenton,5216405,9395388,not adsorbed,NA
387.2388,SW,PostFenton,3224502,10805380.3333333,not adsorbed,NA
387.2388,SW,PreFenton,5869824.33333333,11818640.3333333,not adsorbed,NA
387.2752,HW,PostFenton,0,0,NA,NA
387.2752,HW,PreFenton,0,1744100,NA,new molecules
387.2752,SW,PostFenton,0,2167608,NA,new molecules
387.2752,SW,PreFenton,0,1969304.33333333,NA,new molecules
388.0674,HW,PostFenton,0,0,NA,NA
388.0674,HW,PreFenton,2892168.33333333,0,adsorbed,NA
388.0674,SW,PostFenton,0,0,NA,NA
388.0674,SW,PreFenton,0,0,NA,NA
388.0886,HW,PostFenton,1926924.33333333,0,NA,NA
388.0886,HW,PreFenton,0,0,NA,NA
388.0886,SW,PostFenton,0,0,NA,NA
388.0886,SW,PreFenton,0,0,NA,NA
388.0935,HW,PostFenton,0,0,NA,NA
388.0935,HW,PreFenton,0,0,NA,NA
388.0935,SW,PostFenton,1761281.33333333,0,NA,NA
388.0935,SW,PreFenton,0,0,NA,NA
388.1038,HW,PostFenton,0,0,NA,NA
388.1038,HW,PreFenton,2547091,0,NA,NA
388.1038,SW,PostFenton,0,0,NA,NA
388.1038,SW,PreFenton,1719625.5,0,NA,NA
388.125,HW,PostFenton,0,0,NA,NA
388.125,HW,PreFenton,0,1635322,NA,new molecules
388.125,SW,PostFenton,0,0,NA,NA
388.125,SW,PreFenton,0,0,NA,NA
388.1362,HW,PostFenton,4639938.33333333,2343305.33333333,not adsorbed,NA
388.1362,HW,PreFenton,1826085.5,0,NA,NA
388.1362,SW,PostFenton,3714314.66666667,1814789.33333333,not adsorbed,NA
388.1362,SW,PreFenton,1730013,0,NA,NA
388.1514,HW,PostFenton,0,0,NA,NA
388.1514,HW,PreFenton,2084650.5,2695476,NA,NA
388.1514,SW,PostFenton,0,0,NA,NA
388.1514,SW,PreFenton,0,2390019,NA,new molecules
388.1548,HW,PostFenton,0,0,NA,NA
388.1548,HW,PreFenton,1679019.5,2207882.33333333,NA,NA
388.1548,SW,PostFenton,0,0,NA,NA
388.1548,SW,PreFenton,0,2440025,NA,new molecules
388.1726,HW,PostFenton,4466891.33333333,5820135.66666667,not adsorbed,NA
388.1726,HW,PreFenton,3471953.33333333,3057978.66666667,not adsorbed,NA
388.1726,SW,PostFenton,4164882.66666667,4795405.66666667,not adsorbed,NA
388.1726,SW,PreFenton,2974694,3611485,not adsorbed,NA
388.1919,HW,PostFenton,0,1741465.5,NA,new molecules
388.1919,HW,PreFenton,0,0,NA,NA
388.1919,SW,PostFenton,0,0,NA,NA
388.1919,SW,PreFenton,0,0,NA,NA
388.2089,HW,PostFenton,0,3494640.66666667,NA,new molecules
388.2089,HW,PreFenton,0,0,NA,NA
388.2089,SW,PostFenton,0,3016726.66666667,NA,new molecules
388.2089,SW,PreFenton,0,0,NA,NA
388.2283,HW,PostFenton,0,1776976,NA,new molecules
388.2283,HW,PreFenton,1751361.5,2579958.66666667,NA,NA
388.2283,SW,PostFenton,0,1935387,NA,new molecules
388.2283,SW,PreFenton,0,1999721,NA,new molecules
389.015,HW,PostFenton,1916481,0,NA,NA
389.015,HW,PreFenton,6435822,0,adsorbed,NA
389.015,SW,PostFenton,0,0,NA,NA
389.015,SW,PreFenton,4753413.33333333,0,adsorbed,NA
389.0362,HW,PostFenton,2874438,0,adsorbed,NA
389.0362,HW,PreFenton,0,0,NA,NA
389.0362,SW,PostFenton,2418302.66666667,0,NA,NA
389.0362,SW,PreFenton,0,0,NA,NA
389.0395,HW,PostFenton,1839089.66666667,0,NA,NA
389.0395,HW,PreFenton,0,0,NA,NA
389.0395,SW,PostFenton,0,0,NA,NA
389.0395,SW,PreFenton,0,0,NA,NA
389.0514,HW,PostFenton,4266398.33333333,0,adsorbed,NA
389.0514,HW,PreFenton,10905251.3333333,4254797.33333333,not adsorbed,NA
389.0514,SW,PostFenton,3648300.33333333,0,adsorbed,NA
389.0514,SW,PreFenton,10412387,2375704.33333333,not adsorbed,NA
389.0726,HW,PostFenton,8371278.33333333,0,adsorbed,NA
389.0726,HW,PreFenton,3454121,0,adsorbed,NA
389.0726,SW,PostFenton,7435057.33333333,0,adsorbed,NA
389.0726,SW,PreFenton,2856637.33333333,0,adsorbed,NA
389.0759,HW,PostFenton,5238863,2890181.66666667,not adsorbed,NA
389.0759,HW,PreFenton,0,2097547.5,NA,new molecules
389.0759,SW,PostFenton,4842289.66666667,2533259,not adsorbed,NA
389.0759,SW,PreFenton,0,0,NA,NA
389.0878,HW,PostFenton,4818002,2925342,not adsorbed,NA
389.0878,HW,PreFenton,13300056.3333333,7038382,not adsorbed,NA
389.0878,SW,PostFenton,5056308.66666667,2721507,not adsorbed,NA
389.0878,SW,PreFenton,14117910.3333333,6073717.33333333,not adsorbed,NA
389.1089,HW,PostFenton,9257388.33333333,3322318,not adsorbed,NA
389.1089,HW,PreFenton,4506291.33333333,2695433.66666667,not adsorbed,NA
389.1089,SW,PostFenton,11145699.6666667,4172008,not adsorbed,NA
389.1089,SW,PreFenton,4235973.66666667,2025423,not adsorbed,NA
389.1203,HW,PostFenton,3654745.66666667,3709393,not adsorbed,NA
389.1203,HW,PreFenton,0,0,NA,NA
389.1203,SW,PostFenton,2225809,0,NA,NA
389.1203,SW,PreFenton,0,0,NA,NA
389.1242,HW,PostFenton,6567344,7286396.66666667,not adsorbed,NA
389.1242,HW,PreFenton,11942925.3333333,10250681.3333333,not adsorbed,NA
389.1242,SW,PostFenton,6582759,7403755.33333333,not adsorbed,NA
389.1242,SW,PreFenton,12441972,9453607.66666667,not adsorbed,NA
389.1274,HW,PostFenton,0,4788349,NA,new molecules
389.1274,HW,PreFenton,4224014.33333333,7913573,not adsorbed,NA
389.1274,SW,PostFenton,8490471.66666667,38621078.6666667,not adsorbed,NA
389.1274,SW,PreFenton,31426250.3333333,49608744.3333333,not adsorbed,NA
389.1453,HW,PostFenton,9017098.33333333,6921857.33333333,not adsorbed,NA
389.1453,HW,PreFenton,3281085.66666667,2465898.33333333,not adsorbed,NA
389.1453,SW,PostFenton,11660438.3333333,9360624.33333333,not adsorbed,NA
389.1453,SW,PreFenton,3384185.33333333,3035009.33333333,not adsorbed,NA
389.1566,HW,PostFenton,2039725.5,1999948.5,NA,NA
389.1566,HW,PreFenton,0,0,NA,NA
389.1566,SW,PostFenton,0,1871932.5,NA,new molecules
389.1566,SW,PreFenton,0,0,NA,NA
389.1606,HW,PostFenton,7007331.33333333,12920794.3333333,not adsorbed,NA
389.1606,HW,PreFenton,11686253,13758233.3333333,not adsorbed,NA
389.1606,SW,PostFenton,6403908.66666667,13944051.6666667,not adsorbed,NA
389.1606,SW,PreFenton,10302503.3333333,14454148.3333333,not adsorbed,NA
389.1639,HW,PostFenton,0,0,NA,NA
389.1639,HW,PreFenton,0,0,NA,NA
389.1639,SW,PostFenton,1875063,2304944.5,NA,NA
389.1639,SW,PreFenton,0,0,NA,NA
389.1817,HW,PostFenton,7091987,14499807.3333333,not adsorbed,NA
389.1817,HW,PreFenton,7075187,8473717.33333333,not adsorbed,NA
389.1817,SW,PostFenton,10244595.6666667,21633614,not adsorbed,NA
389.1817,SW,PreFenton,8743980.33333333,11283849,not adsorbed,NA
389.197,HW,PostFenton,3113238.66666667,7964643.33333333,not adsorbed,NA
389.197,HW,PreFenton,7396726.66666667,10861007.3333333,not adsorbed,NA
389.197,SW,PostFenton,3617442,10243324.3333333,not adsorbed,NA
389.197,SW,PreFenton,7060869.33333333,12111244,not adsorbed,NA
389.2181,HW,PostFenton,2217243.66666667,11386856.6666667,NA,NA
389.2181,HW,PreFenton,7184424,10909483.3333333,not adsorbed,NA
389.2181,SW,PostFenton,4160849,16820822,not adsorbed,NA
389.2181,SW,PreFenton,8609503.66666667,15423547.3333333,not adsorbed,NA
389.2334,HW,PostFenton,0,2168136.5,NA,new molecules
389.2334,HW,PreFenton,2435286.66666667,3424389,NA,NA
389.2334,SW,PostFenton,0,2711556.33333333,NA,new molecules
389.2334,SW,PreFenton,1884472.66666667,3877609,NA,NA
389.2545,HW,PostFenton,0,3412806.66666667,NA,new molecules
389.2545,HW,PreFenton,2910770.33333333,4410166.66666667,not adsorbed,NA
389.2545,SW,PostFenton,0,5781940,NA,new molecules
389.2545,SW,PreFenton,3937000.33333333,7212781.66666667,not adsorbed,NA
389.2909,HW,PostFenton,0,0,NA,NA
389.2909,HW,PreFenton,0,0,NA,NA
389.2909,SW,PostFenton,0,0,NA,NA
389.2909,SW,PreFenton,0,1976053,NA,new molecules
390.0466,HW,PostFenton,0,0,NA,NA
390.0466,HW,PreFenton,2325600.5,0,NA,NA
390.0466,SW,PostFenton,0,0,NA,NA
390.0466,SW,PreFenton,0,0,NA,NA
390.0831,HW,PostFenton,0,0,NA,NA
390.0831,HW,PreFenton,3103342.66666667,0,adsorbed,NA
390.0831,SW,PostFenton,0,0,NA,NA
390.0831,SW,PreFenton,2277289,0,NA,NA
390.1042,HW,PostFenton,2300395,0,NA,NA
390.1042,HW,PreFenton,0,0,NA,NA
390.1042,SW,PostFenton,1966358.5,0,NA,NA
390.1042,SW,PreFenton,0,0,NA,NA
390.1154,HW,PostFenton,1750412.5,0,NA,NA
390.1154,HW,PreFenton,0,0,NA,NA
390.1154,SW,PostFenton,0,0,NA,NA
390.1154,SW,PreFenton,0,0,NA,NA
390.1195,HW,PostFenton,0,0,NA,NA
390.1195,HW,PreFenton,2251726,0,NA,NA
390.1195,SW,PostFenton,0,0,NA,NA
390.1195,SW,PreFenton,1808122,0,NA,NA
390.1405,HW,PostFenton,0,1704900.66666667,NA,new molecules
390.1405,HW,PreFenton,0,0,NA,NA
390.1405,SW,PostFenton,0,0,NA,NA
390.1405,SW,PreFenton,0,0,NA,NA
390.1518,HW,PostFenton,2740896.33333333,1814044.66666667,NA,NA
390.1518,HW,PreFenton,0,0,NA,NA
390.1518,SW,PostFenton,2275525.33333333,0,NA,NA
390.1518,SW,PreFenton,0,0,NA,NA
390.1671,HW,PostFenton,0,0,NA,NA
390.1671,HW,PreFenton,3525253.33333333,3927799.33333333,not adsorbed,NA
390.1671,SW,PostFenton,0,0,NA,NA
390.1671,SW,PreFenton,2717628,3826260.66666667,NA,NA
390.1882,HW,PostFenton,5635753,1846717,not adsorbed,NA
390.1882,HW,PreFenton,0,0,NA,NA
390.1882,SW,PostFenton,5117303.66666667,0,adsorbed,NA
390.1882,SW,PreFenton,0,0,NA,NA
390.2035,HW,PostFenton,0,0,NA,NA
390.2035,HW,PreFenton,0,1751565.5,NA,new molecules
390.2035,SW,PostFenton,0,0,NA,NA
390.2035,SW,PreFenton,0,1724826,NA,new molecules
390.2068,HW,PostFenton,0,0,NA,NA
390.2068,HW,PreFenton,0,2842542.33333333,NA,new molecules
390.2068,SW,PostFenton,0,0,NA,NA
390.2068,SW,PreFenton,0,2036487.33333333,NA,new molecules
390.2398,HW,PostFenton,0,0,NA,NA
390.2398,HW,PreFenton,1959577,2913549.33333333,NA,NA
390.2398,SW,PostFenton,0,0,NA,NA
390.2398,SW,PreFenton,0,2314168.66666667,NA,new molecules
391.0307,HW,PostFenton,4535827.33333333,0,adsorbed,NA
391.0307,HW,PreFenton,9438747,2974201.33333333,not adsorbed,NA
391.0307,SW,PostFenton,3338280,0,adsorbed,NA
391.0307,SW,PreFenton,8564180.66666667,0,adsorbed,NA
391.046,HW,PostFenton,0,0,NA,NA
391.046,HW,PreFenton,2374431,0,NA,NA
391.046,SW,PostFenton,0,0,NA,NA
391.046,SW,PreFenton,1907074.66666667,0,NA,NA
391.0518,HW,PostFenton,2930541.66666667,0,adsorbed,NA
391.0518,HW,PreFenton,0,0,NA,NA
391.0518,SW,PostFenton,2407980.33333333,0,NA,NA
391.0518,SW,PreFenton,0,0,NA,NA
391.0552,HW,PostFenton,3180910.66666667,0,adsorbed,NA
391.0552,HW,PreFenton,0,0,NA,NA
391.0552,SW,PostFenton,2782253,0,adsorbed,NA
391.0552,SW,PreFenton,0,0,NA,NA
391.0671,HW,PostFenton,6342172,2590108.33333333,not adsorbed,NA
391.0671,HW,PreFenton,14011940.6666667,5054809.33333333,not adsorbed,NA
391.0671,SW,PostFenton,6128858.33333333,2089459,not adsorbed,NA
391.0671,SW,PreFenton,14289031.6666667,3688371.66666667,not adsorbed,NA
391.0823,HW,PostFenton,0,0,NA,NA
391.0823,HW,PreFenton,2025098,0,NA,NA
391.0823,SW,PostFenton,0,0,NA,NA
391.0823,SW,PreFenton,1753824.5,0,NA,NA
391.0882,HW,PostFenton,8418165.66666667,3088800.66666667,not adsorbed,NA
391.0882,HW,PreFenton,2149589,0,NA,NA
391.0882,SW,PostFenton,7370292,2183842.33333333,not adsorbed,NA
391.0882,SW,PreFenton,1838476,0,NA,NA
391.0994,HW,PostFenton,1818347.5,0,NA,NA
391.0994,HW,PreFenton,0,0,NA,NA
391.0994,SW,PostFenton,0,0,NA,NA
391.0994,SW,PreFenton,0,0,NA,NA
391.1035,HW,PostFenton,8039289.33333333,6335226,not adsorbed,NA
391.1035,HW,PreFenton,18036270.6666667,11008355.6666667,not adsorbed,NA
391.1035,SW,PostFenton,7905505.66666667,6464165.33333333,not adsorbed,NA
391.1035,SW,PreFenton,19426788.6666667,10141456,not adsorbed,NA
391.1147,HW,PostFenton,0,0,NA,NA
391.1147,HW,PreFenton,1908883.5,0,NA,NA
391.1147,SW,PostFenton,0,0,NA,NA
391.1147,SW,PreFenton,0,0,NA,NA
391.1246,HW,PostFenton,8201086.33333333,4519678.33333333,not adsorbed,NA
391.1246,HW,PreFenton,2758550,1954410,not adsorbed,NA
391.1246,SW,PostFenton,13211878.3333333,7373141,not adsorbed,NA
391.1246,SW,PreFenton,2344596,2067675,NA,NA
391.1358,HW,PostFenton,2395179.33333333,3463340,NA,NA
391.1358,HW,PreFenton,0,0,NA,NA
391.1358,SW,PostFenton,0,0,NA,NA
391.1358,SW,PreFenton,0,0,NA,NA
391.1399,HW,PostFenton,11398017.3333333,15944109,not adsorbed,NA
391.1399,HW,PreFenton,15894072.3333333,15470276.3333333,not adsorbed,NA
391.1399,SW,PostFenton,11641065.3333333,18163373.3333333,not adsorbed,NA
391.1399,SW,PreFenton,16051692.6666667,18627010,not adsorbed,NA
391.143,HW,PostFenton,0,2987096,NA,new molecules
391.143,HW,PreFenton,3942286.33333333,8081093,not adsorbed,NA
391.143,SW,PostFenton,3786282,15337134,not adsorbed,NA
391.143,SW,PreFenton,19620675,30461720,not adsorbed,NA
391.161,HW,PostFenton,5534257,7188913.66666667,not adsorbed,NA
391.161,HW,PreFenton,3132307.33333333,3750431.66666667,not adsorbed,NA
391.161,SW,PostFenton,9421720.33333333,11502599,not adsorbed,NA
391.161,SW,PreFenton,3904327,4463387.33333333,not adsorbed,NA
391.1762,HW,PostFenton,7839967,17624842.3333333,not adsorbed,NA
391.1762,HW,PreFenton,13437847.3333333,18083535,not adsorbed,NA
391.1762,SW,PostFenton,8715163.33333333,20705632,not adsorbed,NA
391.1762,SW,PreFenton,12717557,20208073.3333333,not adsorbed,NA
391.1875,HW,PostFenton,0,0,NA,NA
391.1875,HW,PreFenton,0,1766695.33333333,NA,new molecules
391.1875,SW,PostFenton,0,0,NA,NA
391.1875,SW,PreFenton,0,0,NA,NA
391.1974,HW,PostFenton,3156878.33333333,8051130,not adsorbed,NA
391.1974,HW,PreFenton,4334151.66666667,5277055.66666667,not adsorbed,NA
391.1974,SW,PostFenton,5892682.33333333,18245305.6666667,not adsorbed,NA
391.1974,SW,PreFenton,11994617.3333333,18553293,not adsorbed,NA
391.2126,HW,PostFenton,2180497.66666667,6916882.66666667,NA,NA
391.2126,HW,PreFenton,6331638.66666667,9514713.33333333,not adsorbed,NA
391.2126,SW,PostFenton,2662562.66666667,9361768,NA,NA
391.2126,SW,PreFenton,6888274,12235898.6666667,not adsorbed,NA
391.2337,HW,PostFenton,0,6533228.66666667,NA,new molecules
391.2337,HW,PreFenton,3187111,5961439.66666667,not adsorbed,NA
391.2337,SW,PostFenton,2093629.5,9126934.66666667,NA,NA
391.2337,SW,PreFenton,3982849.66666667,7049684.66666667,not adsorbed,NA
391.249,HW,PostFenton,0,0,NA,NA
391.249,HW,PreFenton,0,2045412.33333333,NA,new molecules
391.249,SW,PostFenton,0,1937033.5,NA,new molecules
391.249,SW,PreFenton,1844186.5,2977922.33333333,NA,NA
391.2523,HW,PostFenton,0,2767473,NA,new molecules
391.2523,HW,PreFenton,0,2333925.33333333,NA,new molecules
391.2523,SW,PostFenton,0,2317851,NA,new molecules
391.2523,SW,PreFenton,0,0,NA,NA
391.2701,HW,PostFenton,0,2084398,NA,new molecules
391.2701,HW,PreFenton,2245055,3423808,NA,NA
391.2701,SW,PostFenton,0,4767549.5,NA,new molecules
391.2701,SW,PreFenton,3935071.33333333,7472944.66666667,not adsorbed,NA
392.0623,HW,PostFenton,0,0,NA,NA
392.0623,HW,PreFenton,2784555.66666667,0,adsorbed,NA
392.0623,SW,PostFenton,0,0,NA,NA
392.0623,SW,PreFenton,2045366.33333333,0,NA,NA
392.0835,HW,PostFenton,2346749,0,NA,NA
392.0835,HW,PreFenton,0,0,NA,NA
392.0835,SW,PostFenton,0,0,NA,NA
392.0835,SW,PreFenton,0,0,NA,NA
392.0987,HW,PostFenton,1664329,0,NA,NA
392.0987,HW,PreFenton,2887477,0,adsorbed,NA
392.0987,SW,PostFenton,0,0,NA,NA
392.0987,SW,PreFenton,2242067.66666667,0,NA,NA
392.1198,HW,PostFenton,3410863.66666667,3304585,not adsorbed,NA
392.1198,HW,PreFenton,0,1675376,NA,new molecules
392.1198,SW,PostFenton,2326105.66666667,2036265,NA,NA
392.1198,SW,PreFenton,0,0,NA,NA
392.1351,HW,PostFenton,0,0,NA,NA
392.1351,HW,PreFenton,0,0,NA,NA
392.1351,SW,PostFenton,0,0,NA,NA
392.1351,SW,PreFenton,1802097,0,NA,NA
392.1497,HW,PostFenton,0,0,NA,NA
392.1497,HW,PreFenton,1974708,2266616.5,NA,NA
392.1497,SW,PostFenton,0,0,NA,NA
392.1497,SW,PreFenton,1770326,2166063.66666667,NA,NA
392.1562,HW,PostFenton,0,1928081.33333333,NA,new molecules
392.1562,HW,PreFenton,0,0,NA,NA
392.1562,SW,PostFenton,0,1995511,NA,new molecules
392.1562,SW,PreFenton,0,0,NA,NA
392.1675,HW,PostFenton,1720152,0,NA,NA
392.1675,HW,PreFenton,0,0,NA,NA
392.1675,SW,PostFenton,0,0,NA,NA
392.1675,SW,PreFenton,0,0,NA,NA
392.1827,HW,PostFenton,0,0,NA,NA
392.1827,HW,PreFenton,4861429.66666667,5285533.66666667,not adsorbed,NA
392.1827,SW,PostFenton,0,0,NA,NA
392.1827,SW,PreFenton,2744443,3699168.66666667,not adsorbed,NA
393.01,HW,PostFenton,2684185.33333333,0,NA,NA
393.01,HW,PreFenton,3565597.66666667,0,adsorbed,NA
393.01,SW,PostFenton,2419625.5,0,NA,NA
393.01,SW,PreFenton,3392383,0,adsorbed,NA
393.0252,HW,PostFenton,0,0,NA,NA
393.0252,HW,PreFenton,2180129.66666667,1681637,NA,NA
393.0252,SW,PostFenton,0,0,NA,NA
393.0252,SW,PreFenton,2028441.5,0,NA,NA
393.0463,HW,PostFenton,7815115.33333333,2280205,not adsorbed,NA
393.0463,HW,PreFenton,12967292.3333333,3653692.66666667,not adsorbed,NA
393.0463,SW,PostFenton,6192739,0,adsorbed,NA
393.0463,SW,PreFenton,12684508,2115555.5,not adsorbed,NA
393.0616,HW,PostFenton,0,0,NA,NA
393.0616,HW,PreFenton,2958037.66666667,0,adsorbed,NA
393.0616,SW,PostFenton,0,0,NA,NA
393.0616,SW,PreFenton,2565001.66666667,0,NA,NA
393.0675,HW,PostFenton,5450362.66666667,0,adsorbed,NA
393.0675,HW,PreFenton,0,0,NA,NA
393.0675,SW,PostFenton,4331111,0,adsorbed,NA
393.0675,SW,PreFenton,0,0,NA,NA
393.0827,HW,PostFenton,9305384.66666667,3909125.66666667,not adsorbed,NA
393.0827,HW,PreFenton,16255024,6230940.33333333,not adsorbed,NA
393.0827,SW,PostFenton,8485482,3903898,not adsorbed,NA
393.0827,SW,PreFenton,16774371.3333333,5110237.66666667,not adsorbed,NA
393.0859,HW,PostFenton,0,0,NA,NA
393.0859,HW,PreFenton,2125873,5160520,NA,NA
393.0859,SW,PostFenton,0,1887377,NA,new molecules
393.0859,SW,PreFenton,3086222.66666667,4814985,not adsorbed,NA
393.094,HW,PostFenton,0,0,NA,NA
393.094,HW,PreFenton,2010547,0,NA,NA
393.094,SW,PostFenton,0,0,NA,NA
393.094,SW,PreFenton,0,0,NA,NA
393.098,HW,PostFenton,0,0,NA,NA
393.098,HW,PreFenton,1840521.33333333,0,NA,NA
393.098,SW,PostFenton,0,0,NA,NA
393.098,SW,PreFenton,2104380,0,NA,NA
393.1038,HW,PostFenton,13044354,5825717,not adsorbed,NA
393.1038,HW,PreFenton,2873738.66666667,2714530.33333333,not adsorbed,NA
393.1038,SW,PostFenton,12330264.6666667,5109833.33333333,not adsorbed,NA
393.1038,SW,PreFenton,2634642.33333333,1935670.66666667,NA,NA
393.1152,HW,PostFenton,2034394.33333333,0,NA,NA
393.1152,HW,PreFenton,0,0,NA,NA
393.1152,SW,PostFenton,0,0,NA,NA
393.1152,SW,PreFenton,0,0,NA,NA
393.1191,HW,PostFenton,13676507.3333333,13016589.3333333,not adsorbed,NA
393.1191,HW,PreFenton,17578041,13802406.6666667,not adsorbed,NA
393.1191,SW,PostFenton,12953542,13624055,not adsorbed,NA
393.1191,SW,PreFenton,17970411,12872505.6666667,not adsorbed,NA
393.1224,HW,PostFenton,0,0,NA,NA
393.1224,HW,PreFenton,0,0,NA,NA
393.1224,SW,PostFenton,0,3253495.33333333,NA,new molecules
393.1224,SW,PreFenton,0,2825018.33333333,NA,new molecules
393.1303,HW,PostFenton,0,0,NA,NA
393.1303,HW,PreFenton,2152381,0,NA,NA
393.1303,SW,PostFenton,0,0,NA,NA
393.1303,SW,PreFenton,1674962.5,0,NA,NA
393.1402,HW,PostFenton,7096628.66666667,7148391.33333333,not adsorbed,NA
393.1402,HW,PreFenton,2830057,3344642,not adsorbed,NA
393.1402,SW,PostFenton,12259956.6666667,11722149.6666667,not adsorbed,NA
393.1402,SW,PreFenton,2052420.33333333,2662888,NA,NA
393.1555,HW,PostFenton,14614498.3333333,24286741,not adsorbed,NA
393.1555,HW,PreFenton,16862615.3333333,19805787.6666667,not adsorbed,NA
393.1555,SW,PostFenton,18292685,32972201,not adsorbed,NA
393.1555,SW,PreFenton,19554205,27671360.3333333,not adsorbed,NA
393.1589,HW,PostFenton,0,2171351,NA,new molecules
393.1589,HW,PreFenton,0,0,NA,NA
393.1589,SW,PostFenton,0,0,NA,NA
393.1589,SW,PreFenton,0,2467222.33333333,NA,new molecules
393.1766,HW,PostFenton,3209873.66666667,5610351,not adsorbed,NA
393.1766,HW,PreFenton,3447197,5438732,not adsorbed,NA
393.1766,SW,PostFenton,5779067.33333333,10143149.3333333,not adsorbed,NA
393.1766,SW,PreFenton,2889462.66666667,5159406.66666667,not adsorbed,NA
393.1919,HW,PostFenton,6310890.33333333,16295453.3333333,not adsorbed,NA
393.1919,HW,PreFenton,12315382,17428752.3333333,not adsorbed,NA
393.1919,SW,PostFenton,7713065,22362203,not adsorbed,NA
393.1919,SW,PreFenton,13640954,22950044.3333333,not adsorbed,NA
393.1953,HW,PostFenton,0,3583181,NA,new molecules
393.1953,HW,PreFenton,0,2717457.33333333,NA,new molecules
393.1953,SW,PostFenton,0,2109257.5,NA,new molecules
393.1953,SW,PreFenton,0,2761031.66666667,NA,new molecules
393.213,HW,PostFenton,1886768,4469622.66666667,NA,NA
393.213,HW,PreFenton,1891238.33333333,2741014,NA,NA
393.213,SW,PostFenton,3037656,6699444.33333333,not adsorbed,NA
393.213,SW,PreFenton,2297512.66666667,4245323,NA,NA
393.2283,HW,PostFenton,0,4572026,NA,new molecules
393.2283,HW,PreFenton,4425130,7009221,not adsorbed,NA
393.2283,SW,PostFenton,2066394.66666667,7809463.66666667,NA,NA
393.2283,SW,PreFenton,5322668,11333795,not adsorbed,NA
393.2317,HW,PostFenton,0,6198309.66666667,NA,new molecules
393.2317,HW,PreFenton,0,2460272.66666667,NA,new molecules
393.2317,SW,PostFenton,0,2998480.5,NA,new molecules
393.2317,SW,PreFenton,0,3247779.33333333,NA,new molecules
393.2646,HW,PostFenton,0,0,NA,NA
393.2646,HW,PreFenton,0,0,NA,NA
393.2646,SW,PostFenton,0,0,NA,NA
393.2646,SW,PreFenton,0,2163540.66666667,NA,new molecules
