Mass,Forest,PreFenton,PostFenton,loss
455.0984,HW,3583531.33333333,0,lost
355.0459,HW,3588680.33333333,0,lost
431.2439,HW,3593722.33333333,0,lost
449.2544,HW,3626644,0,lost
517.1352,HW,3636534,0,lost
413.015,HW,3642787,0,lost
515.3014,HW,3644193.66666667,0,lost
343.046,HW,3645552,0,lost
473.0362,HW,3649297,0,lost
513.2494,HW,3654568.33333333,0,lost
411.1085,HW,3656855.33333333,0,lost
397.0201,HW,3662447.33333333,0,lost
409.0565,HW,3686919.66666667,0,lost
503.0467,HW,3701507.33333333,0,lost
527.1195,HW,3724911,0,lost
471.1297,HW,3727615.33333333,0,lost
374.1722,HW,3731865,0,lost
529.2807,HW,3759958.66666667,0,lost
487.3429,HW,3762554.66666667,0,lost
489.2858,HW,3765714.66666667,0,lost
517.0624,HW,3777162.66666667,0,lost
427.0307,HW,3783771.66666667,0,lost
485.109,HW,3787717,0,lost
547.2913,HW,3799888.66666667,0,lost
361.202,HW,3837685.33333333,0,lost
351.2177,HW,3838241,0,lost
369.0252,HW,3848258.66666667,0,lost
515.0831,HW,3851038.66666667,0,lost
443.0256,HW,3853158.66666667,0,lost
344.2191,HW,3874760,0,lost
395.0409,HW,3882335.66666667,0,lost
485.0726,HW,3882947.66666667,0,lost
381.0616,HW,3891615.33333333,0,lost
429.2283,HW,3903278.33333333,0,lost
371.1018,HW,3909097,0,lost
425.0514,HW,3913405.66666667,0,lost
501.1039,HW,3921752.33333333,0,lost
519.2963,HW,3923775.33333333,0,lost
391.143,HW,3942286.33333333,0,lost
441.0463,HW,3957275.33333333,0,lost
441.1191,HW,3964094.66666667,0,lost
545.1289,HW,3973930,0,lost
417.01,HW,4007600.66666667,0,lost
411.0358,HW,4026514.66666667,0,lost
475.2701,HW,4030773.66666667,0,lost
499.1951,HW,4053532,0,lost
411.2058,HW,4059634.66666667,0,lost
487.1246,HW,4067526.33333333,0,lost
455.062,HW,4102018.66666667,0,lost
417.2494,HW,4129800,0,lost
517.3171,HW,4130274.33333333,0,lost
531.2964,HW,4179564.66666667,0,lost
521.2756,HW,4185231.33333333,0,lost
441.0827,HW,4197741,0,lost
505.2807,HW,4201822.66666667,0,lost
411.2388,HW,4220404,0,lost
389.1274,HW,4224014.33333333,0,lost
501.2858,HW,4227254.33333333,0,lost
381.2283,HW,4248876,0,lost
471.0569,HW,4262996.33333333,0,lost
485.2545,HW,4277707.33333333,0,lost
471.0933,HW,4282282,0,lost
364.1878,HW,4354542,0,lost
457.0412,HW,4361307.33333333,0,lost
411.0721,HW,4404714.66666667,0,lost
393.2283,HW,4425130,0,lost
819.2779,HW,4443652.5,0,lost
423.2388,HW,4444421.33333333,0,lost
457.114,HW,4465068.66666667,0,lost
427.1035,HW,4489303.33333333,0,lost
357.0252,HW,4496818.66666667,0,lost
499.2337,HW,4550915,0,lost
487.2701,HW,4633805,0,lost
327.2177,HW,4683742.33333333,0,lost
337.1327,HW,4739791,0,lost
383.0409,HW,4837587.33333333,0,lost
473.2545,HW,4846015,0,lost
405.2282,HW,4847238,0,lost
451.1123,HW,4859046,0,lost
392.1827,HW,4861429.66666667,0,lost
401.015,HW,4917276.66666667,0,lost
386.9994,HW,4977400.33333333,0,lost
457.0777,HW,4982532,0,lost
515.265,HW,4986145,0,lost
461.2544,HW,4997860.66666667,0,lost
385.0201,HW,5015367.33333333,0,lost
357.2283,HW,5076475.33333333,0,lost
342.2398,HW,5086942,0,lost
349.2021,HW,5119791.33333333,0,lost
387.2388,HW,5216405,0,lost
427.0671,HW,5502041.66666667,0,lost
359.2439,HW,5531859.66666667,0,lost
503.3378,HW,5579023.33333333,0,lost
411.133,HW,5737966,0,lost
385.1174,HW,5831526,0,lost
354.2035,HW,6033185,0,lost
377.2181,HW,6180476.66666667,0,lost
375.2388,HW,6418370,0,lost
330.2034,HW,6440711.66666667,0,lost
461.2392,HW,6604346.33333333,0,lost
495.2964,HW,6812402,0,lost
501.3222,HW,6930957.33333333,0,lost
363.2388,HW,7457422.66666667,0,lost
477.2341,HW,7485623.33333333,0,lost
329.2333,HW,7553929,0,lost
361.2232,HW,12173565,0,lost
439.0552,HW,13338489.3333333,0,lost
347.2439,HW,13572966,0,lost
345.2283,HW,15989665.3333333,0,lost
479.3014,HW,18067526,0,lost
331.249,HW,22343665,0,lost
343.0823,HW,3749499,1445443.66666667,conserved
355.1187,HW,2868151.33333333,1459018.5,conserved
333.0252,HW,3439839.66666667,1491631,conserved
365.099,HW,1779519.33333333,1515340,conserved
309.1344,HW,1842300.5,1518277,conserved
345.1919,HW,3782891.66666667,1523249,conserved
340.1514,HW,1816472,1538258.66666667,conserved
317.1606,HW,1928058.5,1540860,conserved
382.162,HW,2679477.66666667,1561554.5,conserved
370.1984,HW,5370696,1568576.5,conserved
591.172,HW,2822671,1570184.5,conserved
329.1394,HW,2081140.66666667,1572578,conserved
354.0831,HW,1695308.33333333,1576198.33333333,conserved
397.1657,HW,2493753.33333333,1589962.5,conserved
529.1716,HW,3487799,1602247,conserved
455.2075,HW,3383161,1605762.5,conserved
453.2494,HW,3591682,1609297,conserved
311.0409,HW,1738486.5,1610132.5,conserved
345.0252,HW,4263609.33333333,1613531.33333333,conserved
499.2549,HW,2346414.66666667,1619940,conserved
438.1042,HW,2227982.5,1621046,conserved
573.2341,HW,3289619.5,1636684,conserved
343.1551,HW,2367717.33333333,1636775,conserved
471.2388,HW,4335531,1643606.5,conserved
311.15,HW,1709362.66666667,1643681.66666667,conserved
419.2286,HW,2597211.66666667,1652777.5,conserved
309.0616,HW,2146800.5,1657396.66666667,conserved
327.1813,HW,2855553,1657818.5,conserved
371.1864,HW,3064498.66666667,1659351.5,conserved
392.0987,HW,2887477,1664329,conserved
355.2126,HW,4671107.33333333,1670451.5,conserved
517.0988,HW,3919157.66666667,1671781.5,conserved
331.0823,HW,4028534,1674107.33333333,conserved
510.1828,HW,2017651.5,1674329,conserved
513.213,HW,3442940.66666667,1674758.5,conserved
501.0675,HW,4014593.66666667,1682404.5,conserved
593.1512,HW,2147758,1683370,conserved
378.0831,HW,3065770,1683512,conserved
332.1827,HW,1589619,1683583,conserved
359.146,HW,1750448,1684301.66666667,conserved
319.1187,HW,2278874.33333333,1684701,conserved
340.1878,HW,6037324.33333333,1686507,conserved
357.1708,HW,3034598.33333333,1687114.66666667,conserved
309.098,HW,2141558.5,1699556,conserved
385.2021,HW,2748799.66666667,1703676,conserved
383.1137,HW,3554197.66666667,1711755,conserved
487.0518,HW,4393325.66666667,1718302.5,conserved
396.1091,HW,1962668.5,1719855.66666667,conserved
455.1711,HW,3224614,1721219.5,conserved
386.1093,HW,2057643.5,1721631,conserved
366.0831,HW,2682711,1725245,conserved
408.0572,HW,2228426.5,1726437.5,conserved
397.0565,HW,4894327.33333333,1727027.66666667,conserved
355.1551,HW,1993839,1733443.33333333,conserved
413.0514,HW,5907023,1733895.33333333,conserved
368.0623,HW,1785000,1736126.66666667,conserved
503.265,HW,5830241.66666667,1736750,conserved
559.1821,HW,3094742.66666667,1741409.66666667,conserved
331.0459,HW,3806659.66666667,1742622.66666667,conserved
595.1305,HW,2019664,1743335,conserved
368.1827,HW,2381494,1743798,conserved
563.1043,HW,2734014.66666667,1759146.5,conserved
370.1144,HW,1962048,1761677.33333333,conserved
396.0572,HW,2151072.5,1762086,conserved
369.098,HW,4072029.33333333,1765374.66666667,conserved
417.2283,HW,4896093.33333333,1768619.5,conserved
519.1145,HW,4028052.66666667,1770920.33333333,conserved
503.0831,HW,4612697.66666667,1772749.66666667,conserved
589.1927,HW,2657140,1774613,conserved
340.115,HW,1865850.5,1775322.5,conserved
567.0991,HW,2766765,1776223.33333333,conserved
503.1195,HW,4402096.66666667,1782760.5,conserved
533.0573,HW,3345453.66666667,1783410.5,conserved
383.0773,HW,4493706,1785088.5,conserved
408.0936,HW,2963552.33333333,1785193,conserved
341.197,HW,6834275,1786913,conserved
415.2126,HW,4859541,1787046,conserved
459.2388,HW,5937808,1791691,conserved
547.1457,HW,3688794,1793397.5,conserved
396.0936,HW,2529360,1793581.33333333,conserved
369.2283,HW,4319544.33333333,1794952.5,conserved
457.2232,HW,4667131.33333333,1797884,conserved
499.1974,HW,3118678.66666667,1799106.5,conserved
354.1671,HW,2657385.66666667,1800223,conserved
427.1399,HW,3805099,1800281,conserved
495.26,HW,3520923,1801429.66666667,conserved
319.0823,HW,2783529.33333333,1802365,conserved
397.0929,HW,4378580.33333333,1808527.33333333,conserved
431.0256,HW,5100042,1813765,conserved
331.1551,HW,2774492,1814495,conserved
485.1817,HW,3870066.66666667,1814946,conserved
369.1344,HW,2805696.33333333,1816159,conserved
412.1726,HW,2893521.33333333,1817263,conserved
331.1187,HW,3093289,1822168,conserved
477.0311,HW,3432114,1828418.33333333,conserved
435.2388,HW,5335918.33333333,1834026,conserved
465.2494,HW,4315083,1835277,conserved
579.2811,HW,2663579,1837181.33333333,conserved
473.2392,HW,2971523,1837306,conserved
545.1665,HW,3474524.5,1842416.5,conserved
486.2204,HW,2123081.66666667,1850678,conserved
533.1301,HW,3690368.33333333,1855857.5,conserved
369.0616,HW,4543056,1860680.66666667,conserved
359.1864,HW,3830975.33333333,1860689,conserved
563.1407,HW,3029777.33333333,1861171.66666667,conserved
408.13,HW,2178770,1863917,conserved
517.2807,HW,5106999,1864471,conserved
529.2443,HW,4548781.33333333,1866433.66666667,conserved
589.2291,HW,2630770,1866881.66666667,conserved
379.2126,HW,5824132.33333333,1867473.66666667,conserved
380.0624,HW,2341370.66666667,1868056.33333333,conserved
451.0154,HW,1894744.66666667,1868259,conserved
343.2126,HW,12166134,1868388.33333333,conserved
545.2757,HW,4115404.33333333,1872496.5,conserved
565.0836,HW,2974007.5,1876062.5,conserved
551.1042,HW,3289581,1876332.66666667,conserved
447.2388,HW,5390486.66666667,1877251.5,conserved
471.1661,HW,3760895.66666667,1878120,conserved
567.2811,HW,2608032.5,1885271.5,conserved
445.2443,HW,2973853.66666667,1886632,conserved
393.213,HW,1891238.33333333,1886768,conserved
347.1864,HW,4205736.66666667,1890210,conserved
481.026,HW,2142254.5,1895774.33333333,conserved
563.2862,HW,2931975,1896323.66666667,conserved
549.0887,HW,3128713.33333333,1900032.33333333,conserved
443.062,HW,5521934.33333333,1902680.66666667,conserved
441.1919,HW,3498851,1904648.5,conserved
367.2126,HW,7775993.66666667,1907724.66666667,conserved
715.2303,HW,2741617,1913715,conserved
410.1093,HW,2493355.66666667,1914404.5,conserved
389.015,HW,6435822,1916481,conserved
399.2388,HW,7215152.66666667,1916671,conserved
443.0984,HW,5514762.66666667,1918038.33333333,conserved
507.0416,HW,2809248.33333333,1918559.33333333,conserved
487.0882,HW,4593348.66666667,1921824.5,conserved
380.1563,HW,2936090.33333333,1922610.66666667,conserved
382.1144,HW,2469244.5,1926132,conserved
559.2549,HW,3565777.66666667,1927690.33333333,conserved
535.073,HW,3400157,1928683.33333333,conserved
325.0201,HW,2123977,1929057,conserved
551.2862,HW,2688761,1933689,conserved
577.1563,HW,3042844,1934653,conserved
357.098,HW,4630988.33333333,1942495.33333333,conserved
551.0678,HW,2701575.66666667,1955608.66666667,conserved
412.0885,HW,2220840.5,1966470.66666667,conserved
549.125,HW,3345286.66666667,1969016,conserved
373.2232,HW,8548931,1975532.66666667,conserved
387.141,HW,1798690.33333333,1975928.66666667,conserved
553.0835,HW,2293547,1977649,conserved
373.2021,HW,3428752.66666667,1978808.5,conserved
414.1042,HW,1819595.66666667,1978950,conserved
489.1039,HW,5135989,1986881,conserved
491.2134,HW,2678147,1989578.33333333,conserved
394.078,HW,2972795,1990049.66666667,conserved
567.1356,HW,2633642,1991859.66666667,conserved
413.0878,HW,5477968.66666667,1994163.66666667,conserved
427.1763,HW,4206334,1994831,conserved
414.1882,HW,3158819.33333333,1996935.33333333,conserved
607.2033,HW,1863000.5,1999134,conserved
491.1995,HW,2016686,2003712.5,conserved
569.1148,HW,2087204,2005074,conserved
413.1242,HW,4601767.66666667,2006964.66666667,conserved
519.078,HW,4336276.66666667,2008645,conserved
325.1657,HW,3262526.33333333,2010149.66666667,conserved
473.109,HW,5266535.33333333,2010362.66666667,conserved
605.224,HW,2047907,2015307.5,conserved
311.0773,HW,2202664,2017431.33333333,conserved
368.0987,HW,3002774.66666667,2023711.33333333,conserved
373.0201,HW,6119588.33333333,2032047,conserved
461.0361,HW,5120578.33333333,2034863,conserved
508.1784,HW,3208306.66666667,2042183.66666667,conserved
371.0409,HW,6138323,2043647,conserved
657.2248,HW,3847025.33333333,2045567.66666667,conserved
491.265,HW,5162714.33333333,2047096.33333333,conserved
537.0522,HW,2715913,2048555.5,conserved
469.2443,HW,3635792,2056285.5,conserved
460.2047,HW,2389528,2057505.5,conserved
315.1449,HW,2067694,2057941.66666667,conserved
525.2705,HW,2388234.33333333,2059445.33333333,conserved
410.0729,HW,2007806.66666667,2061588.33333333,conserved
413.1969,HW,3673685,2065847.66666667,conserved
309.1707,HW,1766676.66666667,2068461.66666667,conserved
439.0154,HW,1876681,2075811,conserved
579.172,HW,2634145.5,2077567.33333333,conserved
521.0573,HW,3441979,2079357,conserved
458.1891,HW,1989232,2087479.66666667,conserved
398.1093,HW,2231976,2090562.66666667,conserved
472.2047,HW,2187256,2096871.5,conserved
473.0726,HW,5476455.33333333,2106634,conserved
382.078,HW,2549487.33333333,2107550.66666667,conserved
475.0518,HW,5473073.33333333,2108654,conserved
429.0463,HW,6013241.66666667,2111052,conserved
323.0409,HW,3268087.66666667,2118239.33333333,conserved
543.2448,HW,2100426.5,2119501.33333333,conserved
491.0467,HW,4402555.33333333,2120127.33333333,conserved
537.2705,HW,3480613.33333333,2123722.66666667,conserved
445.0412,HW,5762053.33333333,2126989.33333333,conserved
561.1615,HW,2691999,2129258,conserved
385.0565,HW,6739453.66666667,2133947,conserved
333.1555,HW,2289005,2133962,conserved
459.0569,HW,5630617,2134905.66666667,conserved
485.2181,HW,4549748.33333333,2149454.33333333,conserved
521.0937,HW,4067642.66666667,2150696.66666667,conserved
380.0987,HW,3207260,2153010,conserved
555.0991,HW,2285029,2168299.33333333,conserved
313.0565,HW,1716495.5,2168916.33333333,conserved
345.1708,HW,3944506.33333333,2170966.33333333,conserved
429.0827,HW,6419426,2174555.33333333,conserved
575.177,HW,3143063,2176577,conserved
398.0729,HW,1802478,2180327,conserved
391.2126,HW,6331638.66666667,2180497.66666667,conserved
415.0307,HW,5992763,2182823,conserved
555.1355,HW,2005730.5,2186559,conserved
561.2705,HW,3346327,2188572,conserved
403.2337,HW,5142225.66666667,2191507.33333333,conserved
435.0205,HW,3840213.66666667,2194145.33333333,conserved
575.2134,HW,3149205,2195327.66666667,conserved
427.2337,HW,4993104.66666667,2196045,conserved
489.0675,HW,5215006,2197993.33333333,conserved
328.1514,HW,3800567,2200987.33333333,conserved
321.0616,HW,3680222.66666667,2201962,conserved
330.1671,HW,2724693,2207772.66666667,conserved
357.0616,HW,5185301,2210601.33333333,conserved
459.0933,HW,6252183.33333333,2216654,conserved
389.2181,HW,7184424,2217243.66666667,conserved
477.2494,HW,5660855.66666667,2218316.33333333,conserved
541.0836,HW,2482240.5,2221270,conserved
457.1504,HW,4478037,2224723.33333333,conserved
399.0721,HW,6750224.66666667,2226403.66666667,conserved
501.2341,HW,2349393.5,2227120,conserved
384.0937,HW,2495524.33333333,2229267.66666667,conserved
719.2252,HW,2454846.5,2230255.66666667,conserved
371.0773,HW,6502539,2231647.66666667,conserved
569.2604,HW,1728538,2232179.33333333,conserved
399.0358,HW,6182239,2234419.66666667,conserved
603.2141,HW,1757515,2237016.33333333,conserved
595.167,HW,2297166.5,2237926.5,conserved
501.2494,HW,6007647,2240603.33333333,conserved
337.0201,HW,3545095.33333333,2242224.33333333,conserved
505.0624,HW,4398422,2243737.66666667,conserved
529.208,HW,3613870.33333333,2244972.33333333,conserved
481.2443,HW,4458459,2247871.33333333,conserved
357.1344,HW,3818457.66666667,2248511.66666667,conserved
474.1729,HW,2942412.33333333,2253003.66666667,conserved
533.2756,HW,4914554.66666667,2254506.33333333,conserved
428.1675,HW,1856633,2254890.33333333,conserved
539.0679,HW,2466254,2256810.33333333,conserved
405.213,HW,3553071,2269389.66666667,conserved
439.2337,HW,4802751,2276160.66666667,conserved
541.2654,HW,2551607,2282848.5,conserved
487.161,HW,4180338.66666667,2286960.33333333,conserved
430.1831,HW,2165658,2290646.33333333,conserved
575.2498,HW,2685385,2292777.33333333,conserved
525.0522,HW,2499740,2294110,conserved
553.1199,HW,2703656.33333333,2296022.66666667,conserved
485.2392,HW,2912544,2298276.66666667,conserved
489.2494,HW,6167505.33333333,2304330.33333333,conserved
501.1766,HW,3699548,2312876,conserved
505.0988,HW,4435287.33333333,2317126.33333333,conserved
399.1813,HW,4403579,2317728.66666667,conserved
535.1093,HW,3534640.66666667,2320875,conserved
607.2396,HW,2074967.5,2322717,conserved
354.1307,HW,1890311.66666667,2322879,conserved
353.197,HW,5390787.66666667,2322946.33333333,conserved
591.2083,HW,2546957.5,2327482.33333333,conserved
387.0358,HW,8128600.66666667,2341470,conserved
577.2654,HW,3181845,2341543,conserved
368.1463,HW,2323197.66666667,2342360.66666667,conserved
399.1086,HW,5460674.66666667,2343145.66666667,conserved
745.2047,HW,1594317.5,2343769.33333333,conserved
385.0929,HW,6188553,2344388,conserved
531.26,HW,5386009,2350095.66666667,conserved
527.2498,HW,2313441.33333333,2353344,conserved
591.2447,HW,2767115.5,2368783.33333333,conserved
345.0616,HW,5500441.33333333,2372410,conserved
443.2075,HW,5612374.33333333,2375930.33333333,conserved
384.1777,HW,3811391,2377940.33333333,conserved
491.1406,HW,2002604,2382789.66666667,conserved
553.2654,HW,2569332,2383911.33333333,conserved
327.0358,HW,1776483,2386721.33333333,conserved
445.2232,HW,6265844.66666667,2392706.33333333,conserved
321.1344,HW,3099115.33333333,2407883.66666667,conserved
443.1348,HW,5255687.33333333,2425769.33333333,conserved
551.1406,HW,2902787,2428523.33333333,conserved
511.2548,HW,3118969.66666667,2432311,conserved
369.01,HW,1694870.5,2435470.33333333,conserved
577.1927,HW,2833433.5,2435752.33333333,conserved
473.1454,HW,4853181.33333333,2436433.33333333,conserved
537.0886,HW,3066243,2437411,conserved
323.15,HW,3137037,2442012.66666667,conserved
515.1923,HW,4927946.33333333,2443910,conserved
707.2253,HW,2054851.5,2446152.66666667,conserved
565.1563,HW,2763734.66666667,2447687,conserved
492.1835,HW,3085745.33333333,2450612.66666667,conserved
339.1813,HW,5663292.66666667,2452890.66666667,conserved
342.1671,HW,6244382.33333333,2454626,conserved
344.1463,HW,2411218.5,2458191.33333333,conserved
405.0099,HW,4927083.33333333,2458607,conserved
475.0882,HW,6077916.66666667,2459717,conserved
371.1136,HW,5661848.33333333,2462570.66666667,conserved
581.2604,HW,2243622.5,2472023.66666667,conserved
413.1606,HW,4523774.33333333,2472971.66666667,conserved
345.1304,HW,2603054.33333333,2484555.66666667,conserved
515.2287,HW,5446603,2484871,conserved
361.0201,HW,6989319.66666667,2485048.33333333,conserved
311.1136,HW,2415235,2487025.33333333,conserved
418.104,HW,1825566.5,2487853.33333333,conserved
415.2337,HW,6838250.66666667,2501969.66666667,conserved
429.1191,HW,5854858.66666667,2502489.66666667,conserved
451.2337,HW,5559794,2509627.66666667,conserved
505.1199,HW,2391263.5,2517148.66666667,conserved
395.1922,HW,3641219,2519253.33333333,conserved
608.2308,HW,7425160.33333333,2527357,conserved
537.125,HW,3176833.66666667,2529058.33333333,conserved
372.214,HW,8898090,2529722.33333333,conserved
471.2024,HW,4552447.66666667,2534334,conserved
517.1715,HW,3792694.33333333,2540403,conserved
333.0616,HW,5654930.66666667,2548491.66666667,conserved
523.0729,HW,3418239.66666667,2548723.33333333,conserved
443.2286,HW,4228607,2548814.33333333,conserved
345.098,HW,5348217.66666667,2555373.66666667,conserved
563.1771,HW,3062713.33333333,2559367.33333333,conserved
356.1827,HW,6844891,2565836,conserved
593.1876,HW,2527404.5,2576633,conserved
447.2236,HW,22568088.3333333,2576740.33333333,conserved
349.0201,HW,4552436,2579549.33333333,conserved
475.2185,HW,4675039.33333333,2582943.33333333,conserved
397.2232,HW,7312368,2584828.33333333,conserved
559.2185,HW,3358924,2590049,conserved
331.1762,HW,8695094.33333333,2594190,conserved
445.0776,HW,6864556.66666667,2594954.66666667,conserved
539.1043,HW,2829431.33333333,2606676.33333333,conserved
529.1199,HW,2380600.5,2610881.66666667,conserved
519.1508,HW,4329449.66666667,2610942.33333333,conserved
455.2287,HW,4609911.33333333,2623121.66666667,conserved
593.2604,HW,2636201,2625266,conserved
489.1403,HW,5251361.33333333,2625688.66666667,conserved
359.0409,HW,6940468.66666667,2626093.66666667,conserved
315.1086,HW,1753597,2628304.33333333,conserved
491.0831,HW,5439869,2630252,conserved
507.2599,HW,4827048,2635371.33333333,conserved
421.2232,HW,6123838,2637526.66666667,conserved
459.2236,HW,6390417,2638710.33333333,conserved
409.0446,HW,28947121.3333333,2642023.5,conserved
333.098,HW,4128667.66666667,2655848.33333333,conserved
321.098,HW,2939535.33333333,2661318,conserved
417.1072,HW,3168604.33333333,2662946.33333333,conserved
549.1614,HW,3192879.33333333,2667518,conserved
507.078,HW,4197452.33333333,2668982.66666667,conserved
595.2033,HW,1935821,2671147.66666667,conserved
359.0773,HW,7881538,2674403.66666667,conserved
361.1868,HW,3370565,2680171.33333333,conserved
386.1933,HW,4551515,2683444.33333333,conserved
393.01,HW,3565597.66666667,2684185.33333333,conserved
409.2232,HW,6373055.66666667,2684805.33333333,conserved
315.0722,HW,8558562,2705525.66666667,conserved
433.194,HW,1776915,2706414.33333333,conserved
513.0522,HW,1893550.5,2707335.33333333,conserved
385.1293,HW,5241363.66666667,2708600.33333333,conserved
495.0417,HW,2789606,2711409.66666667,conserved
535.1458,HW,3634991.33333333,2712384,conserved
543.0993,HW,2071250.5,2717800.5,conserved
457.1868,HW,5032360.33333333,2718290.66666667,conserved
581.1877,HW,1962282.5,2719150.66666667,conserved
385.2232,HW,7901062.33333333,2721937,conserved
501.213,HW,5236914.66666667,2722222.33333333,conserved
401.197,HW,5959398.66666667,2724395.33333333,conserved
479.2134,HW,2827002,2726965.5,conserved
557.224,HW,1811797,2728185.33333333,conserved
567.172,HW,2497960,2728370.33333333,conserved
399.1449,HW,5092041.33333333,2731077.33333333,conserved
347.0409,HW,6201126,2738669.33333333,conserved
545.2029,HW,3234598,2746821.33333333,conserved
521.1301,HW,3855845.33333333,2752980,conserved
313.0929,HW,2119682,2758062.66666667,conserved
359.2075,HW,15683100.3333333,2758070,conserved
371.15,HW,4710224.33333333,2761589.66666667,conserved
313.1293,HW,2108508.66666667,2762334.66666667,conserved
335.0408,HW,5260141.66666667,2764800.66666667,conserved
519.2599,HW,6075370,2765228,conserved
533.1665,HW,3674324,2767019.66666667,conserved
398.1569,HW,3593905.33333333,2772384.33333333,conserved
503.1559,HW,4122716.66666667,2775762,conserved
433.2232,HW,6961851.66666667,2781506,conserved
513.2342,HW,2938801,2787214.66666667,conserved
527.0678,HW,1954704,2787860.66666667,conserved
583.2032,HW,1981367,2791307,conserved
465.0311,HW,3802575,2798074.66666667,conserved
549.2705,HW,3988691,2802853.33333333,conserved
403.2126,HW,6197625,2803515.33333333,conserved
573.2036,HW,1735445.5,2807387.66666667,conserved
487.2337,HW,6286880.66666667,2809717,conserved
415.1034,HW,7709330.33333333,2815992.33333333,conserved
402.1882,HW,2253790,2816182,conserved
346.162,HW,4598292.33333333,2823086.33333333,conserved
515.0679,HW,1854666,2828588,conserved
735.2202,HW,2687670.33333333,2831064,conserved
561.1978,HW,2901063,2834035.66666667,conserved
489.1977,HW,2641017.33333333,2834076.33333333,conserved
545.2393,HW,4062499.66666667,2834713.66666667,conserved
433.2079,HW,3188071.33333333,2835266.66666667,conserved
457.194,HW,2885794,2836391.33333333,conserved
445.114,HW,7346174.66666667,2842419,conserved
593.224,HW,2055082.5,2849352,conserved
553.1563,HW,2516582.5,2853418.66666667,conserved
497.2392,HW,3737423.66666667,2856963,conserved
565.2654,HW,3112234.5,2864110.66666667,conserved
531.2236,HW,5001327.33333333,2869775.66666667,conserved
337.1656,HW,5383212.66666667,2872955.33333333,conserved
523.1093,HW,3775786.33333333,2873331.66666667,conserved
403.0307,HW,8628916,2878415.33333333,conserved
433.1021,HW,1959279.33333333,2878621.66666667,conserved
539.1407,HW,2902816,2880596,conserved
547.1821,HW,3335340.66666667,2887566.33333333,conserved
429.1919,HW,5778395.33333333,2890241.33333333,conserved
414.1518,HW,2275743.5,2894982,conserved
415.0671,HW,7669052,2899447.66666667,conserved
401.0514,HW,8303309.66666667,2905280.66666667,conserved
459.1297,HW,5924843,2919970.66666667,conserved
419.0256,HW,6152882.66666667,2928349.33333333,conserved
333.1344,HW,3628281.33333333,2928410.66666667,conserved
515.2134,HW,1888886,2929628.33333333,conserved
345.1344,HW,4837253,2931703.33333333,conserved
463.2337,HW,6737401.33333333,2933921,conserved
342.1307,HW,2817727,2941187.66666667,conserved
443.1711,HW,5358084,2943399.33333333,conserved
463.2185,HW,35118585.6666667,2953718.66666667,conserved
493.1563,HW,2415873.5,2954997,conserved
505.1352,HW,5026136.66666667,2957128.33333333,conserved
381.01,HW,2616547.33333333,2963660.66666667,conserved
333.1191,HW,3401462,2966124.66666667,conserved
377.0151,HW,5443808.66666667,2966955.33333333,conserved
385.1657,HW,4615711,2972972.33333333,conserved
423.1871,HW,2656177.66666667,2975248.66666667,conserved
523.1669,HW,2362836,2983583,conserved
493.2443,HW,5228857.66666667,2984186.66666667,conserved
541.1199,HW,2362894.33333333,2998623,conserved
531.1872,HW,3444336.66666667,2999141.33333333,conserved
323.0772,HW,4104873.33333333,2999653.33333333,conserved
347.1711,HW,6157134.66666667,3005627,conserved
489.0886,HW,2034134,3030506.66666667,conserved
455.1769,HW,2883451,3034601,conserved
483.0417,HW,2744688,3044985,conserved
461.0725,HW,6897558,3046574.66666667,conserved
581.224,HW,2243880.5,3048366,conserved
475.1246,HW,6273501.66666667,3054662.33333333,conserved
431.062,HW,8138588.66666667,3058435.33333333,conserved
351.1813,HW,6759189,3070567.66666667,conserved
585.2037,HW,2752327.5,3082431.33333333,conserved
525.0886,HW,2960738.66666667,3083614.33333333,conserved
509.0573,HW,3158159.33333333,3086709.66666667,conserved
364.1249,HW,1643308,3093582.33333333,conserved
358.1256,HW,1751358.33333333,3096172.33333333,conserved
555.1719,HW,2151903.5,3102014,conserved
473.2181,HW,6264254,3105107.66666667,conserved
477.1977,HW,2472392,3105780.66666667,conserved
347.0773,HW,7265414.33333333,3111073.66666667,conserved
389.197,HW,7396726.66666667,3113238.66666667,conserved
325.0565,HW,3914110,3113575.33333333,conserved
541.1563,HW,2157884.5,3114537.33333333,conserved
373.0565,HW,8859142.66666667,3123301,conserved
487.2185,HW,2295327.66666667,3124766.66666667,conserved
539.2498,HW,2817648,3128743,conserved
671.2041,HW,2288792.5,3129558.33333333,conserved
525.1249,HW,2959458.33333333,3149150.66666667,conserved
377.197,HW,7789515,3153376.66666667,conserved
391.1974,HW,4334151.66666667,3156878.33333333,conserved
517.2443,HW,6492812.33333333,3166581,conserved
433.0413,HW,7346206.66666667,3167222.33333333,conserved
335.15,HW,4686558,3173741.33333333,conserved
579.2084,HW,2137121.66666667,3180159,conserved
535.2549,HW,4943829.33333333,3185641,conserved
577.2291,HW,3294487.5,3186343.66666667,conserved
507.1144,HW,4789326,3188323.33333333,conserved
461.1089,HW,7318761.66666667,3195225,conserved
417.0463,HW,8747356.33333333,3196961,conserved
393.1766,HW,3447197,3209873.66666667,conserved
527.1043,HW,2733284.66666667,3212138,conserved
579.2448,HW,2646173,3213267.33333333,conserved
384.1413,HW,2259337,3214368,conserved
515.1042,HW,2217674.5,3216344.33333333,conserved
