C,H,N,O,S,P,,mass,,PosSW10.csv,PosSW11.csv,PosSW12.csv,Initial,InitialAvg,PosSW22.csv,PosSW23.csv,PosSW24.csv,,H/C,O/C,,m/z,DBE,DBE/C,DBE/H,DBE/O,CRAM,,AI,AI-mod,,PolyCyArom,Aromatic,HighUnsatLign,UnsatAliph-N,SatFatAcCarb,UnSatAlip+N,,KM,NKM,KMD
18,22,0,11,0,0,,413.1089342,,13456446,11843318,13228741,Yes,12842835,5065986,5373660,5281881,,1.222222222,0.611111111,,413.10893,8,0.444444444,0.363636364,0.727272727,O,,,0.2,,----,----,HUnSatLig,----,----,----,,413.20446,413,0.20446
20,22,0,10,0,0,,421.1140196,,7213832,7599691,8272455,Yes,7695326,5088573,5981947,6161511,,1.1,0.5,,421.11402,10,0.5,0.454545455,1,CRAM,,,0.333333333,,----,----,HUnSatLig,----,----,----,,421.2114,421,0.2114
18,22,0,6,0,0,,333.1343612,,3156315,3903398,3476499,Yes,3512070.667,5129513,5413857,6286857,,1.222222222,0.333333333,,333.13436,8,0.444444444,0.363636364,1.333333333,CRAM,,,0.333333333,,----,----,HUnSatLig,----,----,----,,333.21139,333,0.21139
20,22,0,7,0,0,,373.1292758,,4028220,5741968,4899705,Yes,4889964.333,5194466,5779778,5786627,,1.1,0.35,,373.12928,10,0.5,0.454545455,1.428571429,CRAM,,,0.393939394,,----,----,HUnSatLig,----,----,----,,373.21556,373,0.21556
15,22,0,12,0,0,,393.1038488,,13630930,10901135,12458729,Yes,12330264.67,5247853,4655549,5426098,,1.466666667,0.8,,393.10385,5,0.333333333,0.227272727,0.416666667,O,,,-0.111111111,,----,----,HUnSatLig,----,----,----,,393.19475,393,0.19475
15,18,0,8,0,0,,325.0928904,,5767016,5380403,5582262,Yes,5576560.333,5271486,4501782,5396118,,1.2,0.533333333,,325.09289,7,0.466666667,0.388888889,0.875,CRAM,,,0.272727273,,----,----,HUnSatLig,----,----,----,,325.16806,325,0.16806
16,18,0,9,0,0,,353.087805,,9444454,8876136,9699322,Yes,9339970.667,5275503,5357770,5383133,,1.125,0.5625,,353.0878,8,0.5,0.444444444,0.888888889,CRAM,,,0.304347826,,----,----,HUnSatLig,----,----,----,,353.16945,353,0.16945
19,20,0,9,0,0,,391.103455,,6487138,8862949,8366430,Yes,7905505.667,5304764,6930454,7157278,,1.052631579,0.473684211,,391.10345,10,0.526315789,0.5,1.111111111,CRAM,,,0.379310345,,----,----,HUnSatLig,----,----,----,,391.19389,391,0.19389
18,26,0,16,0,0,,497.1148072,,18686141,11818154,16267521,Yes,15590605.33,5489350,8226060,6916573,,1.444444444,0.888888889,,497.11481,6,0.333333333,0.230769231,0.375,O,,,-0.2,,----,----,HUnSatLig,----,----,----,,497.22976,497,0.22976
18,24,0,11,0,0,,415.1245842,,12819481,10546936,12012237,Yes,11792884.67,5570873,5481226,5938307,,1.333333333,0.611111111,,415.12458,7,0.388888889,0.291666667,0.636363636,O,,,0.12,,----,----,HUnSatLig,----,----,----,,415.22058,415,0.22058
23,28,0,11,0,0,,479.1558842,,4308185,5405664,5439982,Yes,5051277,5601727,6336237,6182710,,1.217391304,0.47826087,,479.15588,10,0.434782609,0.357142857,0.909090909,CRAM,,,0.257142857,,----,----,HUnSatLig,----,----,----,,479.26668,479,0.26668
19,22,0,11,0,0,,425.1089342,,10009058,9739607,10549630,Yes,10099431.67,5653708,5311113,5075947,,1.157894737,0.578947368,,425.10893,9,0.473684211,0.409090909,0.818181818,CRAM,,,0.259259259,,----,----,HUnSatLig,----,----,----,,425.20723,425,0.20723
17,20,0,7,0,0,,335.1136258,,4470518,4570468,4509128,Yes,4516704.667,5665445,5458352,5404669,,1.176470588,0.411764706,,335.11363,8,0.470588235,0.4,1.142857143,CRAM,,,0.333333333,,----,----,HUnSatLig,----,----,----,,335.19112,335,0.19112
21,24,0,7,0,0,,387.1449258,,3308853,5165376,4168192,Yes,4214140.333,5755416,7414912,7379633,,1.142857143,0.333333333,,387.14493,10,0.476190476,0.416666667,1.428571429,CRAM,,,0.371428571,,----,----,HUnSatLig,----,----,----,,387.23445,387,0.23445
15,22,4,8,0,0,,385.1364864,,3631985,4131646,4412452,Yes,4058694.333,5812253,7516809,6410448,,1.466666667,0.533333333,,385.13649,7,0.466666667,0.318181818,0.875,CRAM,,,0.142857143,,----,----,HUnSatLig,----,----,----,,385.22554,385,0.22554
16,20,0,7,0,0,,323.1136258,,4206099,4010946,4180550,Yes,4132531.667,5845644,5680011,5993694,,1.25,0.4375,,323.11363,7,0.4375,0.35,1,CRAM,,,0.28,,----,----,HUnSatLig,----,----,----,,323.18834,323,0.18834
20,24,0,11,0,0,,439.1245842,,9503814,8310769,9895178,Yes,9236587,5908829,6807423,6159506,,1.2,0.55,,439.12458,9,0.45,0.375,0.818181818,CRAM,,,0.24137931,,----,----,HUnSatLig,----,----,----,,439.22613,439,0.22613
27,38,0,11,0,0,,537.2341342,,2690145,3291544,3400428,Yes,3127372.333,6004325,7623355,7078995,,1.407407407,0.407407407,,537.23413,9,0.333333333,0.236842105,0.818181818,CRAM,,,0.162790698,,----,----,HUnSatLig,----,----,----,,537.35836,537,0.35836
21,26,0,11,0,0,,453.1402342,,8103585,7819676,8552485,Yes,8158582,6017278,6258804,6765737,,1.238095238,0.523809524,,453.14023,9,0.428571429,0.346153846,0.818181818,CRAM,,,0.225806452,,----,----,HUnSatLig,----,----,----,,453.24502,453,0.24502
26,36,0,11,0,0,,523.2184842,,3431670,3936285,3761635,Yes,3709863.333,6051733,6941485,7324879,,1.384615385,0.423076923,,523.21848,9,0.346153846,0.25,0.818181818,CRAM,,,0.170731707,,----,----,HUnSatLig,----,----,----,,523.33947,523,0.33947
22,28,0,6,0,0,,387.1813112,,2647869,3759433,3776008,Yes,3394436.667,6099489,8068233,7561914,,1.272727273,0.272727273,,387.18131,9,0.409090909,0.321428571,1.5,CRAM,,,0.315789474,,----,----,HUnSatLig,----,----,----,,387.27084,387,0.27084
26,38,0,10,0,0,,509.2392196,,2852727,3835449,3268508,Yes,3318894.667,6202263,8675552,8119234,,1.461538462,0.384615385,,509.23922,8,0.307692308,0.210526316,0.8,CRAM,,,0.142857143,,----,----,HUnSatLig,----,----,----,,509.35697,509,0.35697
15,22,0,10,0,0,,361.1140196,,12283267,7547494,10183004,Yes,10004588.33,6266015,5363343,5279133,,1.466666667,0.666666667,,361.11402,5,0.333333333,0.227272727,0.5,O,,,0,,----,----,HUnSatLig,----,----,----,,361.19752,361,0.19752
21,24,0,10,0,0,,435.1296696,,6755844,7539125,7837307,Yes,7377425.333,6317709,8030335,7796146,,1.142857143,0.476190476,,435.12967,10,0.476190476,0.416666667,1,CRAM,,,0.3125,,----,----,HUnSatLig,----,----,----,,435.23029,435,0.23029
27,38,0,10,0,0,,521.2392196,,2257638,3826653,3304869,Yes,3129720,6358956,8237833,7627972,,1.407407407,0.37037037,,521.23922,9,0.333333333,0.236842105,0.9,CRAM,,,0.181818182,,----,----,HUnSatLig,----,----,----,,521.35975,521,0.35975
16,20,0,10,0,0,,371.0983696,,16146681,13534989,14640420,Yes,14774030,6468734,5905107,6182310,,1.25,0.625,,371.09837,7,0.4375,0.35,0.7,O,,,0.181818182,,----,----,HUnSatLig,----,----,----,,371.18418,371,0.18418
20,22,0,8,0,0,,389.1241904,,5309145,7389984,7049148,Yes,6582759,6517750,7832152,7861364,,1.1,0.4,,389.12419,10,0.5,0.454545455,1.25,CRAM,,,0.375,,----,----,HUnSatLig,----,----,----,,389.21417,389,0.21417
24,30,0,8,0,0,,445.1867904,,2839462,4189476,3907279,Yes,3645405.667,6538095,8633857,8760011,,1.25,0.333333333,,445.18679,10,0.416666667,0.333333333,1.25,CRAM,,,0.3,,----,----,HUnSatLig,----,----,----,,445.28973,445,0.28973
21,26,0,6,0,0,,373.1656612,,2809670,5000603,4096900,Yes,3969057.667,6553325,8308045,8608782,,1.238095238,0.285714286,,373.16566,9,0.428571429,0.346153846,1.5,CRAM,,,0.333333333,,----,----,HUnSatLig,----,----,----,,373.25195,373,0.25195
23,28,0,10,0,0,,463.1609696,,4572248,5560872,5160439,Yes,5097853,6602430,7701485,7354104,,1.217391304,0.434782609,,463.16097,10,0.434782609,0.357142857,1,CRAM,,,0.277777778,,----,----,HUnSatLig,----,----,----,,463.26807,463,0.26807
18,20,0,10,0,0,,395.0983696,,10600224,12316695,13225043,Yes,12047320.67,6627583,8196933,7797031,,1.111111111,0.555555556,,395.09837,9,0.5,0.45,0.9,CRAM,,,0.307692308,,----,----,HUnSatLig,----,----,----,,395.18973,395,0.18973
18,26,0,11,0,0,,417.1402342,,11981782,9232090,10439353,Yes,10551075,6775124,5586717,6301841,,1.444444444,0.611111111,,417.14023,6,0.333333333,0.230769231,0.545454545,O,,,0.04,,----,----,HUnSatLig,----,----,----,,417.23669,417,0.23669
25,34,0,11,0,0,,509.2028342,,4300661,4506167,4542362,Yes,4449730,6795158,7375070,7285697,,1.36,0.44,,509.20283,9,0.36,0.264705882,0.818181818,CRAM,,,0.179487179,,----,----,HUnSatLig,----,----,----,,509.32058,509,0.32058
26,38,0,11,0,0,,525.2341342,,3284219,3159131,3611163,Yes,3351504.333,6844280,6697796,7578835,,1.461538462,0.423076923,,525.23413,8,0.307692308,0.210526316,0.727272727,O,,,0.12195122,,----,----,HUnSatLig,----,----,----,,525.35559,525,0.35559
25,36,0,11,0,0,,511.2184842,,3912658,4097664,4537345,Yes,4182555.667,6852524,7223648,7398401,,1.44,0.44,,511.21848,8,0.32,0.222222222,0.727272727,O,,,0.128205128,,----,----,HUnSatLig,----,----,----,,511.3367,511,0.3367
25,34,0,8,0,0,,461.2180904,,2804893,3649202,3123775,Yes,3192623.333,6858514,10511325,9305901,,1.36,0.32,,461.21809,9,0.36,0.264705882,1.125,CRAM,,,0.238095238,,----,----,HUnSatLig,----,----,----,,461.32474,461,0.32474
26,34,0,10,0,0,,505.2079196,,3095205,4655530,4140739,Yes,3963824.667,6891357,8142778,7899951,,1.307692308,0.384615385,,505.20792,10,0.384615385,0.294117647,1,CRAM,,,0.238095238,,----,----,HUnSatLig,----,----,----,,505.32474,505,0.32474
24,32,0,11,0,0,,495.1871842,,5321795,5141624,5262488,Yes,5241969,6895263,7502941,7520649,,1.333333333,0.458333333,,495.18718,9,0.375,0.28125,0.818181818,CRAM,,,0.189189189,,----,----,HUnSatLig,----,----,----,,495.30169,495,0.30169
24,34,0,11,0,0,,497.2028342,,4845762,4703405,4991238,Yes,4846801.667,6954695,7740692,8268257,,1.416666667,0.458333333,,497.20283,8,0.333333333,0.235294118,0.727272727,O,,,0.135135135,,----,----,HUnSatLig,----,----,----,,497.31781,497,0.31781
22,26,0,7,0,0,,401.1605758,,3144254,5208029,4879315,Yes,4410532.667,7027966,8394529,7926993,,1.181818182,0.318181818,,401.16058,10,0.454545455,0.384615385,1.428571429,CRAM,,,0.351351351,,----,----,HUnSatLig,----,----,----,,401.25334,401,0.25334
22,28,0,11,0,0,,467.1558842,,6417420,6755645,7484825,Yes,6885963.333,7038522,6464587,6895291,,1.272727273,0.5,,467.15588,9,0.409090909,0.321428571,0.818181818,CRAM,,,0.212121212,,----,----,HUnSatLig,----,----,----,,467.26391,467,0.26391
21,28,0,11,0,0,,455.1558842,,9516545,7366860,9095059,Yes,8659488,7051377,7869489,7710772,,1.333333333,0.523809524,,455.15588,8,0.380952381,0.285714286,0.727272727,O,,,0.161290323,,----,----,HUnSatLig,----,----,----,,455.26113,455,0.26113
25,32,0,9,0,0,,475.197355,,3100761,4809758,3927453,Yes,3945990.667,7073217,8844761,8629986,,1.28,0.36,,475.19735,10,0.4,0.3125,1.111111111,CRAM,,,0.268292683,,----,----,HUnSatLig,----,----,----,,475.30724,475,0.30724
25,32,0,10,0,0,,491.1922696,,3296075,4425761,4373449,Yes,4031761.667,7091794,8450800,8517854,,1.28,0.4,,491.19227,10,0.4,0.3125,1,CRAM,,,0.25,,----,----,HUnSatLig,----,----,----,,491.30585,491,0.30585
19,24,0,11,0,0,,427.1245842,,13191475,11312316,11510013,Yes,12004601.33,7127158,6834743,7196562,,1.263157895,0.578947368,,427.12458,8,0.421052632,0.333333333,0.727272727,O,,,0.185185185,,----,----,HUnSatLig,----,----,----,,427.22335,427,0.22335
22,26,0,10,0,0,,449.1453196,,5170190,6753110,6328683,Yes,6083994.333,7170606,7478565,7311789,,1.181818182,0.454545455,,449.14532,10,0.454545455,0.384615385,1,CRAM,,,0.294117647,,----,----,HUnSatLig,----,----,----,,449.24918,449,0.24918
15,20,0,9,0,0,,343.103455,,10461712,8352031,9891137,Yes,9568293.333,7182677,5971346,6979675,,1.333333333,0.6,,343.10345,6,0.4,0.3,0.666666667,O,,,0.142857143,,----,----,HUnSatLig,----,----,----,,343.18279,343,0.18279
23,30,0,11,0,0,,481.1715342,,5592365,5921746,6825512,Yes,6113207.667,7249354,8609673,8445806,,1.304347826,0.47826087,,481.17153,9,0.391304348,0.3,0.818181818,CRAM,,,0.2,,----,----,HUnSatLig,----,----,----,,481.2828,481,0.2828
15,20,0,7,0,0,,311.1136258,,3989758,3645468,4036236,Yes,3890487.333,7249965,5317418,7434098,,1.333333333,0.466666667,,311.11363,6,0.4,0.3,0.857142857,CRAM,,,0.217391304,,----,----,HUnSatLig,----,----,----,,311.18557,311,0.18557
23,28,0,8,0,0,,431.1711404,,2954154,5136208,4200398,Yes,4096920,7253912,9376106,9053877,,1.217391304,0.347826087,,431.17114,10,0.434782609,0.357142857,1.25,CRAM,,,0.315789474,,----,----,HUnSatLig,----,----,----,,431.27084,431,0.27084
17,24,0,6,0,0,,323.1500112,,3234841,3633609,3165772,Yes,3344740.667,7304849,7367570,8119526,,1.411764706,0.352941176,,323.15001,6,0.352941176,0.25,1,CRAM,,,0.214285714,,----,----,HUnSatLig,----,----,----,,323.22473,323,0.22473
21,30,0,11,0,0,,457.1715342,,8588660,7612425,8320784,Yes,8173956.333,7307247,8190976,9056205,,1.428571429,0.523809524,,457.17153,7,0.333333333,0.233333333,0.636363636,O,,,0.096774194,,----,----,HUnSatLig,----,----,----,,457.27725,457,0.27725
24,30,0,10,0,0,,477.1766196,,4080787,5321721,5042624,Yes,4815044,7314876,7470686,8177416,,1.25,0.416666667,,477.17662,10,0.416666667,0.333333333,1,CRAM,,,0.263157895,,----,----,HUnSatLig,----,----,----,,477.28696,477,0.28696
17,20,0,10,0,0,,383.0983696,,15338893,14083355,15860267,Yes,15094171.67,7349764,7673972,7702225,,1.176470588,0.588235294,,383.09837,8,0.470588235,0.4,0.8,CRAM,,,0.25,,----,----,HUnSatLig,----,----,----,,383.18696,383,0.18696
20,22,0,9,0,0,,405.119105,,7107457,9895302,9615712,Yes,8872823.667,7358179,8268013,7949958,,1.1,0.45,,405.1191,10,0.5,0.454545455,1.111111111,CRAM,,,0.35483871,,----,----,HUnSatLig,----,----,----,,405.21278,405,0.21278
23,30,0,7,0,0,,417.1918758,,2857940,4542169,4261560,Yes,3887223,7362900,10335005,9646225,,1.304347826,0.304347826,,417.19188,9,0.391304348,0.3,1.285714286,CRAM,,,0.282051282,,----,----,HUnSatLig,----,----,----,,417.28835,417,0.28835
23,32,0,7,0,0,,419.2075258,,2707319,4949661,3609737,Yes,3755572.333,7391572,12077846,11194502,,1.391304348,0.304347826,,419.20753,8,0.347826087,0.25,1.142857143,CRAM,,,0.230769231,,----,----,HUnSatLig,----,----,----,,419.30446,419,0.30446
26,36,0,10,0,0,,507.2235696,,3189522,4176368,3789617,Yes,3718502.333,7397244,9199699,8405883,,1.384615385,0.384615385,,507.22357,9,0.346153846,0.25,0.9,CRAM,,,0.19047619,,----,----,HUnSatLig,----,----,----,,507.34086,507,0.34086
20,26,0,11,0,0,,441.1402342,,11907939,10329861,11678796,Yes,11305532,7468219,7278333,7840763,,1.3,0.55,,441.14023,8,0.4,0.307692308,0.727272727,O,,,0.172413793,,----,----,HUnSatLig,----,----,----,,441.24224,441,0.24224
19,26,0,11,0,0,,429.1402342,,13244534,9780239,11251821,Yes,11425531.33,7493647,6324694,7647019,,1.368421053,0.578947368,,429.14023,7,0.368421053,0.269230769,0.636363636,O,,,0.111111111,,----,----,HUnSatLig,----,----,----,,429.23947,429,0.23947
18,20,0,9,0,0,,379.103455,,10707356,11456684,11898384,Yes,11354141.33,7537077,8340517,8596140,,1.111111111,0.5,,379.10345,9,0.5,0.45,1,CRAM,,,0.333333333,,----,----,HUnSatLig,----,----,----,,379.19112,379,0.19112
22,30,0,6,0,0,,389.1969612,,2466024,5328690,3057612,Yes,3617442,7584776,11490921,11654276,,1.363636364,0.272727273,,389.19696,8,0.363636364,0.266666667,1.333333333,CRAM,,,0.263157895,,----,----,HUnSatLig,----,----,----,,389.28696,389,0.28696
23,34,0,11,0,0,,485.2028342,,4723186,4338647,4719289,Yes,4593707.333,7603699,7174360,8620019,,1.47826087,0.47826087,,485.20283,7,0.304347826,0.205882353,0.636363636,O,,,0.085714286,,----,----,HUnSatLig,----,----,----,,485.31503,485,0.31503
20,26,0,5,0,0,,345.1707466,,2142739,6107983,3367257,Yes,3872659.667,7641923,12262341,11657893,,1.3,0.25,,345.17075,8,0.4,0.307692308,1.6,CRAM,,,0.314285714,,----,----,HUnSatLig,----,----,----,,345.25056,345,0.25056
21,24,0,9,0,0,,419.134755,,7162747,7378592,7527052,Yes,7356130.333,7680340,8899351,8902791,,1.142857143,0.428571429,,419.13475,10,0.476190476,0.416666667,1.111111111,CRAM,,,0.333333333,,----,----,HUnSatLig,----,----,----,,419.23167,419,0.23167
22,32,0,11,0,0,,471.1871842,,5834768,5901456,6354301,Yes,6030175,7740904,7654643,7931574,,1.454545455,0.5,,471.18718,7,0.318181818,0.21875,0.636363636,O,,,0.090909091,,----,----,HUnSatLig,----,----,----,,471.29614,471,0.29614
23,28,0,9,0,0,,447.166055,,4134101,5664827,5167642,Yes,4988856.667,7793357,8889743,8860218,,1.217391304,0.391304348,,447.16605,10,0.434782609,0.357142857,1.111111111,CRAM,,,0.297297297,,----,----,HUnSatLig,----,----,----,,447.26946,447,0.26946
22,30,0,11,0,0,,469.1715342,,7144453,6547679,7542147,Yes,7078093,7814667,6847639,7298738,,1.363636364,0.5,,469.17153,8,0.363636364,0.266666667,0.727272727,O,,,0.151515152,,----,----,HUnSatLig,----,----,----,,469.28002,469,0.28002
20,24,0,6,0,0,,359.1500112,,3523391,6101994,4730632,Yes,4785339,7817810,9784355,9997111,,1.2,0.3,,359.15001,9,0.45,0.375,1.5,CRAM,,,0.352941176,,----,----,HUnSatLig,----,----,----,,359.23306,359,0.23306
26,36,0,9,0,0,,491.228655,,2464077,3705890,3230667,Yes,3133544.667,7849555,9925363,9767136,,1.384615385,0.346153846,,491.22865,9,0.346153846,0.25,1,CRAM,,,0.209302326,,----,----,HUnSatLig,----,----,----,,491.34224,491,0.34224
23,32,0,11,0,0,,483.1871842,,5761419,5418959,6159980,Yes,5780119.333,7908828,7956525,8452013,,1.391304348,0.47826087,,483.18718,8,0.347826087,0.25,0.727272727,O,,,0.142857143,,----,----,HUnSatLig,----,----,----,,483.29891,483,0.29891
19,28,0,11,0,0,,431.1558842,,10715052,7732049,9420752,Yes,9289284.333,7913369,8360299,9221814,,1.473684211,0.578947368,,431.15588,6,0.315789474,0.214285714,0.545454545,O,,,0.037037037,,----,----,HUnSatLig,----,----,----,,431.25558,431,0.25558
18,20,0,8,0,0,,363.1085404,,6556625,8078576,8119226,Yes,7584809,8027899,9439494,8724493,,1.111111111,0.444444444,,363.10854,9,0.5,0.45,1.125,CRAM,,,0.357142857,,----,----,HUnSatLig,----,----,----,,363.1925,363,0.1925
25,36,0,10,0,0,,495.2235696,,3421254,4727929,3810458,Yes,3986547,8029856,9385056,10314123,,1.44,0.4,,495.22357,8,0.32,0.222222222,0.8,CRAM,,,0.15,,----,----,HUnSatLig,----,----,----,,495.33808,495,0.33808
24,30,0,9,0,0,,461.181705,,3820702,4588213,4818497,Yes,4409137.333,8029972,9083869,9236270,,1.25,0.375,,461.1817,10,0.416666667,0.333333333,1.111111111,CRAM,,,0.282051282,,----,----,HUnSatLig,----,----,----,,461.28835,461,0.28835
25,34,0,10,0,0,,493.2079196,,3312583,4848714,5283888,Yes,4481728.333,8261240,9692072,10314036,,1.36,0.4,,493.20792,9,0.36,0.264705882,0.9,CRAM,,,0.2,,----,----,HUnSatLig,----,----,----,,493.32197,493,0.32197
22,26,0,8,0,0,,417.1554904,,4372438,6297306,6363833,Yes,5677859,8266068,10345245,9760913,,1.181818182,0.363636364,,417.15549,10,0.454545455,0.384615385,1.25,CRAM,,,0.333333333,,----,----,HUnSatLig,----,----,----,,417.25195,417,0.25195
17,20,0,8,0,0,,351.1085404,,8874556,9010698,9125310,Yes,9003521.333,8350026,8802933,9271681,,1.176470588,0.470588235,,351.10854,8,0.470588235,0.4,1,CRAM,,,0.307692308,,----,----,HUnSatLig,----,----,----,,351.18973,351,0.18973
25,36,0,9,0,0,,479.228655,,3080412,4624351,3749360,Yes,3818041,8449472,11335410,10039096,,1.44,0.36,,479.22865,8,0.32,0.222222222,0.888888889,CRAM,,,0.170731707,,----,----,HUnSatLig,----,----,----,,479.33947,479,0.33947
29,33,0,5,0,1,,491.1992831,,2373963,5027873,4229065,Yes,3876967,8549970,14936817,11407582,,1.137931034,0.172413793,,491.19928,14,0.482758621,0.424242424,2.8,O,,,0.431372549,,----,----,HUnSatLig,----,----,----,,491.31287,491,0.31287
22,26,0,9,0,0,,433.150405,,5252827,6953608,7235369,Yes,6480601.333,8625944,10078456,10108472,,1.181818182,0.409090909,,433.1504,10,0.454545455,0.384615385,1.111111111,CRAM,,,0.314285714,,----,----,HUnSatLig,----,----,----,,433.25056,433,0.25056
18,24,0,6,0,0,,335.1500112,,3905278,4936045,4584912,Yes,4475411.667,8672940,9677241,10065927,,1.333333333,0.333333333,,335.15001,7,0.388888889,0.291666667,1.166666667,CRAM,,,0.266666667,,----,----,HUnSatLig,----,----,----,,335.22751,335,0.22751
20,28,0,11,0,0,,443.1558842,,12022403,9741846,10503053,Yes,10755767.33,8711190,7423614,8225635,,1.4,0.55,,443.15588,7,0.35,0.25,0.636363636,O,,,0.103448276,,----,----,HUnSatLig,----,----,----,,443.25836,443,0.25836
20,28,0,5,0,0,,347.1863966,,1959450,5202310,3681654,Yes,3614471.333,8801595,15461883,12485870,,1.4,0.25,,347.1864,7,0.35,0.25,1.4,CRAM,,,0.257142857,,----,----,HUnSatLig,----,----,----,,347.26668,347,0.26668
21,28,0,6,0,0,,375.1813112,,3582330,9088015,5054922,Yes,5908422.333,8844612,12943276,13934170,,1.333333333,0.285714286,,375.18131,8,0.380952381,0.285714286,1.333333333,CRAM,,,0.277777778,,----,----,HUnSatLig,----,----,----,,375.26807,375,0.26807
24,34,0,8,0,0,,449.2180904,,2911751,4869965,3612005,Yes,3797907,8899112,12936482,12538280,,1.416666667,0.333333333,,449.21809,8,0.333333333,0.235294118,1,CRAM,,,0.2,,----,----,HUnSatLig,----,----,----,,449.32197,449,0.32197
16,20,0,8,0,0,,339.1085404,,8117859,7655709,8618341,Yes,8130636.333,8900055,7815554,9032723,,1.25,0.5,,339.10854,7,0.4375,0.35,0.875,CRAM,,,0.25,,----,----,HUnSatLig,----,----,----,,339.18695,339,0.18695
19,22,0,10,0,0,,409.1140196,,12477479,12502666,13849175,Yes,12943106.67,9003063,8694312,10360752,,1.157894737,0.526315789,,409.11402,9,0.473684211,0.409090909,0.9,CRAM,,,0.285714286,,----,----,HUnSatLig,----,----,----,,409.20862,409,0.20862
24,32,0,8,0,0,,447.2024404,,3060433,5243959,4875799,Yes,4393397,9069258,12330381,11690551,,1.333333333,0.333333333,,447.20244,9,0.375,0.28125,1.125,CRAM,,,0.25,,----,----,HUnSatLig,----,----,----,,447.30585,447,0.30585
16,20,0,9,0,0,,355.103455,,13958821,12104414,13138507,Yes,13067247.33,9172397,8922932,10020426,,1.25,0.5625,,355.10345,7,0.4375,0.35,0.777777778,CRAM,,,0.217391304,,----,----,HUnSatLig,----,----,----,,355.18557,355,0.18557
16,22,0,10,0,0,,373.1140196,,20677432,14854539,17241973,Yes,17591314.67,9216733,6956349,8172542,,1.375,0.625,,373.11402,6,0.375,0.272727273,0.6,O,,,0.090909091,,----,----,HUnSatLig,----,----,----,,373.2003,373,0.2003
19,22,0,7,0,0,,361.1292758,,5369223,7895659,7239008,Yes,6834630,9260196,11265683,11210146,,1.157894737,0.368421053,,361.12928,9,0.473684211,0.409090909,1.285714286,CRAM,,,0.35483871,,----,----,HUnSatLig,----,----,----,,361.21278,361,0.21278
21,24,0,8,0,0,,403.1398404,,5225204,7969991,7309485,Yes,6834893.333,9268740,12787738,11333054,,1.142857143,0.380952381,,403.13984,10,0.476190476,0.416666667,1.25,CRAM,,,0.352941176,,----,----,HUnSatLig,----,----,----,,403.23306,403,0.23306
