"","C","H","N","O","S","P","Mass","HC","OC","m.z","DBE","CRAM","AI.mod","PolyCyArom","Aromatic","HighUnsatLign","UnSatAliph_noN","SatFatAcCarb","UnSatAlip.N","KM","NKM","KMD"
"167",16,15,1,10,0,0,380.0623,0.9375,0.625,380.06232,10,"CRAM",0.45,"----","----","HUnSatLig","----","----","----",380.1502,380,0.1502
"168",16,16,0,7,0,0,319.0823,1,0.4375,319.08233,9,"CRAM",0.44,"----","----","HUnSatLig","----","----","----",319.15611,319,0.15611
"169",16,16,0,8,0,0,335.0772,1,0.5,335.07724,9,"CRAM",0.416666667,"----","----","HUnSatLig","----","----","----",335.15472,335,0.15472
"170",16,16,0,9,0,0,351.0722,1,0.5625,351.07215,9,"CRAM",0.391304348,"----","----","HUnSatLig","----","----","----",351.15334,351,0.15334
"171",16,16,0,10,0,0,367.0671,1,0.625,367.06707,9,"CRAM",0.363636364,"----","----","HUnSatLig","----","----","----",367.15195,367,0.15195
"172",16,16,0,11,0,0,383.062,1,0.6875,383.06198,9,"CRAM",0.333333333,"----","----","HUnSatLig","----","----","----",383.15056,383,0.15056
"173",16,16,0,12,0,0,399.0569,1,0.75,399.0569,9,"O",0.3,"----","----","HUnSatLig","----","----","----",399.14917,399,0.14917
"174",16,16,0,13,0,0,415.0518,1,0.8125,415.05181,9,"O",0.263157895,"----","----","HUnSatLig","----","----","----",415.14779,415,0.14779
"175",16,17,1,8,0,0,350.0881,1.0625,0.5,350.08814,9,"CRAM",0.409090909,"----","----","HUnSatLig","----","----","----",350.16909,350,0.16909
"176",16,17,1,9,0,0,366.0831,1.0625,0.5625,366.08305,9,"CRAM",0.380952381,"----","----","HUnSatLig","----","----","----",366.16771,366,0.16771
"177",16,17,1,10,0,0,382.078,1.0625,0.625,382.07797,9,"CRAM",0.35,"----","----","HUnSatLig","----","----","----",382.16632,382,0.16632
"178",16,18,0,7,0,0,321.098,1.125,0.4375,321.09798,8,"CRAM",0.36,"----","----","HUnSatLig","----","----","----",321.17222,321,0.17222
"179",16,18,0,8,0,0,337.0929,1.125,0.5,337.09289,8,"CRAM",0.333333333,"----","----","HUnSatLig","----","----","----",337.17084,337,0.17084
"180",16,18,0,9,0,0,353.0878,1.125,0.5625,353.0878,8,"CRAM",0.304347826,"----","----","HUnSatLig","----","----","----",353.16945,353,0.16945
"181",16,18,0,10,0,0,369.0827,1.125,0.625,369.08272,8,"CRAM",0.272727273,"----","----","HUnSatLig","----","----","----",369.16806,369,0.16806
"182",16,18,0,11,0,0,385.0776,1.125,0.6875,385.07763,8,"O",0.238095238,"----","----","HUnSatLig","----","----","----",385.16668,385,0.16668
"183",16,18,0,12,0,0,401.0725,1.125,0.75,401.07255,8,"O",0.2,"----","----","HUnSatLig","----","----","----",401.16529,401,0.16529
"184",16,18,0,13,0,0,417.0675,1.125,0.8125,417.06746,8,"O",0.157894737,"----","----","HUnSatLig","----","----","----",417.1639,417,0.1639
"185",16,18,2,8,0,0,365.099,1.125,0.5,365.09904,9,"CRAM",0.4,"----","----","HUnSatLig","----","----","----",365.18346,365,0.18346
"186",16,19,1,8,0,0,352.1038,1.1875,0.5,352.10379,8,"CRAM",0.318181818,"----","----","HUnSatLig","----","----","----",352.18521,352,0.18521
"187",16,19,1,9,0,0,368.0987,1.1875,0.5625,368.0987,8,"CRAM",0.285714286,"----","----","HUnSatLig","----","----","----",368.18382,368,0.18382
"188",16,19,1,10,0,0,384.0936,1.1875,0.625,384.09362,8,"CRAM",0.25,"----","----","HUnSatLig","----","----","----",384.18243,384,0.18243
"189",16,20,0,7,0,0,323.1136,1.25,0.4375,323.11363,7,"CRAM",0.28,"----","----","HUnSatLig","----","----","----",323.18834,323,0.18834
"190",16,20,0,8,0,0,339.1085,1.25,0.5,339.10854,7,"CRAM",0.25,"----","----","HUnSatLig","----","----","----",339.18695,339,0.18695
"191",16,20,0,9,0,0,355.1035,1.25,0.5625,355.10345,7,"CRAM",0.217391304,"----","----","HUnSatLig","----","----","----",355.18557,355,0.18557
"192",16,20,0,10,0,0,371.0984,1.25,0.625,371.09837,7,"O",0.181818182,"----","----","HUnSatLig","----","----","----",371.18418,371,0.18418
"193",16,20,0,11,0,0,387.0933,1.25,0.6875,387.09328,7,"O",0.142857143,"----","----","HUnSatLig","----","----","----",387.18279,387,0.18279
"194",16,20,0,12,0,0,403.0882,1.25,0.75,403.0882,7,"O",0.1,"----","----","HUnSatLig","----","----","----",403.18141,403,0.18141
"195",16,22,0,7,0,0,325.1293,1.375,0.4375,325.12928,6,"CRAM",0.2,"----","----","HUnSatLig","----","----","----",325.20446,325,0.20446
"196",16,22,0,8,0,0,341.1242,1.375,0.5,341.12419,6,"O",0.166666667,"----","----","HUnSatLig","----","----","----",341.20307,341,0.20307
"197",16,22,0,9,0,0,357.1191,1.375,0.5625,357.1191,6,"O",0.130434783,"----","----","HUnSatLig","----","----","----",357.20168,357,0.20168
"198",16,22,0,10,0,0,373.114,1.375,0.625,373.11402,6,"O",0.090909091,"----","----","HUnSatLig","----","----","----",373.2003,373,0.2003
"199",16,22,0,11,0,0,389.1089,1.375,0.6875,389.10893,6,"O",0.047619048,"----","----","HUnSatLig","----","----","----",389.19891,389,0.19891
"200",16,22,0,12,0,0,405.1038,1.375,0.75,405.10385,6,"O",0,"----","----","HUnSatLig","----","----","----",405.19752,405,0.19752
"201",16,23,3,6,0,0,352.1514,1.4375,0.375,352.15141,7,"CRAM",0.25,"----","----","HUnSatLig","----","----","----",352.23284,352,0.23284
"202",16,23,3,7,0,0,368.1463,1.4375,0.4375,368.14632,7,"CRAM",0.210526316,"----","----","HUnSatLig","----","----","----",368.23145,368,0.23145
"203",16,23,3,8,0,0,384.1412,1.4375,0.5,384.14124,7,"CRAM",0.166666667,"----","----","HUnSatLig","----","----","----",384.23006,384,0.23006
"204",16,23,3,9,0,0,400.1362,1.4375,0.5625,400.13615,7,"CRAM",0.117647059,"----","----","HUnSatLig","----","----","----",400.22868,400,0.22868
"205",16,24,0,6,0,0,311.15,1.5,0.375,311.15001,5,"CRAM",0.153846154,"----","----","----","AlipatNoN","----","----",311.22196,311,0.22196
"206",16,24,0,7,0,0,327.1449,1.5,0.4375,327.14493,5,"O",0.12,"----","----","----","AlipatNoN","----","----",327.22057,327,0.22057
"207",16,24,0,8,0,0,343.1398,1.5,0.5,343.13984,5,"O",0.083333333,"----","----","----","AlipatNoN","----","----",343.21919,343,0.21919
"208",16,24,0,9,0,0,359.1348,1.5,0.5625,359.13475,5,"O",0.043478261,"----","----","----","AlipatNoN","----","----",359.2178,359,0.2178
"209",16,24,0,10,0,0,375.1297,1.5,0.625,375.12967,5,"O",0,"----","----","----","----","SatFACarb","----",375.21641,375,0.21641
"210",16,24,0,12,0,0,407.1195,1.5,0.75,407.1195,5,"O",-0.1,"----","----","----","----","SatFACarb","----",407.21364,407,0.21364
"211",16,24,0,13,0,0,423.1144,1.5,0.8125,423.11441,5,"O",-0.157894737,"----","----","----","----","SatFACarb","----",423.21225,423,0.21225
"212",16,24,2,9,0,0,387.1409,1.5,0.5625,387.1409,6,"O",0.052631579,"----","----","----","----","----","Alipat+N",387.23042,387,0.23042
"213",16,24,4,7,0,0,383.1572,1.5,0.4375,383.15722,7,"CRAM",0.176470588,"----","----","----","----","----","Alipat+N",383.24582,383,0.24582
"214",16,24,4,8,0,0,399.1521,1.5,0.5,399.15214,7,"CRAM",0.125,"----","----","----","----","----","Alipat+N",399.24443,399,0.24443
"215",16,25,2,11,0,1,451.1123,1.5625,0.6875,451.11232,6,"O",-0.133333333,"----","----","----","----","SatFACarb","----",451.21663,451,0.21663
"216",16,25,3,5,0,0,338.1721,1.5625,0.3125,338.17214,6,"CRAM",0.19047619,"----","----","----","----","----","Alipat+N",338.25034,338,0.25034
"217",16,25,3,6,0,0,354.1671,1.5625,0.375,354.16706,6,"CRAM",0.15,"----","----","----","----","----","Alipat+N",354.24895,354,0.24895
"218",16,25,3,7,0,0,370.162,1.5625,0.4375,370.16197,6,"CRAM",0.105263158,"----","----","----","----","----","Alipat+N",370.24757,370,0.24757
"219",16,25,3,8,0,0,386.1569,1.5625,0.5,386.15689,6,"O",0.055555556,"----","----","----","----","----","Alipat+N",386.24618,386,0.24618
"220",16,25,3,9,0,0,402.1518,1.5625,0.5625,402.1518,6,"O",0,"----","----","----","----","----","Alipat+N",402.24479,402,0.24479
"221",16,26,0,6,0,0,313.1657,1.625,0.375,313.16566,4,"O",0.076923077,"----","----","----","AlipatNoN","----","----",313.23808,313,0.23808
"222",16,26,0,7,0,0,329.1606,1.625,0.4375,329.16058,4,"O",0.04,"----","----","----","AlipatNoN","----","----",329.23669,329,0.23669
"223",16,26,0,8,0,0,345.1555,1.625,0.5,345.15549,4,"O",0,"----","----","----","AlipatNoN","----","----",345.2353,345,0.2353
"224",16,26,0,9,0,0,361.1504,1.625,0.5625,361.1504,4,"O",-0.043478261,"----","----","----","AlipatNoN","----","----",361.23392,361,0.23392
"225",16,26,0,10,0,0,377.1453,1.625,0.625,377.14532,4,"O",-0.090909091,"----","----","----","----","SatFACarb","----",377.23253,377,0.23253
"226",16,26,0,11,0,0,393.1402,1.625,0.6875,393.14023,4,"O",-0.142857143,"----","----","----","----","SatFACarb","----",393.23114,393,0.23114
"227",16,26,0,12,0,0,409.1351,1.625,0.75,409.13515,4,"O",-0.2,"----","----","----","----","SatFACarb","----",409.22976,409,0.22976
"228",16,26,0,13,0,0,425.1301,1.625,0.8125,425.13006,4,"O",-0.263157895,"----","----","----","----","SatFACarb","----",425.22837,425,0.22837
"229",16,26,0,14,0,0,441.125,1.625,0.875,441.12498,4,"O",-0.333333333,"----","----","----","----","SatFACarb","----",441.22698,441,0.22698
"230",16,26,2,7,0,0,357.1667,1.625,0.4375,357.16672,5,"O",0.047619048,"----","----","----","----","----","Alipat+N",357.24931,357,0.24931
"231",16,26,2,10,0,0,405.1515,1.625,0.625,405.15147,5,"O",-0.111111111,"----","----","----","----","SatFACarb","----",405.24515,405,0.24515
"232",16,26,4,6,0,0,369.178,1.625,0.375,369.17796,6,"CRAM",0.111111111,"----","----","----","----","----","Alipat+N",369.26332,369,0.26332
"233",16,26,4,7,0,0,385.1729,1.625,0.4375,385.17287,6,"CRAM",0.058823529,"----","----","----","----","----","Alipat+N",385.26194,385,0.26194
"234",16,26,4,8,0,0,401.1678,1.625,0.5,401.16779,6,"O",0,"----","----","----","----","----","Alipat+N",401.26055,401,0.26055
"235",16,27,3,5,0,0,340.1878,1.6875,0.3125,340.18779,5,"O",0.095238095,"----","----","----","----","----","Alipat+N",340.26646,340,0.26646
"236",16,27,3,6,0,0,356.1827,1.6875,0.375,356.18271,5,"O",0.05,"----","----","----","----","----","Alipat+N",356.26507,356,0.26507
"237",16,27,3,7,0,0,372.1776,1.6875,0.4375,372.17762,5,"O",0,"----","----","----","----","----","Alipat+N",372.26368,372,0.26368
"238",16,27,3,8,0,0,388.1725,1.6875,0.5,388.17254,5,"O",-0.055555556,"----","----","----","----","----","Alipat+N",388.2623,388,0.2623
"239",16,28,0,6,0,0,315.1813,1.75,0.375,315.18131,3,"O",0,"----","----","----","AlipatNoN","----","----",315.25419,315,0.25419
"240",16,28,0,7,0,0,331.1762,1.75,0.4375,331.17623,3,"O",-0.04,"----","----","----","AlipatNoN","----","----",331.25281,331,0.25281
"241",16,28,0,8,0,0,347.1711,1.75,0.5,347.17114,3,"O",-0.083333333,"----","----","----","AlipatNoN","----","----",347.25142,347,0.25142
"242",16,28,0,9,0,0,363.1661,1.75,0.5625,363.16605,3,"O",-0.130434783,"----","----","----","AlipatNoN","----","----",363.25003,363,0.25003
"243",16,28,0,10,0,0,379.161,1.75,0.625,379.16097,3,"O",-0.181818182,"----","----","----","----","SatFACarb","----",379.24864,379,0.24864
"244",16,28,0,10,1,0,411.133,1.75,0.625,411.13304,3,"O",-0.3,"----","----","----","----","SatFACarb","----",411.22811,411,0.22811
"245",16,28,0,13,0,0,427.1457,1.75,0.8125,427.14571,3,"O",-0.368421053,"----","----","----","----","SatFACarb","----",427.24448,427,0.24448
"246",16,28,4,5,0,0,355.1987,1.75,0.3125,355.19869,5,"O",0.052631579,"----","----","----","----","----","Alipat+N",355.28083,355,0.28083
"247",16,28,4,6,0,0,371.1936,1.75,0.375,371.19361,5,"O",0,"----","----","----","----","----","Alipat+N",371.27944,371,0.27944
"248",16,28,4,7,0,0,387.1885,1.75,0.4375,387.18852,5,"O",-0.058823529,"----","----","----","----","----","Alipat+N",387.27805,387,0.27805
"249",16,28,4,8,0,0,403.1834,1.75,0.5,403.18344,5,"O",-0.125,"----","----","----","----","----","Alipat+N",403.27667,403,0.27667
"250",16,29,3,4,0,0,326.2085,1.8125,0.25,326.20853,4,"O",0.045454545,"----","----","----","----","----","Alipat+N",326.28396,326,0.28396
"251",16,29,3,6,0,0,358.1984,1.8125,0.375,358.19836,4,"O",-0.05,"----","----","----","----","----","Alipat+N",358.28119,358,0.28119
"252",16,30,0,8,0,0,349.1868,1.875,0.5,349.18679,2,"O",-0.166666667,"----","----","----","AlipatNoN","----","----",349.26753,349,0.26753
"253",16,30,0,9,0,0,365.1817,1.875,0.5625,365.1817,2,"O",-0.217391304,"----","----","----","AlipatNoN","----","----",365.26615,365,0.26615
"254",16,30,0,10,0,0,381.1766,1.875,0.625,381.17662,2,"O",-0.272727273,"----","----","----","----","SatFACarb","----",381.26476,381,0.26476
"255",16,30,4,5,0,0,357.2143,1.875,0.3125,357.21434,4,"O",-0.052631579,"----","----","----","----","----","Alipat+N",357.29694,357,0.29694
"256",16,30,4,6,0,0,373.2093,1.875,0.375,373.20926,4,"O",-0.111111111,"----","----","----","----","----","Alipat+N",373.29556,373,0.29556
"257",16,30,4,7,0,0,389.2042,1.875,0.4375,389.20417,4,"O",-0.176470588,"----","----","----","----","----","Alipat+N",389.29417,389,0.29417
"258",16,31,3,4,0,0,328.2242,1.9375,0.25,328.22418,3,"O",-0.045454545,"----","----","----","----","----","Alipat+N",328.30008,328,0.30008
"259",16,31,3,5,0,0,344.2191,1.9375,0.3125,344.21909,3,"O",-0.095238095,"----","----","----","----","----","Alipat+N",344.29869,344,0.29869
"260",16,31,3,5,1,0,376.1912,1.9375,0.3125,376.19116,3,"O",-0.210526316,"----","----","----","----","----","Alipat+N",376.27815,376,0.27815
"261",16,34,0,5,1,0,337.2054,2.125,0.3125,337.20542,0,"O",-0.28,"----","----","----","AlipatNoN","----","----",337.28339,337,0.28339
"262",16,34,0,6,1,0,353.2003,2.125,0.375,353.20033,0,"O",-0.333333333,"----","----","----","AlipatNoN","----","----",353.282,353,0.282
"263",17,8,0,10,0,0,371.0045,0.470588235,0.588235294,371.00447,14,"O",0.75,"CondAr","----","----","----","----","----",371.09026,371,0.09026
"264",17,8,0,11,0,0,386.9994,0.470588235,0.647058824,386.99938,14,"O",0.739130435,"CondAr","----","----","----","----","----",387.08887,387,0.08887
"265",17,8,0,12,0,0,402.9943,0.470588235,0.705882353,402.9943,14,"O",0.727272727,"CondAr","----","----","----","----","----",403.08749,403,0.08749
"266",17,10,0,8,0,0,341.0303,0.588235294,0.470588235,341.03029,13,"O",0.692307692,"CondAr","----","----","----","----","----",341.10915,341,0.10915
"267",17,10,0,9,0,0,357.0252,0.588235294,0.529411765,357.0252,13,"O",0.68,"CondAr","----","----","----","----","----",357.10776,357,0.10776
"268",17,10,0,10,0,0,373.0201,0.588235294,0.588235294,373.02012,13,"O",0.666666667,"CondAr","----","----","----","----","----",373.10637,373,0.10637
"269",17,10,0,11,0,0,389.015,0.588235294,0.647058824,389.01503,13,"O",0.652173913,"----","Aromatic","----","----","----","----",389.10499,389,0.10499
"270",17,10,0,12,0,0,405.0099,0.588235294,0.705882353,405.00995,13,"O",0.636363636,"----","Aromatic","----","----","----","----",405.1036,405,0.1036
"271",17,12,0,7,0,0,327.051,0.705882353,0.411764706,327.05103,12,"O",0.62962963,"----","Aromatic","----","----","----","----",327.12665,327,0.12665
"272",17,12,0,8,0,0,343.0459,0.705882353,0.470588235,343.04594,12,"O",0.615384615,"----","Aromatic","----","----","----","----",343.12526,343,0.12526
"273",17,12,0,9,0,0,359.0409,0.705882353,0.529411765,359.04085,12,"O",0.6,"----","Aromatic","----","----","----","----",359.12388,359,0.12388
"274",17,12,0,10,0,0,375.0358,0.705882353,0.588235294,375.03577,12,"O",0.583333333,"----","Aromatic","----","----","----","----",375.12249,375,0.12249
"275",17,12,0,11,0,0,391.0307,0.705882353,0.647058824,391.03068,12,"O",0.565217391,"----","Aromatic","----","----","----","----",391.1211,391,0.1211
"276",17,12,0,12,0,0,407.0256,0.705882353,0.705882353,407.0256,12,"O",0.545454545,"----","Aromatic","----","----","----","----",407.11972,407,0.11972
"277",17,12,0,13,0,0,423.0205,0.705882353,0.764705882,423.02051,12,"O",0.523809524,"----","Aromatic","----","----","----","----",423.11833,423,0.11833
"278",17,14,0,7,0,0,329.0667,0.823529412,0.411764706,329.06668,11,"CRAM",0.555555556,"----","Aromatic","----","----","----","----",329.14277,329,0.14277
"279",17,14,0,8,0,0,345.0616,0.823529412,0.470588235,345.06159,11,"CRAM",0.538461538,"----","Aromatic","----","----","----","----",345.14138,345,0.14138
"280",17,14,0,9,0,0,361.0565,0.823529412,0.529411765,361.0565,11,"CRAM",0.52,"----","Aromatic","----","----","----","----",361.13999,361,0.13999
"281",17,14,0,10,0,0,377.0514,0.823529412,0.588235294,377.05142,11,"CRAM",0.5,"----","----","HUnSatLig","----","----","----",377.13861,377,0.13861
"282",17,14,0,11,0,0,393.0463,0.823529412,0.647058824,393.04633,11,"CRAM",0.47826087,"----","----","HUnSatLig","----","----","----",393.13722,393,0.13722
"283",17,14,0,12,0,0,409.0412,0.823529412,0.705882353,409.04125,11,"CRAM",0.454545455,"----","----","HUnSatLig","----","----","----",409.13583,409,0.13583
"284",17,14,0,13,0,0,425.0362,0.823529412,0.764705882,425.03616,11,"CRAM",0.428571429,"----","----","HUnSatLig","----","----","----",425.13445,425,0.13445
"285",17,14,0,14,0,0,441.0311,0.823529412,0.823529412,441.03108,11,"CRAM",0.4,"----","----","HUnSatLig","----","----","----",441.13306,441,0.13306
"286",17,15,1,8,0,0,360.0725,0.882352941,0.470588235,360.07249,11,"CRAM",0.541666667,"----","Aromatic","----","----","----","----",360.15575,360,0.15575
"287",17,15,1,9,0,0,376.0674,0.882352941,0.529411765,376.0674,11,"CRAM",0.52173913,"----","Aromatic","----","----","----","----",376.15436,376,0.15436
"288",17,15,1,10,0,0,392.0623,0.882352941,0.588235294,392.06232,11,"CRAM",0.5,"----","----","HUnSatLig","----","----","----",392.15298,392,0.15298
"289",17,16,0,7,0,0,331.0823,0.941176471,0.411764706,331.08233,10,"CRAM",0.481481481,"----","----","HUnSatLig","----","----","----",331.15888,331,0.15888
"290",17,16,0,8,0,0,347.0772,0.941176471,0.470588235,347.07724,10,"CRAM",0.461538462,"----","----","HUnSatLig","----","----","----",347.1575,347,0.1575
"291",17,16,0,9,0,0,363.0722,0.941176471,0.529411765,363.07215,10,"CRAM",0.44,"----","----","HUnSatLig","----","----","----",363.15611,363,0.15611
"292",17,16,0,10,0,0,379.0671,0.941176471,0.588235294,379.06707,10,"CRAM",0.416666667,"----","----","HUnSatLig","----","----","----",379.15472,379,0.15472
"293",17,16,0,11,0,0,395.062,0.941176471,0.647058824,395.06198,10,"CRAM",0.391304348,"----","----","HUnSatLig","----","----","----",395.15334,395,0.15334
"294",17,16,0,12,0,0,411.0569,0.941176471,0.705882353,411.0569,10,"CRAM",0.363636364,"----","----","HUnSatLig","----","----","----",411.15195,411,0.15195
"295",17,16,0,13,0,0,427.0518,0.941176471,0.764705882,427.05181,10,"O",0.333333333,"----","----","HUnSatLig","----","----","----",427.15056,427,0.15056
"296",17,17,1,8,0,0,362.0881,1,0.470588235,362.08814,10,"CRAM",0.458333333,"----","----","HUnSatLig","----","----","----",362.17187,362,0.17187
"297",17,17,1,9,0,0,378.0831,1,0.529411765,378.08305,10,"CRAM",0.434782609,"----","----","HUnSatLig","----","----","----",378.17048,378,0.17048
"298",17,17,1,10,0,0,394.078,1,0.588235294,394.07797,10,"CRAM",0.409090909,"----","----","HUnSatLig","----","----","----",394.16909,394,0.16909
"299",17,17,1,11,0,0,410.0729,1,0.647058824,410.07288,10,"CRAM",0.380952381,"----","----","HUnSatLig","----","----","----",410.16771,410,0.16771
"300",17,18,0,7,0,0,333.098,1.058823529,0.411764706,333.09798,9,"CRAM",0.407407407,"----","----","HUnSatLig","----","----","----",333.175,333,0.175
"301",17,18,0,8,0,0,349.0929,1.058823529,0.470588235,349.09289,9,"CRAM",0.384615385,"----","----","HUnSatLig","----","----","----",349.17361,349,0.17361
"302",17,18,0,9,0,0,365.0878,1.058823529,0.529411765,365.0878,9,"CRAM",0.36,"----","----","HUnSatLig","----","----","----",365.17223,365,0.17223
"303",17,18,0,10,0,0,381.0827,1.058823529,0.588235294,381.08272,9,"CRAM",0.333333333,"----","----","HUnSatLig","----","----","----",381.17084,381,0.17084
"304",17,18,0,11,0,0,397.0776,1.058823529,0.647058824,397.07763,9,"CRAM",0.304347826,"----","----","HUnSatLig","----","----","----",397.16945,397,0.16945
"305",17,18,0,12,0,0,413.0725,1.058823529,0.705882353,413.07255,9,"O",0.272727273,"----","----","HUnSatLig","----","----","----",413.16807,413,0.16807
"306",17,18,0,13,0,0,429.0675,1.058823529,0.764705882,429.06746,9,"O",0.238095238,"----","----","HUnSatLig","----","----","----",429.16668,429,0.16668
"307",17,19,1,8,0,0,364.1038,1.117647059,0.470588235,364.10379,9,"CRAM",0.375,"----","----","HUnSatLig","----","----","----",364.18798,364,0.18798
"308",17,19,1,9,0,0,380.0987,1.117647059,0.529411765,380.0987,9,"CRAM",0.347826087,"----","----","HUnSatLig","----","----","----",380.1866,380,0.1866
"309",17,19,1,10,0,0,396.0936,1.117647059,0.588235294,396.09362,9,"CRAM",0.318181818,"----","----","HUnSatLig","----","----","----",396.18521,396,0.18521
"310",17,20,0,6,0,0,319.1187,1.176470588,0.352941176,319.11871,8,"CRAM",0.357142857,"----","----","HUnSatLig","----","----","----",319.1925,319,0.1925
"311",17,20,0,7,0,0,335.1136,1.176470588,0.411764706,335.11363,8,"CRAM",0.333333333,"----","----","HUnSatLig","----","----","----",335.19112,335,0.19112
"312",17,20,0,8,0,0,351.1085,1.176470588,0.470588235,351.10854,8,"CRAM",0.307692308,"----","----","HUnSatLig","----","----","----",351.18973,351,0.18973
"313",17,20,0,9,0,0,367.1035,1.176470588,0.529411765,367.10345,8,"CRAM",0.28,"----","----","HUnSatLig","----","----","----",367.18834,367,0.18834
"314",17,20,0,10,0,0,383.0984,1.176470588,0.588235294,383.09837,8,"CRAM",0.25,"----","----","HUnSatLig","----","----","----",383.18696,383,0.18696
"315",17,20,0,11,0,0,399.0933,1.176470588,0.647058824,399.09328,8,"O",0.217391304,"----","----","HUnSatLig","----","----","----",399.18557,399,0.18557
"316",17,20,0,12,0,0,415.0882,1.176470588,0.705882353,415.0882,8,"O",0.181818182,"----","----","HUnSatLig","----","----","----",415.18418,415,0.18418
