C,H,N,O,S,P,,mass,,PreSW4.csv,PreSW5.csv,PreSW6.csv,Initial,,PreSWGt16.csv,PreSWGt17.csv,PreSWGt18.csv,,H/C,O/C,,m/z,DBE,DBE/C,DBE/H,DBE/O,CRAM,,AI,AI-mod,,PolyCyArom,Aromatic,HighUnsatLign,UnsatAliph-N,SatFatAcCarb,UnSatAlip+N,,KM,NKM,KMD
17,26,0,7,0,0,,341.1605758,,8151388,9278846,8474484,,,13937815,14887885,12635261,,1.529411765,0.411764706,,341.16058,5,0.294117647,0.192307692,0.714285714,O,,,0.111111111,,----,----,----,AlipatNoN,----,----,,341.23946,341.00000,0.23946
17,26,0,7,1,0,,373.1326465,,1969179,2584864,1911774,,,NA,NA,NA,,1.529411765,0.411764706,,373.13265,5,0.294117647,0.192307692,0.714285714,O,,,0.04,,----,----,----,AlipatNoN,----,----,,373.21893,373.00000,0.21893
17,26,0,8,0,0,,357.1554904,,9469342,9901509,9064734,,,13117146,11830515,11783705,,1.529411765,0.470588235,,357.15549,5,0.294117647,0.192307692,0.625,O,,,0.076923077,,----,----,----,AlipatNoN,----,----,,357.23808,357.00000,0.23808
17,26,0,9,0,0,,373.150405,,7548193,7388964,7326691,,,7612875,7339873,7567410,,1.529411765,0.529411765,,373.15040,5,0.294117647,0.192307692,0.555555556,O,,,0.04,,----,----,----,AlipatNoN,----,----,,373.23669,373.00000,0.23669
17,26,0,10,0,0,,389.1453196,,3654169,3305047,3193340,,,3298784,2643341,3162903,,1.529411765,0.588235294,,389.14532,5,0.294117647,0.192307692,0.5,O,,,0,,----,----,----,AlipatNoN,----,----,,389.23530,389.00000,0.23530
17,26,0,11,0,0,,405.1402342,,2003117,1884691,1729436,,,NA,NA,NA,,1.529411765,0.647058824,,405.14023,5,0.294117647,0.192307692,0.454545455,O,,,-0.043478261,,----,----,----,----,SatFACarb,----,,405.23392,405.00000,0.23392
17,26,0,12,0,0,,421.1351488,,2059951,1887379,1829053,,,NA,NA,NA,,1.529411765,0.705882353,,421.13515,5,0.294117647,0.192307692,0.416666667,O,,,-0.090909091,,----,----,----,----,SatFACarb,----,,421.23253,421.00000,0.23253
17,26,0,13,0,0,,437.1300634,,2318682,2225748,1715273,,,NA,NA,NA,,1.529411765,0.764705882,,437.13006,5,0.294117647,0.192307692,0.384615385,O,,,-0.142857143,,----,----,----,----,SatFACarb,----,,437.23114,437.00000,0.23114
17,26,0,14,0,0,,453.124978,,5246261,4987023,4363269,,,4802702,4765336,3782227,,1.529411765,0.823529412,,453.12498,5,0.294117647,0.192307692,0.357142857,O,,,-0.2,,----,----,----,----,SatFACarb,----,,453.22976,453.00000,0.22976
17,26,0,15,0,0,,469.1198926,,2792074,2777178,2805652,,,1566339,1758499,1755384,,1.529411765,0.882352941,,469.11989,5,0.294117647,0.192307692,0.333333333,O,,,-0.263157895,,----,----,----,----,SatFACarb,----,,469.22837,469.00000,0.22837
17,26,4,7,0,0,,397.1728718,,2431443,2191901,2151900,,,3210687,3435953,2789425,,1.529411765,0.411764706,,397.17287,7,0.411764706,0.269230769,1,CRAM,,,0.157894737,,----,----,----,----,----,Alipat+N,,397.26471,397.00000,0.26471
17,26,4,8,0,0,,413.1677864,,3042929,2586655,2543388,,,3030819,3620875,2634143,,1.529411765,0.470588235,,413.16779,7,0.411764706,0.269230769,0.875,CRAM,,,0.111111111,,----,----,----,----,----,Alipat+N,,413.26333,413.00000,0.26333
17,27,2,11,0,1,,465.1279687,,3837232,4028069,3435618,,,3809955,4369710,3736589,,1.588235294,0.647058824,,465.12797,6,0.352941176,0.222222222,0.545454545,O,,,-0.117647059,,----,----,----,----,SatFACarb,----,,465.23552,465.00000,0.23552
17,27,3,6,0,0,,368.1827082,,2737619,2330067,2263595,,,3871245,4445627,3727039,,1.588235294,0.352941176,,368.18271,6,0.352941176,0.222222222,1,CRAM,,,0.136363636,,----,----,----,----,----,Alipat+N,,368.26785,368.00000,0.26785
17,27,3,7,0,0,,384.1776228,,2887734,2977805,3355520,,,4906343,5361404,5302024,,1.588235294,0.411764706,,384.17762,6,0.352941176,0.222222222,0.857142857,CRAM,,,0.095238095,,----,----,----,----,----,Alipat+N,,384.26646,384.00000,0.26646
17,27,3,8,0,0,,400.1725374,,3602436,3527125,3306379,,,4405615,3677060,3941773,,1.588235294,0.470588235,,400.17254,6,0.352941176,0.222222222,0.75,O,,,0.05,,----,----,----,----,----,Alipat+N,,400.26507,400.00000,0.26507
17,27,3,9,0,0,,416.167452,,3194986,3213941,2943785,,,2465088,2201187,1893715,,1.588235294,0.529411765,,416.16745,6,0.352941176,0.222222222,0.666666667,O,,,0,,----,----,----,----,----,Alipat+N,,416.26368,416.00000,0.26368
17,27,5,7,0,0,,412.1837708,,NA,NA,NA,,,1637644,2297313,1733034,,1.588235294,0.411764706,,412.18377,7,0.411764706,0.259259259,1,CRAM,,,0.117647059,,----,----,----,----,----,Alipat+N,,412.27908,412.00000,0.27908
17,28,0,3,1,0,,311.1686381,,7463677,6942401,8354593,,,21191266,31312955,27056916,,1.647058824,0.176470588,,311.16864,4,0.235294118,0.142857143,1.333333333,O,,,0.103448276,,----,----,----,AlipatNoN,----,----,,311.24059,311.00000,0.24059
17,28,0,5,0,0,,311.1863966,,NA,NA,NA,,,2440805,2960958,2588951,,1.647058824,0.294117647,,311.18640,4,0.235294118,0.142857143,0.8,O,,,0.103448276,,----,----,----,AlipatNoN,----,----,,311.25835,311.00000,0.25835
17,28,0,6,0,0,,327.1813112,,3897548,4465590,3724478,,,7776005,8071047,7548769,,1.647058824,0.352941176,,327.18131,4,0.235294118,0.142857143,0.666666667,O,,,0.071428571,,----,----,----,AlipatNoN,----,----,,327.25697,327.00000,0.25697
17,28,0,7,0,0,,343.1762258,,6413199,6748002,5888385,,,11206334,11384264,10219153,,1.647058824,0.411764706,,343.17623,4,0.235294118,0.142857143,0.571428571,O,,,0.037037037,,----,----,----,AlipatNoN,----,----,,343.25558,343.00000,0.25558
17,28,0,8,0,0,,359.1711404,,7305349,8609783,8135552,,,12069190,13125446,9662573,,1.647058824,0.470588235,,359.17114,4,0.235294118,0.142857143,0.5,O,,,0,,----,----,----,AlipatNoN,----,----,,359.25419,359.00000,0.25419
17,28,0,9,0,0,,375.166055,,6053896,5805375,5913124,,,8129549,7692702,7799380,,1.647058824,0.529411765,,375.16605,4,0.235294118,0.142857143,0.444444444,O,,,-0.04,,----,----,----,AlipatNoN,----,----,,375.25281,375.00000,0.25281
17,28,0,9,1,0,,407.1381257,,NA,NA,NA,,,4371488,3468443,3612008,,1.647058824,0.529411765,,407.13813,4,0.235294118,0.142857143,0.444444444,O,,,-0.130434783,,----,----,----,AlipatNoN,----,----,,407.23227,407.00000,0.23227
17,28,0,10,0,0,,391.1609696,,3756100,3897327,4059554,,,4759429,4660543,3970190,,1.647058824,0.588235294,,391.16097,4,0.235294118,0.142857143,0.4,O,,,-0.083333333,,----,----,----,AlipatNoN,----,----,,391.25142,391.00000,0.25142
17,28,0,11,0,0,,407.1558842,,1803366,2158274,2034737,,,3050017,2908317,2524521,,1.647058824,0.647058824,,407.15588,4,0.235294118,0.142857143,0.363636364,O,,,-0.130434783,,----,----,----,----,SatFACarb,----,,407.25003,407.00000,0.25003
17,28,0,12,0,0,,423.1507988,,2412333,2205308,2636392,,,3683508,3352681,3470796,,1.647058824,0.705882353,,423.15080,4,0.235294118,0.142857143,0.333333333,O,,,-0.181818182,,----,----,----,----,SatFACarb,----,,423.24865,423.00000,0.24865
17,28,0,13,0,0,,439.1457134,,4686927,5376991,5316996,,,7915696,7541182,7288758,,1.647058824,0.764705882,,439.14571,4,0.235294118,0.142857143,0.307692308,O,,,-0.238095238,,----,----,----,----,SatFACarb,----,,439.24726,439.00000,0.24726
17,28,0,14,0,0,,455.140628,,10596436,12307491,10486603,,,9012244,8730171,7864764,,1.647058824,0.823529412,,455.14063,4,0.235294118,0.142857143,0.285714286,O,,,-0.3,,----,----,----,----,SatFACarb,----,,455.24587,455.00000,0.24587
17,28,0,15,0,0,,471.1355426,,7478356,8641091,7059263,,,4679305,5480751,4276234,,1.647058824,0.882352941,,471.13554,4,0.235294118,0.142857143,0.266666667,O,,,-0.368421053,,----,----,----,----,SatFACarb,----,,471.24449,471.00000,0.24449
17,28,0,16,0,0,,487.1304572,,2262761,2148008,2207252,,,NA,NA,NA,,1.647058824,0.941176471,,487.13046,4,0.235294118,0.142857143,0.25,O,,,-0.444444444,,----,----,----,----,SatFACarb,----,,487.24310,487.00000,0.24310
17,28,4,6,0,0,,383.1936072,,3090678,2852134,2570892,,,4564084,4663814,3804713,,1.647058824,0.352941176,,383.19361,6,0.352941176,0.214285714,1,CRAM,,,0.1,,----,----,----,----,----,Alipat+N,,383.28222,383.00000,0.28222
17,28,4,7,0,0,,399.1885218,,6063960,5945676,5568262,,,8671466,9264883,8617252,,1.647058824,0.411764706,,399.18852,6,0.352941176,0.214285714,0.857142857,CRAM,,,0.052631579,,----,----,----,----,----,Alipat+N,,399.28083,399.00000,0.28083
17,28,4,8,0,0,,415.1834364,,4189302,4079199,4296492,,,4930877,5364812,4390770,,1.647058824,0.470588235,,415.18344,6,0.352941176,0.214285714,0.75,O,,,0,,----,----,----,----,----,Alipat+N,,415.27944,415.00000,0.27944
17,28,4,9,0,0,,431.178351,,2104375,2177923,1912411,,,1988867,1725287,2032388,,1.647058824,0.529411765,,431.17835,6,0.352941176,0.214285714,0.666666667,O,,,-0.058823529,,----,----,----,----,----,Alipat+N,,431.27805,431.00000,0.27805
17,29,3,5,0,0,,354.2034436,,5563767,5440151,5674410,,,10171219,12034453,9788084,,1.705882353,0.294117647,,354.20344,5,0.294117647,0.172413793,1,O,,,0.086956522,,----,----,----,----,----,Alipat+N,,354.28535,354.00000,0.28535
17,29,3,6,0,0,,370.1983582,,5297359,5164033,4532355,,,8998504,11314187,9340157,,1.705882353,0.352941176,,370.19836,5,0.294117647,0.172413793,0.833333333,O,,,0.045454545,,----,----,----,----,----,Alipat+N,,370.28396,370.00000,0.28396
17,29,3,7,0,0,,386.1932728,,4221615,3820505,3438435,,,6956873,6931686,6681793,,1.705882353,0.411764706,,386.19327,5,0.294117647,0.172413793,0.714285714,O,,,0,,----,----,----,----,----,Alipat+N,,386.28257,386.00000,0.28257
17,29,3,8,0,0,,402.1881874,,2600768,2006742,1867902,,,3258469,3382420,2886216,,1.705882353,0.470588235,,402.18819,5,0.294117647,0.172413793,0.625,O,,,-0.05,,----,----,----,----,----,Alipat+N,,402.28119,402.00000,0.28119
17,29,5,6,0,0,,398.2045062,,NA,NA,NA,,,1856861,2047577,1977010,,1.705882353,0.352941176,,398.20451,6,0.352941176,0.206896552,1,CRAM,,,0.055555556,,----,----,----,----,----,Alipat+N,,398.29659,398.00000,0.29659
17,29,5,7,0,0,,414.1994208,,NA,NA,NA,,,1816116,1627696,1583500,,1.705882353,0.411764706,,414.19942,6,0.352941176,0.206896552,0.857142857,CRAM,,,0,,----,----,----,----,----,Alipat+N,,414.29520,414.00000,0.29520
17,30,0,5,0,0,,313.2020466,,NA,NA,NA,,,2051793,2318726,1867899,,1.764705882,0.294117647,,313.20205,3,0.176470588,0.1,0.6,O,,,0.034482759,,----,----,----,AlipatNoN,----,----,,313.27447,313.00000,0.27447
17,30,0,6,0,0,,329.1969612,,3642968,4101958,3791467,,,6966484,7825701,6867233,,1.764705882,0.352941176,,329.19696,3,0.176470588,0.1,0.5,O,,,0,,----,----,----,AlipatNoN,----,----,,329.27308,329.00000,0.27308
17,30,0,7,0,0,,345.1918758,,3896285,4658516,4284316,,,7466226,7367634,6656177,,1.764705882,0.411764706,,345.19188,3,0.176470588,0.1,0.428571429,O,,,-0.037037037,,----,----,----,AlipatNoN,----,----,,345.27170,345.00000,0.27170
17,30,0,8,0,0,,361.1867904,,5333878,5072428,4858341,,,8534963,8116636,8002242,,1.764705882,0.470588235,,361.18679,3,0.176470588,0.1,0.375,O,,,-0.076923077,,----,----,----,AlipatNoN,----,----,,361.27031,361.00000,0.27031
17,30,0,8,1,0,,393.1588611,,NA,NA,NA,,,2897163,2207445,2297059,,1.764705882,0.470588235,,393.15886,3,0.176470588,0.1,0.375,O,,,-0.166666667,,----,----,----,AlipatNoN,----,----,,393.24977,393.00000,0.24977
17,30,0,9,0,0,,377.181705,,3893986,4067151,3706969,,,6179394,6822863,6047846,,1.764705882,0.529411765,,377.18170,3,0.176470588,0.1,0.333333333,O,,,-0.12,,----,----,----,AlipatNoN,----,----,,377.26892,377.00000,0.26892
17,30,0,10,0,0,,393.1766196,,2977353,2934128,2756907,,,5168398,5431000,4878822,,1.764705882,0.588235294,,393.17662,3,0.176470588,0.1,0.3,O,,,-0.166666667,,----,----,----,AlipatNoN,----,----,,393.26754,393.00000,0.26754
17,30,0,11,0,0,,409.1715342,,2100205,2271060,1980577,,,2975384,3482422,3134365,,1.764705882,0.647058824,,409.17153,3,0.176470588,0.1,0.272727273,O,,,-0.217391304,,----,----,----,----,SatFACarb,----,,409.26615,409.00000,0.26615
17,30,0,12,0,0,,425.1664488,,NA,NA,NA,,,2007134,1609791,2300719,,1.764705882,0.705882353,,425.16645,3,0.176470588,0.1,0.25,O,,,-0.272727273,,----,----,----,----,SatFACarb,----,,425.26476,425.00000,0.26476
17,30,0,13,0,0,,441.1613634,,2038592,2525029,2416826,,,4011023,4293958,3285723,,1.764705882,0.764705882,,441.16136,3,0.176470588,0.1,0.230769231,O,,,-0.333333333,,----,----,----,----,SatFACarb,----,,441.26338,441.00000,0.26338
17,30,0,14,0,0,,457.156278,,2057094,2804672,2520731,,,NA,NA,NA,,1.764705882,0.823529412,,457.15628,3,0.176470588,0.1,0.214285714,O,,,-0.4,,----,----,----,----,SatFACarb,----,,457.26199,457.00000,0.26199
17,30,2,3,3,0,,405.1345775,,NA,NA,NA,,,1987464,1865699,2060048,,1.764705882,0.176470588,,405.13458,4,0.235294118,0.133333333,1.333333333,O,,,-0.142857143,,----,----,----,----,----,Alipat+N,,405.22826,405.00000,0.22826
17,30,2,5,0,0,,341.2081946,,NA,NA,NA,,,1968804,2653145,2182281,,1.764705882,0.294117647,,341.20819,4,0.235294118,0.133333333,0.8,O,,,0.04,,----,----,----,----,----,Alipat+N,,341.28709,341.00000,0.28709
17,30,4,5,0,0,,369.2143426,,1827675,1925105,1636191,,,3487042,3500267,3004902,,1.764705882,0.294117647,,369.21434,5,0.294117647,0.166666667,1,O,,,0.047619048,,----,----,----,----,----,Alipat+N,,369.29972,369.00000,0.29972
17,30,4,6,0,0,,385.2092572,,3800445,4273915,3451002,,,7138912,7840761,6104045,,1.764705882,0.352941176,,385.20926,5,0.294117647,0.166666667,0.833333333,O,,,0,,----,----,----,----,----,Alipat+N,,385.29833,385.00000,0.29833
17,30,4,7,0,0,,401.2041718,,6909100,6759004,5978124,,,7326194,7511060,6853106,,1.764705882,0.411764706,,401.20417,5,0.294117647,0.166666667,0.714285714,O,,,-0.052631579,,----,----,----,----,----,Alipat+N,,401.29694,401.00000,0.29694
17,30,4,8,0,0,,417.1990864,,3417172,3567750,2749728,,,3098941,3284085,3439402,,1.764705882,0.470588235,,417.19909,5,0.294117647,0.166666667,0.625,O,,,-0.111111111,,----,----,----,----,----,Alipat+N,,417.29556,417.00000,0.29556
17,31,3,4,0,0,,340.224179,,2245983,2906274,2447493,,,5916572,7157478,5710730,,1.823529412,0.235294118,,340.22418,4,0.235294118,0.129032258,1,O,,,0.041666667,,----,----,----,----,----,Alipat+N,,340.30285,340.00000,0.30285
17,31,3,6,0,0,,372.2140082,,7029700,7409191,7097043,,,10281147,11677268,10811185,,1.823529412,0.352941176,,372.21401,4,0.235294118,0.129032258,0.666666667,O,,,-0.045454545,,----,----,----,----,----,Alipat+N,,372.30008,372.00000,0.30008
17,31,5,6,0,0,,400.2201562,,1847821,1993691,1664401,,,3244405,3190667,3357074,,1.823529412,0.352941176,,400.22016,5,0.294117647,0.161290323,0.833333333,O,,,-0.055555556,,----,----,----,----,----,Alipat+N,,400.31270,400.00000,0.31270
17,31,5,7,0,0,,416.2150708,,NA,NA,NA,,,1759040,2687076,1744209,,1.823529412,0.411764706,,416.21507,5,0.294117647,0.161290323,0.714285714,O,,,-0.117647059,,----,----,----,----,----,Alipat+N,,416.31131,416.00000,0.31131
17,32,0,5,0,0,,315.2176966,,1556250,1761355,1816266,,,2824521,3268823,3097067,,1.882352941,0.294117647,,315.21770,2,0.117647059,0.0625,0.4,O,,,-0.034482759,,----,----,----,AlipatNoN,----,----,,315.29059,315.00000,0.29059
17,32,0,6,0,0,,331.2126112,,2266361,3040994,2808358,,,5823153,5615312,5397230,,1.882352941,0.352941176,,331.21261,2,0.117647059,0.0625,0.333333333,O,,,-0.071428571,,----,----,----,AlipatNoN,----,----,,331.28920,331.00000,0.28920
17,32,0,7,0,0,,347.2075258,,2376265,3082066,3125702,,,5431091,5981675,4993757,,1.882352941,0.411764706,,347.20753,2,0.117647059,0.0625,0.285714286,O,,,-0.111111111,,----,----,----,AlipatNoN,----,----,,347.28781,347.00000,0.28781
17,32,0,8,0,0,,363.2024404,,2845807,3369058,2560586,,,6457887,7425013,5240085,,1.882352941,0.470588235,,363.20244,2,0.117647059,0.0625,0.25,O,,,-0.153846154,,----,----,----,AlipatNoN,----,----,,363.28643,363.00000,0.28643
17,32,0,8,1,0,,395.1745111,,NA,NA,NA,,,3198582,2563155,3431196,,1.882352941,0.470588235,,395.17451,2,0.117647059,0.0625,0.25,O,,,-0.25,,----,----,----,AlipatNoN,----,----,,395.26589,395.00000,0.26589
17,32,0,9,0,0,,379.197355,,NA,NA,NA,,,2856551,3511284,2254952,,1.882352941,0.529411765,,379.19735,2,0.117647059,0.0625,0.222222222,O,,,-0.2,,----,----,----,AlipatNoN,----,----,,379.28504,379.00000,0.28504
17,32,0,10,0,0,,395.1922696,,3086375,2736855,3152535,,,6973049,6937686,7077663,,1.882352941,0.588235294,,395.19227,2,0.117647059,0.0625,0.2,O,,,-0.25,,----,----,----,AlipatNoN,----,----,,395.28365,395.00000,0.28365
17,32,0,11,0,0,,411.1871842,,NA,NA,NA,,,3485933,3375023,2962349,,1.882352941,0.647058824,,411.18718,2,0.117647059,0.0625,0.181818182,O,,,-0.304347826,,----,----,----,----,SatFACarb,----,,411.28227,411.00000,0.28227
17,32,4,5,0,0,,371.2299926,,4212307,5156123,4650419,,,9199514,11201847,8099359,,1.882352941,0.294117647,,371.22999,4,0.235294118,0.125,0.8,O,,,-0.047619048,,----,----,----,----,----,Alipat+N,,371.31583,371.00000,0.31583
17,32,4,6,0,0,,387.2249072,,6094824,5978301,5891666,,,11939895,13157849,10290584,,1.882352941,0.352941176,,387.22491,4,0.235294118,0.125,0.666666667,O,,,-0.1,,----,----,----,----,----,Alipat+N,,387.31445,387.00000,0.31445
17,32,4,7,0,0,,403.2198218,,2749901,2540365,2365676,,,4614868,4700434,3564184,,1.882352941,0.411764706,,403.21982,4,0.235294118,0.125,0.571428571,O,,,-0.157894737,,----,----,----,----,----,Alipat+N,,403.31306,403.00000,0.31306
17,33,3,4,0,0,,342.239829,,3869830,4189824,3512459,,,8051133,10366171,7196056,,1.941176471,0.235294118,,342.23983,3,0.176470588,0.090909091,0.75,O,,,-0.041666667,,----,----,----,----,----,Alipat+N,,342.31897,342.00000,0.31897
17,33,3,5,1,0,,390.2068143,,NA,NA,NA,,,1935041,2212469,1961952,,1.941176471,0.294117647,,390.20681,3,0.176470588,0.090909091,0.6,O,,,-0.19047619,,----,----,----,----,----,Alipat+N,,390.29704,390.00000,0.29704
17,34,0,6,1,0,,365.2003319,,NA,NA,NA,,,5078147,4678215,8255327,,2,0.352941176,,365.20033,1,0.058823529,0.029411765,0.166666667,O,,,-0.230769231,,----,----,----,AlipatNoN,----,----,,365.28478,365.00000,0.28478
17,34,0,7,1,0,,381.1952465,,NA,NA,NA,,,9167479,5689349,9719890,,2,0.411764706,,381.19525,1,0.058823529,0.029411765,0.142857143,O,,,-0.28,,----,----,----,AlipatNoN,----,----,,381.28339,381.00000,0.28339
17,34,0,8,1,0,,397.1901611,,NA,NA,NA,,,2889154,2130356,2661427,,2,0.470588235,,397.19016,1,0.058823529,0.029411765,0.125,O,,,-0.333333333,,----,----,----,AlipatNoN,----,----,,397.28201,397.00000,0.28201
17,36,0,5,1,0,,351.2210673,,NA,NA,NA,,,4392912,2466369,3086160,,2.117647059,0.294117647,,351.22107,0,0,0,0,O,,,-0.259259259,,----,----,----,AlipatNoN,----,----,,351.30228,351.00000,0.30228
18,8,0,9,0,0,,367.009555,,1729302,1528205,1741770,,,NA,NA,NA,,0.444444444,0.5,,367.00955,15,0.833333333,1.875,1.666666667,O,,,0.777777778,,CondAr,----,----,----,----,----,,367.09442,367.00000,0.09442
18,10,0,8,0,0,,353.0302904,,1957850,1892951,1699407,,,NA,NA,NA,,0.555555556,0.444444444,,353.03029,14,0.777777778,1.4,1.75,O,,,0.714285714,,CondAr,----,----,----,----,----,,353.11192,353.00000,0.11192
18,10,0,9,0,0,,369.025205,,3288851,3367101,3960615,,,NA,NA,NA,,0.555555556,0.5,,369.02520,14,0.777777778,1.4,1.555555556,O,,,0.703703704,,CondAr,----,----,----,----,----,,369.11054,369.00000,0.11054
18,10,0,10,0,0,,385.0201196,,3943746,3892944,3734605,,,NA,NA,NA,,0.555555556,0.555555556,,385.02012,14,0.777777778,1.4,1.4,O,,,0.692307692,,CondAr,----,----,----,----,----,,385.10915,385.00000,0.10915
18,10,0,11,0,0,,401.0150342,,4697231,4060740,3594229,,,NA,NA,NA,,0.555555556,0.611111111,,401.01503,14,0.777777778,1.4,1.272727273,O,,,0.68,,CondAr,----,----,----,----,----,,401.10776,401.00000,0.10776
18,10,0,12,0,0,,417.0099488,,3706969,3302019,2879778,,,NA,NA,NA,,0.555555556,0.666666667,,417.00995,14,0.777777778,1.4,1.166666667,O,,,0.666666667,,CondAr,----,----,----,----,----,,417.10638,417.00000,0.10638
18,10,0,13,0,0,,433.0048634,,2040161,2030383,1659842,,,NA,NA,NA,,0.555555556,0.722222222,,433.00486,14,0.777777778,1.4,1.076923077,O,,,0.652173913,,----,Aromatic,----,----,----,----,,433.10499,433.00000,0.10499
18,12,0,8,0,0,,355.0459404,,2987171,3163518,3779237,,,NA,NA,NA,,0.666666667,0.444444444,,355.04594,13,0.722222222,1.083333333,1.625,O,,,0.642857143,,----,Aromatic,----,----,----,----,,355.12804,355.00000,0.12804
18,12,0,9,0,0,,371.040855,,6111756,5592296,5759356,,,NA,NA,NA,,0.666666667,0.5,,371.04085,13,0.722222222,1.083333333,1.444444444,O,,,0.62962963,,----,Aromatic,----,----,----,----,,371.12665,371.00000,0.12665
18,12,0,10,0,0,,387.0357696,,7698351,6552724,6670886,,,NA,NA,NA,,0.666666667,0.555555556,,387.03577,13,0.722222222,1.083333333,1.3,O,,,0.615384615,,----,Aromatic,----,----,----,----,,387.12527,387.00000,0.12527
18,12,0,11,0,0,,403.0306842,,7988660,8212280,7533784,,,NA,NA,NA,,0.666666667,0.611111111,,403.03068,13,0.722222222,1.083333333,1.181818182,O,,,0.6,,----,Aromatic,----,----,----,----,,403.12388,403.00000,0.12388
18,12,0,12,0,0,,419.0255988,,5711895,5499542,5921534,,,NA,NA,NA,,0.666666667,0.666666667,,419.02560,13,0.722222222,1.083333333,1.083333333,O,,,0.583333333,,----,Aromatic,----,----,----,----,,419.12249,419.00000,0.12249
18,12,0,13,0,0,,435.0205134,,3173993,3147976,3530510,,,NA,NA,NA,,0.666666667,0.722222222,,435.02051,13,0.722222222,1.083333333,1,O,,,0.565217391,,----,Aromatic,----,----,----,----,,435.12111,435.00000,0.12111
18,14,0,7,0,0,,341.0666758,,2614082,2350440,2873180,,,NA,NA,NA,,0.777777778,0.388888889,,341.06668,12,0.666666667,0.857142857,1.714285714,CRAM,,,0.586206897,,----,Aromatic,----,----,----,----,,341.14554,341.00000,0.14554
18,14,0,8,0,0,,357.0615904,,5098876,4849067,5003522,,,NA,NA,NA,,0.777777778,0.444444444,,357.06159,12,0.666666667,0.857142857,1.5,CRAM,,,0.571428571,,----,Aromatic,----,----,----,----,,357.14416,357.00000,0.14416
18,14,0,9,0,0,,373.056505,,9284862,8560395,9219016,,,2647984,2329926,2294297,,0.777777778,0.5,,373.05650,12,0.666666667,0.857142857,1.333333333,CRAM,,,0.555555556,,----,Aromatic,----,----,----,----,,373.14277,373.00000,0.14277
18,14,0,10,0,0,,389.0514196,,10922494,9879107,10435560,,,2931660,1847672,2347781,,0.777777778,0.555555556,,389.05142,12,0.666666667,0.857142857,1.2,CRAM,,,0.538461538,,----,Aromatic,----,----,----,----,,389.14138,389.00000,0.14138
18,14,0,11,0,0,,405.0463342,,11550371,11315210,10958228,,,NA,NA,NA,,0.777777778,0.611111111,,405.04633,12,0.666666667,0.857142857,1.090909091,CRAM,,,0.52,,----,Aromatic,----,----,----,----,,405.14000,405.00000,0.14000
